Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
308	0.3	-0.025	0.05	3.7228e+08
309	0.3	-0.025	0.075	3.6722e+08
310	0.3	-0.025	0.1	3.6871e+08
311	0.3	0.	0.	4.2772e+08
312	0.3	0.	0.025	4.3343e+08
313	0.3	0.	0.05	4.3195e+08
314	0.3	0.	0.075	4.3204e+08
315	0.3	0.	0.1	4.3159e+08
316	0.3	0.025	0.	4.9328e+08
317	0.3	0.025	0.025	5.0241e+08
318	0.3	0.025	0.05	4.9511e+08
319	0.3	0.025	0.075	4.9588e+08
320	0.3	0.025	0.1	4.9162e+08
321	0.3	0.05	0.	5.6096e+08
322	0.3	0.05	0.025	5.5759e+08
323	0.3	0.05	0.05	5.5949e+08
324	0.3	0.05	0.075	5.6102e+08
325	0.3	0.05	0.1	5.5765e+08
326	0.325	-0.05	0.	3.0924e+08
327	0.325	-0.05	0.025	3.0616e+08
328	0.325	-0.05	0.05	3.0978e+08
329	0.325	-0.05	0.075	3.0923e+08
330	0.325	-0.05	0.1	3.0837e+08
331	0.325	-0.025	0.	3.7449e+08
332	0.325	-0.025	0.025	3.7344e+08
333	0.325	-0.025	0.05	3.6717e+08
334	0.325	-0.025	0.075	3.7159e+08
335	0.325	-0.025	0.1	3.6943e+08
336	0.325	0.	0.	4.3295e+08
337	0.325	0.	0.025	4.2993e+08
338	0.325	0.	0.05	4.3060e+08
339	0.325	0.	0.075	4.3450e+08
340	0.325	0.	0.1	4.3412e+08
341	0.325	0.025	0.	4.9721e+08
342	0.325	0.025	0.025	4.9211e+08
343	0.325	0.025	0.05	4.8845e+08
344	0.325	0.025	0.075	4.9547e+08
345	0.325	0.025	0.1	4.9549e+08
346	0.325	0.05	0.	5.5559e+08
347	0.325	0.05	0.025	5.5103e+08
348	0.325	0.05	0.05	5.4994e+08
349	0.325	0.05	0.075	5.5528e+08
350	0.325	0.05	0.1	5.5056e+08
351	0.35	-0.05	0.	3.1442e+08
352	0.35	-0.05	0.025	3.2049e+08
353	0.35	-0.05	0.05	3.1902e+08
354	0.35	-0.05	0.075	3.1650e+08
355	0.35	-0.05	0.1	3.1375e+08
356	0.35	-0.025	0.	3.7188e+08
357	0.35	-0.025	0.025	3.7510e+08
358	0.35	-0.025	0.05	3.7685e+08
359	0.35	-0.025	0.075	3.7235e+08
360	0.35	-0.025	0.1	3.7248e+08
361	0.35	0.	0.	4.3223e+08
362	0.35	0.	0.025	4.2840e+08
363	0.35	0.	0.05	4.2848e+08
364	0.35	0.	0.075	4.2895e+08
365	0.35	0.	0.1	4.3342e+08
366	0.35	0.025	0.	4.9130e+08
367	0.35	0.025	0.025	4.9385e+08
368	0.35	0.025	0.05	4.8539e+08
369	0.35	0.025	0.075	4.8604e+08
370	0.35	0.025	0.1	4.9184e+08
371	0.35	0.05	0.	5.4613e+08
372	0.35	0.05	0.025	5.4637e+08
373	0.35	0.05	0.05	5.5234e+08
374	0.35	0.05	0.075	5.4718e+08
375	0.35	0.05	0.1	5.4756e+08
376	0.375	-0.05	0.	3.1902e+08
377	0.375	-0.05	0.025	3.1914e+08
378	0.375	-0.05	0.05	3.2081e+08
379	0.375	-0.05	0.075	3.1718e+08
380	0.375	-0.05	0.1	3.1914e+08
381	0.375	-0.025	0.	3.7837e+08
382	0.375	-0.025	0.025	3.8056e+08
383	0.375	-0.025	0.05	3.7269e+08
384	0.375	-0.025	0.075	3.7650e+08
385	0.375	-0.025	0.1	3.7532e+08
386	0.375	0.	0.	4.3174e+08
387	0.375	0.	0.025	4.2995e+08
388	0.375	0.	0.05	4.3396e+08
389	0.375	0.	0.075	4.3383e+08
390	0.375	0.	0.1	4.3854e+08
391	0.375	0.025	0.	4.8438e+08
392	0.375	0.025	0.025	4.8313e+08
393	0.375	0.025	0.05	4.9427e+08
394	0.375	0.025	0.075	4.8810e+08
395	0.375	0.025	0.1	4.8691e+08
396	0.375	0.05	0.	5.4511e+08
397	0.375	0.05	0.025	5.3994e+08
398	0.375	0.05	0.05	5.4573e+08
399	0.375	0.05	0.075	5.4424e+08
400	0.375	0.05	0.1	5.4801e+08
401	0.4	-0.05	0.	3.2567e+08
402	0.4	-0.05	0.025	3.2583e+08
403	0.4	-0.05	0.05	3.2437e+08
404	0.4	-0.05	0.075	3.2712e+08
405	0.4	-0.05	0.1	3.2512e+08
406	0.4	-0.025	0.	3.7679e+08
407	0.4	-0.025	0.025	3.7616e+08
408	0.4	-0.025	0.05	3.7642e+08
409	0.4	-0.025	0.075	3.7934e+08
410	0.4	-0.025	0.1	3.7498e+08
411	0.4	0.	0.	4.3240e+08
412	0.4	0.	0.025	4.2984e+08
413	0.4	0.	0.05	4.2875e+08
414	0.4	0.	0.075	4.2917e+08
415	0.4	0.	0.1	4.3194e+08
416	0.4	0.025	0.	4.8823e+08
417	0.4	0.025	0.025	4.8403e+08
418	0.4	0.025	0.05	4.7995e+08
419	0.4	0.025	0.075	4.9520e+08
420	0.4	0.025	0.1	4.8926e+08
421	0.4	0.05	0.	5.4302e+08
422	0.4	0.05	0.025	5.4527e+08
423	0.4	0.05	0.05	5.4030e+08
424	0.4	0.05	0.075	5.3956e+08
425	0.4	0.05	0.1	5.4439e+08
426	0.425	-0.05	0.	3.3116e+08
427	0.425	-0.05	0.025	3.2971e+08
428	0.425	-0.05	0.05	3.3024e+08
429	0.425	-0.05	0.075	3.2606e+08
430	0.425	-0.05	0.1	3.2799e+08
431	0.425	-0.025	0.	3.8414e+08
432	0.425	-0.025	0.025	3.8209e+08
433	0.425	-0.025	0.05	3.7691e+08
434	0.425	-0.025	0.075	3.7904e+08
435	0.425	-0.025	0.1	3.8377e+08
436	0.425	0.	0.	4.3318e+08
437	0.425	0.	0.025	4.3247e+08
438	0.425	0.	0.05	4.3255e+08
439	0.425	0.	0.075	4.3178e+08
440	0.425	0.	0.1	4.3064e+08
441	0.425	0.025	0.	4.8133e+08
442	0.425	0.025	0.025	4.8668e+08
443	0.425	0.025	0.05	4.8444e+08
444	0.425	0.025	0.075	4.8580e+08
445	0.425	0.025	0.1	4.8534e+08
446	0.425	0.05	0.	5.4003e+08
447	0.425	0.05	0.025	5.3696e+08
448	0.425	0.05	0.05	5.3815e+08
449	0.425	0.05	0.075	5.3604e+08
450	0.425	0.05	0.1	5.3246e+08
451	0.45	-0.05	0.	3.3255e+08
452	0.45	-0.05	0.025	3.3418e+08
453	0.45	-0.05	0.05	3.3435e+08
454	0.45	-0.05	0.075	3.3590e+08
455	0.45	-0.05	0.1	3.3208e+08
456	0.45	-0.025	0.	3.8302e+08
457	0.45	-0.025	0.025	3.8220e+08
458	0.45	-0.025	0.05	3.8623e+08
459	0.45	-0.025	0.075	3.8336e+08
460	0.45	-0.025	0.1	3.8341e+08
461	0.45	0.	0.	4.3191e+08
462	0.45	0.	0.025	4.3142e+08
463	0.45	0.	0.05	4.2825e+08
464	0.45	0.	0.075	4.2873e+08
465	0.45	0.	0.1	4.3246e+08
466	0.45	0.025	0.	4.8166e+08
467	0.45	0.025	0.025	4.8203e+08
468	0.45	0.025	0.05	4.8422e+08
469	0.45	0.025	0.075	4.8177e+08
470	0.45	0.025	0.1	4.8049e+08
471	0.45	0.05	0.	5.3033e+08
472	0.45	0.05	0.025	5.3178e+08
473	0.45	0.05	0.05	5.2979e+08
474	0.45	0.05	0.075	5.3439e+08
475	0.45	0.05	0.1	5.3096e+08
476	0.475	-0.05	0.	3.3801e+08
477	0.475	-0.05	0.025	3.3585e+08
478	0.475	-0.05	0.05	3.3966e+08
479	0.475	-0.05	0.075	3.4041e+08
480	0.475	-0.05	0.1	3.3474e+08
481	0.475	-0.025	0.	3.8568e+08
482	0.475	-0.025	0.025	3.8450e+08
483	0.475	-0.025	0.05	3.8541e+08
484	0.475	-0.025	0.075	3.8579e+08
485	0.475	-0.025	0.1	3.7959e+08
486	0.475	0.	0.	4.3397e+08
487	0.475	0.	0.025	4.3488e+08
488	0.475	0.	0.05	4.3517e+08
489	0.475	0.	0.075	4.2955e+08
490	0.475	0.	0.1	4.3192e+08
491	0.475	0.025	0.	4.7770e+08
492	0.475	0.025	0.025	4.7374e+08
493	0.475	0.025	0.05	4.7747e+08
494	0.475	0.025	0.075	4.7613e+08
495	0.475	0.025	0.1	4.8021e+08
496	0.475	0.05	0.	5.2135e+08
497	0.475	0.05	0.025	5.2341e+08
498	0.475	0.05	0.05	5.2486e+08
499	0.475	0.05	0.075	5.2893e+08
500	0.475	0.05	0.1	5.3527e+08
501	0.5	-0.05	0.	3.4262e+08
502	0.5	-0.05	0.025	3.3988e+08
503	0.5	-0.05	0.05	3.4061e+08
504	0.5	-0.05	0.075	3.4335e+08
505	0.5	-0.05	0.1	3.3924e+08
506	0.5	-0.025	0.	3.8955e+08
507	0.5	-0.025	0.025	3.8763e+08
508	0.5	-0.025	0.05	3.8671e+08
509	0.5	-0.025	0.075	3.8309e+08
510	0.5	-0.025	0.1	3.8914e+08
511	0.5	0.	0.	4.3003e+08
512	0.5	0.	0.025	4.3240e+08
513	0.5	0.	0.05	4.3159e+08
514	0.5	0.	0.075	4.2789e+08
515	0.5	0.	0.1	4.3140e+08
516	0.5	0.025	0.	4.7354e+08
517	0.5	0.025	0.025	4.7513e+08
518	0.5	0.025	0.05	4.7824e+08
519	0.5	0.025	0.075	4.7901e+08
520	0.5	0.025	0.1	4.7695e+08
521	0.5	0.05	0.	5.1923e+08
522	0.5	0.05	0.025	5.1997e+08
523	0.5	0.05	0.05	5.1992e+08
524	0.5	0.05	0.075	5.1531e+08
525	0.5	0.05	0.1	5.2223e+08
526	0.525	-0.05	0.	3.4304e+08
527	0.525	-0.05	0.025	3.4666e+08
528	0.525	-0.05	0.05	3.4347e+08
529	0.525	-0.05	0.075	3.4399e+08
530	0.525	-0.05	0.1	3.4789e+08
531	0.525	-0.025	0.	3.8931e+08
532	0.525	-0.025	0.025	3.8485e+08
533	0.525	-0.025	0.05	3.8794e+08
534	0.525	-0.025	0.075	3.8986e+08
535	0.525	-0.025	0.1	3.8780e+08
536	0.525	0.	0.	4.3111e+08
537	0.525	0.	0.025	4.3263e+08
538	0.525	0.	0.05	4.3212e+08
539	0.525	0.	0.075	4.2943e+08
540	0.525	0.	0.1	4.3206e+08
541	0.525	0.025	0.	4.7393e+08
542	0.525	0.025	0.025	4.7966e+08
543	0.525	0.025	0.05	4.7446e+08
544	0.525	0.025	0.075	4.7513e+08
545	0.525	0.025	0.1	4.7549e+08
546	0.525	0.05	0.	5.1650e+08
547	0.525	0.05	0.025	5.1526e+08
548	0.525	0.05	0.05	5.1893e+08
549	0.525	0.05	0.075	5.1895e+08
550	0.525	0.05	0.1	5.2397e+08
551	0.55	-0.05	0.	3.5256e+08
552	0.55	-0.05	0.025	3.5260e+08
553	0.55	-0.05	0.05	3.5251e+08
554	0.55	-0.05	0.075	3.4955e+08
555	0.55	-0.05	0.1	3.4835e+08
556	0.55	-0.025	0.	3.8914e+08
557	0.55	-0.025	0.025	3.9312e+08
558	0.55	-0.025	0.05	3.9484e+08
559	0.55	-0.025	0.075	3.9322e+08
560	0.55	-0.025	0.1	3.9111e+08
561	0.55	0.	0.	4.3635e+08
562	0.55	0.	0.025	4.3085e+08
563	0.55	0.	0.05	4.2902e+08
564	0.55	0.	0.075	4.3266e+08
565	0.55	0.	0.1	4.3535e+08
566	0.55	0.025	0.	4.7011e+08
567	0.55	0.025	0.025	4.6767e+08
568	0.55	0.025	0.05	4.7261e+08
569	0.55	0.025	0.075	4.7469e+08
570	0.55	0.025	0.1	4.6410e+08
571	0.55	0.05	0.	5.1601e+08
572	0.55	0.05	0.025	5.0879e+08
573	0.55	0.05	0.05	5.1523e+08
574	0.55	0.05	0.075	5.0685e+08
575	0.55	0.05	0.1	5.0846e+08
576	0.575	-0.05	0.	3.5682e+08
577	0.575	-0.05	0.025	3.5809e+08
578	0.575	-0.05	0.05	3.5548e+08
579	0.575	-0.05	0.075	3.6061e+08
580	0.575	-0.05	0.1	3.5332e+08
581	0.575	-0.025	0.	3.9130e+08
582	0.575	-0.025	0.025	3.9304e+08
583	0.575	-0.025	0.05	3.9292e+08
584	0.575	-0.025	0.075	3.9442e+08
585	0.575	-0.025	0.1	3.9200e+08
586	0.575	0.	0.	4.3347e+08
587	0.575	0.	0.025	4.3341e+08
588	0.575	0.	0.05	4.3618e+08
589	0.575	0.	0.075	4.3073e+08
590	0.575	0.	0.1	4.3287e+08
591	0.575	0.025	0.	4.7196e+08
592	0.575	0.025	0.025	4.7023e+08
593	0.575	0.025	0.05	4.6965e+08
594	0.575	0.025	0.075	4.6443e+08
595	0.575	0.025	0.1	4.7049e+08
596	0.575	0.05	0.	5.1032e+08
597	0.575	0.05	0.025	5.0832e+08
598	0.575	0.05	0.05	5.0611e+08
599	0.575	0.05	0.075	5.0338e+08
600	0.575	0.05	0.1	5.0988e+08
601	0.6	-0.05	0.	3.6007e+08
602	0.6	-0.05	0.025	3.6300e+08
603	0.6	-0.05	0.05	3.5687e+08
604	0.6	-0.05	0.075	3.5898e+08
605	0.6	-0.05	0.1	3.5715e+08
606	0.6	-0.025	0.	3.9844e+08
607	0.6	-0.025	0.025	3.9894e+08
608	0.6	-0.025	0.05	4.0057e+08
609	0.6	-0.025	0.075	3.9724e+08
610	0.6	-0.025	0.1	3.9788e+08
611	0.6	0.	0.	4.3313e+08
612	0.6	0.	0.025	4.3349e+08
613	0.6	0.	0.05	4.3213e+08
614	0.6	0.	0.075	4.3360e+08
615	0.6	0.	0.1	4.3755e+08
616	0.6	0.025	0.	4.6861e+08
617	0.6	0.025	0.025	4.6807e+08
618	0.6	0.025	0.05	4.6856e+08
619	0.6	0.025	0.075	4.6758e+08
620	0.6	0.025	0.1	4.6869e+08
621	0.6	0.05	0.	5.0345e+08
622	0.6	0.05	0.025	5.0746e+08
623	0.6	0.05	0.05	5.0716e+08
624	0.6	0.05	0.075	5.1055e+08
625	0.6	0.05	0.1	5.0393e+08
626	0.625	-0.05	0.	3.6513e+08
627	0.625	-0.05	0.025	3.6504e+08
628	0.625	-0.05	0.05	3.6494e+08
629	0.625	-0.05	0.075	3.6697e+08
630	0.625	-0.05	0.1	3.6095e+08
631	0.625	-0.025	0.	3.9935e+08
632	0.625	-0.025	0.025	4.0302e+08
633	0.625	-0.025	0.05	4.0151e+08
