Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
49	0.025	0.05	0.075	3.4612e+08
50	0.025	0.05	0.1	3.4486e+08
51	0.05	-0.05	0.	2.3116e+08
52	0.05	-0.05	0.025	2.2925e+08
53	0.05	-0.05	0.05	2.3175e+08
54	0.05	-0.05	0.075	2.2970e+08
55	0.05	-0.05	0.1	2.3227e+08
56	0.05	-0.025	0.	2.5897e+08
57	0.05	-0.025	0.025	2.6115e+08
58	0.05	-0.025	0.05	2.5775e+08
59	0.05	-0.025	0.075	2.5844e+08
60	0.05	-0.025	0.1	2.6009e+08
61	0.05	0.	0.	2.9002e+08
62	0.05	0.	0.025	2.9088e+08
63	0.05	0.	0.05	2.8807e+08
64	0.05	0.	0.075	2.9118e+08
65	0.05	0.	0.1	2.8750e+08
66	0.05	0.025	0.	3.1859e+08
67	0.05	0.025	0.025	3.1471e+08
68	0.05	0.025	0.05	3.1730e+08
69	0.05	0.025	0.075	3.1205e+08
70	0.05	0.025	0.1	3.1437e+08
71	0.05	0.05	0.	3.4597e+08
72	0.05	0.05	0.025	3.4228e+08
73	0.05	0.05	0.05	3.4588e+08
74	0.05	0.05	0.075	3.4688e+08
75	0.05	0.05	0.1	3.4396e+08
76	0.075	-0.05	0.	2.3115e+08
77	0.075	-0.05	0.025	2.3184e+08
78	0.075	-0.05	0.05	2.3115e+08
79	0.075	-0.05	0.075	2.3236e+08
80	0.075	-0.05	0.1	2.3264e+08
81	0.075	-0.025	0.	2.5977e+08
82	0.075	-0.025	0.025	2.6286e+08
83	0.075	-0.025	0.05	2.5913e+08
84	0.075	-0.025	0.075	2.6242e+08
85	0.075	-0.025	0.1	2.5862e+08
86	0.075	0.	0.	2.8813e+08
87	0.075	0.	0.025	2.9004e+08
88	0.075	0.	0.05	2.8995e+08
89	0.075	0.	0.075	2.8727e+08
90	0.075	0.	0.1	2.8896e+08
91	0.075	0.025	0.	3.1655e+08
92	0.075	0.025	0.025	3.1473e+08
93	0.075	0.025	0.05	3.1692e+08
94	0.075	0.025	0.075	3.1928e+08
95	0.075	0.025	0.1	3.1664e+08
96	0.075	0.05	0.	3.4467e+08
97	0.075	0.05	0.025	3.4489e+08
98	0.075	0.05	0.05	3.4049e+08
99	0.075	0.05	0.075	3.4445e+08
100	0.075	0.05	0.1	3.4140e+08
101	0.1	-0.05	0.	2.3317e+08
102	0.1	-0.05	0.025	2.3704e+08
103	0.1	-0.05	0.05	2.3364e+08
104	0.1	-0.05	0.075	2.3296e+08
105	0.1	-0.05	0.1	2.3562e+08
106	0.1	-0.025	0.	2.5952e+08
107	0.1	-0.025	0.025	2.6030e+08
108	0.1	-0.025	0.05	2.6296e+08
109	0.1	-0.025	0.075	2.6107e+08
110	0.1	-0.025	0.1	2.5855e+08
111	0.1	0.	0.	2.8894e+08
112	0.1	0.	0.025	2.8731e+08
113	0.1	0.	0.05	2.9066e+08
114	0.1	0.	0.075	2.8695e+08
115	0.1	0.	0.1	2.8982e+08
116	0.1	0.025	0.	3.1836e+08
117	0.1	0.025	0.025	3.1339e+08
118	0.1	0.025	0.05	3.1463e+08
119	0.1	0.025	0.075	3.1573e+08
120	0.1	0.025	0.1	3.1338e+08
121	0.1	0.05	0.	3.4255e+08
122	0.1	0.05	0.025	3.4154e+08
123	0.1	0.05	0.05	3.4150e+08
124	0.1	0.05	0.075	3.4210e+08
125	0.1	0.05	0.1	3.4215e+08
126	0.125	-0.05	0.	2.3573e+08
127	0.125	-0.05	0.025	2.3465e+08
128	0.125	-0.05	0.05	2.3472e+08
129	0.125	-0.05	0.075	2.3533e+08
130	0.125	-0.05	0.1	2.3544e+08
131	0.125	-0.025	0.	2.6106e+08
132	0.125	-0.025	0.025	2.6226e+08
133	0.125	-0.025	0.05	2.5890e+08
134	0.125	-0.025	0.075	2.6060e+08
135	0.125	-0.025	0.1	2.6131e+08
136	0.125	0.	0.	2.8652e+08
137	0.125	0.	0.025	2.9082e+08
138	0.125	0.	0.05	2.8803e+08
139	0.125	0.	0.075	2.8831e+08
140	0.125	0.	0.1	2.8716e+08
141	0.125	0.025	0.	3.1422e+08
142	0.125	0.025	0.025	3.1196e+08
143	0.125	0.025	0.05	3.1393e+08
144	0.125	0.025	0.075	3.1248e+08
145	0.125	0.025	0.1	3.1373e+08
146	0.125	0.05	0.	3.3527e+08
147	0.125	0.05	0.025	3.3820e+08
148	0.125	0.05	0.05	3.4349e+08
149	0.125	0.05	0.075	3.4220e+08
150	0.125	0.05	0.1	3.4319e+08
151	0.15	-0.05	0.	2.3897e+08
152	0.15	-0.05	0.025	2.3796e+08
153	0.15	-0.05	0.05	2.3636e+08
154	0.15	-0.05	0.075	2.3553e+08
155	0.15	-0.05	0.1	2.3863e+08
156	0.15	-0.025	0.	2.6260e+08
157	0.15	-0.025	0.025	2.6643e+08
158	0.15	-0.025	0.05	2.6192e+08
159	0.15	-0.025	0.075	2.6561e+08
160	0.15	-0.025	0.1	2.6225e+08
161	0.15	0.	0.	2.9031e+08
162	0.15	0.	0.025	2.9093e+08
163	0.15	0.	0.05	2.8623e+08
164	0.15	0.	0.075	2.8716e+08
165	0.15	0.	0.1	2.8622e+08
166	0.15	0.025	0.	3.1119e+08
167	0.15	0.025	0.025	3.1475e+08
168	0.15	0.025	0.05	3.1313e+08
169	0.15	0.025	0.075	3.1360e+08
170	0.15	0.025	0.1	3.1455e+08
171	0.15	0.05	0.	3.3522e+08
172	0.15	0.05	0.025	3.4162e+08
173	0.15	0.05	0.05	3.3829e+08
174	0.15	0.05	0.075	3.4008e+08
175	0.15	0.05	0.1	3.4026e+08
176	0.175	-0.05	0.	2.4046e+08
177	0.175	-0.05	0.025	2.3835e+08
178	0.175	-0.05	0.05	2.3546e+08
179	0.175	-0.05	0.075	2.3858e+08
180	0.175	-0.05	0.1	2.3879e+08
181	0.175	-0.025	0.	2.6162e+08
182	0.175	-0.025	0.025	2.6348e+08
183	0.175	-0.025	0.05	2.6268e+08
184	0.175	-0.025	0.075	2.6113e+08
185	0.175	-0.025	0.1	2.6431e+08
186	0.175	0.	0.	2.8703e+08
187	0.175	0.	0.025	2.8730e+08
188	0.175	0.	0.05	2.8720e+08
189	0.175	0.	0.075	2.9013e+08
190	0.175	0.	0.1	2.8793e+08
191	0.175	0.025	0.	3.1290e+08
192	0.175	0.025	0.025	3.1192e+08
193	0.175	0.025	0.05	3.1362e+08
194	0.175	0.025	0.075	3.1528e+08
195	0.175	0.025	0.1	3.1397e+08
196	0.175	0.05	0.	3.3889e+08
197	0.175	0.05	0.025	3.3873e+08
198	0.175	0.05	0.05	3.3471e+08
199	0.175	0.05	0.075	3.3573e+08
200	0.175	0.05	0.1	3.3708e+08
201	0.2	-0.05	0.	2.3895e+08
202	0.2	-0.05	0.025	2.3847e+08
203	0.2	-0.05	0.05	2.3730e+08
204	0.2	-0.05	0.075	2.3806e+08
205	0.2	-0.05	0.1	2.3963e+08
206	0.2	-0.025	0.	2.6389e+08
207	0.2	-0.025	0.025	2.6274e+08
208	0.2	-0.025	0.05	2.6413e+08
209	0.2	-0.025	0.075	2.6331e+08
210	0.2	-0.025	0.1	2.6573e+08
211	0.2	0.	0.	2.8772e+08
212	0.2	0.	0.025	2.8920e+08
213	0.2	0.	0.05	2.8835e+08
214	0.2	0.	0.075	2.8558e+08
215	0.2	0.	0.1	2.8784e+08
216	0.2	0.025	0.	3.0969e+08
217	0.2	0.025	0.025	3.1180e+08
218	0.2	0.025	0.05	3.1061e+08
219	0.2	0.025	0.075	3.1272e+08
220	0.2	0.025	0.1	3.0949e+08
221	0.2	0.05	0.	3.3603e+08
222	0.2	0.05	0.025	3.3715e+08
223	0.2	0.05	0.05	3.3783e+08
224	0.2	0.05	0.075	3.3446e+08
225	0.2	0.05	0.1	3.3604e+08
226	0.225	-0.05	0.	2.4177e+08
227	0.225	-0.05	0.025	2.4374e+08
228	0.225	-0.05	0.05	2.3935e+08
229	0.225	-0.05	0.075	2.4018e+08
230	0.225	-0.05	0.1	2.4556e+08
231	0.225	-0.025	0.	2.6432e+08
232	0.225	-0.025	0.025	2.6175e+08
233	0.225	-0.025	0.05	2.6382e+08
234	0.225	-0.025	0.075	2.6035e+08
235	0.225	-0.025	0.1	2.6513e+08
236	0.225	0.	0.	2.8940e+08
237	0.225	0.	0.025	2.8642e+08
238	0.225	0.	0.05	2.8719e+08
239	0.225	0.	0.075	2.8960e+08
240	0.225	0.	0.1	2.8498e+08
241	0.225	0.025	0.	3.0878e+08
242	0.225	0.025	0.025	3.1082e+08
243	0.225	0.025	0.05	3.0985e+08
244	0.225	0.025	0.075	3.1070e+08
245	0.225	0.025	0.1	3.0889e+08
246	0.225	0.05	0.	3.3493e+08
247	0.225	0.05	0.025	3.3420e+08
248	0.225	0.05	0.05	3.3560e+08
249	0.225	0.05	0.075	3.3490e+08
250	0.225	0.05	0.1	3.3491e+08
251	0.25	-0.05	0.	2.4089e+08
252	0.25	-0.05	0.025	2.4372e+08
253	0.25	-0.05	0.05	2.4252e+08
254	0.25	-0.05	0.075	2.4276e+08
255	0.25	-0.05	0.1	2.4453e+08
256	0.25	-0.025	0.	2.6435e+08
257	0.25	-0.025	0.025	2.6765e+08
258	0.25	-0.025	0.05	2.6780e+08
259	0.25	-0.025	0.075	2.6670e+08
260	0.25	-0.025	0.1	2.6394e+08
261	0.25	0.	0.	2.8422e+08
262	0.25	0.	0.025	2.8986e+08
263	0.25	0.	0.05	2.8819e+08
264	0.25	0.	0.075	2.8671e+08
265	0.25	0.	0.1	2.9003e+08
266	0.25	0.025	0.	3.0889e+08
267	0.25	0.025	0.025	3.0971e+08
268	0.25	0.025	0.05	3.1148e+08
269	0.25	0.025	0.075	3.0843e+08
270	0.25	0.025	0.1	3.1030e+08
271	0.25	0.05	0.	3.3518e+08
272	0.25	0.05	0.025	3.3342e+08
273	0.25	0.05	0.05	3.3549e+08
274	0.25	0.05	0.075	3.3526e+08
275	0.25	0.05	0.1	3.3302e+08
276	0.275	-0.05	0.	2.4107e+08
277	0.275	-0.05	0.025	2.4288e+08
278	0.275	-0.05	0.05	2.4562e+08
279	0.275	-0.05	0.075	2.4223e+08
280	0.275	-0.05	0.1	2.4402e+08
281	0.275	-0.025	0.	2.6679e+08
282	0.275	-0.025	0.025	2.6860e+08
283	0.275	-0.025	0.05	2.6533e+08
284	0.275	-0.025	0.075	2.6522e+08
285	0.275	-0.025	0.1	2.6617e+08
286	0.275	0.	0.	2.8861e+08
287	0.275	0.	0.025	2.8773e+08
288	0.275	0.	0.05	2.8981e+08
289	0.275	0.	0.075	2.8662e+08
290	0.275	0.	0.1	2.8821e+08
291	0.275	0.025	0.	3.1058e+08
292	0.275	0.025	0.025	3.0901e+08
293	0.275	0.025	0.05	3.1131e+08
294	0.275	0.025	0.075	3.1003e+08
295	0.275	0.025	0.1	3.1122e+08
296	0.275	0.05	0.	3.3189e+08
297	0.275	0.05	0.025	3.3225e+08
298	0.275	0.05	0.05	3.3024e+08
299	0.275	0.05	0.075	3.3025e+08
300	0.275	0.05	0.1	3.3394e+08
301	0.3	-0.05	0.	2.4694e+08
302	0.3	-0.05	0.025	2.4449e+08
303	0.3	-0.05	0.05	2.4627e+08
304	0.3	-0.05	0.075	2.4250e+08
305	0.3	-0.05	0.1	2.4515e+08
306	0.3	-0.025	0.	2.6854e+08
307	0.3	-0.025	0.025	2.6680e+08
308	0.3	-0.025	0.05	2.6719e+08
309	0.3	-0.025	0.075	2.6217e+08
310	0.3	-0.025	0.1	2.6637e+08
311	0.3	0.	0.	2.8858e+08
312	0.3	0.	0.025	2.8880e+08
313	0.3	0.	0.05	2.8966e+08
314	0.3	0.	0.075	2.8764e+08
315	0.3	0.	0.1	2.8771e+08
316	0.3	0.025	0.	3.0653e+08
317	0.3	0.025	0.025	3.0862e+08
318	0.3	0.025	0.05	3.0666e+08
319	0.3	0.025	0.075	3.0557e+08
320	0.3	0.025	0.1	3.0699e+08
321	0.3	0.05	0.	3.3299e+08
322	0.3	0.05	0.025	3.2946e+08
323	0.3	0.05	0.05	3.3044e+08
324	0.3	0.05	0.075	3.2898e+08
325	0.3	0.05	0.1	3.2645e+08
326	0.325	-0.05	0.	2.4889e+08
327	0.325	-0.05	0.025	2.4427e+08
328	0.325	-0.05	0.05	2.4668e+08
329	0.325	-0.05	0.075	2.4742e+08
330	0.325	-0.05	0.1	2.4784e+08
331	0.325	-0.025	0.	2.6658e+08
332	0.325	-0.025	0.025	2.6480e+08
333	0.325	-0.025	0.05	2.6646e+08
334	0.325	-0.025	0.075	2.6655e+08
335	0.325	-0.025	0.1	2.6651e+08
336	0.325	0.	0.	2.8968e+08
337	0.325	0.	0.025	2.8590e+08
338	0.325	0.	0.05	2.8852e+08
339	0.325	0.	0.075	2.8827e+08
340	0.325	0.	0.1	2.8966e+08
341	0.325	0.025	0.	3.0800e+08
342	0.325	0.025	0.025	3.0971e+08
343	0.325	0.025	0.05	3.0793e+08
344	0.325	0.025	0.075	3.0905e+08
345	0.325	0.025	0.1	3.0547e+08
346	0.325	0.05	0.	3.2330e+08
347	0.325	0.05	0.025	3.2924e+08
348	0.325	0.05	0.05	3.2935e+08
349	0.325	0.05	0.075	3.2944e+08
350	0.325	0.05	0.1	3.2747e+08
351	0.35	-0.05	0.	2.5123e+08
352	0.35	-0.05	0.025	2.4831e+08
353	0.35	-0.05	0.05	2.4963e+08
354	0.35	-0.05	0.075	2.4989e+08
355	0.35	-0.05	0.1	2.5157e+08
356	0.35	-0.025	0.	2.6799e+08
357	0.35	-0.025	0.025	2.6745e+08
358	0.35	-0.025	0.05	2.6609e+08
359	0.35	-0.025	0.075	2.7100e+08
360	0.35	-0.025	0.1	2.6918e+08
361	0.35	0.	0.	2.8878e+08
362	0.35	0.	0.025	2.9339e+08
363	0.35	0.	0.05	2.8856e+08
364	0.35	0.	0.075	2.8575e+08
365	0.35	0.	0.1	2.8766e+08
366	0.35	0.025	0.	3.0570e+08
367	0.35	0.025	0.025	3.0677e+08
368	0.35	0.025	0.05	3.0676e+08
369	0.35	0.025	0.075	3.0642e+08
370	0.35	0.025	0.1	3.0493e+08
371	0.35	0.05	0.	3.3012e+08
372	0.35	0.05	0.025	3.2759e+08
373	0.35	0.05	0.05	3.2656e+08
374	0.35	0.05	0.075	3.2849e+08
375	0.35	0.05	0.1	3.2792e+08
376	0.375	-0.05	0.	2.5091e+08
377	0.375	-0.05	0.025	2.5153e+08
378	0.375	-0.05	0.05	2.5070e+08
379	0.375	-0.05	0.075	2.5151e+08
380	0.375	-0.05	0.1	2.5163e+08
381	0.375	-0.025	0.	2.6951e+08
382	0.375	-0.025	0.025	2.6889e+08
383	0.375	-0.025	0.05	2.7172e+08
384	0.375	-0.025	0.075	2.6848e+08
385	0.375	-0.025	0.1	2.6988e+08
386	0.375	0.	0.	2.8872e+08
387	0.375	0.	0.025	2.8695e+08
388	0.375	0.	0.05	2.8660e+08
389	0.375	0.	0.075	2.8739e+08
390	0.375	0.	0.1	2.8715e+08
391	0.375	0.025	0.	3.0407e+08
392	0.375	0.025	0.025	3.0555e+08
393	0.375	0.025	0.05	3.0724e+08
394	0.375	0.025	0.075	3.0908e+08
395	0.375	0.025	0.1	3.0777e+08
396	0.375	0.05	0.	3.2042e+08
397	0.375	0.05	0.025	3.2675e+08
398	0.375	0.05	0.05	3.2441e+08
399	0.375	0.05	0.075	3.2638e+08
400	0.375	0.05	0.1	3.2547e+08
401	0.4	-0.05	0.	2.5171e+08
402	0.4	-0.05	0.025	2.5185e+08
403	0.4	-0.05	0.05	2.5197e+08
404	0.4	-0.05	0.075	2.5403e+08
405	0.4	-0.05	0.1	2.5197e+08
406	0.4	-0.025	0.	2.7176e+08
407	0.4	-0.025	0.025	2.7152e+08
408	0.4	-0.025	0.05	2.7108e+08
409	0.4	-0.025	0.075	2.6711e+08
410	0.4	-0.025	0.1	2.7181e+08
411	0.4	0.	0.	2.8721e+08
412	0.4	0.	0.025	2.8924e+08
413	0.4	0.	0.05	2.8632e+08
414	0.4	0.	0.075	2.8595e+08
415	0.4	0.	0.1	2.9142e+08
416	0.4	0.025	0.	3.0424e+08
417	0.4	0.025	0.025	3.0810e+08
418	0.4	0.025	0.05	3.0622e+08
419	0.4	0.025	0.075	3.0523e+08
420	0.4	0.025	0.1	3.0592e+08
421	0.4	0.05	0.	3.2147e+08
422	0.4	0.05	0.025	3.2397e+08
423	0.4	0.05	0.05	3.2190e+08
424	0.4	0.05	0.075	3.2323e+08
425	0.4	0.05	0.1	3.2580e+08
426	0.425	-0.05	0.	2.5389e+08
427	0.425	-0.05	0.025	2.5125e+08
428	0.425	-0.05	0.05	2.5480e+08
429	0.425	-0.05	0.075	2.5349e+08
430	0.425	-0.05	0.1	2.5268e+08
431	0.425	-0.025	0.	2.7196e+08
432	0.425	-0.025	0.025	2.7048e+08
433	0.425	-0.025	0.05	2.6886e+08
434	0.425	-0.025	0.075	2.7375e+08
435	0.425	-0.025	0.1	2.7072e+08
436	0.425	0.	0.	2.8786e+08
437	0.425	0.	0.025	2.8730e+08
438	0.425	0.	0.05	2.9004e+08
439	0.425	0.	0.075	2.8709e+08
440	0.425	0.	0.1	2.8533e+08
441	0.425	0.025	0.	3.0401e+08
442	0.425	0.025	0.025	3.0768e+08
443	0.425	0.025	0.05	3.0677e+08
444	0.425	0.025	0.075	3.0478e+08
445	0.425	0.025	0.1	3.0777e+08
446	0.425	0.05	0.	3.2395e+08
447	0.425	0.05	0.025	3.2198e+08
448	0.425	0.05	0.05	3.2218e+08
449	0.425	0.05	0.075	3.2314e+08
450	0.425	0.05	0.1	3.2089e+08
451	0.45	-0.05	0.	2.5501e+08
452	0.45	-0.05	0.025	2.5547e+08
453	0.45	-0.05	0.05	2.5242e+08
454	0.45	-0.05	0.075	2.5471e+08
455	0.45	-0.05	0.1	2.5454e+08
456	0.45	-0.025	0.	2.7317e+08
457	0.45	-0.025	0.025	2.6850e+08
458	0.45	-0.025	0.05	2.7088e+08
459	0.45	-0.025	0.075	2.7072e+08
460	0.45	-0.025	0.1	2.7306e+08
461	0.45	0.	0.	2.8792e+08
462	0.45	0.	0.025	2.9110e+08
463	0.45	0.	0.05	2.8914e+08
464	0.45	0.	0.075	2.8729e+08
465	0.45	0.	0.1	2.8841e+08
466	0.45	0.025	0.	3.0385e+08
467	0.45	0.025	0.025	3.0607e+08
468	0.45	0.025	0.05	3.0207e+08
469	0.45	0.025	0.075	3.0300e+08
470	0.45	0.025	0.1	3.0533e+08
471	0.45	0.05	0.	3.2336e+08
472	0.45	0.05	0.025	3.1676e+08
473	0.45	0.05	0.05	3.2365e+08
474	0.45	0.05	0.075	3.2073e+08
475	0.45	0.05	0.1	3.1737e+08
476	0.475	-0.05	0.	2.5188e+08
477	0.475	-0.05	0.025	2.5415e+08
478	0.475	-0.05	0.05	2.5647e+08
479	0.475	-0.05	0.075	2.5640e+08
480	0.475	-0.05	0.1	2.5747e+08
481	0.475	-0.025	0.	2.7135e+08
482	0.475	-0.025	0.025	2.7044e+08
483	0.475	-0.025	0.05	2.7158e+08
484	0.475	-0.025	0.075	2.7230e+08
485	0.475	-0.025	0.1	2.7263e+08
486	0.475	0.	0.	2.8664e+08
487	0.475	0.	0.025	2.8956e+08
488	0.475	0.	0.05	2.8693e+08
489	0.475	0.	0.075	2.8650e+08
490	0.475	0.	0.1	2.8706e+08
491	0.475	0.025	0.	3.0571e+08
492	0.475	0.025	0.025	3.0351e+08
493	0.475	0.025	0.05	3.0248e+08
494	0.475	0.025	0.075	3.0544e+08
495	0.475	0.025	0.1	3.0766e+08
496	0.475	0.05	0.	3.1990e+08
497	0.475	0.05	0.025	3.2187e+08
498	0.475	0.05	0.05	3.2149e+08
499	0.475	0.05	0.075	3.1834e+08
500	0.475	0.05	0.1	3.1955e+08
501	0.5	-0.05	0.	2.5601e+08
502	0.5	-0.05	0.025	2.5768e+08
503	0.5	-0.05	0.05	2.5703e+08
504	0.5	-0.05	0.075	2.5738e+08
505	0.5	-0.05	0.1	2.5684e+08
506	0.5	-0.025	0.	2.7253e+08
507	0.5	-0.025	0.025	2.7387e+08
508	0.5	-0.025	0.05	2.7280e+08
509	0.5	-0.025	0.075	2.6995e+08
510	0.5	-0.025	0.1	2.7178e+08
511	0.5	0.	0.	2.8537e+08
512	0.5	0.	0.025	2.8842e+08
513	0.5	0.	0.05	2.8887e+08
514	0.5	0.	0.075	2.8844e+08
515	0.5	0.	0.1	2.8664e+08
516	0.5	0.025	0.	3.0345e+08
517	0.5	0.025	0.025	3.0215e+08
518	0.5	0.025	0.05	3.0093e+08
519	0.5	0.025	0.075	3.0435e+08
520	0.5	0.025	0.1	3.0449e+08
521	0.5	0.05	0.	3.1981e+08
522	0.5	0.05	0.025	3.1684e+08
523	0.5	0.05	0.05	3.2025e+08
524	0.5	0.05	0.075	3.1706e+08
525	0.5	0.05	0.1	3.1925e+08
526	0.525	-0.05	0.	2.5870e+08
527	0.525	-0.05	0.025	2.5915e+08
528	0.525	-0.05	0.05	2.5573e+08
529	0.525	-0.05	0.075	2.5903e+08
530	0.525	-0.05	0.1	2.5964e+08
531	0.525	-0.025	0.	2.7308e+08
532	0.525	-0.025	0.025	2.7663e+08
533	0.525	-0.025	0.05	2.7184e+08
534	0.525	-0.025	0.075	2.7282e+08
535	0.525	-0.025	0.1	2.7226e+08
536	0.525	0.	0.	2.8703e+08
537	0.525	0.	0.025	2.8978e+08
538	0.525	0.	0.05	2.9055e+08
539	0.525	0.	0.075	2.8679e+08
540	0.525	0.	0.1	2.8675e+08
541	0.525	0.025	0.	3.0015e+08
542	0.525	0.025	0.025	3.0462e+08
543	0.525	0.025	0.05	3.0428e+08
544	0.525	0.025	0.075	3.0206e+08
545	0.525	0.025	0.1	2.9972e+08
546	0.525	0.05	0.	3.1402e+08
547	0.525	0.05	0.025	3.1682e+08
548	0.525	0.05	0.05	3.1754e+08
549	0.525	0.05	0.075	3.1258e+08
550	0.525	0.05	0.1	3.1589e+08
551	0.55	-0.05	0.	2.6353e+08
552	0.55	-0.05	0.025	2.6066e+08
553	0.55	-0.05	0.05	2.6333e+08
554	0.55	-0.05	0.075	2.6202e+08
555	0.55	-0.05	0.1	2.5930e+08
556	0.55	-0.025	0.	2.7402e+08
557	0.55	-0.025	0.025	2.7429e+08
558	0.55	-0.025	0.05	2.7293e+08
559	0.55	-0.025	0.075	2.7290e+08
560	0.55	-0.025	0.1	2.7698e+08
561	0.55	0.	0.	2.8631e+08
562	0.55	0.	0.025	2.8986e+08
563	0.55	0.	0.05	2.8725e+08
564	0.55	0.	0.075	2.8796e+08
565	0.55	0.	0.1	2.8897e+08
566	0.55	0.025	0.	3.0042e+08
567	0.55	0.025	0.025	3.0253e+08
568	0.55	0.025	0.05	2.9780e+08
569	0.55	0.025	0.075	3.0230e+08
570	0.55	0.025	0.1	2.9703e+08
571	0.55	0.05	0.	3.1457e+08
572	0.55	0.05	0.025	3.1661e+08
573	0.55	0.05	0.05	3.1618e+08
574	0.55	0.05	0.075	3.1255e+08
575	0.55	0.05	0.1	3.1279e+08
576	0.575	-0.05	0.	2.6142e+08
577	0.575	-0.05	0.025	2.6279e+08
578	0.575	-0.05	0.05	2.5930e+08
579	0.575	-0.05	0.075	2.6248e+08
580	0.575	-0.05	0.1	2.6299e+08
581	0.575	-0.025	0.	2.7478e+08
582	0.575	-0.025	0.025	2.7612e+08
583	0.575	-0.025	0.05	2.7562e+08
584	0.575	-0.025	0.075	2.7436e+08
585	0.575	-0.025	0.1	2.7205e+08
586	0.575	0.	0.	2.8823e+08
587	0.575	0.	0.025	2.8635e+08
588	0.575	0.	0.05	2.8700e+08
589	0.575	0.	0.075	2.8883e+08
590	0.575	0.	0.1	2.9045e+08
591	0.575	0.025	0.	3.0068e+08
592	0.575	0.025	0.025	3.0175e+08
593	0.575	0.025	0.05	2.9814e+08
594	0.575	0.025	0.075	3.0119e+08
595	0.575	0.025	0.1	3.0064e+08
596	0.575	0.05	0.	3.1581e+08
597	0.575	0.05	0.025	3.1248e+08
598	0.575	0.05	0.05	3.1305e+08
599	0.575	0.05	0.075	3.1549e+08
600	0.575	0.05	0.1	3.1333e+08
601	0.6	-0.05	0.	2.6224e+08
602	0.6	-0.05	0.025	2.6804e+08
603	0.6	-0.05	0.05	2.6229e+08
604	0.6	-0.05	0.075	2.6390e+08
605	0.6	-0.05	0.1	2.6455e+08
606	0.6	-0.025	0.	2.7644e+08
607	0.6	-0.025	0.025	2.7569e+08
608	0.6	-0.025	0.05	2.7569e+08
609	0.6	-0.025	0.075	2.7561e+08
610	0.6	-0.025	0.1	2.7415e+08
611	0.6	0.	0.	2.9172e+08
612	0.6	0.	0.025	2.8762e+08
613	0.6	0.	0.05	2.8903e+08
614	0.6	0.	0.075	2.8742e+08
615	0.6	0.	0.1	2.8739e+08
616	0.6	0.025	0.	2.9918e+08
617	0.6	0.025	0.025	2.9721e+08
618	0.6	0.025	0.05	2.9971e+08
619	0.6	0.025	0.075	2.9927e+08
620	0.6	0.025	0.1	3.0211e+08
621	0.6	0.05	0.	3.0976e+08
622	0.6	0.05	0.025	3.1092e+08
623	0.6	0.05	0.05	3.1032e+08
624	0.6	0.05	0.075	3.1470e+08
625	0.6	0.05	0.1	3.1037e+08
626	0.625	-0.05	0.	2.6640e+08
627	0.625	-0.05	0.025	2.6705e+08
628	0.625	-0.05	0.05	2.6527e+08
629	0.625	-0.05	0.075	2.6331e+08
630	0.625	-0.05	0.1	2.6333e+08
631	0.625	-0.025	0.	2.7818e+08
632	0.625	-0.025	0.025	2.7466e+08
633	0.625	-0.025	0.05	2.7740e+08
