Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
127	0.125	-0.05	0.025	-6.5934e+07
128	0.125	-0.05	0.05	-6.6008e+07
129	0.125	-0.05	0.075	-6.6496e+07
130	0.125	-0.05	0.1	-6.6476e+07
131	0.125	-0.025	0.	3.9041e+07
132	0.125	-0.025	0.025	3.8643e+07
133	0.125	-0.025	0.05	3.8712e+07
134	0.125	-0.025	0.075	3.9016e+07
135	0.125	-0.025	0.1	3.9098e+07
136	0.125	0.	0.	1.4295e+08
137	0.125	0.	0.025	1.4457e+08
138	0.125	0.	0.05	1.4249e+08
139	0.125	0.	0.075	1.4170e+08
140	0.125	0.	0.1	1.4324e+08
141	0.125	0.025	0.	2.5105e+08
142	0.125	0.025	0.025	2.5127e+08
143	0.125	0.025	0.05	2.4662e+08
144	0.125	0.025	0.075	2.4673e+08
145	0.125	0.025	0.1	2.5014e+08
146	0.125	0.05	0.	3.5306e+08
147	0.125	0.05	0.025	3.5690e+08
148	0.125	0.05	0.05	3.5558e+08
149	0.125	0.05	0.075	3.5595e+08
150	0.125	0.05	0.1	3.5225e+08
151	0.15	-0.05	0.	-6.0160e+07
152	0.15	-0.05	0.025	-6.0726e+07
153	0.15	-0.05	0.05	-6.0051e+07
154	0.15	-0.05	0.075	-5.9984e+07
155	0.15	-0.05	0.1	-5.9843e+07
156	0.15	-0.025	0.	4.1596e+07
157	0.15	-0.025	0.025	4.1723e+07
158	0.15	-0.025	0.05	4.1775e+07
159	0.15	-0.025	0.075	4.1586e+07
160	0.15	-0.025	0.1	4.1611e+07
161	0.15	0.	0.	1.4188e+08
162	0.15	0.	0.025	1.4332e+08
163	0.15	0.	0.05	1.4458e+08
164	0.15	0.	0.075	1.4373e+08
165	0.15	0.	0.1	1.4373e+08
166	0.15	0.025	0.	2.4713e+08
167	0.15	0.025	0.025	2.4849e+08
168	0.15	0.025	0.05	2.4936e+08
169	0.15	0.025	0.075	2.4621e+08
170	0.15	0.025	0.1	2.4558e+08
171	0.15	0.05	0.	3.4714e+08
172	0.15	0.05	0.025	3.4923e+08
173	0.15	0.05	0.05	3.4767e+08
174	0.15	0.05	0.075	3.4768e+08
175	0.15	0.05	0.1	3.4782e+08
176	0.175	-0.05	0.	-5.3695e+07
177	0.175	-0.05	0.025	-5.3244e+07
178	0.175	-0.05	0.05	-5.3783e+07
179	0.175	-0.05	0.075	-5.4472e+07
180	0.175	-0.05	0.1	-5.4457e+07
181	0.175	-0.025	0.	4.5254e+07
182	0.175	-0.025	0.025	4.4867e+07
183	0.175	-0.025	0.05	4.4787e+07
184	0.175	-0.025	0.075	4.5439e+07
185	0.175	-0.025	0.1	4.4708e+07
186	0.175	0.	0.	1.4403e+08
187	0.175	0.	0.025	1.4546e+08
188	0.175	0.	0.05	1.4411e+08
189	0.175	0.	0.075	1.4375e+08
190	0.175	0.	0.1	1.4500e+08
191	0.175	0.025	0.	2.4310e+08
192	0.175	0.025	0.025	2.4329e+08
193	0.175	0.025	0.05	2.4521e+08
194	0.175	0.025	0.075	2.3929e+08
195	0.175	0.025	0.1	2.4352e+08
196	0.175	0.05	0.	3.4043e+08
197	0.175	0.05	0.025	3.4157e+08
198	0.175	0.05	0.05	3.4223e+08
199	0.175	0.05	0.075	3.4061e+08
200	0.175	0.05	0.1	3.4247e+08
201	0.2	-0.05	0.	-4.8111e+07
202	0.2	-0.05	0.025	-4.8059e+07
203	0.2	-0.05	0.05	-4.8032e+07
204	0.2	-0.05	0.075	-4.7966e+07
205	0.2	-0.05	0.1	-4.7972e+07
206	0.2	-0.025	0.	4.8023e+07
207	0.2	-0.025	0.025	4.7729e+07
208	0.2	-0.025	0.05	4.8366e+07
209	0.2	-0.025	0.075	4.7974e+07
210	0.2	-0.025	0.1	4.7884e+07
211	0.2	0.	0.	1.4434e+08
212	0.2	0.	0.025	1.4390e+08
213	0.2	0.	0.05	1.4507e+08
214	0.2	0.	0.075	1.4477e+08
215	0.2	0.	0.1	1.4408e+08
216	0.2	0.025	0.	2.4135e+08
217	0.2	0.025	0.025	2.4034e+08
218	0.2	0.025	0.05	2.3834e+08
219	0.2	0.025	0.075	2.4128e+08
220	0.2	0.025	0.1	2.3726e+08
221	0.2	0.05	0.	3.2891e+08
222	0.2	0.05	0.025	3.3741e+08
223	0.2	0.05	0.05	3.3689e+08
224	0.2	0.05	0.075	3.3676e+08
225	0.2	0.05	0.1	3.3880e+08
226	0.225	-0.05	0.	-4.1994e+07
227	0.225	-0.05	0.025	-4.1905e+07
228	0.225	-0.05	0.05	-4.2201e+07
229	0.225	-0.05	0.075	-4.1820e+07
230	0.225	-0.05	0.1	-4.1940e+07
231	0.225	-0.025	0.	5.1077e+07
232	0.225	-0.025	0.025	5.1102e+07
233	0.225	-0.025	0.05	5.0898e+07
234	0.225	-0.025	0.075	5.0850e+07
235	0.225	-0.025	0.1	5.0657e+07
236	0.225	0.	0.	1.4332e+08
237	0.225	0.	0.025	1.4557e+08
238	0.225	0.	0.05	1.4377e+08
239	0.225	0.	0.075	1.4416e+08
240	0.225	0.	0.1	1.4271e+08
241	0.225	0.025	0.	2.4064e+08
242	0.225	0.025	0.025	2.3577e+08
243	0.225	0.025	0.05	2.3533e+08
244	0.225	0.025	0.075	2.3691e+08
245	0.225	0.025	0.1	2.3573e+08
246	0.225	0.05	0.	3.3072e+08
247	0.225	0.05	0.025	3.2701e+08
248	0.225	0.05	0.05	3.3225e+08
249	0.225	0.05	0.075	3.3186e+08
250	0.225	0.05	0.1	3.2977e+08
251	0.25	-0.05	0.	-3.5642e+07
252	0.25	-0.05	0.025	-3.5825e+07
253	0.25	-0.05	0.05	-3.6014e+07
254	0.25	-0.05	0.075	-3.5739e+07
255	0.25	-0.05	0.1	-3.5774e+07
256	0.25	-0.025	0.	5.4340e+07
257	0.25	-0.025	0.025	5.4050e+07
258	0.25	-0.025	0.05	5.4040e+07
259	0.25	-0.025	0.075	5.4171e+07
260	0.25	-0.025	0.1	5.3947e+07
261	0.25	0.	0.	1.4395e+08
262	0.25	0.	0.025	1.4439e+08
263	0.25	0.	0.05	1.4470e+08
264	0.25	0.	0.075	1.4443e+08
265	0.25	0.	0.1	1.4526e+08
266	0.25	0.025	0.	2.3403e+08
267	0.25	0.025	0.025	2.3211e+08
268	0.25	0.025	0.05	2.3553e+08
269	0.25	0.025	0.075	2.3366e+08
270	0.25	0.025	0.1	2.3292e+08
271	0.25	0.05	0.	3.2538e+08
272	0.25	0.05	0.025	3.2472e+08
273	0.25	0.05	0.05	3.2151e+08
274	0.25	0.05	0.075	3.2530e+08
275	0.25	0.05	0.1	3.2764e+08
276	0.275	-0.05	0.	-3.0058e+07
277	0.275	-0.05	0.025	-2.9954e+07
278	0.275	-0.05	0.05	-2.9700e+07
279	0.275	-0.05	0.075	-3.0369e+07
280	0.275	-0.05	0.1	-2.9907e+07
281	0.275	-0.025	0.	5.6518e+07
282	0.275	-0.025	0.025	5.7038e+07
283	0.275	-0.025	0.05	5.7345e+07
284	0.275	-0.025	0.075	5.7423e+07
285	0.275	-0.025	0.1	5.6770e+07
286	0.275	0.	0.	1.4391e+08
287	0.275	0.	0.025	1.4400e+08
288	0.275	0.	0.05	1.4484e+08
289	0.275	0.	0.075	1.4451e+08
290	0.275	0.	0.1	1.4423e+08
291	0.275	0.025	0.	2.3227e+08
292	0.275	0.025	0.025	2.2911e+08
293	0.275	0.025	0.05	2.3158e+08
294	0.275	0.025	0.075	2.3131e+08
295	0.275	0.025	0.1	2.3093e+08
296	0.275	0.05	0.	3.1752e+08
297	0.275	0.05	0.025	3.1826e+08
298	0.275	0.05	0.05	3.1691e+08
299	0.275	0.05	0.075	3.2320e+08
300	0.275	0.05	0.1	3.2059e+08
301	0.3	-0.05	0.	-2.4157e+07
302	0.3	-0.05	0.025	-2.3924e+07
303	0.3	-0.05	0.05	-2.3862e+07
304	0.3	-0.05	0.075	-2.3969e+07
305	0.3	-0.05	0.1	-2.4016e+07
306	0.3	-0.025	0.	5.9479e+07
307	0.3	-0.025	0.025	6.0173e+07
308	0.3	-0.025	0.05	6.0390e+07
309	0.3	-0.025	0.075	5.9195e+07
310	0.3	-0.025	0.1	5.9676e+07
311	0.3	0.	0.	1.4506e+08
312	0.3	0.	0.025	1.4432e+08
313	0.3	0.	0.05	1.4325e+08
314	0.3	0.	0.075	1.4464e+08
315	0.3	0.	0.1	1.4349e+08
316	0.3	0.025	0.	2.2768e+08
317	0.3	0.025	0.025	2.2644e+08
318	0.3	0.025	0.05	2.2802e+08
319	0.3	0.025	0.075	2.2939e+08
320	0.3	0.025	0.1	2.2735e+08
321	0.3	0.05	0.	3.1321e+08
322	0.3	0.05	0.025	3.1191e+08
323	0.3	0.05	0.05	3.1402e+08
324	0.3	0.05	0.075	3.1113e+08
325	0.3	0.05	0.1	3.1491e+08
326	0.325	-0.05	0.	-1.8074e+07
327	0.325	-0.05	0.025	-1.8026e+07
328	0.325	-0.05	0.05	-1.8030e+07
329	0.325	-0.05	0.075	-1.7950e+07
330	0.325	-0.05	0.1	-1.7943e+07
331	0.325	-0.025	0.	6.3099e+07
332	0.325	-0.025	0.025	6.2547e+07
333	0.325	-0.025	0.05	6.2773e+07
334	0.325	-0.025	0.075	6.2646e+07
335	0.325	-0.025	0.1	6.3216e+07
336	0.325	0.	0.	1.4451e+08
337	0.325	0.	0.025	1.4510e+08
338	0.325	0.	0.05	1.4371e+08
339	0.325	0.	0.075	1.4330e+08
340	0.325	0.	0.1	1.4273e+08
341	0.325	0.025	0.	2.2537e+08
342	0.325	0.025	0.025	2.2689e+08
343	0.325	0.025	0.05	2.2490e+08
344	0.325	0.025	0.075	2.2504e+08
345	0.325	0.025	0.1	2.2499e+08
346	0.325	0.05	0.	3.0647e+08
347	0.325	0.05	0.025	3.0783e+08
348	0.325	0.05	0.05	3.0952e+08
349	0.325	0.05	0.075	3.0691e+08
350	0.325	0.05	0.1	3.0704e+08
351	0.35	-0.05	0.	-1.1983e+07
352	0.35	-0.05	0.025	-1.1992e+07
353	0.35	-0.05	0.05	-1.1991e+07
354	0.35	-0.05	0.075	-1.1974e+07
355	0.35	-0.05	0.1	-1.2009e+07
356	0.35	-0.025	0.	6.6247e+07
357	0.35	-0.025	0.025	6.6025e+07
358	0.35	-0.025	0.05	6.5889e+07
359	0.35	-0.025	0.075	6.6050e+07
360	0.35	-0.025	0.1	6.5620e+07
361	0.35	0.	0.	1.4469e+08
362	0.35	0.	0.025	1.4364e+08
363	0.35	0.	0.05	1.4300e+08
364	0.35	0.	0.075	1.4440e+08
365	0.35	0.	0.1	1.4444e+08
366	0.35	0.025	0.	2.2085e+08
367	0.35	0.025	0.025	2.2283e+08
368	0.35	0.025	0.05	2.2284e+08
369	0.35	0.025	0.075	2.2463e+08
370	0.35	0.025	0.1	2.2169e+08
371	0.35	0.05	0.	2.9990e+08
372	0.35	0.05	0.025	2.9891e+08
373	0.35	0.05	0.05	3.0089e+08
374	0.35	0.05	0.075	2.9999e+08
375	0.35	0.05	0.1	3.0178e+08
376	0.375	-0.05	0.	-5.9844e+06
377	0.375	-0.05	0.025	-6.0170e+06
378	0.375	-0.05	0.05	-5.9914e+06
379	0.375	-0.05	0.075	-5.9337e+06
380	0.375	-0.05	0.1	-6.0226e+06
381	0.375	-0.025	0.	6.8276e+07
382	0.375	-0.025	0.025	6.8934e+07
383	0.375	-0.025	0.05	6.8940e+07
384	0.375	-0.025	0.075	6.8997e+07
385	0.375	-0.025	0.1	6.9020e+07
386	0.375	0.	0.	1.4403e+08
387	0.375	0.	0.025	1.4431e+08
388	0.375	0.	0.05	1.4391e+08
389	0.375	0.	0.075	1.4626e+08
390	0.375	0.	0.1	1.4370e+08
391	0.375	0.025	0.	2.1739e+08
392	0.375	0.025	0.025	2.1715e+08
393	0.375	0.025	0.05	2.1986e+08
394	0.375	0.025	0.075	2.1691e+08
395	0.375	0.025	0.1	2.1741e+08
396	0.375	0.05	0.	2.9161e+08
397	0.375	0.05	0.025	2.9481e+08
398	0.375	0.05	0.05	2.9635e+08
399	0.375	0.05	0.075	2.9233e+08
400	0.375	0.05	0.1	2.9474e+08
401	0.4	-0.05	0.	2.9331e-08
402	0.4	-0.05	0.025	2.9669e-08
403	0.4	-0.05	0.05	2.9910e-08
404	0.4	-0.05	0.075	2.9746e-08
405	0.4	-0.05	0.1	2.9980e-08
406	0.4	-0.025	0.	7.1035e+07
407	0.4	-0.025	0.025	7.1682e+07
408	0.4	-0.025	0.05	7.2196e+07
409	0.4	-0.025	0.075	7.2190e+07
410	0.4	-0.025	0.1	7.2223e+07
411	0.4	0.	0.	1.4418e+08
412	0.4	0.	0.025	1.4301e+08
413	0.4	0.	0.05	1.4333e+08
414	0.4	0.	0.075	1.4600e+08
415	0.4	0.	0.1	1.4291e+08
416	0.4	0.025	0.	2.1417e+08
417	0.4	0.025	0.025	2.1688e+08
418	0.4	0.025	0.05	2.1463e+08
419	0.4	0.025	0.075	2.1832e+08
420	0.4	0.025	0.1	2.1954e+08
421	0.4	0.05	0.	2.8758e+08
422	0.4	0.05	0.025	2.8853e+08
423	0.4	0.05	0.05	2.8485e+08
424	0.4	0.05	0.075	2.8978e+08
425	0.4	0.05	0.1	2.8413e+08
426	0.425	-0.05	0.	5.9518e+06
427	0.425	-0.05	0.025	6.0043e+06
428	0.425	-0.05	0.05	6.0197e+06
429	0.425	-0.05	0.075	5.9466e+06
430	0.425	-0.05	0.1	5.9805e+06
431	0.425	-0.025	0.	7.4252e+07
432	0.425	-0.025	0.025	7.4857e+07
433	0.425	-0.025	0.05	7.4640e+07
434	0.425	-0.025	0.075	7.4714e+07
435	0.425	-0.025	0.1	7.5293e+07
436	0.425	0.	0.	1.4424e+08
437	0.425	0.	0.025	1.4448e+08
438	0.425	0.	0.05	1.4389e+08
439	0.425	0.	0.075	1.4462e+08
440	0.425	0.	0.1	1.4397e+08
441	0.425	0.025	0.	2.1237e+08
442	0.425	0.025	0.025	2.1373e+08
443	0.425	0.025	0.05	2.1246e+08
444	0.425	0.025	0.075	2.1258e+08
445	0.425	0.025	0.1	2.1437e+08
446	0.425	0.05	0.	2.8365e+08
447	0.425	0.05	0.025	2.8150e+08
448	0.425	0.05	0.05	2.8348e+08
449	0.425	0.05	0.075	2.7984e+08
450	0.425	0.05	0.1	2.8151e+08
451	0.45	-0.05	0.	1.1946e+07
452	0.45	-0.05	0.025	1.2000e+07
453	0.45	-0.05	0.05	1.2053e+07
454	0.45	-0.05	0.075	1.2040e+07
455	0.45	-0.05	0.1	1.2030e+07
456	0.45	-0.025	0.	7.8064e+07
457	0.45	-0.025	0.025	7.7925e+07
458	0.45	-0.025	0.05	7.8562e+07
459	0.45	-0.025	0.075	7.7276e+07
460	0.45	-0.025	0.1	7.7688e+07
461	0.45	0.	0.	1.4436e+08
462	0.45	0.	0.025	1.4532e+08
463	0.45	0.	0.05	1.4370e+08
464	0.45	0.	0.075	1.4377e+08
465	0.45	0.	0.1	1.4289e+08
466	0.45	0.025	0.	2.0932e+08
467	0.45	0.025	0.025	2.1089e+08
468	0.45	0.025	0.05	2.1199e+08
469	0.45	0.025	0.075	2.0963e+08
470	0.45	0.025	0.1	2.0899e+08
471	0.45	0.05	0.	2.7612e+08
472	0.45	0.05	0.025	2.7333e+08
473	0.45	0.05	0.05	2.7805e+08
474	0.45	0.05	0.075	2.7396e+08
475	0.45	0.05	0.1	2.7652e+08
476	0.475	-0.05	0.	1.8032e+07
477	0.475	-0.05	0.025	1.8068e+07
478	0.475	-0.05	0.05	1.8028e+07
479	0.475	-0.05	0.075	1.8000e+07
480	0.475	-0.05	0.1	1.8046e+07
481	0.475	-0.025	0.	8.1406e+07
482	0.475	-0.025	0.025	8.1873e+07
483	0.475	-0.025	0.05	8.0464e+07
484	0.475	-0.025	0.075	8.0106e+07
485	0.475	-0.025	0.1	8.0248e+07
486	0.475	0.	0.	1.4243e+08
487	0.475	0.	0.025	1.4296e+08
488	0.475	0.	0.05	1.4285e+08
489	0.475	0.	0.075	1.4364e+08
490	0.475	0.	0.1	1.4474e+08
491	0.475	0.025	0.	2.0778e+08
492	0.475	0.025	0.025	2.0623e+08
493	0.475	0.025	0.05	2.0633e+08
494	0.475	0.025	0.075	2.0950e+08
495	0.475	0.025	0.1	2.0774e+08
496	0.475	0.05	0.	2.7028e+08
497	0.475	0.05	0.025	2.7020e+08
498	0.475	0.05	0.05	2.6953e+08
499	0.475	0.05	0.075	2.7325e+08
500	0.475	0.05	0.1	2.6969e+08
501	0.5	-0.05	0.	2.4021e+07
502	0.5	-0.05	0.025	2.3763e+07
503	0.5	-0.05	0.05	2.3908e+07
504	0.5	-0.05	0.075	2.3921e+07
505	0.5	-0.05	0.1	2.4070e+07
506	0.5	-0.025	0.	8.3609e+07
507	0.5	-0.025	0.025	8.4024e+07
508	0.5	-0.025	0.05	8.3694e+07
509	0.5	-0.025	0.075	8.3445e+07
510	0.5	-0.025	0.1	8.3425e+07
511	0.5	0.	0.	1.4385e+08
512	0.5	0.	0.025	1.4409e+08
513	0.5	0.	0.05	1.4383e+08
514	0.5	0.	0.075	1.4328e+08
515	0.5	0.	0.1	1.4388e+08
516	0.5	0.025	0.	2.0361e+08
517	0.5	0.025	0.025	2.0272e+08
518	0.5	0.025	0.05	2.0410e+08
519	0.5	0.025	0.075	2.0622e+08
520	0.5	0.025	0.1	2.0382e+08
521	0.5	0.05	0.	2.6169e+08
522	0.5	0.05	0.025	2.6633e+08
523	0.5	0.05	0.05	2.6599e+08
524	0.5	0.05	0.075	2.6627e+08
525	0.5	0.05	0.1	2.6393e+08
526	0.525	-0.05	0.	2.9859e+07
527	0.525	-0.05	0.025	2.9839e+07
528	0.525	-0.05	0.05	3.0205e+07
529	0.525	-0.05	0.075	3.0289e+07
530	0.525	-0.05	0.1	2.9834e+07
531	0.525	-0.025	0.	8.5685e+07
532	0.525	-0.025	0.025	8.6991e+07
533	0.525	-0.025	0.05	8.6528e+07
534	0.525	-0.025	0.075	8.6631e+07
535	0.525	-0.025	0.1	8.6876e+07
536	0.525	0.	0.	1.4435e+08
537	0.525	0.	0.025	1.4333e+08
538	0.525	0.	0.05	1.4412e+08
539	0.525	0.	0.075	1.4389e+08
540	0.525	0.	0.1	1.4201e+08
541	0.525	0.025	0.	2.0166e+08
542	0.525	0.025	0.025	2.0046e+08
543	0.525	0.025	0.05	1.9948e+08
544	0.525	0.025	0.075	2.0012e+08
545	0.525	0.025	0.1	2.0124e+08
546	0.525	0.05	0.	2.5807e+08
547	0.525	0.05	0.025	2.5900e+08
548	0.525	0.05	0.05	2.5868e+08
549	0.525	0.05	0.075	2.5619e+08
550	0.525	0.05	0.1	2.5343e+08
551	0.55	-0.05	0.	3.6026e+07
552	0.55	-0.05	0.025	3.6136e+07
553	0.55	-0.05	0.05	3.5956e+07
554	0.55	-0.05	0.075	3.6143e+07
555	0.55	-0.05	0.1	3.5784e+07
556	0.55	-0.025	0.	8.9813e+07
557	0.55	-0.025	0.025	8.9503e+07
558	0.55	-0.025	0.05	9.0377e+07
559	0.55	-0.025	0.075	8.9508e+07
560	0.55	-0.025	0.1	9.1112e+07
561	0.55	0.	0.	1.4357e+08
562	0.55	0.	0.025	1.4469e+08
563	0.55	0.	0.05	1.4358e+08
564	0.55	0.	0.075	1.4516e+08
565	0.55	0.	0.1	1.4512e+08
566	0.55	0.025	0.	1.9762e+08
567	0.55	0.025	0.025	1.9833e+08
568	0.55	0.025	0.05	1.9951e+08
569	0.55	0.025	0.075	1.9836e+08
570	0.55	0.025	0.1	1.9691e+08
571	0.55	0.05	0.	2.5211e+08
572	0.55	0.05	0.025	2.5087e+08
573	0.55	0.05	0.05	2.5223e+08
574	0.55	0.05	0.075	2.5081e+08
575	0.55	0.05	0.1	2.5256e+08
576	0.575	-0.05	0.	4.1549e+07
577	0.575	-0.05	0.025	4.1717e+07
578	0.575	-0.05	0.05	4.1800e+07
579	0.575	-0.05	0.075	4.1960e+07
580	0.575	-0.05	0.1	4.1619e+07
581	0.575	-0.025	0.	9.2507e+07
582	0.575	-0.025	0.025	9.3434e+07
583	0.575	-0.025	0.05	9.3501e+07
584	0.575	-0.025	0.075	9.1586e+07
585	0.575	-0.025	0.1	9.2673e+07
586	0.575	0.	0.	1.4510e+08
587	0.575	0.	0.025	1.4433e+08
588	0.575	0.	0.05	1.4435e+08
589	0.575	0.	0.075	1.4449e+08
590	0.575	0.	0.1	1.4317e+08
591	0.575	0.025	0.	1.9525e+08
592	0.575	0.025	0.025	1.9555e+08
593	0.575	0.025	0.05	1.9513e+08
594	0.575	0.025	0.075	1.9454e+08
595	0.575	0.025	0.1	1.9494e+08
596	0.575	0.05	0.	2.4432e+08
597	0.575	0.05	0.025	2.4691e+08
598	0.575	0.05	0.05	2.4388e+08
599	0.575	0.05	0.075	2.4480e+08
600	0.575	0.05	0.1	2.4701e+08
601	0.6	-0.05	0.	4.8084e+07
602	0.6	-0.05	0.025	4.7861e+07
603	0.6	-0.05	0.05	4.7507e+07
604	0.6	-0.05	0.075	4.7987e+07
605	0.6	-0.05	0.1	4.7819e+07
606	0.6	-0.025	0.	9.6277e+07
607	0.6	-0.025	0.025	9.5702e+07
608	0.6	-0.025	0.05	9.4992e+07
609	0.6	-0.025	0.075	9.5203e+07
610	0.6	-0.025	0.1	9.5754e+07
611	0.6	0.	0.	1.4409e+08
612	0.6	0.	0.025	1.4299e+08
613	0.6	0.	0.05	1.4334e+08
614	0.6	0.	0.075	1.4468e+08
615	0.6	0.	0.1	1.4496e+08
616	0.6	0.025	0.	1.9232e+08
617	0.6	0.025	0.025	1.9167e+08
618	0.6	0.025	0.05	1.9128e+08
619	0.6	0.025	0.075	1.9262e+08
620	0.6	0.025	0.1	1.9164e+08
621	0.6	0.05	0.	2.4132e+08
622	0.6	0.05	0.025	2.4140e+08
623	0.6	0.05	0.05	2.4059e+08
624	0.6	0.05	0.075	2.3928e+08
625	0.6	0.05	0.1	2.3939e+08
626	0.625	-0.05	0.	5.3467e+07
627	0.625	-0.05	0.025	5.3983e+07
628	0.625	-0.05	0.05	5.3973e+07
629	0.625	-0.05	0.075	5.3554e+07
630	0.625	-0.05	0.1	5.4766e+07
