Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
111	0.1	0.	0.	1.4403e+08
112	0.1	0.	0.025	1.4426e+08
113	0.1	0.	0.05	1.4448e+08
114	0.1	0.	0.075	1.4389e+08
115	0.1	0.	0.1	1.4390e+08
116	0.1	0.025	0.	1.7242e+08
117	0.1	0.025	0.025	1.7224e+08
118	0.1	0.025	0.05	1.7149e+08
119	0.1	0.025	0.075	1.7276e+08
120	0.1	0.025	0.1	1.7060e+08
121	0.1	0.05	0.	1.9993e+08
122	0.1	0.05	0.025	1.9864e+08
123	0.1	0.05	0.05	2.0189e+08
124	0.1	0.05	0.075	1.9658e+08
125	0.1	0.05	0.1	1.9718e+08
126	0.125	-0.05	0.	9.1730e+07
127	0.125	-0.05	0.025	9.1718e+07
128	0.125	-0.05	0.05	9.2571e+07
129	0.125	-0.05	0.075	9.1133e+07
130	0.125	-0.05	0.1	9.1997e+07
131	0.125	-0.025	0.	1.1857e+08
132	0.125	-0.025	0.025	1.1825e+08
133	0.125	-0.025	0.05	1.1707e+08
134	0.125	-0.025	0.075	1.1874e+08
135	0.125	-0.025	0.1	1.1862e+08
136	0.125	0.	0.	1.4452e+08
137	0.125	0.	0.025	1.4418e+08
138	0.125	0.	0.05	1.4420e+08
139	0.125	0.	0.075	1.4393e+08
140	0.125	0.	0.1	1.4455e+08
141	0.125	0.025	0.	1.7028e+08
142	0.125	0.025	0.025	1.6938e+08
143	0.125	0.025	0.05	1.6918e+08
144	0.125	0.025	0.075	1.6948e+08
145	0.125	0.025	0.1	1.7048e+08
146	0.125	0.05	0.	1.9647e+08
147	0.125	0.05	0.025	1.9675e+08
148	0.125	0.05	0.05	1.9709e+08
149	0.125	0.05	0.075	1.9576e+08
150	0.125	0.05	0.1	1.9823e+08
151	0.15	-0.05	0.	9.2851e+07
152	0.15	-0.05	0.025	9.2758e+07
153	0.15	-0.05	0.05	9.3269e+07
154	0.15	-0.05	0.075	9.1975e+07
155	0.15	-0.05	0.1	9.2559e+07
156	0.15	-0.025	0.	1.1920e+08
157	0.15	-0.025	0.025	1.1726e+08
158	0.15	-0.025	0.05	1.1929e+08
159	0.15	-0.025	0.075	1.1957e+08
160	0.15	-0.025	0.1	1.1824e+08
161	0.15	0.	0.	1.4425e+08
162	0.15	0.	0.025	1.4497e+08
163	0.15	0.	0.05	1.4360e+08
164	0.15	0.	0.075	1.4475e+08
165	0.15	0.	0.1	1.4342e+08
166	0.15	0.025	0.	1.6901e+08
167	0.15	0.025	0.025	1.6869e+08
168	0.15	0.025	0.05	1.6985e+08
169	0.15	0.025	0.075	1.7068e+08
170	0.15	0.025	0.1	1.6931e+08
171	0.15	0.05	0.	1.9351e+08
172	0.15	0.05	0.025	1.9373e+08
173	0.15	0.05	0.05	1.9546e+08
174	0.15	0.05	0.075	1.9716e+08
175	0.15	0.05	0.1	1.9546e+08
176	0.175	-0.05	0.	9.4281e+07
177	0.175	-0.05	0.025	9.4934e+07
178	0.175	-0.05	0.05	9.4364e+07
179	0.175	-0.05	0.075	9.4286e+07
180	0.175	-0.05	0.1	9.3957e+07
181	0.175	-0.025	0.	1.2026e+08
182	0.175	-0.025	0.025	1.1743e+08
183	0.175	-0.025	0.05	1.1982e+08
184	0.175	-0.025	0.075	1.1892e+08
185	0.175	-0.025	0.1	1.1896e+08
186	0.175	0.	0.	1.4546e+08
187	0.175	0.	0.025	1.4338e+08
188	0.175	0.	0.05	1.4341e+08
189	0.175	0.	0.075	1.4389e+08
190	0.175	0.	0.1	1.4436e+08
191	0.175	0.025	0.	1.6830e+08
192	0.175	0.025	0.025	1.6716e+08
193	0.175	0.025	0.05	1.6787e+08
194	0.175	0.025	0.075	1.7005e+08
195	0.175	0.025	0.1	1.6883e+08
196	0.175	0.05	0.	1.9402e+08
197	0.175	0.05	0.025	1.9320e+08
198	0.175	0.05	0.05	1.9273e+08
199	0.175	0.05	0.075	1.9545e+08
200	0.175	0.05	0.1	1.9328e+08
201	0.2	-0.05	0.	9.5745e+07
202	0.2	-0.05	0.025	9.6631e+07
203	0.2	-0.05	0.05	9.5584e+07
204	0.2	-0.05	0.075	9.5657e+07
205	0.2	-0.05	0.1	9.6006e+07
206	0.2	-0.025	0.	1.2000e+08
207	0.2	-0.025	0.025	1.2019e+08
208	0.2	-0.025	0.05	1.2151e+08
209	0.2	-0.025	0.075	1.2024e+08
210	0.2	-0.025	0.1	1.1829e+08
211	0.2	0.	0.	1.4428e+08
212	0.2	0.	0.025	1.4403e+08
213	0.2	0.	0.05	1.4404e+08
214	0.2	0.	0.075	1.4421e+08
215	0.2	0.	0.1	1.4398e+08
216	0.2	0.025	0.	1.6795e+08
217	0.2	0.025	0.025	1.6862e+08
218	0.2	0.025	0.05	1.6745e+08
219	0.2	0.025	0.075	1.6704e+08
220	0.2	0.025	0.1	1.7105e+08
221	0.2	0.05	0.	1.9118e+08
222	0.2	0.05	0.025	1.9212e+08
223	0.2	0.05	0.05	1.9028e+08
224	0.2	0.05	0.075	1.9213e+08
225	0.2	0.05	0.1	1.9092e+08
226	0.225	-0.05	0.	9.7241e+07
227	0.225	-0.05	0.025	9.8111e+07
228	0.225	-0.05	0.05	9.7776e+07
229	0.225	-0.05	0.075	9.7833e+07
230	0.225	-0.05	0.1	9.6464e+07
231	0.225	-0.025	0.	1.2208e+08
232	0.225	-0.025	0.025	1.1989e+08
233	0.225	-0.025	0.05	1.2186e+08
234	0.225	-0.025	0.075	1.2149e+08
235	0.225	-0.025	0.1	1.2117e+08
236	0.225	0.	0.	1.4326e+08
237	0.225	0.	0.025	1.4413e+08
238	0.225	0.	0.05	1.4359e+08
239	0.225	0.	0.075	1.4403e+08
240	0.225	0.	0.1	1.4378e+08
241	0.225	0.025	0.	1.6520e+08
242	0.225	0.025	0.025	1.6838e+08
243	0.225	0.025	0.05	1.6717e+08
244	0.225	0.025	0.075	1.6676e+08
245	0.225	0.025	0.1	1.6669e+08
246	0.225	0.05	0.	1.9091e+08
247	0.225	0.05	0.025	1.8948e+08
248	0.225	0.05	0.05	1.8792e+08
249	0.225	0.05	0.075	1.9097e+08
250	0.225	0.05	0.1	1.9109e+08
251	0.25	-0.05	0.	9.8881e+07
252	0.25	-0.05	0.025	9.8318e+07
253	0.25	-0.05	0.05	9.9053e+07
254	0.25	-0.05	0.075	9.8130e+07
255	0.25	-0.05	0.1	9.8390e+07
256	0.25	-0.025	0.	1.2095e+08
257	0.25	-0.025	0.025	1.2212e+08
258	0.25	-0.025	0.05	1.2124e+08
259	0.25	-0.025	0.075	1.2117e+08
260	0.25	-0.025	0.1	1.2292e+08
261	0.25	0.	0.	1.4430e+08
262	0.25	0.	0.025	1.4429e+08
263	0.25	0.	0.05	1.4368e+08
264	0.25	0.	0.075	1.4348e+08
265	0.25	0.	0.1	1.4211e+08
266	0.25	0.025	0.	1.6747e+08
267	0.25	0.025	0.025	1.6695e+08
268	0.25	0.025	0.05	1.6632e+08
269	0.25	0.025	0.075	1.6636e+08
270	0.25	0.025	0.1	1.6724e+08
271	0.25	0.05	0.	1.8724e+08
272	0.25	0.05	0.025	1.8833e+08
273	0.25	0.05	0.05	1.8771e+08
274	0.25	0.05	0.075	1.9101e+08
275	0.25	0.05	0.1	1.8999e+08
276	0.275	-0.05	0.	9.9172e+07
277	0.275	-0.05	0.025	9.9587e+07
278	0.275	-0.05	0.05	1.0042e+08
279	0.275	-0.05	0.075	1.0022e+08
280	0.275	-0.05	0.1	9.9701e+07
281	0.275	-0.025	0.	1.2368e+08
282	0.275	-0.025	0.025	1.2248e+08
283	0.275	-0.025	0.05	1.2260e+08
284	0.275	-0.025	0.075	1.2174e+08
285	0.275	-0.025	0.1	1.2278e+08
286	0.275	0.	0.	1.4367e+08
287	0.275	0.	0.025	1.4376e+08
288	0.275	0.	0.05	1.4453e+08
289	0.275	0.	0.075	1.4259e+08
290	0.275	0.	0.1	1.4538e+08
291	0.275	0.025	0.	1.6593e+08
292	0.275	0.025	0.025	1.6702e+08
293	0.275	0.025	0.05	1.6468e+08
294	0.275	0.025	0.075	1.6483e+08
295	0.275	0.025	0.1	1.6459e+08
296	0.275	0.05	0.	1.8778e+08
297	0.275	0.05	0.025	1.8757e+08
298	0.275	0.05	0.05	1.8698e+08
299	0.275	0.05	0.075	1.8636e+08
300	0.275	0.05	0.1	1.8608e+08
301	0.3	-0.05	0.	1.0197e+08
302	0.3	-0.05	0.025	1.0172e+08
303	0.3	-0.05	0.05	1.0158e+08
304	0.3	-0.05	0.075	1.0295e+08
305	0.3	-0.05	0.1	1.0195e+08
306	0.3	-0.025	0.	1.2394e+08
307	0.3	-0.025	0.025	1.2261e+08
308	0.3	-0.025	0.05	1.2318e+08
309	0.3	-0.025	0.075	1.2296e+08
310	0.3	-0.025	0.1	1.2175e+08
311	0.3	0.	0.	1.4523e+08
312	0.3	0.	0.025	1.4388e+08
313	0.3	0.	0.05	1.4464e+08
314	0.3	0.	0.075	1.4335e+08
315	0.3	0.	0.1	1.4386e+08
316	0.3	0.025	0.	1.6414e+08
317	0.3	0.025	0.025	1.6622e+08
318	0.3	0.025	0.05	1.6531e+08
319	0.3	0.025	0.075	1.6536e+08
320	0.3	0.025	0.1	1.6634e+08
321	0.3	0.05	0.	1.8729e+08
322	0.3	0.05	0.025	1.8685e+08
323	0.3	0.05	0.05	1.8441e+08
324	0.3	0.05	0.075	1.8522e+08
325	0.3	0.05	0.1	1.8488e+08
326	0.325	-0.05	0.	1.0395e+08
327	0.325	-0.05	0.025	1.0361e+08
328	0.325	-0.05	0.05	1.0264e+08
329	0.325	-0.05	0.075	1.0338e+08
330	0.325	-0.05	0.1	1.0257e+08
331	0.325	-0.025	0.	1.2371e+08
332	0.325	-0.025	0.025	1.2252e+08
333	0.325	-0.025	0.05	1.2414e+08
334	0.325	-0.025	0.075	1.2403e+08
335	0.325	-0.025	0.1	1.2517e+08
336	0.325	0.	0.	1.4473e+08
337	0.325	0.	0.025	1.4363e+08
338	0.325	0.	0.05	1.4471e+08
339	0.325	0.	0.075	1.4279e+08
340	0.325	0.	0.1	1.4317e+08
341	0.325	0.025	0.	1.6458e+08
342	0.325	0.025	0.025	1.6212e+08
343	0.325	0.025	0.05	1.6421e+08
344	0.325	0.025	0.075	1.6324e+08
345	0.325	0.025	0.1	1.6435e+08
346	0.325	0.05	0.	1.8331e+08
347	0.325	0.05	0.025	1.8497e+08
348	0.325	0.05	0.05	1.8452e+08
349	0.325	0.05	0.075	1.8605e+08
350	0.325	0.05	0.1	1.8451e+08
351	0.35	-0.05	0.	1.0452e+08
352	0.35	-0.05	0.025	1.0484e+08
353	0.35	-0.05	0.05	1.0415e+08
354	0.35	-0.05	0.075	1.0526e+08
355	0.35	-0.05	0.1	1.0537e+08
356	0.35	-0.025	0.	1.2634e+08
357	0.35	-0.025	0.025	1.2404e+08
358	0.35	-0.025	0.05	1.2430e+08
359	0.35	-0.025	0.075	1.2407e+08
360	0.35	-0.025	0.1	1.2466e+08
361	0.35	0.	0.	1.4433e+08
362	0.35	0.	0.025	1.4395e+08
363	0.35	0.	0.05	1.4494e+08
364	0.35	0.	0.075	1.4347e+08
365	0.35	0.	0.1	1.4485e+08
366	0.35	0.025	0.	1.6403e+08
367	0.35	0.025	0.025	1.6349e+08
368	0.35	0.025	0.05	1.6319e+08
369	0.35	0.025	0.075	1.6588e+08
370	0.35	0.025	0.1	1.6270e+08
371	0.35	0.05	0.	1.8333e+08
372	0.35	0.05	0.025	1.8218e+08
373	0.35	0.05	0.05	1.8496e+08
374	0.35	0.05	0.075	1.8397e+08
375	0.35	0.05	0.1	1.8226e+08
376	0.375	-0.05	0.	1.0683e+08
377	0.375	-0.05	0.025	1.0666e+08
378	0.375	-0.05	0.05	1.0617e+08
379	0.375	-0.05	0.075	1.0698e+08
380	0.375	-0.05	0.1	1.0675e+08
381	0.375	-0.025	0.	1.2541e+08
382	0.375	-0.025	0.025	1.2522e+08
383	0.375	-0.025	0.05	1.2557e+08
384	0.375	-0.025	0.075	1.2542e+08
385	0.375	-0.025	0.1	1.2529e+08
386	0.375	0.	0.	1.4345e+08
387	0.375	0.	0.025	1.4546e+08
388	0.375	0.	0.05	1.4309e+08
389	0.375	0.	0.075	1.4437e+08
390	0.375	0.	0.1	1.4372e+08
391	0.375	0.025	0.	1.6447e+08
392	0.375	0.025	0.025	1.6187e+08
393	0.375	0.025	0.05	1.6203e+08
394	0.375	0.025	0.075	1.6180e+08
395	0.375	0.025	0.1	1.6307e+08
396	0.375	0.05	0.	1.8000e+08
397	0.375	0.05	0.025	1.8098e+08
398	0.375	0.05	0.05	1.7916e+08
399	0.375	0.05	0.075	1.8176e+08
400	0.375	0.05	0.1	1.8096e+08
401	0.4	-0.05	0.	1.0704e+08
402	0.4	-0.05	0.025	1.0870e+08
403	0.4	-0.05	0.05	1.0715e+08
404	0.4	-0.05	0.075	1.0852e+08
405	0.4	-0.05	0.1	1.0755e+08
406	0.4	-0.025	0.	1.2721e+08
407	0.4	-0.025	0.025	1.2657e+08
408	0.4	-0.025	0.05	1.2524e+08
409	0.4	-0.025	0.075	1.2531e+08
410	0.4	-0.025	0.1	1.2646e+08
411	0.4	0.	0.	1.4377e+08
412	0.4	0.	0.025	1.4385e+08
413	0.4	0.	0.05	1.4510e+08
414	0.4	0.	0.075	1.4335e+08
415	0.4	0.	0.1	1.4408e+08
416	0.4	0.025	0.	1.6293e+08
417	0.4	0.025	0.025	1.6279e+08
418	0.4	0.025	0.05	1.6184e+08
419	0.4	0.025	0.075	1.6172e+08
420	0.4	0.025	0.1	1.6031e+08
421	0.4	0.05	0.	1.7886e+08
422	0.4	0.05	0.025	1.8034e+08
423	0.4	0.05	0.05	1.7985e+08
424	0.4	0.05	0.075	1.8008e+08
425	0.4	0.05	0.1	1.8112e+08
426	0.425	-0.05	0.	1.0872e+08
427	0.425	-0.05	0.025	1.0934e+08
428	0.425	-0.05	0.05	1.0962e+08
429	0.425	-0.05	0.075	1.0904e+08
430	0.425	-0.05	0.1	1.1044e+08
431	0.425	-0.025	0.	1.2744e+08
432	0.425	-0.025	0.025	1.2697e+08
433	0.425	-0.025	0.05	1.2811e+08
434	0.425	-0.025	0.075	1.2561e+08
435	0.425	-0.025	0.1	1.2674e+08
436	0.425	0.	0.	1.4432e+08
437	0.425	0.	0.025	1.4321e+08
438	0.425	0.	0.05	1.4426e+08
439	0.425	0.	0.075	1.4304e+08
440	0.425	0.	0.1	1.4460e+08
441	0.425	0.025	0.	1.6227e+08
442	0.425	0.025	0.025	1.6151e+08
443	0.425	0.025	0.05	1.5946e+08
444	0.425	0.025	0.075	1.6031e+08
445	0.425	0.025	0.1	1.6180e+08
446	0.425	0.05	0.	1.7852e+08
447	0.425	0.05	0.025	1.7561e+08
448	0.425	0.05	0.05	1.7983e+08
449	0.425	0.05	0.075	1.7865e+08
450	0.425	0.05	0.1	1.7762e+08
451	0.45	-0.05	0.	1.1166e+08
452	0.45	-0.05	0.025	1.1055e+08
453	0.45	-0.05	0.05	1.1054e+08
454	0.45	-0.05	0.075	1.1124e+08
455	0.45	-0.05	0.1	1.1219e+08
456	0.45	-0.025	0.	1.2874e+08
457	0.45	-0.025	0.025	1.2778e+08
458	0.45	-0.025	0.05	1.2785e+08
459	0.45	-0.025	0.075	1.2811e+08
460	0.45	-0.025	0.1	1.2654e+08
461	0.45	0.	0.	1.4456e+08
462	0.45	0.	0.025	1.4337e+08
463	0.45	0.	0.05	1.4428e+08
464	0.45	0.	0.075	1.4380e+08
465	0.45	0.	0.1	1.4443e+08
466	0.45	0.025	0.	1.6061e+08
467	0.45	0.025	0.025	1.5754e+08
468	0.45	0.025	0.05	1.6067e+08
469	0.45	0.025	0.075	1.6112e+08
470	0.45	0.025	0.1	1.6093e+08
471	0.45	0.05	0.	1.7689e+08
472	0.45	0.05	0.025	1.7874e+08
473	0.45	0.05	0.05	1.7733e+08
474	0.45	0.05	0.075	1.7746e+08
475	0.45	0.05	0.1	1.7811e+08
476	0.475	-0.05	0.	1.1274e+08
477	0.475	-0.05	0.025	1.1189e+08
478	0.475	-0.05	0.05	1.1085e+08
479	0.475	-0.05	0.075	1.1218e+08
480	0.475	-0.05	0.1	1.1301e+08
481	0.475	-0.025	0.	1.2798e+08
482	0.475	-0.025	0.025	1.2887e+08
483	0.475	-0.025	0.05	1.2836e+08
484	0.475	-0.025	0.075	1.2924e+08
485	0.475	-0.025	0.1	1.2802e+08
486	0.475	0.	0.	1.4440e+08
487	0.475	0.	0.025	1.4444e+08
488	0.475	0.	0.05	1.4530e+08
489	0.475	0.	0.075	1.4253e+08
490	0.475	0.	0.1	1.4360e+08
491	0.475	0.025	0.	1.6056e+08
492	0.475	0.025	0.025	1.6123e+08
493	0.475	0.025	0.05	1.5998e+08
494	0.475	0.025	0.075	1.5947e+08
495	0.475	0.025	0.1	1.6048e+08
496	0.475	0.05	0.	1.7641e+08
497	0.475	0.05	0.025	1.7512e+08
498	0.475	0.05	0.05	1.7585e+08
499	0.475	0.05	0.075	1.7674e+08
500	0.475	0.05	0.1	1.7749e+08
501	0.5	-0.05	0.	1.1451e+08
502	0.5	-0.05	0.025	1.1403e+08
503	0.5	-0.05	0.05	1.1396e+08
504	0.5	-0.05	0.075	1.1438e+08
505	0.5	-0.05	0.1	1.1392e+08
506	0.5	-0.025	0.	1.2915e+08
507	0.5	-0.025	0.025	1.2818e+08
508	0.5	-0.025	0.05	1.3000e+08
509	0.5	-0.025	0.075	1.2812e+08
510	0.5	-0.025	0.1	1.2867e+08
511	0.5	0.	0.	1.4408e+08
512	0.5	0.	0.025	1.4572e+08
513	0.5	0.	0.05	1.4363e+08
514	0.5	0.	0.075	1.4342e+08
515	0.5	0.	0.1	1.4352e+08
516	0.5	0.025	0.	1.6058e+08
517	0.5	0.025	0.025	1.5632e+08
518	0.5	0.025	0.05	1.5804e+08
519	0.5	0.025	0.075	1.6161e+08
520	0.5	0.025	0.1	1.5956e+08
521	0.5	0.05	0.	1.7285e+08
522	0.5	0.05	0.025	1.7396e+08
523	0.5	0.05	0.05	1.7407e+08
524	0.5	0.05	0.075	1.7488e+08
525	0.5	0.05	0.1	1.7592e+08
526	0.525	-0.05	0.	1.1577e+08
527	0.525	-0.05	0.025	1.1513e+08
528	0.525	-0.05	0.05	1.1605e+08
529	0.525	-0.05	0.075	1.1502e+08
530	0.525	-0.05	0.1	1.1478e+08
531	0.525	-0.025	0.	1.2838e+08
532	0.525	-0.025	0.025	1.2853e+08
533	0.525	-0.025	0.05	1.2905e+08
534	0.525	-0.025	0.075	1.2883e+08
535	0.525	-0.025	0.1	1.2999e+08
536	0.525	0.	0.	1.4296e+08
537	0.525	0.	0.025	1.4128e+08
538	0.525	0.	0.05	1.4310e+08
539	0.525	0.	0.075	1.4359e+08
540	0.525	0.	0.1	1.4348e+08
541	0.525	0.025	0.	1.5969e+08
542	0.525	0.025	0.025	1.5767e+08
543	0.525	0.025	0.05	1.5909e+08
544	0.525	0.025	0.075	1.5823e+08
545	0.525	0.025	0.1	1.5821e+08
546	0.525	0.05	0.	1.7164e+08
547	0.525	0.05	0.025	1.7244e+08
548	0.525	0.05	0.05	1.7171e+08
549	0.525	0.05	0.075	1.7268e+08
550	0.525	0.05	0.1	1.7226e+08
551	0.55	-0.05	0.	1.1634e+08
552	0.55	-0.05	0.025	1.1770e+08
553	0.55	-0.05	0.05	1.1730e+08
554	0.55	-0.05	0.075	1.1669e+08
555	0.55	-0.05	0.1	1.1710e+08
556	0.55	-0.025	0.	1.3043e+08
557	0.55	-0.025	0.025	1.2982e+08
558	0.55	-0.025	0.05	1.3056e+08
559	0.55	-0.025	0.075	1.3001e+08
560	0.55	-0.025	0.1	1.2976e+08
561	0.55	0.	0.	1.4260e+08
562	0.55	0.	0.025	1.4369e+08
563	0.55	0.	0.05	1.4449e+08
564	0.55	0.	0.075	1.4340e+08
565	0.55	0.	0.1	1.4618e+08
566	0.55	0.025	0.	1.5834e+08
567	0.55	0.025	0.025	1.5873e+08
568	0.55	0.025	0.05	1.5825e+08
569	0.55	0.025	0.075	1.5925e+08
570	0.55	0.025	0.1	1.5676e+08
571	0.55	0.05	0.	1.6837e+08
572	0.55	0.05	0.025	1.7054e+08
573	0.55	0.05	0.05	1.7157e+08
574	0.55	0.05	0.075	1.7116e+08
575	0.55	0.05	0.1	1.7128e+08
576	0.575	-0.05	0.	1.1944e+08
577	0.575	-0.05	0.025	1.1877e+08
578	0.575	-0.05	0.05	1.1907e+08
579	0.575	-0.05	0.075	1.1783e+08
580	0.575	-0.05	0.1	1.1772e+08
581	0.575	-0.025	0.	1.3252e+08
582	0.575	-0.025	0.025	1.3133e+08
583	0.575	-0.025	0.05	1.3076e+08
584	0.575	-0.025	0.075	1.3076e+08
585	0.575	-0.025	0.1	1.3074e+08
586	0.575	0.	0.	1.4339e+08
587	0.575	0.	0.025	1.4289e+08
588	0.575	0.	0.05	1.4270e+08
589	0.575	0.	0.075	1.4383e+08
590	0.575	0.	0.1	1.4349e+08
591	0.575	0.025	0.	1.5779e+08
592	0.575	0.025	0.025	1.5703e+08
593	0.575	0.025	0.05	1.5700e+08
594	0.575	0.025	0.075	1.5605e+08
595	0.575	0.025	0.1	1.5664e+08
596	0.575	0.05	0.	1.6987e+08
597	0.575	0.05	0.025	1.7023e+08
598	0.575	0.05	0.05	1.6940e+08
599	0.575	0.05	0.075	1.7060e+08
600	0.575	0.05	0.1	1.6951e+08
601	0.6	-0.05	0.	1.2057e+08
602	0.6	-0.05	0.025	1.1965e+08
603	0.6	-0.05	0.05	1.1869e+08
604	0.6	-0.05	0.075	1.2019e+08
605	0.6	-0.05	0.1	1.2052e+08
606	0.6	-0.025	0.	1.3246e+08
607	0.6	-0.025	0.025	1.3233e+08
608	0.6	-0.025	0.05	1.3172e+08
609	0.6	-0.025	0.075	1.3136e+08
610	0.6	-0.025	0.1	1.3244e+08
611	0.6	0.	0.	1.4437e+08
612	0.6	0.	0.025	1.4352e+08
613	0.6	0.	0.05	1.4496e+08
614	0.6	0.	0.075	1.4324e+08
615	0.6	0.	0.1	1.4350e+08
616	0.6	0.025	0.	1.5753e+08
617	0.6	0.025	0.025	1.5681e+08
618	0.6	0.025	0.05	1.5566e+08
619	0.6	0.025	0.075	1.5627e+08
620	0.6	0.025	0.1	1.5614e+08
621	0.6	0.05	0.	1.6523e+08
622	0.6	0.05	0.025	1.6709e+08
623	0.6	0.05	0.05	1.6795e+08
624	0.6	0.05	0.075	1.6764e+08
625	0.6	0.05	0.1	1.6825e+08
626	0.625	-0.05	0.	1.2232e+08
627	0.625	-0.05	0.025	1.2127e+08
628	0.625	-0.05	0.05	1.2073e+08
629	0.625	-0.05	0.075	1.2174e+08
630	0.625	-0.05	0.1	1.2126e+08
631	0.625	-0.025	0.	1.3263e+08
632	0.625	-0.025	0.025	1.3252e+08
633	0.625	-0.025	0.05	1.3454e+08
