Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-1.7963e-04
127	0.125	-0.05	0.025	-1.7984e-04
128	0.125	-0.05	0.05	-1.7820e-04
129	0.125	-0.05	0.075	-1.7816e-04
130	0.125	-0.05	0.1	-1.7909e-04
131	0.125	-0.025	0.	-1.7874e-04
132	0.125	-0.025	0.025	-1.7894e-04
133	0.125	-0.025	0.05	-1.7874e-04
134	0.125	-0.025	0.075	-1.7960e-04
135	0.125	-0.025	0.1	-1.7905e-04
136	0.125	0.	0.	-1.8049e-04
137	0.125	0.	0.025	-1.7982e-04
138	0.125	0.	0.05	-1.8026e-04
139	0.125	0.	0.075	-1.7847e-04
140	0.125	0.	0.1	-1.7924e-04
141	0.125	0.025	0.	-1.7979e-04
142	0.125	0.025	0.025	-1.8001e-04
143	0.125	0.025	0.05	-1.7922e-04
144	0.125	0.025	0.075	-1.7933e-04
145	0.125	0.025	0.1	-1.7941e-04
146	0.125	0.05	0.	-1.7947e-04
147	0.125	0.05	0.025	-1.8124e-04
148	0.125	0.05	0.05	-1.7991e-04
149	0.125	0.05	0.075	-1.7972e-04
150	0.125	0.05	0.1	-1.7878e-04
151	0.15	-0.05	0.	-2.5523e-04
152	0.15	-0.05	0.025	-2.5628e-04
153	0.15	-0.05	0.05	-2.5766e-04
154	0.15	-0.05	0.075	-2.5630e-04
155	0.15	-0.05	0.1	-2.5634e-04
156	0.15	-0.025	0.	-2.5574e-04
157	0.15	-0.025	0.025	-2.5471e-04
158	0.15	-0.025	0.05	-2.5695e-04
159	0.15	-0.025	0.075	-2.5624e-04
160	0.15	-0.025	0.1	-2.5696e-04
161	0.15	0.	0.	-2.5666e-04
162	0.15	0.	0.025	-2.5551e-04
163	0.15	0.	0.05	-2.5673e-04
164	0.15	0.	0.075	-2.5518e-04
165	0.15	0.	0.1	-2.5672e-04
166	0.15	0.025	0.	-2.5644e-04
167	0.15	0.025	0.025	-2.5808e-04
168	0.15	0.025	0.05	-2.5561e-04
169	0.15	0.025	0.075	-2.5514e-04
170	0.15	0.025	0.1	-2.5608e-04
171	0.15	0.05	0.	-2.5712e-04
172	0.15	0.05	0.025	-2.5363e-04
173	0.15	0.05	0.05	-2.5740e-04
174	0.15	0.05	0.075	-2.5629e-04
175	0.15	0.05	0.1	-2.5533e-04
176	0.175	-0.05	0.	-3.4555e-04
177	0.175	-0.05	0.025	-3.4504e-04
178	0.175	-0.05	0.05	-3.4437e-04
179	0.175	-0.05	0.075	-3.4338e-04
180	0.175	-0.05	0.1	-3.4707e-04
181	0.175	-0.025	0.	-3.4529e-04
182	0.175	-0.025	0.025	-3.4552e-04
183	0.175	-0.025	0.05	-3.4723e-04
184	0.175	-0.025	0.075	-3.4614e-04
185	0.175	-0.025	0.1	-3.4390e-04
186	0.175	0.	0.	-3.4699e-04
187	0.175	0.	0.025	-3.4812e-04
188	0.175	0.	0.05	-3.4676e-04
189	0.175	0.	0.075	-3.4487e-04
190	0.175	0.	0.1	-3.4402e-04
191	0.175	0.025	0.	-3.4481e-04
192	0.175	0.025	0.025	-3.4621e-04
193	0.175	0.025	0.05	-3.4804e-04
194	0.175	0.025	0.075	-3.4501e-04
195	0.175	0.025	0.1	-3.4516e-04
196	0.175	0.05	0.	-3.4748e-04
197	0.175	0.05	0.025	-3.4546e-04
198	0.175	0.05	0.05	-3.4844e-04
199	0.175	0.05	0.075	-3.4586e-04
200	0.175	0.05	0.1	-3.4768e-04
201	0.2	-0.05	0.	-4.4869e-04
202	0.2	-0.05	0.025	-4.4927e-04
203	0.2	-0.05	0.05	-4.4768e-04
204	0.2	-0.05	0.075	-4.4780e-04
205	0.2	-0.05	0.1	-4.4875e-04
206	0.2	-0.025	0.	-4.4943e-04
207	0.2	-0.025	0.025	-4.4894e-04
208	0.2	-0.025	0.05	-4.4483e-04
209	0.2	-0.025	0.075	-4.4846e-04
210	0.2	-0.025	0.1	-4.4682e-04
211	0.2	0.	0.	-4.4702e-04
212	0.2	0.	0.025	-4.4882e-04
213	0.2	0.	0.05	-4.5104e-04
214	0.2	0.	0.075	-4.4758e-04
215	0.2	0.	0.1	-4.5154e-04
216	0.2	0.025	0.	-4.4603e-04
217	0.2	0.025	0.025	-4.5021e-04
218	0.2	0.025	0.05	-4.4877e-04
219	0.2	0.025	0.075	-4.4837e-04
220	0.2	0.025	0.1	-4.5048e-04
221	0.2	0.05	0.	-4.4686e-04
222	0.2	0.05	0.025	-4.5029e-04
223	0.2	0.05	0.05	-4.4763e-04
224	0.2	0.05	0.075	-4.4685e-04
225	0.2	0.05	0.1	-4.4562e-04
226	0.225	-0.05	0.	-5.6550e-04
227	0.225	-0.05	0.025	-5.6450e-04
228	0.225	-0.05	0.05	-5.6086e-04
229	0.225	-0.05	0.075	-5.6316e-04
230	0.225	-0.05	0.1	-5.6222e-04
231	0.225	-0.025	0.	-5.6114e-04
232	0.225	-0.025	0.025	-5.6411e-04
233	0.225	-0.025	0.05	-5.6053e-04
234	0.225	-0.025	0.075	-5.5701e-04
235	0.225	-0.025	0.1	-5.6252e-04
236	0.225	0.	0.	-5.6209e-04
237	0.225	0.	0.025	-5.6060e-04
238	0.225	0.	0.05	-5.5993e-04
239	0.225	0.	0.075	-5.5843e-04
240	0.225	0.	0.1	-5.6112e-04
241	0.225	0.025	0.	-5.5997e-04
242	0.225	0.025	0.025	-5.6411e-04
243	0.225	0.025	0.05	-5.6310e-04
244	0.225	0.025	0.075	-5.6085e-04
245	0.225	0.025	0.1	-5.6311e-04
246	0.225	0.05	0.	-5.6170e-04
247	0.225	0.05	0.025	-5.6133e-04
248	0.225	0.05	0.05	-5.6181e-04
249	0.225	0.05	0.075	-5.6592e-04
250	0.225	0.05	0.1	-5.6339e-04
251	0.25	-0.05	0.	-6.8668e-04
252	0.25	-0.05	0.025	-6.8996e-04
253	0.25	-0.05	0.05	-6.8986e-04
254	0.25	-0.05	0.075	-6.8821e-04
255	0.25	-0.05	0.1	-6.8660e-04
256	0.25	-0.025	0.	-6.8641e-04
257	0.25	-0.025	0.025	-6.8454e-04
258	0.25	-0.025	0.05	-6.8800e-04
259	0.25	-0.025	0.075	-6.8582e-04
260	0.25	-0.025	0.1	-6.8630e-04
261	0.25	0.	0.	-6.8922e-04
262	0.25	0.	0.025	-6.9214e-04
263	0.25	0.	0.05	-6.8853e-04
264	0.25	0.	0.075	-6.8721e-04
265	0.25	0.	0.1	-6.8745e-04
266	0.25	0.025	0.	-6.9063e-04
267	0.25	0.025	0.025	-6.8857e-04
268	0.25	0.025	0.05	-6.8803e-04
269	0.25	0.025	0.075	-6.8823e-04
270	0.25	0.025	0.1	-6.8357e-04
271	0.25	0.05	0.	-6.8857e-04
272	0.25	0.05	0.025	-6.8509e-04
273	0.25	0.05	0.05	-6.8858e-04
274	0.25	0.05	0.075	-6.8548e-04
275	0.25	0.05	0.1	-6.8913e-04
276	0.275	-0.05	0.	-8.2381e-04
277	0.275	-0.05	0.025	-8.2054e-04
278	0.275	-0.05	0.05	-8.2335e-04
279	0.275	-0.05	0.075	-8.3159e-04
280	0.275	-0.05	0.1	-8.1682e-04
281	0.275	-0.025	0.	-8.2486e-04
282	0.275	-0.025	0.025	-8.2098e-04
283	0.275	-0.025	0.05	-8.2885e-04
284	0.275	-0.025	0.075	-8.2700e-04
285	0.275	-0.025	0.1	-8.2493e-04
286	0.275	0.	0.	-8.2734e-04
287	0.275	0.	0.025	-8.2512e-04
288	0.275	0.	0.05	-8.2433e-04
289	0.275	0.	0.075	-8.2234e-04
290	0.275	0.	0.1	-8.2312e-04
291	0.275	0.025	0.	-8.2278e-04
292	0.275	0.025	0.025	-8.2435e-04
293	0.275	0.025	0.05	-8.1807e-04
294	0.275	0.025	0.075	-8.2771e-04
295	0.275	0.025	0.1	-8.3073e-04
296	0.275	0.05	0.	-8.2289e-04
297	0.275	0.05	0.025	-8.2819e-04
298	0.275	0.05	0.05	-8.2387e-04
299	0.275	0.05	0.075	-8.2233e-04
300	0.275	0.05	0.1	-8.2305e-04
301	0.3	-0.05	0.	-9.7233e-04
302	0.3	-0.05	0.025	-9.6920e-04
303	0.3	-0.05	0.05	-9.7436e-04
304	0.3	-0.05	0.075	-9.6998e-04
305	0.3	-0.05	0.1	-9.6783e-04
306	0.3	-0.025	0.	-9.7192e-04
307	0.3	-0.025	0.025	-9.6930e-04
308	0.3	-0.025	0.05	-9.7073e-04
309	0.3	-0.025	0.075	-9.7179e-04
310	0.3	-0.025	0.1	-9.6679e-04
311	0.3	0.	0.	-9.7767e-04
312	0.3	0.	0.025	-9.7516e-04
313	0.3	0.	0.05	-9.6955e-04
314	0.3	0.	0.075	-9.7193e-04
315	0.3	0.	0.1	-9.7447e-04
316	0.3	0.025	0.	-9.7281e-04
317	0.3	0.025	0.025	-9.7931e-04
318	0.3	0.025	0.05	-9.7107e-04
319	0.3	0.025	0.075	-9.7662e-04
320	0.3	0.025	0.1	-9.6681e-04
321	0.3	0.05	0.	-9.6741e-04
322	0.3	0.05	0.025	-9.7855e-04
323	0.3	0.05	0.05	-9.7032e-04
324	0.3	0.05	0.075	-9.6746e-04
325	0.3	0.05	0.1	-9.7181e-04
326	0.325	-0.05	0.	-1.1359e-03
327	0.325	-0.05	0.025	-1.1267e-03
328	0.325	-0.05	0.05	-1.1300e-03
329	0.325	-0.05	0.075	-1.1218e-03
330	0.325	-0.05	0.1	-1.1281e-03
331	0.325	-0.025	0.	-1.1347e-03
332	0.325	-0.025	0.025	-1.1266e-03
333	0.325	-0.025	0.05	-1.1244e-03
334	0.325	-0.025	0.075	-1.1267e-03
335	0.325	-0.025	0.1	-1.1274e-03
336	0.325	0.	0.	-1.1336e-03
337	0.325	0.	0.025	-1.1319e-03
338	0.325	0.	0.05	-1.1328e-03
339	0.325	0.	0.075	-1.1303e-03
340	0.325	0.	0.1	-1.1274e-03
341	0.325	0.025	0.	-1.1267e-03
342	0.325	0.025	0.025	-1.1321e-03
343	0.325	0.025	0.05	-1.1374e-03
344	0.325	0.025	0.075	-1.1259e-03
345	0.325	0.025	0.1	-1.1256e-03
346	0.325	0.05	0.	-1.1251e-03
347	0.325	0.05	0.025	-1.1339e-03
348	0.325	0.05	0.05	-1.1300e-03
349	0.325	0.05	0.075	-1.1327e-03
350	0.325	0.05	0.1	-1.1279e-03
351	0.35	-0.05	0.	-1.3017e-03
352	0.35	-0.05	0.025	-1.2970e-03
353	0.35	-0.05	0.05	-1.2905e-03
354	0.35	-0.05	0.075	-1.3033e-03
355	0.35	-0.05	0.1	-1.2983e-03
356	0.35	-0.025	0.	-1.2969e-03
357	0.35	-0.025	0.025	-1.3000e-03
358	0.35	-0.025	0.05	-1.2910e-03
359	0.35	-0.025	0.075	-1.3007e-03
360	0.35	-0.025	0.1	-1.2954e-03
361	0.35	0.	0.	-1.2977e-03
362	0.35	0.	0.025	-1.3044e-03
363	0.35	0.	0.05	-1.3018e-03
364	0.35	0.	0.075	-1.2976e-03
365	0.35	0.	0.1	-1.2980e-03
366	0.35	0.025	0.	-1.2852e-03
367	0.35	0.025	0.025	-1.2942e-03
368	0.35	0.025	0.05	-1.2994e-03
369	0.35	0.025	0.075	-1.2945e-03
370	0.35	0.025	0.1	-1.2916e-03
371	0.35	0.05	0.	-1.3010e-03
372	0.35	0.05	0.025	-1.3053e-03
373	0.35	0.05	0.05	-1.2948e-03
374	0.35	0.05	0.075	-1.3030e-03
375	0.35	0.05	0.1	-1.3023e-03
376	0.375	-0.05	0.	-1.4708e-03
377	0.375	-0.05	0.025	-1.4723e-03
378	0.375	-0.05	0.05	-1.4872e-03
379	0.375	-0.05	0.075	-1.4700e-03
380	0.375	-0.05	0.1	-1.4730e-03
381	0.375	-0.025	0.	-1.4882e-03
382	0.375	-0.025	0.025	-1.4732e-03
383	0.375	-0.025	0.05	-1.4846e-03
384	0.375	-0.025	0.075	-1.4705e-03
385	0.375	-0.025	0.1	-1.4774e-03
386	0.375	0.	0.	-1.4830e-03
387	0.375	0.	0.025	-1.4738e-03
388	0.375	0.	0.05	-1.4772e-03
389	0.375	0.	0.075	-1.4810e-03
390	0.375	0.	0.1	-1.4712e-03
391	0.375	0.025	0.	-1.4898e-03
392	0.375	0.025	0.025	-1.4827e-03
393	0.375	0.025	0.05	-1.4745e-03
394	0.375	0.025	0.075	-1.4752e-03
395	0.375	0.025	0.1	-1.4879e-03
396	0.375	0.05	0.	-1.4745e-03
397	0.375	0.05	0.025	-1.4738e-03
398	0.375	0.05	0.05	-1.4833e-03
399	0.375	0.05	0.075	-1.4683e-03
400	0.375	0.05	0.1	-1.4761e-03
401	0.4	-0.05	0.	-1.6646e-03
402	0.4	-0.05	0.025	-1.6593e-03
403	0.4	-0.05	0.05	-1.6536e-03
404	0.4	-0.05	0.075	-1.6645e-03
405	0.4	-0.05	0.1	-1.6686e-03
406	0.4	-0.025	0.	-1.6595e-03
407	0.4	-0.025	0.025	-1.6561e-03
408	0.4	-0.025	0.05	-1.6724e-03
409	0.4	-0.025	0.075	-1.6675e-03
410	0.4	-0.025	0.1	-1.6616e-03
411	0.4	0.	0.	-1.6701e-03
412	0.4	0.	0.025	-1.6656e-03
413	0.4	0.	0.05	-1.6759e-03
414	0.4	0.	0.075	-1.6684e-03
415	0.4	0.	0.1	-1.6547e-03
416	0.4	0.025	0.	-1.6596e-03
417	0.4	0.025	0.025	-1.6599e-03
418	0.4	0.025	0.05	-1.6661e-03
419	0.4	0.025	0.075	-1.6620e-03
420	0.4	0.025	0.1	-1.6565e-03
421	0.4	0.05	0.	-1.6679e-03
422	0.4	0.05	0.025	-1.6707e-03
423	0.4	0.05	0.05	-1.6633e-03
424	0.4	0.05	0.075	-1.6654e-03
425	0.4	0.05	0.1	-1.6576e-03
426	0.425	-0.05	0.	-1.8565e-03
427	0.425	-0.05	0.025	-1.8569e-03
428	0.425	-0.05	0.05	-1.8646e-03
429	0.425	-0.05	0.075	-1.8623e-03
430	0.425	-0.05	0.1	-1.8580e-03
431	0.425	-0.025	0.	-1.8577e-03
432	0.425	-0.025	0.025	-1.8458e-03
433	0.425	-0.025	0.05	-1.8724e-03
434	0.425	-0.025	0.075	-1.8449e-03
435	0.425	-0.025	0.1	-1.8636e-03
436	0.425	0.	0.	-1.8607e-03
437	0.425	0.	0.025	-1.8585e-03
438	0.425	0.	0.05	-1.8604e-03
439	0.425	0.	0.075	-1.8555e-03
440	0.425	0.	0.1	-1.8653e-03
441	0.425	0.025	0.	-1.8507e-03
442	0.425	0.025	0.025	-1.8629e-03
443	0.425	0.025	0.05	-1.8554e-03
444	0.425	0.025	0.075	-1.8573e-03
445	0.425	0.025	0.1	-1.8575e-03
446	0.425	0.05	0.	-1.8592e-03
447	0.425	0.05	0.025	-1.8642e-03
448	0.425	0.05	0.05	-1.8602e-03
449	0.425	0.05	0.075	-1.8674e-03
450	0.425	0.05	0.1	-1.8682e-03
451	0.45	-0.05	0.	-2.0681e-03
452	0.45	-0.05	0.025	-2.0711e-03
453	0.45	-0.05	0.05	-2.0822e-03
454	0.45	-0.05	0.075	-2.0538e-03
455	0.45	-0.05	0.1	-2.0744e-03
456	0.45	-0.025	0.	-2.0783e-03
457	0.45	-0.025	0.025	-2.0691e-03
458	0.45	-0.025	0.05	-2.0812e-03
459	0.45	-0.025	0.075	-2.0802e-03
460	0.45	-0.025	0.1	-2.0627e-03
461	0.45	0.	0.	-2.0633e-03
462	0.45	0.	0.025	-2.0699e-03
463	0.45	0.	0.05	-2.0603e-03
464	0.45	0.	0.075	-2.0879e-03
465	0.45	0.	0.1	-2.0720e-03
466	0.45	0.025	0.	-2.0659e-03
467	0.45	0.025	0.025	-2.0538e-03
468	0.45	0.025	0.05	-2.0676e-03
469	0.45	0.025	0.075	-2.0557e-03
470	0.45	0.025	0.1	-2.0718e-03
471	0.45	0.05	0.	-2.0448e-03
472	0.45	0.05	0.025	-2.0769e-03
473	0.45	0.05	0.05	-2.0620e-03
474	0.45	0.05	0.075	-2.0515e-03
475	0.45	0.05	0.1	-2.0654e-03
476	0.475	-0.05	0.	-2.2790e-03
477	0.475	-0.05	0.025	-2.2782e-03
478	0.475	-0.05	0.05	-2.2914e-03
479	0.475	-0.05	0.075	-2.2823e-03
480	0.475	-0.05	0.1	-2.2861e-03
481	0.475	-0.025	0.	-2.2765e-03
482	0.475	-0.025	0.025	-2.2827e-03
483	0.475	-0.025	0.05	-2.2669e-03
484	0.475	-0.025	0.075	-2.2812e-03
485	0.475	-0.025	0.1	-2.2719e-03
486	0.475	0.	0.	-2.2908e-03
487	0.475	0.	0.025	-2.2795e-03
488	0.475	0.	0.05	-2.2849e-03
489	0.475	0.	0.075	-2.2812e-03
490	0.475	0.	0.1	-2.2953e-03
491	0.475	0.025	0.	-2.2646e-03
492	0.475	0.025	0.025	-2.2778e-03
493	0.475	0.025	0.05	-2.2701e-03
494	0.475	0.025	0.075	-2.2601e-03
495	0.475	0.025	0.1	-2.2695e-03
496	0.475	0.05	0.	-2.2895e-03
497	0.475	0.05	0.025	-2.2785e-03
498	0.475	0.05	0.05	-2.2768e-03
499	0.475	0.05	0.075	-2.2859e-03
500	0.475	0.05	0.1	-2.2799e-03
501	0.5	-0.05	0.	-2.5061e-03
502	0.5	-0.05	0.025	-2.5032e-03
503	0.5	-0.05	0.05	-2.5054e-03
504	0.5	-0.05	0.075	-2.4955e-03
505	0.5	-0.05	0.1	-2.5105e-03
506	0.5	-0.025	0.	-2.4879e-03
507	0.5	-0.025	0.025	-2.4991e-03
508	0.5	-0.025	0.05	-2.5110e-03
509	0.5	-0.025	0.075	-2.4985e-03
510	0.5	-0.025	0.1	-2.4957e-03
511	0.5	0.	0.	-2.5229e-03
512	0.5	0.	0.025	-2.5142e-03
513	0.5	0.	0.05	-2.5014e-03
514	0.5	0.	0.075	-2.4903e-03
515	0.5	0.	0.1	-2.4796e-03
516	0.5	0.025	0.	-2.5071e-03
517	0.5	0.025	0.025	-2.5127e-03
518	0.5	0.025	0.05	-2.5040e-03
519	0.5	0.025	0.075	-2.4829e-03
520	0.5	0.025	0.1	-2.5016e-03
521	0.5	0.05	0.	-2.4951e-03
522	0.5	0.05	0.025	-2.5016e-03
523	0.5	0.05	0.05	-2.5194e-03
524	0.5	0.05	0.075	-2.5079e-03
525	0.5	0.05	0.1	-2.5058e-03
526	0.525	-0.05	0.	-2.7282e-03
527	0.525	-0.05	0.025	-2.7332e-03
528	0.525	-0.05	0.05	-2.7208e-03
529	0.525	-0.05	0.075	-2.7347e-03
530	0.525	-0.05	0.1	-2.7266e-03
531	0.525	-0.025	0.	-2.7197e-03
532	0.525	-0.025	0.025	-2.7376e-03
533	0.525	-0.025	0.05	-2.7043e-03
534	0.525	-0.025	0.075	-2.7227e-03
535	0.525	-0.025	0.1	-2.7354e-03
536	0.525	0.	0.	-2.7421e-03
537	0.525	0.	0.025	-2.7338e-03
538	0.525	0.	0.05	-2.7214e-03
539	0.525	0.	0.075	-2.7281e-03
540	0.525	0.	0.1	-2.7319e-03
541	0.525	0.025	0.	-2.7457e-03
542	0.525	0.025	0.025	-2.7387e-03
543	0.525	0.025	0.05	-2.7388e-03
544	0.525	0.025	0.075	-2.7294e-03
545	0.525	0.025	0.1	-2.7170e-03
546	0.525	0.05	0.	-2.7133e-03
547	0.525	0.05	0.025	-2.7254e-03
548	0.525	0.05	0.05	-2.7363e-03
549	0.525	0.05	0.075	-2.7232e-03
550	0.525	0.05	0.1	-2.7349e-03
551	0.55	-0.05	0.	-2.9551e-03
552	0.55	-0.05	0.025	-2.9569e-03
553	0.55	-0.05	0.05	-2.9812e-03
554	0.55	-0.05	0.075	-2.9736e-03
555	0.55	-0.05	0.1	-2.9609e-03
556	0.55	-0.025	0.	-2.9547e-03
557	0.55	-0.025	0.025	-2.9758e-03
558	0.55	-0.025	0.05	-2.9749e-03
559	0.55	-0.025	0.075	-2.9721e-03
560	0.55	-0.025	0.1	-2.9624e-03
561	0.55	0.	0.	-2.9515e-03
562	0.55	0.	0.025	-2.9643e-03
563	0.55	0.	0.05	-2.9812e-03
564	0.55	0.	0.075	-2.9537e-03
565	0.55	0.	0.1	-2.9651e-03
566	0.55	0.025	0.	-2.9839e-03
567	0.55	0.025	0.025	-2.9609e-03
568	0.55	0.025	0.05	-2.9630e-03
569	0.55	0.025	0.075	-2.9485e-03
570	0.55	0.025	0.1	-2.9719e-03
571	0.55	0.05	0.	-2.9557e-03
572	0.55	0.05	0.025	-2.9461e-03
573	0.55	0.05	0.05	-2.9532e-03
574	0.55	0.05	0.075	-2.9670e-03
575	0.55	0.05	0.1	-2.9458e-03
576	0.575	-0.05	0.	-3.1893e-03
577	0.575	-0.05	0.025	-3.2142e-03
578	0.575	-0.05	0.05	-3.2061e-03
579	0.575	-0.05	0.075	-3.1953e-03
580	0.575	-0.05	0.1	-3.2029e-03
581	0.575	-0.025	0.	-3.2294e-03
582	0.575	-0.025	0.025	-3.2235e-03
583	0.575	-0.025	0.05	-3.2057e-03
584	0.575	-0.025	0.075	-3.2175e-03
585	0.575	-0.025	0.1	-3.2086e-03
586	0.575	0.	0.	-3.1843e-03
587	0.575	0.	0.025	-3.1820e-03
588	0.575	0.	0.05	-3.1954e-03
589	0.575	0.	0.075	-3.1868e-03
590	0.575	0.	0.1	-3.2105e-03
591	0.575	0.025	0.	-3.2000e-03
592	0.575	0.025	0.025	-3.2125e-03
593	0.575	0.025	0.05	-3.2127e-03
594	0.575	0.025	0.075	-3.2159e-03
595	0.575	0.025	0.1	-3.1951e-03
596	0.575	0.05	0.	-3.2137e-03
597	0.575	0.05	0.025	-3.1948e-03
598	0.575	0.05	0.05	-3.2162e-03
599	0.575	0.05	0.075	-3.2227e-03
600	0.575	0.05	0.1	-3.2163e-03
601	0.6	-0.05	0.	-3.4536e-03
602	0.6	-0.05	0.025	-3.4638e-03
603	0.6	-0.05	0.05	-3.4348e-03
604	0.6	-0.05	0.075	-3.4317e-03
605	0.6	-0.05	0.1	-3.4625e-03
606	0.6	-0.025	0.	-3.4741e-03
