Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
112	0.1	0.	0.025	4.2754e+08
113	0.1	0.	0.05	4.3071e+08
114	0.1	0.	0.075	4.2753e+08
115	0.1	0.	0.1	4.3119e+08
116	0.1	0.025	0.	4.8811e+08
117	0.1	0.025	0.025	4.8816e+08
118	0.1	0.025	0.05	4.8388e+08
119	0.1	0.025	0.075	4.8756e+08
120	0.1	0.025	0.1	4.8546e+08
121	0.1	0.05	0.	5.4441e+08
122	0.1	0.05	0.025	5.3958e+08
123	0.1	0.05	0.05	5.3037e+08
124	0.1	0.05	0.075	5.4290e+08
125	0.1	0.05	0.1	5.3851e+08
126	0.125	-0.05	0.	3.2646e+08
127	0.125	-0.05	0.025	3.2766e+08
128	0.125	-0.05	0.05	3.2420e+08
129	0.125	-0.05	0.075	3.2715e+08
130	0.125	-0.05	0.1	3.2805e+08
131	0.125	-0.025	0.	3.8033e+08
132	0.125	-0.025	0.025	3.7814e+08
133	0.125	-0.025	0.05	3.8176e+08
134	0.125	-0.025	0.075	3.7723e+08
135	0.125	-0.025	0.1	3.7808e+08
136	0.125	0.	0.	4.3165e+08
137	0.125	0.	0.025	4.3277e+08
138	0.125	0.	0.05	4.3116e+08
139	0.125	0.	0.075	4.3518e+08
140	0.125	0.	0.1	4.3277e+08
141	0.125	0.025	0.	4.8472e+08
142	0.125	0.025	0.025	4.8526e+08
143	0.125	0.025	0.05	4.8663e+08
144	0.125	0.025	0.075	4.8520e+08
145	0.125	0.025	0.1	4.7924e+08
146	0.125	0.05	0.	5.4051e+08
147	0.125	0.05	0.025	5.3739e+08
148	0.125	0.05	0.05	5.3921e+08
149	0.125	0.05	0.075	5.3569e+08
150	0.125	0.05	0.1	5.3111e+08
151	0.15	-0.05	0.	3.2549e+08
152	0.15	-0.05	0.025	3.2813e+08
153	0.15	-0.05	0.05	3.3102e+08
154	0.15	-0.05	0.075	3.3257e+08
155	0.15	-0.05	0.1	3.3060e+08
156	0.15	-0.025	0.	3.7859e+08
157	0.15	-0.025	0.025	3.7921e+08
158	0.15	-0.025	0.05	3.8411e+08
159	0.15	-0.025	0.075	3.7800e+08
160	0.15	-0.025	0.1	3.8580e+08
161	0.15	0.	0.	4.3686e+08
162	0.15	0.	0.025	4.3753e+08
163	0.15	0.	0.05	4.3299e+08
164	0.15	0.	0.075	4.3111e+08
165	0.15	0.	0.1	4.3292e+08
166	0.15	0.025	0.	4.8563e+08
167	0.15	0.025	0.025	4.8111e+08
168	0.15	0.025	0.05	4.7981e+08
169	0.15	0.025	0.075	4.8218e+08
170	0.15	0.025	0.1	4.8076e+08
171	0.15	0.05	0.	5.3798e+08
172	0.15	0.05	0.025	5.3202e+08
173	0.15	0.05	0.05	5.3431e+08
174	0.15	0.05	0.075	5.3715e+08
175	0.15	0.05	0.1	5.3810e+08
176	0.175	-0.05	0.	3.3342e+08
177	0.175	-0.05	0.025	3.3377e+08
178	0.175	-0.05	0.05	3.3097e+08
179	0.175	-0.05	0.075	3.3504e+08
180	0.175	-0.05	0.1	3.3552e+08
181	0.175	-0.025	0.	3.7821e+08
182	0.175	-0.025	0.025	3.8655e+08
183	0.175	-0.025	0.05	3.8089e+08
184	0.175	-0.025	0.075	3.8386e+08
185	0.175	-0.025	0.1	3.8268e+08
186	0.175	0.	0.	4.3184e+08
187	0.175	0.	0.025	4.3146e+08
188	0.175	0.	0.05	4.2943e+08
189	0.175	0.	0.075	4.3336e+08
190	0.175	0.	0.1	4.3126e+08
191	0.175	0.025	0.	4.7772e+08
192	0.175	0.025	0.025	4.7851e+08
193	0.175	0.025	0.05	4.7777e+08
194	0.175	0.025	0.075	4.7998e+08
195	0.175	0.025	0.1	4.8290e+08
196	0.175	0.05	0.	5.2873e+08
197	0.175	0.05	0.025	5.3411e+08
198	0.175	0.05	0.05	5.3062e+08
199	0.175	0.05	0.075	5.3008e+08
200	0.175	0.05	0.1	5.3105e+08
201	0.2	-0.05	0.	3.3881e+08
202	0.2	-0.05	0.025	3.3324e+08
203	0.2	-0.05	0.05	3.3934e+08
204	0.2	-0.05	0.075	3.3794e+08
205	0.2	-0.05	0.1	3.3596e+08
206	0.2	-0.025	0.	3.8673e+08
207	0.2	-0.025	0.025	3.8326e+08
208	0.2	-0.025	0.05	3.8466e+08
209	0.2	-0.025	0.075	3.8275e+08
210	0.2	-0.025	0.1	3.8623e+08
211	0.2	0.	0.	4.3017e+08
212	0.2	0.	0.025	4.3187e+08
213	0.2	0.	0.05	4.3376e+08
214	0.2	0.	0.075	4.3472e+08
215	0.2	0.	0.1	4.2987e+08
216	0.2	0.025	0.	4.8217e+08
217	0.2	0.025	0.025	4.7717e+08
218	0.2	0.025	0.05	4.7381e+08
219	0.2	0.025	0.075	4.7785e+08
220	0.2	0.025	0.1	4.8240e+08
221	0.2	0.05	0.	5.2796e+08
222	0.2	0.05	0.025	5.2631e+08
223	0.2	0.05	0.05	5.2818e+08
224	0.2	0.05	0.075	5.2807e+08
225	0.2	0.05	0.1	5.2997e+08
226	0.225	-0.05	0.	3.3572e+08
227	0.225	-0.05	0.025	3.3879e+08
228	0.225	-0.05	0.05	3.3925e+08
229	0.225	-0.05	0.075	3.3622e+08
230	0.225	-0.05	0.1	3.3619e+08
231	0.225	-0.025	0.	3.8466e+08
232	0.225	-0.025	0.025	3.8552e+08
233	0.225	-0.025	0.05	3.8553e+08
234	0.225	-0.025	0.075	3.8421e+08
235	0.225	-0.025	0.1	3.8412e+08
236	0.225	0.	0.	4.3098e+08
237	0.225	0.	0.025	4.3277e+08
238	0.225	0.	0.05	4.3523e+08
239	0.225	0.	0.075	4.2624e+08
240	0.225	0.	0.1	4.3361e+08
241	0.225	0.025	0.	4.7818e+08
242	0.225	0.025	0.025	4.8001e+08
243	0.225	0.025	0.05	4.8190e+08
244	0.225	0.025	0.075	4.7633e+08
245	0.225	0.025	0.1	4.8121e+08
246	0.225	0.05	0.	5.2105e+08
247	0.225	0.05	0.025	5.2540e+08
248	0.225	0.05	0.05	5.2424e+08
249	0.225	0.05	0.075	5.2515e+08
250	0.225	0.05	0.1	5.2188e+08
251	0.25	-0.05	0.	3.4290e+08
252	0.25	-0.05	0.025	3.4526e+08
253	0.25	-0.05	0.05	3.4001e+08
254	0.25	-0.05	0.075	3.4239e+08
255	0.25	-0.05	0.1	3.4376e+08
256	0.25	-0.025	0.	3.8631e+08
257	0.25	-0.025	0.025	3.9016e+08
258	0.25	-0.025	0.05	3.8600e+08
259	0.25	-0.025	0.075	3.8673e+08
260	0.25	-0.025	0.1	3.8469e+08
261	0.25	0.	0.	4.3233e+08
262	0.25	0.	0.025	4.3201e+08
263	0.25	0.	0.05	4.3365e+08
264	0.25	0.	0.075	4.3035e+08
265	0.25	0.	0.1	4.3023e+08
266	0.25	0.025	0.	4.7832e+08
267	0.25	0.025	0.025	4.8100e+08
268	0.25	0.025	0.05	4.7880e+08
269	0.25	0.025	0.075	4.8229e+08
270	0.25	0.025	0.1	4.7859e+08
271	0.25	0.05	0.	5.2363e+08
272	0.25	0.05	0.025	5.2413e+08
273	0.25	0.05	0.05	5.2666e+08
274	0.25	0.05	0.075	5.2588e+08
275	0.25	0.05	0.1	5.1860e+08
276	0.275	-0.05	0.	3.4666e+08
277	0.275	-0.05	0.025	3.4555e+08
278	0.275	-0.05	0.05	3.4460e+08
279	0.275	-0.05	0.075	3.4133e+08
280	0.275	-0.05	0.1	3.4181e+08
281	0.275	-0.025	0.	3.8765e+08
282	0.275	-0.025	0.025	3.8509e+08
283	0.275	-0.025	0.05	3.8770e+08
284	0.275	-0.025	0.075	3.9017e+08
285	0.275	-0.025	0.1	3.8715e+08
286	0.275	0.	0.	4.3222e+08
287	0.275	0.	0.025	4.2923e+08
288	0.275	0.	0.05	4.3277e+08
289	0.275	0.	0.075	4.3332e+08
290	0.275	0.	0.1	4.2831e+08
291	0.275	0.025	0.	4.7335e+08
292	0.275	0.025	0.025	4.7188e+08
293	0.275	0.025	0.05	4.7695e+08
294	0.275	0.025	0.075	4.7597e+08
295	0.275	0.025	0.1	4.7536e+08
296	0.275	0.05	0.	5.1860e+08
297	0.275	0.05	0.025	5.2001e+08
298	0.275	0.05	0.05	5.2007e+08
299	0.275	0.05	0.075	5.1746e+08
300	0.275	0.05	0.1	5.1702e+08
301	0.3	-0.05	0.	3.4788e+08
302	0.3	-0.05	0.025	3.4760e+08
303	0.3	-0.05	0.05	3.5230e+08
304	0.3	-0.05	0.075	3.4720e+08
305	0.3	-0.05	0.1	3.4860e+08
306	0.3	-0.025	0.	3.9109e+08
307	0.3	-0.025	0.025	3.9328e+08
308	0.3	-0.025	0.05	3.8810e+08
309	0.3	-0.025	0.075	3.9313e+08
310	0.3	-0.025	0.1	3.8966e+08
311	0.3	0.	0.	4.3848e+08
312	0.3	0.	0.025	4.3294e+08
313	0.3	0.	0.05	4.2881e+08
314	0.3	0.	0.075	4.3149e+08
315	0.3	0.	0.1	4.3546e+08
316	0.3	0.025	0.	4.7423e+08
317	0.3	0.025	0.025	4.7383e+08
318	0.3	0.025	0.05	4.7604e+08
319	0.3	0.025	0.075	4.7302e+08
320	0.3	0.025	0.1	4.7340e+08
321	0.3	0.05	0.	5.1308e+08
322	0.3	0.05	0.025	5.2135e+08
323	0.3	0.05	0.05	5.1221e+08
324	0.3	0.05	0.075	5.1652e+08
325	0.3	0.05	0.1	5.1749e+08
326	0.325	-0.05	0.	3.5097e+08
327	0.325	-0.05	0.025	3.4836e+08
328	0.325	-0.05	0.05	3.4890e+08
329	0.325	-0.05	0.075	3.5210e+08
330	0.325	-0.05	0.1	3.4936e+08
331	0.325	-0.025	0.	3.8663e+08
332	0.325	-0.025	0.025	3.9241e+08
333	0.325	-0.025	0.05	3.8945e+08
334	0.325	-0.025	0.075	3.9298e+08
335	0.325	-0.025	0.1	3.9103e+08
336	0.325	0.	0.	4.3135e+08
337	0.325	0.	0.025	4.3214e+08
338	0.325	0.	0.05	4.2905e+08
339	0.325	0.	0.075	4.2986e+08
340	0.325	0.	0.1	4.3133e+08
341	0.325	0.025	0.	4.6926e+08
342	0.325	0.025	0.025	4.7452e+08
343	0.325	0.025	0.05	4.7163e+08
344	0.325	0.025	0.075	4.6839e+08
345	0.325	0.025	0.1	4.7092e+08
346	0.325	0.05	0.	5.1331e+08
347	0.325	0.05	0.025	5.1163e+08
348	0.325	0.05	0.05	5.1423e+08
349	0.325	0.05	0.075	5.1477e+08
350	0.325	0.05	0.1	5.2039e+08
351	0.35	-0.05	0.	3.5644e+08
352	0.35	-0.05	0.025	3.5052e+08
353	0.35	-0.05	0.05	3.5323e+08
354	0.35	-0.05	0.075	3.5343e+08
355	0.35	-0.05	0.1	3.5522e+08
356	0.35	-0.025	0.	3.9080e+08
357	0.35	-0.025	0.025	3.9175e+08
358	0.35	-0.025	0.05	3.9007e+08
359	0.35	-0.025	0.075	3.9158e+08
360	0.35	-0.025	0.1	3.9167e+08
361	0.35	0.	0.	4.3119e+08
362	0.35	0.	0.025	4.2892e+08
363	0.35	0.	0.05	4.3455e+08
364	0.35	0.	0.075	4.3322e+08
365	0.35	0.	0.1	4.2824e+08
366	0.35	0.025	0.	4.7107e+08
367	0.35	0.025	0.025	4.6658e+08
368	0.35	0.025	0.05	4.7479e+08
369	0.35	0.025	0.075	4.7556e+08
370	0.35	0.025	0.1	4.7084e+08
371	0.35	0.05	0.	5.0739e+08
372	0.35	0.05	0.025	5.0797e+08
373	0.35	0.05	0.05	5.0861e+08
374	0.35	0.05	0.075	5.0967e+08
375	0.35	0.05	0.1	5.1419e+08
376	0.375	-0.05	0.	3.5905e+08
377	0.375	-0.05	0.025	3.5908e+08
378	0.375	-0.05	0.05	3.5737e+08
379	0.375	-0.05	0.075	3.5453e+08
380	0.375	-0.05	0.1	3.5535e+08
381	0.375	-0.025	0.	3.9464e+08
382	0.375	-0.025	0.025	3.9166e+08
383	0.375	-0.025	0.05	3.9522e+08
384	0.375	-0.025	0.075	3.9641e+08
385	0.375	-0.025	0.1	3.9579e+08
386	0.375	0.	0.	4.3331e+08
387	0.375	0.	0.025	4.2716e+08
388	0.375	0.	0.05	4.3546e+08
389	0.375	0.	0.075	4.2794e+08
390	0.375	0.	0.1	4.3160e+08
391	0.375	0.025	0.	4.7124e+08
392	0.375	0.025	0.025	4.7051e+08
393	0.375	0.025	0.05	4.6590e+08
394	0.375	0.025	0.075	4.6641e+08
395	0.375	0.025	0.1	4.7031e+08
396	0.375	0.05	0.	5.0855e+08
397	0.375	0.05	0.025	5.0363e+08
398	0.375	0.05	0.05	5.0819e+08
399	0.375	0.05	0.075	5.0239e+08
400	0.375	0.05	0.1	5.0890e+08
401	0.4	-0.05	0.	3.5809e+08
402	0.4	-0.05	0.025	3.6017e+08
403	0.4	-0.05	0.05	3.5981e+08
404	0.4	-0.05	0.075	3.6251e+08
405	0.4	-0.05	0.1	3.6052e+08
406	0.4	-0.025	0.	3.9458e+08
407	0.4	-0.025	0.025	3.9685e+08
408	0.4	-0.025	0.05	4.0109e+08
409	0.4	-0.025	0.075	3.9776e+08
410	0.4	-0.025	0.1	3.9586e+08
411	0.4	0.	0.	4.2984e+08
412	0.4	0.	0.025	4.3040e+08
413	0.4	0.	0.05	4.3376e+08
414	0.4	0.	0.075	4.2970e+08
415	0.4	0.	0.1	4.3201e+08
416	0.4	0.025	0.	4.7204e+08
417	0.4	0.025	0.025	4.6842e+08
418	0.4	0.025	0.05	4.6497e+08
419	0.4	0.025	0.075	4.7412e+08
420	0.4	0.025	0.1	4.7295e+08
421	0.4	0.05	0.	5.0552e+08
422	0.4	0.05	0.025	5.0786e+08
423	0.4	0.05	0.05	5.0319e+08
424	0.4	0.05	0.075	5.0619e+08
425	0.4	0.05	0.1	5.0272e+08
426	0.425	-0.05	0.	3.6005e+08
427	0.425	-0.05	0.025	3.6865e+08
428	0.425	-0.05	0.05	3.5994e+08
429	0.425	-0.05	0.075	3.6365e+08
430	0.425	-0.05	0.1	3.6362e+08
431	0.425	-0.025	0.	3.9873e+08
432	0.425	-0.025	0.025	3.9729e+08
433	0.425	-0.025	0.05	3.9731e+08
434	0.425	-0.025	0.075	3.9783e+08
435	0.425	-0.025	0.1	3.9864e+08
436	0.425	0.	0.	4.3200e+08
437	0.425	0.	0.025	4.3182e+08
438	0.425	0.	0.05	4.2858e+08
439	0.425	0.	0.075	4.3722e+08
440	0.425	0.	0.1	4.3339e+08
441	0.425	0.025	0.	4.6708e+08
442	0.425	0.025	0.025	4.6475e+08
443	0.425	0.025	0.05	4.6369e+08
444	0.425	0.025	0.075	4.6891e+08
445	0.425	0.025	0.1	4.6605e+08
446	0.425	0.05	0.	5.0287e+08
447	0.425	0.05	0.025	4.9694e+08
448	0.425	0.05	0.05	5.0565e+08
449	0.425	0.05	0.075	5.0371e+08
450	0.425	0.05	0.1	5.0076e+08
451	0.45	-0.05	0.	3.6703e+08
452	0.45	-0.05	0.025	3.6763e+08
453	0.45	-0.05	0.05	3.6306e+08
454	0.45	-0.05	0.075	3.6968e+08
455	0.45	-0.05	0.1	3.6706e+08
456	0.45	-0.025	0.	3.9731e+08
457	0.45	-0.025	0.025	3.9637e+08
458	0.45	-0.025	0.05	4.0136e+08
459	0.45	-0.025	0.075	3.9951e+08
460	0.45	-0.025	0.1	4.0016e+08
461	0.45	0.	0.	4.3207e+08
462	0.45	0.	0.025	4.2940e+08
463	0.45	0.	0.05	4.3332e+08
464	0.45	0.	0.075	4.3149e+08
465	0.45	0.	0.1	4.3194e+08
466	0.45	0.025	0.	4.7163e+08
467	0.45	0.025	0.025	4.6742e+08
468	0.45	0.025	0.05	4.6759e+08
469	0.45	0.025	0.075	4.7259e+08
470	0.45	0.025	0.1	4.6607e+08
471	0.45	0.05	0.	4.9836e+08
472	0.45	0.05	0.025	4.9597e+08
473	0.45	0.05	0.05	4.9665e+08
474	0.45	0.05	0.075	4.9188e+08
475	0.45	0.05	0.1	5.0036e+08
476	0.475	-0.05	0.	3.6620e+08
477	0.475	-0.05	0.025	3.7100e+08
478	0.475	-0.05	0.05	3.6890e+08
479	0.475	-0.05	0.075	3.6928e+08
480	0.475	-0.05	0.1	3.6891e+08
481	0.475	-0.025	0.	4.0383e+08
482	0.475	-0.025	0.025	4.0341e+08
483	0.475	-0.025	0.05	4.0043e+08
484	0.475	-0.025	0.075	3.9834e+08
485	0.475	-0.025	0.1	4.0272e+08
486	0.475	0.	0.	4.2947e+08
487	0.475	0.	0.025	4.2797e+08
488	0.475	0.	0.05	4.3329e+08
489	0.475	0.	0.075	4.3516e+08
490	0.475	0.	0.1	4.3095e+08
491	0.475	0.025	0.	4.6462e+08
492	0.475	0.025	0.025	4.6234e+08
493	0.475	0.025	0.05	4.6551e+08
494	0.475	0.025	0.075	4.6655e+08
495	0.475	0.025	0.1	4.6277e+08
496	0.475	0.05	0.	4.9195e+08
497	0.475	0.05	0.025	4.9067e+08
498	0.475	0.05	0.05	4.9775e+08
499	0.475	0.05	0.075	4.9162e+08
500	0.475	0.05	0.1	4.9610e+08
501	0.5	-0.05	0.	3.7374e+08
502	0.5	-0.05	0.025	3.7088e+08
503	0.5	-0.05	0.05	3.7163e+08
504	0.5	-0.05	0.075	3.7423e+08
505	0.5	-0.05	0.1	3.7020e+08
506	0.5	-0.025	0.	3.9981e+08
507	0.5	-0.025	0.025	4.0143e+08
508	0.5	-0.025	0.05	4.0508e+08
509	0.5	-0.025	0.075	4.0589e+08
510	0.5	-0.025	0.1	4.0176e+08
511	0.5	0.	0.	4.3015e+08
512	0.5	0.	0.025	4.3476e+08
513	0.5	0.	0.05	4.2767e+08
514	0.5	0.	0.075	4.3264e+08
515	0.5	0.	0.1	4.3189e+08
516	0.5	0.025	0.	4.6559e+08
517	0.5	0.025	0.025	4.6587e+08
518	0.5	0.025	0.05	4.5939e+08
519	0.5	0.025	0.075	4.6246e+08
520	0.5	0.025	0.1	4.6042e+08
521	0.5	0.05	0.	4.9113e+08
522	0.5	0.05	0.025	4.9382e+08
523	0.5	0.05	0.05	4.9101e+08
524	0.5	0.05	0.075	4.9257e+08
525	0.5	0.05	0.1	4.9483e+08
526	0.525	-0.05	0.	3.7841e+08
527	0.525	-0.05	0.025	3.7565e+08
528	0.525	-0.05	0.05	3.7526e+08
529	0.525	-0.05	0.075	3.7251e+08
530	0.525	-0.05	0.1	3.7857e+08
531	0.525	-0.025	0.	4.0470e+08
532	0.525	-0.025	0.025	4.0383e+08
533	0.525	-0.025	0.05	4.0371e+08
534	0.525	-0.025	0.075	4.0437e+08
535	0.525	-0.025	0.1	4.0537e+08
536	0.525	0.	0.	4.3432e+08
537	0.525	0.	0.025	4.3618e+08
538	0.525	0.	0.05	4.3263e+08
539	0.525	0.	0.075	4.3655e+08
540	0.525	0.	0.1	4.3474e+08
541	0.525	0.025	0.	4.6033e+08
542	0.525	0.025	0.025	4.5589e+08
543	0.525	0.025	0.05	4.6074e+08
544	0.525	0.025	0.075	4.6481e+08
545	0.525	0.025	0.1	4.5836e+08
546	0.525	0.05	0.	4.8924e+08
547	0.525	0.05	0.025	4.8948e+08
548	0.525	0.05	0.05	4.9176e+08
549	0.525	0.05	0.075	4.8786e+08
550	0.525	0.05	0.1	4.8645e+08
551	0.55	-0.05	0.	3.7929e+08
552	0.55	-0.05	0.025	3.7631e+08
553	0.55	-0.05	0.05	3.7384e+08
554	0.55	-0.05	0.075	3.8217e+08
555	0.55	-0.05	0.1	3.8010e+08
556	0.55	-0.025	0.	4.0958e+08
557	0.55	-0.025	0.025	4.0712e+08
558	0.55	-0.025	0.05	4.0665e+08
559	0.55	-0.025	0.075	4.0590e+08
560	0.55	-0.025	0.1	4.0455e+08
561	0.55	0.	0.	4.3333e+08
562	0.55	0.	0.025	4.3057e+08
563	0.55	0.	0.05	4.2923e+08
564	0.55	0.	0.075	4.3114e+08
565	0.55	0.	0.1	4.3535e+08
566	0.55	0.025	0.	4.5561e+08
567	0.55	0.025	0.025	4.5565e+08
568	0.55	0.025	0.05	4.6063e+08
569	0.55	0.025	0.075	4.5786e+08
570	0.55	0.025	0.1	4.6034e+08
571	0.55	0.05	0.	4.8889e+08
572	0.55	0.05	0.025	4.8735e+08
573	0.55	0.05	0.05	4.8416e+08
574	0.55	0.05	0.075	4.8974e+08
575	0.55	0.05	0.1	4.8816e+08
576	0.575	-0.05	0.	3.8106e+08
577	0.575	-0.05	0.025	3.8095e+08
578	0.575	-0.05	0.05	3.8185e+08
579	0.575	-0.05	0.075	3.8029e+08
580	0.575	-0.05	0.1	3.7727e+08
581	0.575	-0.025	0.	4.0833e+08
582	0.575	-0.025	0.025	4.0818e+08
583	0.575	-0.025	0.05	4.0089e+08
584	0.575	-0.025	0.075	4.0775e+08
585	0.575	-0.025	0.1	4.1078e+08
586	0.575	0.	0.	4.2908e+08
587	0.575	0.	0.025	4.3181e+08
588	0.575	0.	0.05	4.3153e+08
589	0.575	0.	0.075	4.3630e+08
590	0.575	0.	0.1	4.3491e+08
591	0.575	0.025	0.	4.5509e+08
592	0.575	0.025	0.025	4.5844e+08
593	0.575	0.025	0.05	4.6382e+08
594	0.575	0.025	0.075	4.5579e+08
595	0.575	0.025	0.1	4.5747e+08
596	0.575	0.05	0.	4.8449e+08
597	0.575	0.05	0.025	4.8123e+08
598	0.575	0.05	0.05	4.8811e+08
599	0.575	0.05	0.075	4.8163e+08
600	0.575	0.05	0.1	4.7897e+08
601	0.6	-0.05	0.	3.8279e+08
602	0.6	-0.05	0.025	3.8550e+08
603	0.6	-0.05	0.05	3.8216e+08
604	0.6	-0.05	0.075	3.8470e+08
605	0.6	-0.05	0.1	3.8530e+08
606	0.6	-0.025	0.	4.0504e+08
607	0.6	-0.025	0.025	4.0662e+08
608	0.6	-0.025	0.05	4.0885e+08
609	0.6	-0.025	0.075	4.0972e+08
610	0.6	-0.025	0.1	4.0668e+08
611	0.6	0.	0.	4.3239e+08
612	0.6	0.	0.025	4.3126e+08
613	0.6	0.	0.05	4.3389e+08
614	0.6	0.	0.075	4.3335e+08
615	0.6	0.	0.1	4.3103e+08
616	0.6	0.025	0.	4.5731e+08
617	0.6	0.025	0.025	4.5487e+08
618	0.6	0.025	0.05	4.5725e+08
619	0.6	0.025	0.075	4.5729e+08
620	0.6	0.025	0.1	4.6249e+08
621	0.6	0.05	0.	4.7903e+08
622	0.6	0.05	0.025	4.7959e+08
623	0.6	0.05	0.05	4.7814e+08
624	0.6	0.05	0.075	4.7703e+08
625	0.6	0.05	0.1	4.7869e+08
626	0.625	-0.05	0.	3.8854e+08
627	0.625	-0.05	0.025	3.8871e+08
628	0.625	-0.05	0.05	3.8769e+08
629	0.625	-0.05	0.075	3.8631e+08
630	0.625	-0.05	0.1	3.8585e+08
631	0.625	-0.025	0.	4.0725e+08
632	0.625	-0.025	0.025	4.0813e+08
633	0.625	-0.025	0.05	4.0632e+08
