Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
49	0.025	0.05	0.075	1.1659e+08
50	0.025	0.05	0.1	1.1570e+08
51	0.05	-0.05	0.	1.1292e+08
52	0.05	-0.05	0.025	1.1375e+08
53	0.05	-0.05	0.05	1.1284e+08
54	0.05	-0.05	0.075	1.1428e+08
55	0.05	-0.05	0.1	1.1358e+08
56	0.05	-0.025	0.	5.7218e+07
57	0.05	-0.025	0.025	5.7204e+07
58	0.05	-0.025	0.05	5.7310e+07
59	0.05	-0.025	0.075	5.7361e+07
60	0.05	-0.025	0.1	5.6976e+07
61	0.05	0.	0.	5.2038e+06
62	0.05	0.	0.025	5.2060e+06
63	0.05	0.	0.05	5.0952e+06
64	0.05	0.	0.075	5.2230e+06
65	0.05	0.	0.1	5.2024e+06
66	0.05	0.025	0.	5.7391e+07
67	0.05	0.025	0.025	5.6545e+07
68	0.05	0.025	0.05	5.6989e+07
69	0.05	0.025	0.075	5.6634e+07
70	0.05	0.025	0.1	5.7473e+07
71	0.05	0.05	0.	1.1272e+08
72	0.05	0.05	0.025	1.1315e+08
73	0.05	0.05	0.05	1.1449e+08
74	0.05	0.05	0.075	1.1343e+08
75	0.05	0.05	0.1	1.1315e+08
76	0.075	-0.05	0.	1.1181e+08
77	0.075	-0.05	0.025	1.1184e+08
78	0.075	-0.05	0.05	1.1164e+08
79	0.075	-0.05	0.075	1.1175e+08
80	0.075	-0.05	0.1	1.1079e+08
81	0.075	-0.025	0.	5.5546e+07
82	0.075	-0.025	0.025	5.5348e+07
83	0.075	-0.025	0.05	5.5711e+07
84	0.075	-0.025	0.075	5.5402e+07
85	0.075	-0.025	0.1	5.5444e+07
86	0.075	0.	0.	5.2211e+06
87	0.075	0.	0.025	5.2454e+06
88	0.075	0.	0.05	5.2127e+06
89	0.075	0.	0.075	5.2707e+06
90	0.075	0.	0.1	5.1668e+06
91	0.075	0.025	0.	5.4819e+07
92	0.075	0.025	0.025	5.5955e+07
93	0.075	0.025	0.05	5.5293e+07
94	0.075	0.025	0.075	5.5515e+07
95	0.075	0.025	0.1	5.4849e+07
96	0.075	0.05	0.	1.1020e+08
97	0.075	0.05	0.025	1.0967e+08
98	0.075	0.05	0.05	1.1061e+08
99	0.075	0.05	0.075	1.1065e+08
100	0.075	0.05	0.1	1.1108e+08
101	0.1	-0.05	0.	1.0907e+08
102	0.1	-0.05	0.025	1.0858e+08
103	0.1	-0.05	0.05	1.0660e+08
104	0.1	-0.05	0.075	1.0853e+08
105	0.1	-0.05	0.1	1.0810e+08
106	0.1	-0.025	0.	5.4098e+07
107	0.1	-0.025	0.025	5.4131e+07
108	0.1	-0.025	0.05	5.4229e+07
109	0.1	-0.025	0.075	5.3841e+07
110	0.1	-0.025	0.1	5.4061e+07
111	0.1	0.	0.	5.2454e+06
112	0.1	0.	0.025	5.1669e+06
113	0.1	0.	0.05	5.1533e+06
114	0.1	0.	0.075	5.1936e+06
115	0.1	0.	0.1	5.1492e+06
116	0.1	0.025	0.	5.3394e+07
117	0.1	0.025	0.025	5.3991e+07
118	0.1	0.025	0.05	5.4768e+07
119	0.1	0.025	0.075	5.4124e+07
120	0.1	0.025	0.1	5.4218e+07
121	0.1	0.05	0.	1.0616e+08
122	0.1	0.05	0.025	1.0838e+08
123	0.1	0.05	0.05	1.0808e+08
124	0.1	0.05	0.075	1.0743e+08
125	0.1	0.05	0.1	1.0816e+08
126	0.125	-0.05	0.	1.0514e+08
127	0.125	-0.05	0.025	1.0411e+08
128	0.125	-0.05	0.05	1.0528e+08
129	0.125	-0.05	0.075	1.0601e+08
130	0.125	-0.05	0.1	1.0481e+08
131	0.125	-0.025	0.	5.2279e+07
132	0.125	-0.025	0.025	5.2570e+07
133	0.125	-0.025	0.05	5.3004e+07
134	0.125	-0.025	0.075	5.2128e+07
135	0.125	-0.025	0.1	5.2888e+07
136	0.125	0.	0.	5.1680e+06
137	0.125	0.	0.025	5.2062e+06
138	0.125	0.	0.05	5.1727e+06
139	0.125	0.	0.075	5.1726e+06
140	0.125	0.	0.1	5.2595e+06
141	0.125	0.025	0.	5.2051e+07
142	0.125	0.025	0.025	5.2849e+07
143	0.125	0.025	0.05	5.3374e+07
144	0.125	0.025	0.075	5.2933e+07
145	0.125	0.025	0.1	5.2084e+07
146	0.125	0.05	0.	1.0392e+08
147	0.125	0.05	0.025	1.0437e+08
148	0.125	0.05	0.05	1.0513e+08
149	0.125	0.05	0.075	1.0519e+08
150	0.125	0.05	0.1	1.0393e+08
151	0.15	-0.05	0.	1.0129e+08
152	0.15	-0.05	0.025	1.0134e+08
153	0.15	-0.05	0.05	1.0185e+08
154	0.15	-0.05	0.075	1.0362e+08
155	0.15	-0.05	0.1	1.0124e+08
156	0.15	-0.025	0.	5.0749e+07
157	0.15	-0.025	0.025	5.0685e+07
158	0.15	-0.025	0.05	5.1409e+07
159	0.15	-0.025	0.075	5.1132e+07
160	0.15	-0.025	0.1	5.0782e+07
161	0.15	0.	0.	5.1811e+06
162	0.15	0.	0.025	5.1632e+06
163	0.15	0.	0.05	5.2085e+06
164	0.15	0.	0.075	5.3077e+06
165	0.15	0.	0.1	5.2191e+06
166	0.15	0.025	0.	5.1111e+07
167	0.15	0.025	0.025	5.0877e+07
168	0.15	0.025	0.05	5.0599e+07
169	0.15	0.025	0.075	5.1449e+07
170	0.15	0.025	0.1	5.1427e+07
171	0.15	0.05	0.	1.0162e+08
172	0.15	0.05	0.025	1.0299e+08
173	0.15	0.05	0.05	1.0202e+08
174	0.15	0.05	0.075	1.0263e+08
175	0.15	0.05	0.1	1.0224e+08
176	0.175	-0.05	0.	9.8860e+07
177	0.175	-0.05	0.025	9.8244e+07
178	0.175	-0.05	0.05	9.8885e+07
179	0.175	-0.05	0.075	9.9667e+07
180	0.175	-0.05	0.1	9.8598e+07
181	0.175	-0.025	0.	4.9828e+07
182	0.175	-0.025	0.025	4.9223e+07
183	0.175	-0.025	0.05	4.9963e+07
184	0.175	-0.025	0.075	4.9777e+07
185	0.175	-0.025	0.1	4.9176e+07
186	0.175	0.	0.	5.1868e+06
187	0.175	0.	0.025	5.2349e+06
188	0.175	0.	0.05	5.1438e+06
189	0.175	0.	0.075	5.1516e+06
190	0.175	0.	0.1	5.1933e+06
191	0.175	0.025	0.	5.0501e+07
192	0.175	0.025	0.025	4.9386e+07
193	0.175	0.025	0.05	4.9850e+07
194	0.175	0.025	0.075	4.9757e+07
195	0.175	0.025	0.1	4.9419e+07
196	0.175	0.05	0.	9.9128e+07
197	0.175	0.05	0.025	9.8645e+07
198	0.175	0.05	0.05	9.8717e+07
199	0.175	0.05	0.075	9.7684e+07
200	0.175	0.05	0.1	9.8981e+07
201	0.2	-0.05	0.	9.6691e+07
202	0.2	-0.05	0.025	9.6044e+07
203	0.2	-0.05	0.05	9.6838e+07
204	0.2	-0.05	0.075	9.6446e+07
205	0.2	-0.05	0.1	9.5954e+07
206	0.2	-0.025	0.	4.7916e+07
207	0.2	-0.025	0.025	4.7971e+07
208	0.2	-0.025	0.05	4.7591e+07
209	0.2	-0.025	0.075	4.8055e+07
210	0.2	-0.025	0.1	4.8214e+07
211	0.2	0.	0.	5.2675e+06
212	0.2	0.	0.025	5.2181e+06
213	0.2	0.	0.05	5.1602e+06
214	0.2	0.	0.075	5.1363e+06
215	0.2	0.	0.1	5.1876e+06
216	0.2	0.025	0.	4.8471e+07
217	0.2	0.025	0.025	4.8073e+07
218	0.2	0.025	0.05	4.8367e+07
219	0.2	0.025	0.075	4.8088e+07
220	0.2	0.025	0.1	4.8434e+07
221	0.2	0.05	0.	9.4773e+07
222	0.2	0.05	0.025	9.7232e+07
223	0.2	0.05	0.05	9.5146e+07
224	0.2	0.05	0.075	9.6610e+07
225	0.2	0.05	0.1	9.5791e+07
226	0.225	-0.05	0.	9.2914e+07
227	0.225	-0.05	0.025	9.2821e+07
228	0.225	-0.05	0.05	9.3190e+07
229	0.225	-0.05	0.075	9.3340e+07
230	0.225	-0.05	0.1	9.3787e+07
231	0.225	-0.025	0.	4.7189e+07
232	0.225	-0.025	0.025	4.6787e+07
233	0.225	-0.025	0.05	4.7303e+07
234	0.225	-0.025	0.075	4.6698e+07
235	0.225	-0.025	0.1	4.7065e+07
236	0.225	0.	0.	5.2140e+06
237	0.225	0.	0.025	5.1733e+06
238	0.225	0.	0.05	5.2037e+06
239	0.225	0.	0.075	5.2171e+06
240	0.225	0.	0.1	5.1948e+06
241	0.225	0.025	0.	4.6817e+07
242	0.225	0.025	0.025	4.6986e+07
243	0.225	0.025	0.05	4.6654e+07
244	0.225	0.025	0.075	4.5564e+07
245	0.225	0.025	0.1	4.7290e+07
246	0.225	0.05	0.	9.2779e+07
247	0.225	0.05	0.025	9.2387e+07
248	0.225	0.05	0.05	9.2164e+07
249	0.225	0.05	0.075	9.2750e+07
250	0.225	0.05	0.1	9.2581e+07
251	0.25	-0.05	0.	8.9469e+07
252	0.25	-0.05	0.025	8.9509e+07
253	0.25	-0.05	0.05	9.0381e+07
254	0.25	-0.05	0.075	9.1462e+07
255	0.25	-0.05	0.1	9.0591e+07
256	0.25	-0.025	0.	4.5574e+07
257	0.25	-0.025	0.025	4.5032e+07
258	0.25	-0.025	0.05	4.5206e+07
259	0.25	-0.025	0.075	4.5323e+07
260	0.25	-0.025	0.1	4.4930e+07
261	0.25	0.	0.	5.1785e+06
262	0.25	0.	0.025	5.2317e+06
263	0.25	0.	0.05	5.2415e+06
264	0.25	0.	0.075	5.1990e+06
265	0.25	0.	0.1	5.1465e+06
266	0.25	0.025	0.	4.5062e+07
267	0.25	0.025	0.025	4.4648e+07
268	0.25	0.025	0.05	4.5196e+07
269	0.25	0.025	0.075	4.5261e+07
270	0.25	0.025	0.1	4.5071e+07
271	0.25	0.05	0.	9.0174e+07
272	0.25	0.05	0.025	9.0300e+07
273	0.25	0.05	0.05	9.0185e+07
274	0.25	0.05	0.075	8.9135e+07
275	0.25	0.05	0.1	8.9818e+07
276	0.275	-0.05	0.	8.7285e+07
277	0.275	-0.05	0.025	8.8099e+07
278	0.275	-0.05	0.05	8.6811e+07
279	0.275	-0.05	0.075	8.7383e+07
280	0.275	-0.05	0.1	8.7611e+07
281	0.275	-0.025	0.	4.3606e+07
282	0.275	-0.025	0.025	4.4075e+07
283	0.275	-0.025	0.05	4.4094e+07
284	0.275	-0.025	0.075	4.4157e+07
285	0.275	-0.025	0.1	4.3834e+07
286	0.275	0.	0.	5.2943e+06
287	0.275	0.	0.025	5.1706e+06
288	0.275	0.	0.05	5.2844e+06
289	0.275	0.	0.075	5.2281e+06
290	0.275	0.	0.1	5.2519e+06
291	0.275	0.025	0.	4.3562e+07
292	0.275	0.025	0.025	4.3969e+07
293	0.275	0.025	0.05	4.4173e+07
294	0.275	0.025	0.075	4.3294e+07
295	0.275	0.025	0.1	4.3617e+07
296	0.275	0.05	0.	8.5510e+07
297	0.275	0.05	0.025	8.6876e+07
298	0.275	0.05	0.05	8.6432e+07
299	0.275	0.05	0.075	8.6848e+07
300	0.275	0.05	0.1	8.9035e+07
301	0.3	-0.05	0.	8.5154e+07
302	0.3	-0.05	0.025	8.3033e+07
303	0.3	-0.05	0.05	8.4373e+07
304	0.3	-0.05	0.075	8.4537e+07
305	0.3	-0.05	0.1	8.3773e+07
306	0.3	-0.025	0.	4.2241e+07
307	0.3	-0.025	0.025	4.2274e+07
308	0.3	-0.025	0.05	4.1726e+07
309	0.3	-0.025	0.075	4.1832e+07
310	0.3	-0.025	0.1	4.2239e+07
311	0.3	0.	0.	5.2003e+06
312	0.3	0.	0.025	5.1667e+06
313	0.3	0.	0.05	5.1631e+06
314	0.3	0.	0.075	5.1924e+06
315	0.3	0.	0.1	5.2330e+06
316	0.3	0.025	0.	4.2155e+07
317	0.3	0.025	0.025	4.2728e+07
318	0.3	0.025	0.05	4.1946e+07
319	0.3	0.025	0.075	4.2246e+07
320	0.3	0.025	0.1	4.2061e+07
321	0.3	0.05	0.	8.4395e+07
322	0.3	0.05	0.025	8.3475e+07
323	0.3	0.05	0.05	8.5295e+07
324	0.3	0.05	0.075	8.2864e+07
325	0.3	0.05	0.1	8.5153e+07
326	0.325	-0.05	0.	8.1058e+07
327	0.325	-0.05	0.025	8.1358e+07
328	0.325	-0.05	0.05	8.1865e+07
329	0.325	-0.05	0.075	8.1556e+07
330	0.325	-0.05	0.1	8.0527e+07
331	0.325	-0.025	0.	4.0882e+07
332	0.325	-0.025	0.025	4.1295e+07
333	0.325	-0.025	0.05	4.0398e+07
334	0.325	-0.025	0.075	4.1377e+07
335	0.325	-0.025	0.1	4.0813e+07
336	0.325	0.	0.	5.1781e+06
337	0.325	0.	0.025	5.1590e+06
338	0.325	0.	0.05	5.1869e+06
339	0.325	0.	0.075	5.1149e+06
340	0.325	0.	0.1	5.1789e+06
341	0.325	0.025	0.	4.0601e+07
342	0.325	0.025	0.025	4.0337e+07
343	0.325	0.025	0.05	4.0930e+07
344	0.325	0.025	0.075	4.0616e+07
345	0.325	0.025	0.1	4.0480e+07
346	0.325	0.05	0.	8.0789e+07
347	0.325	0.05	0.025	8.1230e+07
348	0.325	0.05	0.05	8.1047e+07
349	0.325	0.05	0.075	8.0546e+07
350	0.325	0.05	0.1	8.1081e+07
351	0.35	-0.05	0.	7.7968e+07
352	0.35	-0.05	0.025	7.7289e+07
353	0.35	-0.05	0.05	7.7820e+07
354	0.35	-0.05	0.075	7.8362e+07
355	0.35	-0.05	0.1	7.8357e+07
356	0.35	-0.025	0.	3.9122e+07
357	0.35	-0.025	0.025	3.9406e+07
358	0.35	-0.025	0.05	3.8887e+07
359	0.35	-0.025	0.075	3.8897e+07
360	0.35	-0.025	0.1	3.9115e+07
361	0.35	0.	0.	5.2584e+06
362	0.35	0.	0.025	5.2029e+06
363	0.35	0.	0.05	5.1847e+06
364	0.35	0.	0.075	5.2603e+06
365	0.35	0.	0.1	5.1842e+06
366	0.35	0.025	0.	3.9895e+07
367	0.35	0.025	0.025	3.9034e+07
368	0.35	0.025	0.05	3.8877e+07
369	0.35	0.025	0.075	3.9142e+07
370	0.35	0.025	0.1	3.9116e+07
371	0.35	0.05	0.	7.7496e+07
372	0.35	0.05	0.025	7.9624e+07
373	0.35	0.05	0.05	7.8199e+07
374	0.35	0.05	0.075	7.8290e+07
375	0.35	0.05	0.1	7.7712e+07
376	0.375	-0.05	0.	7.4653e+07
377	0.375	-0.05	0.025	7.5615e+07
378	0.375	-0.05	0.05	7.3994e+07
379	0.375	-0.05	0.075	7.4314e+07
380	0.375	-0.05	0.1	7.4852e+07
381	0.375	-0.025	0.	3.8109e+07
382	0.375	-0.025	0.025	3.7589e+07
383	0.375	-0.025	0.05	3.7827e+07
384	0.375	-0.025	0.075	3.7710e+07
385	0.375	-0.025	0.1	3.8093e+07
386	0.375	0.	0.	5.1303e+06
387	0.375	0.	0.025	5.2267e+06
388	0.375	0.	0.05	5.1879e+06
389	0.375	0.	0.075	5.2346e+06
390	0.375	0.	0.1	5.1621e+06
391	0.375	0.025	0.	3.7709e+07
392	0.375	0.025	0.025	3.7671e+07
393	0.375	0.025	0.05	3.7400e+07
394	0.375	0.025	0.075	3.7316e+07
395	0.375	0.025	0.1	3.7527e+07
396	0.375	0.05	0.	7.5078e+07
397	0.375	0.05	0.025	7.4546e+07
398	0.375	0.05	0.05	7.4802e+07
399	0.375	0.05	0.075	7.3869e+07
400	0.375	0.05	0.1	7.4778e+07
401	0.4	-0.05	0.	7.2590e+07
402	0.4	-0.05	0.025	7.2406e+07
403	0.4	-0.05	0.05	7.1950e+07
404	0.4	-0.05	0.075	7.2140e+07
405	0.4	-0.05	0.1	7.1523e+07
406	0.4	-0.025	0.	3.6681e+07
407	0.4	-0.025	0.025	3.6809e+07
408	0.4	-0.025	0.05	3.6258e+07
409	0.4	-0.025	0.075	3.6961e+07
410	0.4	-0.025	0.1	3.6013e+07
411	0.4	0.	0.	5.1441e+06
412	0.4	0.	0.025	5.1667e+06
413	0.4	0.	0.05	5.1870e+06
414	0.4	0.	0.075	5.2923e+06
415	0.4	0.	0.1	5.1845e+06
416	0.4	0.025	0.	3.5961e+07
417	0.4	0.025	0.025	3.5950e+07
418	0.4	0.025	0.05	3.6541e+07
419	0.4	0.025	0.075	3.6499e+07
420	0.4	0.025	0.1	3.6070e+07
421	0.4	0.05	0.	7.0920e+07
422	0.4	0.05	0.025	7.1350e+07
423	0.4	0.05	0.05	7.2991e+07
424	0.4	0.05	0.075	7.2397e+07
425	0.4	0.05	0.1	7.2038e+07
426	0.425	-0.05	0.	7.0032e+07
427	0.425	-0.05	0.025	7.0081e+07
428	0.425	-0.05	0.05	6.8980e+07
429	0.425	-0.05	0.075	6.8990e+07
430	0.425	-0.05	0.1	6.8679e+07
431	0.425	-0.025	0.	3.4640e+07
432	0.425	-0.025	0.025	3.4307e+07
433	0.425	-0.025	0.05	3.4305e+07
434	0.425	-0.025	0.075	3.4241e+07
435	0.425	-0.025	0.1	3.5021e+07
436	0.425	0.	0.	5.1312e+06
437	0.425	0.	0.025	5.2772e+06
438	0.425	0.	0.05	5.1658e+06
439	0.425	0.	0.075	5.2684e+06
440	0.425	0.	0.1	5.1810e+06
441	0.425	0.025	0.	3.4284e+07
442	0.425	0.025	0.025	3.5076e+07
443	0.425	0.025	0.05	3.5109e+07
444	0.425	0.025	0.075	3.4468e+07
445	0.425	0.025	0.1	3.4627e+07
446	0.425	0.05	0.	6.8500e+07
447	0.425	0.05	0.025	6.8933e+07
448	0.425	0.05	0.05	6.9060e+07
449	0.425	0.05	0.075	6.8806e+07
450	0.425	0.05	0.1	6.7996e+07
451	0.45	-0.05	0.	6.5693e+07
452	0.45	-0.05	0.025	6.6371e+07
453	0.45	-0.05	0.05	6.5890e+07
454	0.45	-0.05	0.075	6.5827e+07
455	0.45	-0.05	0.1	6.5509e+07
456	0.45	-0.025	0.	3.3067e+07
457	0.45	-0.025	0.025	3.3604e+07
458	0.45	-0.025	0.05	3.2926e+07
459	0.45	-0.025	0.075	3.3421e+07
460	0.45	-0.025	0.1	3.3242e+07
461	0.45	0.	0.	5.2063e+06
462	0.45	0.	0.025	5.1657e+06
463	0.45	0.	0.05	5.1815e+06
464	0.45	0.	0.075	5.1959e+06
465	0.45	0.	0.1	5.1745e+06
466	0.45	0.025	0.	3.3317e+07
467	0.45	0.025	0.025	3.3351e+07
468	0.45	0.025	0.05	3.3807e+07
469	0.45	0.025	0.075	3.3303e+07
470	0.45	0.025	0.1	3.2721e+07
471	0.45	0.05	0.	6.6614e+07
472	0.45	0.05	0.025	6.5892e+07
473	0.45	0.05	0.05	6.7062e+07
474	0.45	0.05	0.075	6.6777e+07
475	0.45	0.05	0.1	6.5733e+07
476	0.475	-0.05	0.	6.3364e+07
477	0.475	-0.05	0.025	6.2701e+07
478	0.475	-0.05	0.05	6.3001e+07
479	0.475	-0.05	0.075	6.3341e+07
480	0.475	-0.05	0.1	6.3561e+07
481	0.475	-0.025	0.	3.1967e+07
482	0.475	-0.025	0.025	3.1759e+07
483	0.475	-0.025	0.05	3.2371e+07
484	0.475	-0.025	0.075	3.1647e+07
485	0.475	-0.025	0.1	3.1332e+07
486	0.475	0.	0.	5.1373e+06
487	0.475	0.	0.025	5.2574e+06
488	0.475	0.	0.05	5.1930e+06
489	0.475	0.	0.075	5.2028e+06
490	0.475	0.	0.1	5.1736e+06
491	0.475	0.025	0.	3.1625e+07
492	0.475	0.025	0.025	3.1540e+07
493	0.475	0.025	0.05	3.1860e+07
494	0.475	0.025	0.075	3.1715e+07
495	0.475	0.025	0.1	3.1851e+07
496	0.475	0.05	0.	6.3171e+07
497	0.475	0.05	0.025	6.2785e+07
498	0.475	0.05	0.05	6.2265e+07
499	0.475	0.05	0.075	6.2221e+07
500	0.475	0.05	0.1	6.4525e+07
501	0.5	-0.05	0.	6.0710e+07
502	0.5	-0.05	0.025	6.0643e+07
503	0.5	-0.05	0.05	5.9676e+07
504	0.5	-0.05	0.075	6.0005e+07
505	0.5	-0.05	0.1	5.9609e+07
506	0.5	-0.025	0.	2.9935e+07
507	0.5	-0.025	0.025	3.0110e+07
508	0.5	-0.025	0.05	3.0573e+07
509	0.5	-0.025	0.075	3.0456e+07
510	0.5	-0.025	0.1	3.0017e+07
511	0.5	0.	0.	5.1831e+06
512	0.5	0.	0.025	5.2273e+06
513	0.5	0.	0.05	5.1724e+06
514	0.5	0.	0.075	5.1995e+06
515	0.5	0.	0.1	5.2129e+06
516	0.5	0.025	0.	3.0347e+07
517	0.5	0.025	0.025	3.0314e+07
518	0.5	0.025	0.05	3.0094e+07
519	0.5	0.025	0.075	3.0119e+07
520	0.5	0.025	0.1	2.9978e+07
521	0.5	0.05	0.	5.9251e+07
522	0.5	0.05	0.025	5.9945e+07
523	0.5	0.05	0.05	6.0392e+07
524	0.5	0.05	0.075	5.9337e+07
525	0.5	0.05	0.1	6.0131e+07
526	0.525	-0.05	0.	5.7358e+07
527	0.525	-0.05	0.025	5.6162e+07
528	0.525	-0.05	0.05	5.6877e+07
529	0.525	-0.05	0.075	5.7751e+07
530	0.525	-0.05	0.1	5.7252e+07
531	0.525	-0.025	0.	2.8335e+07
532	0.525	-0.025	0.025	2.8917e+07
533	0.525	-0.025	0.05	2.8593e+07
534	0.525	-0.025	0.075	2.8924e+07
535	0.525	-0.025	0.1	2.8606e+07
536	0.525	0.	0.	5.1939e+06
537	0.525	0.	0.025	5.1738e+06
538	0.525	0.	0.05	5.1963e+06
539	0.525	0.	0.075	5.1726e+06
540	0.525	0.	0.1	5.1869e+06
541	0.525	0.025	0.	2.8495e+07
542	0.525	0.025	0.025	2.8878e+07
543	0.525	0.025	0.05	2.8806e+07
544	0.525	0.025	0.075	2.8393e+07
545	0.525	0.025	0.1	2.8994e+07
546	0.525	0.05	0.	5.6920e+07
547	0.525	0.05	0.025	5.7074e+07
548	0.525	0.05	0.05	5.7349e+07
549	0.525	0.05	0.075	5.7150e+07
550	0.525	0.05	0.1	5.7531e+07
551	0.55	-0.05	0.	5.3873e+07
552	0.55	-0.05	0.025	5.4447e+07
553	0.55	-0.05	0.05	5.4053e+07
554	0.55	-0.05	0.075	5.4219e+07
555	0.55	-0.05	0.1	5.4174e+07
556	0.55	-0.025	0.	2.7551e+07
557	0.55	-0.025	0.025	2.7437e+07
558	0.55	-0.025	0.05	2.7183e+07
559	0.55	-0.025	0.075	2.7140e+07
560	0.55	-0.025	0.1	2.7269e+07
561	0.55	0.	0.	5.1646e+06
562	0.55	0.	0.025	5.1524e+06
563	0.55	0.	0.05	5.1077e+06
564	0.55	0.	0.075	5.1318e+06
565	0.55	0.	0.1	5.2787e+06
566	0.55	0.025	0.	2.7137e+07
567	0.55	0.025	0.025	2.7695e+07
568	0.55	0.025	0.05	2.7368e+07
569	0.55	0.025	0.075	2.7269e+07
570	0.55	0.025	0.1	2.6952e+07
571	0.55	0.05	0.	5.4002e+07
572	0.55	0.05	0.025	5.4817e+07
573	0.55	0.05	0.05	5.4673e+07
574	0.55	0.05	0.075	5.4118e+07
575	0.55	0.05	0.1	5.3504e+07
576	0.575	-0.05	0.	5.0609e+07
577	0.575	-0.05	0.025	5.0652e+07
578	0.575	-0.05	0.05	5.1521e+07
579	0.575	-0.05	0.075	5.1666e+07
580	0.575	-0.05	0.1	5.1080e+07
581	0.575	-0.025	0.	2.5734e+07
582	0.575	-0.025	0.025	2.6116e+07
583	0.575	-0.025	0.05	2.5594e+07
584	0.575	-0.025	0.075	2.5807e+07
585	0.575	-0.025	0.1	2.5892e+07
586	0.575	0.	0.	5.1603e+06
587	0.575	0.	0.025	5.1697e+06
588	0.575	0.	0.05	5.1665e+06
589	0.575	0.	0.075	5.2550e+06
590	0.575	0.	0.1	5.2757e+06
591	0.575	0.025	0.	2.5820e+07
592	0.575	0.025	0.025	2.5741e+07
593	0.575	0.025	0.05	2.5672e+07
594	0.575	0.025	0.075	2.5796e+07
595	0.575	0.025	0.1	2.5683e+07
596	0.575	0.05	0.	5.0960e+07
597	0.575	0.05	0.025	5.1169e+07
598	0.575	0.05	0.05	5.0835e+07
599	0.575	0.05	0.075	5.0923e+07
600	0.575	0.05	0.1	5.0924e+07
601	0.6	-0.05	0.	4.7878e+07
602	0.6	-0.05	0.025	4.7830e+07
603	0.6	-0.05	0.05	4.8293e+07
604	0.6	-0.05	0.075	4.7320e+07
605	0.6	-0.05	0.1	4.8605e+07
606	0.6	-0.025	0.	2.4341e+07
607	0.6	-0.025	0.025	2.4433e+07
608	0.6	-0.025	0.05	2.4455e+07
609	0.6	-0.025	0.075	2.4177e+07
610	0.6	-0.025	0.1	2.4136e+07
611	0.6	0.	0.	5.1532e+06
612	0.6	0.	0.025	5.1859e+06
613	0.6	0.	0.05	5.2252e+06
614	0.6	0.	0.075	5.1719e+06
615	0.6	0.	0.1	5.2214e+06
616	0.6	0.025	0.	2.3854e+07
617	0.6	0.025	0.025	2.4239e+07
618	0.6	0.025	0.05	2.4541e+07
619	0.6	0.025	0.075	2.4281e+07
620	0.6	0.025	0.1	2.4153e+07
621	0.6	0.05	0.	4.7748e+07
622	0.6	0.05	0.025	4.6837e+07
623	0.6	0.05	0.05	4.7611e+07
624	0.6	0.05	0.075	4.8406e+07
625	0.6	0.05	0.1	4.7776e+07
626	0.625	-0.05	0.	4.4833e+07
627	0.625	-0.05	0.025	4.4161e+07
628	0.625	-0.05	0.05	4.4413e+07
629	0.625	-0.05	0.075	4.5428e+07
630	0.625	-0.05	0.1	4.5222e+07
631	0.625	-0.025	0.	2.2598e+07
632	0.625	-0.025	0.025	2.2720e+07
