Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
85	0.075	-0.025	0.1	3.2290e+08
86	0.075	0.	0.	4.3478e+08
87	0.075	0.	0.025	4.2900e+08
88	0.075	0.	0.05	4.3357e+08
89	0.075	0.	0.075	4.3597e+08
90	0.075	0.	0.1	4.3856e+08
91	0.075	0.025	0.	5.4456e+08
92	0.075	0.025	0.025	5.4621e+08
93	0.075	0.025	0.05	5.3977e+08
94	0.075	0.025	0.075	5.3934e+08
95	0.075	0.025	0.1	5.4622e+08
96	0.075	0.05	0.	6.4601e+08
97	0.075	0.05	0.025	6.5461e+08
98	0.075	0.05	0.05	6.5961e+08
99	0.075	0.05	0.075	6.5680e+08
100	0.075	0.05	0.1	6.5677e+08
101	0.1	-0.05	0.	2.1594e+08
102	0.1	-0.05	0.025	2.1547e+08
103	0.1	-0.05	0.05	2.1879e+08
104	0.1	-0.05	0.075	2.1760e+08
105	0.1	-0.05	0.1	2.1710e+08
106	0.1	-0.025	0.	3.2405e+08
107	0.1	-0.025	0.025	3.2286e+08
108	0.1	-0.025	0.05	3.2610e+08
109	0.1	-0.025	0.075	3.2340e+08
110	0.1	-0.025	0.1	3.2415e+08
111	0.1	0.	0.	4.3360e+08
112	0.1	0.	0.025	4.3254e+08
113	0.1	0.	0.05	4.3602e+08
114	0.1	0.	0.075	4.2858e+08
115	0.1	0.	0.1	4.3217e+08
116	0.1	0.025	0.	5.4693e+08
117	0.1	0.025	0.025	5.4291e+08
118	0.1	0.025	0.05	5.3936e+08
119	0.1	0.025	0.075	5.4259e+08
120	0.1	0.025	0.1	5.3985e+08
121	0.1	0.05	0.	6.5370e+08
122	0.1	0.05	0.025	6.5119e+08
123	0.1	0.05	0.05	6.4463e+08
124	0.1	0.05	0.075	6.4893e+08
125	0.1	0.05	0.1	6.4963e+08
126	0.125	-0.05	0.	2.2262e+08
127	0.125	-0.05	0.025	2.2242e+08
128	0.125	-0.05	0.05	2.2275e+08
129	0.125	-0.05	0.075	2.2256e+08
130	0.125	-0.05	0.1	2.2104e+08
131	0.125	-0.025	0.	3.2610e+08
132	0.125	-0.025	0.025	3.2650e+08
133	0.125	-0.025	0.05	3.2719e+08
134	0.125	-0.025	0.075	3.2651e+08
135	0.125	-0.025	0.1	3.2916e+08
136	0.125	0.	0.	4.2951e+08
137	0.125	0.	0.025	4.2750e+08
138	0.125	0.	0.05	4.3710e+08
139	0.125	0.	0.075	4.2988e+08
140	0.125	0.	0.1	4.3485e+08
141	0.125	0.025	0.	5.3896e+08
142	0.125	0.025	0.025	5.3448e+08
143	0.125	0.025	0.05	5.3657e+08
144	0.125	0.025	0.075	5.3609e+08
145	0.125	0.025	0.1	5.3815e+08
146	0.125	0.05	0.	6.3904e+08
147	0.125	0.05	0.025	6.4132e+08
148	0.125	0.05	0.05	6.4186e+08
149	0.125	0.05	0.075	6.4624e+08
150	0.125	0.05	0.1	6.4042e+08
151	0.15	-0.05	0.	2.2667e+08
152	0.15	-0.05	0.025	2.2725e+08
153	0.15	-0.05	0.05	2.2850e+08
154	0.15	-0.05	0.075	2.2558e+08
155	0.15	-0.05	0.1	2.2964e+08
156	0.15	-0.025	0.	3.3004e+08
157	0.15	-0.025	0.025	3.3086e+08
158	0.15	-0.025	0.05	3.3043e+08
159	0.15	-0.025	0.075	3.2868e+08
160	0.15	-0.025	0.1	3.2786e+08
161	0.15	0.	0.	4.3018e+08
162	0.15	0.	0.025	4.2810e+08
163	0.15	0.	0.05	4.3290e+08
164	0.15	0.	0.075	4.3158e+08
165	0.15	0.	0.1	4.2802e+08
166	0.15	0.025	0.	5.3202e+08
167	0.15	0.025	0.025	5.3609e+08
168	0.15	0.025	0.05	5.3814e+08
169	0.15	0.025	0.075	5.2989e+08
170	0.15	0.025	0.1	5.4093e+08
171	0.15	0.05	0.	6.3234e+08
172	0.15	0.05	0.025	6.2949e+08
173	0.15	0.05	0.05	6.4271e+08
174	0.15	0.05	0.075	6.3203e+08
175	0.15	0.05	0.1	6.4181e+08
176	0.175	-0.05	0.	2.3307e+08
177	0.175	-0.05	0.025	2.3359e+08
178	0.175	-0.05	0.05	2.3217e+08
179	0.175	-0.05	0.075	2.3579e+08
180	0.175	-0.05	0.1	2.3560e+08
181	0.175	-0.025	0.	3.3168e+08
182	0.175	-0.025	0.025	3.3285e+08
183	0.175	-0.025	0.05	3.3432e+08
184	0.175	-0.025	0.075	3.3206e+08
185	0.175	-0.025	0.1	3.3573e+08
186	0.175	0.	0.	4.3173e+08
187	0.175	0.	0.025	4.3065e+08
188	0.175	0.	0.05	4.2790e+08
189	0.175	0.	0.075	4.2865e+08
190	0.175	0.	0.1	4.3353e+08
191	0.175	0.025	0.	5.3175e+08
192	0.175	0.025	0.025	5.3360e+08
193	0.175	0.025	0.05	5.2921e+08
194	0.175	0.025	0.075	5.2577e+08
195	0.175	0.025	0.1	5.2942e+08
196	0.175	0.05	0.	6.3770e+08
197	0.175	0.05	0.025	6.2635e+08
198	0.175	0.05	0.05	6.2986e+08
199	0.175	0.05	0.075	6.2088e+08
200	0.175	0.05	0.1	6.2803e+08
201	0.2	-0.05	0.	2.3940e+08
202	0.2	-0.05	0.025	2.4048e+08
203	0.2	-0.05	0.05	2.3954e+08
204	0.2	-0.05	0.075	2.3781e+08
205	0.2	-0.05	0.1	2.3904e+08
206	0.2	-0.025	0.	3.3559e+08
207	0.2	-0.025	0.025	3.3399e+08
208	0.2	-0.025	0.05	3.3428e+08
209	0.2	-0.025	0.075	3.3803e+08
210	0.2	-0.025	0.1	3.3474e+08
211	0.2	0.	0.	4.3314e+08
212	0.2	0.	0.025	4.3154e+08
213	0.2	0.	0.05	4.2881e+08
214	0.2	0.	0.075	4.3114e+08
215	0.2	0.	0.1	4.3275e+08
216	0.2	0.025	0.	5.3350e+08
217	0.2	0.025	0.025	5.2555e+08
218	0.2	0.025	0.05	5.2773e+08
219	0.2	0.025	0.075	5.3088e+08
220	0.2	0.025	0.1	5.3199e+08
221	0.2	0.05	0.	6.2157e+08
222	0.2	0.05	0.025	6.2342e+08
223	0.2	0.05	0.05	6.2817e+08
224	0.2	0.05	0.075	6.2591e+08
225	0.2	0.05	0.1	6.2787e+08
226	0.225	-0.05	0.	2.4773e+08
227	0.225	-0.05	0.025	2.4682e+08
228	0.225	-0.05	0.05	2.4621e+08
229	0.225	-0.05	0.075	2.4501e+08
230	0.225	-0.05	0.1	2.4564e+08
231	0.225	-0.025	0.	3.3864e+08
232	0.225	-0.025	0.025	3.4144e+08
233	0.225	-0.025	0.05	3.3936e+08
234	0.225	-0.025	0.075	3.3938e+08
235	0.225	-0.025	0.1	3.3698e+08
236	0.225	0.	0.	4.3512e+08
237	0.225	0.	0.025	4.3001e+08
238	0.225	0.	0.05	4.3126e+08
239	0.225	0.	0.075	4.3539e+08
240	0.225	0.	0.1	4.3430e+08
241	0.225	0.025	0.	5.2232e+08
242	0.225	0.025	0.025	5.2160e+08
243	0.225	0.025	0.05	5.2436e+08
244	0.225	0.025	0.075	5.2318e+08
245	0.225	0.025	0.1	5.2038e+08
246	0.225	0.05	0.	6.1521e+08
247	0.225	0.05	0.025	6.0781e+08
248	0.225	0.05	0.05	6.2135e+08
249	0.225	0.05	0.075	6.2112e+08
250	0.225	0.05	0.1	6.2323e+08
251	0.25	-0.05	0.	2.5253e+08
252	0.25	-0.05	0.025	2.5132e+08
253	0.25	-0.05	0.05	2.5355e+08
254	0.25	-0.05	0.075	2.5094e+08
255	0.25	-0.05	0.1	2.4999e+08
256	0.25	-0.025	0.	3.4170e+08
257	0.25	-0.025	0.025	3.4284e+08
258	0.25	-0.025	0.05	3.4033e+08
259	0.25	-0.025	0.075	3.3985e+08
260	0.25	-0.025	0.1	3.4114e+08
261	0.25	0.	0.	4.3307e+08
262	0.25	0.	0.025	4.3162e+08
263	0.25	0.	0.05	4.3883e+08
264	0.25	0.	0.075	4.3165e+08
265	0.25	0.	0.1	4.3395e+08
266	0.25	0.025	0.	5.1746e+08
267	0.25	0.025	0.025	5.2384e+08
268	0.25	0.025	0.05	5.2055e+08
269	0.25	0.025	0.075	5.2197e+08
270	0.25	0.025	0.1	5.2728e+08
271	0.25	0.05	0.	6.1063e+08
272	0.25	0.05	0.025	6.0720e+08
273	0.25	0.05	0.05	6.0777e+08
274	0.25	0.05	0.075	6.1263e+08
275	0.25	0.05	0.1	6.1244e+08
276	0.275	-0.05	0.	2.5812e+08
277	0.275	-0.05	0.025	2.5601e+08
278	0.275	-0.05	0.05	2.6114e+08
279	0.275	-0.05	0.075	2.6027e+08
280	0.275	-0.05	0.1	2.5820e+08
281	0.275	-0.025	0.	3.4185e+08
282	0.275	-0.025	0.025	3.4828e+08
283	0.275	-0.025	0.05	3.4735e+08
284	0.275	-0.025	0.075	3.4521e+08
285	0.275	-0.025	0.1	3.4748e+08
286	0.275	0.	0.	4.3072e+08
287	0.275	0.	0.025	4.2951e+08
288	0.275	0.	0.05	4.3241e+08
289	0.275	0.	0.075	4.2798e+08
290	0.275	0.	0.1	4.2912e+08
291	0.275	0.025	0.	5.2069e+08
292	0.275	0.025	0.025	5.1975e+08
293	0.275	0.025	0.05	5.1470e+08
294	0.275	0.025	0.075	5.1773e+08
295	0.275	0.025	0.1	5.1483e+08
296	0.275	0.05	0.	6.0422e+08
297	0.275	0.05	0.025	6.0383e+08
298	0.275	0.05	0.05	6.0961e+08
299	0.275	0.05	0.075	6.0543e+08
300	0.275	0.05	0.1	6.0512e+08
301	0.3	-0.05	0.	2.6338e+08
302	0.3	-0.05	0.025	2.6127e+08
303	0.3	-0.05	0.05	2.6384e+08
304	0.3	-0.05	0.075	2.6476e+08
305	0.3	-0.05	0.1	2.6437e+08
306	0.3	-0.025	0.	3.4945e+08
307	0.3	-0.025	0.025	3.4955e+08
308	0.3	-0.025	0.05	3.5259e+08
309	0.3	-0.025	0.075	3.4564e+08
310	0.3	-0.025	0.1	3.4849e+08
311	0.3	0.	0.	4.3290e+08
312	0.3	0.	0.025	4.3117e+08
313	0.3	0.	0.05	4.3036e+08
314	0.3	0.	0.075	4.3329e+08
315	0.3	0.	0.1	4.3304e+08
316	0.3	0.025	0.	5.1274e+08
317	0.3	0.025	0.025	5.1043e+08
318	0.3	0.025	0.05	5.1448e+08
319	0.3	0.025	0.075	5.1392e+08
320	0.3	0.025	0.1	5.1787e+08
321	0.3	0.05	0.	5.9667e+08
322	0.3	0.05	0.025	5.9936e+08
323	0.3	0.05	0.05	5.9386e+08
324	0.3	0.05	0.075	5.9441e+08
325	0.3	0.05	0.1	5.9723e+08
326	0.325	-0.05	0.	2.6959e+08
327	0.325	-0.05	0.025	2.6867e+08
328	0.325	-0.05	0.05	2.7023e+08
329	0.325	-0.05	0.075	2.6724e+08
330	0.325	-0.05	0.1	2.6965e+08
331	0.325	-0.025	0.	3.5057e+08
332	0.325	-0.025	0.025	3.4795e+08
333	0.325	-0.025	0.05	3.5148e+08
334	0.325	-0.025	0.075	3.4643e+08
335	0.325	-0.025	0.1	3.4956e+08
336	0.325	0.	0.	4.3404e+08
337	0.325	0.	0.025	4.2623e+08
338	0.325	0.	0.05	4.3374e+08
339	0.325	0.	0.075	4.2898e+08
340	0.325	0.	0.1	4.3047e+08
341	0.325	0.025	0.	5.1733e+08
342	0.325	0.025	0.025	5.1107e+08
343	0.325	0.025	0.05	5.1797e+08
344	0.325	0.025	0.075	5.1206e+08
345	0.325	0.025	0.1	5.1274e+08
346	0.325	0.05	0.	5.9700e+08
347	0.325	0.05	0.025	5.9594e+08
348	0.325	0.05	0.05	5.9455e+08
349	0.325	0.05	0.075	5.9235e+08
350	0.325	0.05	0.1	5.8847e+08
351	0.35	-0.05	0.	2.7351e+08
352	0.35	-0.05	0.025	2.7817e+08
353	0.35	-0.05	0.05	2.7881e+08
354	0.35	-0.05	0.075	2.7621e+08
355	0.35	-0.05	0.1	2.7306e+08
356	0.35	-0.025	0.	3.5236e+08
357	0.35	-0.025	0.025	3.5225e+08
358	0.35	-0.025	0.05	3.5282e+08
359	0.35	-0.025	0.075	3.5212e+08
360	0.35	-0.025	0.1	3.5511e+08
361	0.35	0.	0.	4.3264e+08
362	0.35	0.	0.025	4.3610e+08
363	0.35	0.	0.05	4.3099e+08
364	0.35	0.	0.075	4.3252e+08
365	0.35	0.	0.1	4.3392e+08
366	0.35	0.025	0.	5.1313e+08
367	0.35	0.025	0.025	5.0622e+08
368	0.35	0.025	0.05	5.1124e+08
369	0.35	0.025	0.075	5.1045e+08
370	0.35	0.025	0.1	5.1093e+08
371	0.35	0.05	0.	5.8821e+08
372	0.35	0.05	0.025	5.9404e+08
373	0.35	0.05	0.05	5.8486e+08
374	0.35	0.05	0.075	5.8465e+08
375	0.35	0.05	0.1	5.8510e+08
376	0.375	-0.05	0.	2.8151e+08
377	0.375	-0.05	0.025	2.8250e+08
378	0.375	-0.05	0.05	2.8123e+08
379	0.375	-0.05	0.075	2.8370e+08
380	0.375	-0.05	0.1	2.8199e+08
381	0.375	-0.025	0.	3.5679e+08
382	0.375	-0.025	0.025	3.5415e+08
383	0.375	-0.025	0.05	3.6090e+08
384	0.375	-0.025	0.075	3.5690e+08
385	0.375	-0.025	0.1	3.6051e+08
386	0.375	0.	0.	4.3039e+08
387	0.375	0.	0.025	4.3415e+08
388	0.375	0.	0.05	4.3054e+08
389	0.375	0.	0.075	4.3671e+08
390	0.375	0.	0.1	4.3491e+08
391	0.375	0.025	0.	5.0958e+08
392	0.375	0.025	0.025	5.0480e+08
393	0.375	0.025	0.05	5.1280e+08
394	0.375	0.025	0.075	5.1320e+08
395	0.375	0.025	0.1	5.0585e+08
396	0.375	0.05	0.	5.8256e+08
397	0.375	0.05	0.025	5.8524e+08
398	0.375	0.05	0.05	5.7511e+08
399	0.375	0.05	0.075	5.8600e+08
400	0.375	0.05	0.1	5.8557e+08
401	0.4	-0.05	0.	2.8703e+08
402	0.4	-0.05	0.025	2.8421e+08
403	0.4	-0.05	0.05	2.8858e+08
404	0.4	-0.05	0.075	2.8604e+08
405	0.4	-0.05	0.1	2.8526e+08
406	0.4	-0.025	0.	3.6080e+08
407	0.4	-0.025	0.025	3.6285e+08
408	0.4	-0.025	0.05	3.5953e+08
409	0.4	-0.025	0.075	3.6256e+08
410	0.4	-0.025	0.1	3.6143e+08
411	0.4	0.	0.	4.2844e+08
412	0.4	0.	0.025	4.3056e+08
413	0.4	0.	0.05	4.3480e+08
414	0.4	0.	0.075	4.3054e+08
415	0.4	0.	0.1	4.3412e+08
416	0.4	0.025	0.	5.0276e+08
417	0.4	0.025	0.025	5.0618e+08
418	0.4	0.025	0.05	5.0530e+08
419	0.4	0.025	0.075	5.0325e+08
420	0.4	0.025	0.1	5.0610e+08
421	0.4	0.05	0.	5.6854e+08
422	0.4	0.05	0.025	5.7225e+08
423	0.4	0.05	0.05	5.7440e+08
424	0.4	0.05	0.075	5.8005e+08
425	0.4	0.05	0.1	5.7100e+08
426	0.425	-0.05	0.	2.9394e+08
427	0.425	-0.05	0.025	2.9456e+08
428	0.425	-0.05	0.05	2.9444e+08
429	0.425	-0.05	0.075	2.9383e+08
430	0.425	-0.05	0.1	2.9291e+08
431	0.425	-0.025	0.	3.6246e+08
432	0.425	-0.025	0.025	3.6512e+08
433	0.425	-0.025	0.05	3.6150e+08
434	0.425	-0.025	0.075	3.5830e+08
435	0.425	-0.025	0.1	3.6402e+08
436	0.425	0.	0.	4.3588e+08
437	0.425	0.	0.025	4.2928e+08
438	0.425	0.	0.05	4.3553e+08
439	0.425	0.	0.075	4.3335e+08
440	0.425	0.	0.1	4.2900e+08
441	0.425	0.025	0.	4.9888e+08
442	0.425	0.025	0.025	4.9875e+08
443	0.425	0.025	0.05	5.0151e+08
444	0.425	0.025	0.075	5.0046e+08
445	0.425	0.025	0.1	5.0432e+08
446	0.425	0.05	0.	5.7290e+08
447	0.425	0.05	0.025	5.6472e+08
448	0.425	0.05	0.05	5.6515e+08
449	0.425	0.05	0.075	5.7210e+08
450	0.425	0.05	0.1	5.6824e+08
451	0.45	-0.05	0.	2.9969e+08
452	0.45	-0.05	0.025	3.0098e+08
453	0.45	-0.05	0.05	3.0155e+08
454	0.45	-0.05	0.075	2.9778e+08
455	0.45	-0.05	0.1	2.9600e+08
456	0.45	-0.025	0.	3.6575e+08
457	0.45	-0.025	0.025	3.6412e+08
458	0.45	-0.025	0.05	3.6615e+08
459	0.45	-0.025	0.075	3.6581e+08
460	0.45	-0.025	0.1	3.6386e+08
461	0.45	0.	0.	4.3741e+08
462	0.45	0.	0.025	4.3204e+08
463	0.45	0.	0.05	4.3051e+08
464	0.45	0.	0.075	4.3226e+08
465	0.45	0.	0.1	4.3337e+08
466	0.45	0.025	0.	4.9611e+08
467	0.45	0.025	0.025	5.0493e+08
468	0.45	0.025	0.05	4.9345e+08
469	0.45	0.025	0.075	4.9366e+08
470	0.45	0.025	0.1	4.9322e+08
471	0.45	0.05	0.	5.6401e+08
472	0.45	0.05	0.025	5.6560e+08
473	0.45	0.05	0.05	5.6288e+08
474	0.45	0.05	0.075	5.6559e+08
475	0.45	0.05	0.1	5.6554e+08
476	0.475	-0.05	0.	3.0534e+08
477	0.475	-0.05	0.025	3.0678e+08
478	0.475	-0.05	0.05	3.0564e+08
479	0.475	-0.05	0.075	3.0525e+08
480	0.475	-0.05	0.1	3.0508e+08
481	0.475	-0.025	0.	3.6952e+08
482	0.475	-0.025	0.025	3.7170e+08
483	0.475	-0.025	0.05	3.6633e+08
484	0.475	-0.025	0.075	3.6794e+08
485	0.475	-0.025	0.1	3.6936e+08
486	0.475	0.	0.	4.3655e+08
487	0.475	0.	0.025	4.3312e+08
488	0.475	0.	0.05	4.2989e+08
489	0.475	0.	0.075	4.2961e+08
490	0.475	0.	0.1	4.3455e+08
491	0.475	0.025	0.	4.9407e+08
492	0.475	0.025	0.025	4.9134e+08
493	0.475	0.025	0.05	4.9801e+08
494	0.475	0.025	0.075	4.9592e+08
495	0.475	0.025	0.1	4.9145e+08
496	0.475	0.05	0.	5.5351e+08
497	0.475	0.05	0.025	5.5074e+08
498	0.475	0.05	0.05	5.5592e+08
499	0.475	0.05	0.075	5.5902e+08
500	0.475	0.05	0.1	5.6122e+08
501	0.5	-0.05	0.	3.1280e+08
502	0.5	-0.05	0.025	3.0956e+08
503	0.5	-0.05	0.05	3.1147e+08
504	0.5	-0.05	0.075	3.1468e+08
505	0.5	-0.05	0.1	3.1104e+08
506	0.5	-0.025	0.	3.7372e+08
507	0.5	-0.025	0.025	3.7344e+08
508	0.5	-0.025	0.05	3.7370e+08
509	0.5	-0.025	0.075	3.7296e+08
510	0.5	-0.025	0.1	3.7369e+08
511	0.5	0.	0.	4.2816e+08
512	0.5	0.	0.025	4.3593e+08
513	0.5	0.	0.05	4.2732e+08
514	0.5	0.	0.075	4.3281e+08
515	0.5	0.	0.1	4.3187e+08
516	0.5	0.025	0.	4.9015e+08
517	0.5	0.025	0.025	4.8912e+08
518	0.5	0.025	0.05	4.9362e+08
519	0.5	0.025	0.075	4.9437e+08
520	0.5	0.025	0.1	4.9170e+08
521	0.5	0.05	0.	5.5104e+08
522	0.5	0.05	0.025	5.5624e+08
523	0.5	0.05	0.05	5.5060e+08
524	0.5	0.05	0.075	5.5186e+08
525	0.5	0.05	0.1	5.5133e+08
526	0.525	-0.05	0.	3.2271e+08
527	0.525	-0.05	0.025	3.1640e+08
528	0.525	-0.05	0.05	3.1959e+08
529	0.525	-0.05	0.075	3.1476e+08
530	0.525	-0.05	0.1	3.1617e+08
531	0.525	-0.025	0.	3.7430e+08
532	0.525	-0.025	0.025	3.7471e+08
533	0.525	-0.025	0.05	3.7438e+08
534	0.525	-0.025	0.075	3.7478e+08
535	0.525	-0.025	0.1	3.7345e+08
536	0.525	0.	0.	4.3534e+08
537	0.525	0.	0.025	4.2941e+08
538	0.525	0.	0.05	4.3393e+08
539	0.525	0.	0.075	4.3376e+08
540	0.525	0.	0.1	4.2954e+08
541	0.525	0.025	0.	4.8792e+08
542	0.525	0.025	0.025	4.8899e+08
543	0.525	0.025	0.05	4.9392e+08
544	0.525	0.025	0.075	4.8792e+08
545	0.525	0.025	0.1	4.9963e+08
546	0.525	0.05	0.	5.4852e+08
547	0.525	0.05	0.025	5.4713e+08
548	0.525	0.05	0.05	5.4890e+08
549	0.525	0.05	0.075	5.4037e+08
550	0.525	0.05	0.1	5.4984e+08
551	0.55	-0.05	0.	3.2143e+08
552	0.55	-0.05	0.025	3.2569e+08
553	0.55	-0.05	0.05	3.2285e+08
554	0.55	-0.05	0.075	3.2245e+08
555	0.55	-0.05	0.1	3.2745e+08
556	0.55	-0.025	0.	3.7777e+08
557	0.55	-0.025	0.025	3.7453e+08
558	0.55	-0.025	0.05	3.8021e+08
559	0.55	-0.025	0.075	3.7523e+08
560	0.55	-0.025	0.1	3.8109e+08
561	0.55	0.	0.	4.3196e+08
562	0.55	0.	0.025	4.2870e+08
563	0.55	0.	0.05	4.3413e+08
564	0.55	0.	0.075	4.3335e+08
565	0.55	0.	0.1	4.2650e+08
566	0.55	0.025	0.	4.8582e+08
567	0.55	0.025	0.025	4.8687e+08
568	0.55	0.025	0.05	4.8670e+08
569	0.55	0.025	0.075	4.8546e+08
570	0.55	0.025	0.1	4.8817e+08
571	0.55	0.05	0.	5.4184e+08
572	0.55	0.05	0.025	5.4010e+08
573	0.55	0.05	0.05	5.3923e+08
574	0.55	0.05	0.075	5.4048e+08
575	0.55	0.05	0.1	5.3804e+08
576	0.575	-0.05	0.	3.2798e+08
577	0.575	-0.05	0.025	3.2777e+08
578	0.575	-0.05	0.05	3.2980e+08
579	0.575	-0.05	0.075	3.2830e+08
580	0.575	-0.05	0.1	3.2969e+08
581	0.575	-0.025	0.	3.8404e+08
582	0.575	-0.025	0.025	3.8053e+08
583	0.575	-0.025	0.05	3.8132e+08
584	0.575	-0.025	0.075	3.8048e+08
585	0.575	-0.025	0.1	3.8399e+08
586	0.575	0.	0.	4.3630e+08
587	0.575	0.	0.025	4.3078e+08
588	0.575	0.	0.05	4.3389e+08
589	0.575	0.	0.075	4.3742e+08
590	0.575	0.	0.1	4.2899e+08
591	0.575	0.025	0.	4.8584e+08
592	0.575	0.025	0.025	4.7796e+08
593	0.575	0.025	0.05	4.8309e+08
594	0.575	0.025	0.075	4.8259e+08
595	0.575	0.025	0.1	4.7805e+08
596	0.575	0.05	0.	5.3749e+08
597	0.575	0.05	0.025	5.3447e+08
598	0.575	0.05	0.05	5.3103e+08
599	0.575	0.05	0.075	5.3505e+08
600	0.575	0.05	0.1	5.3690e+08
601	0.6	-0.05	0.	3.3243e+08
602	0.6	-0.05	0.025	3.2965e+08
603	0.6	-0.05	0.05	3.3592e+08
604	0.6	-0.05	0.075	3.3445e+08
605	0.6	-0.05	0.1	3.3870e+08
606	0.6	-0.025	0.	3.8315e+08
607	0.6	-0.025	0.025	3.8471e+08
608	0.6	-0.025	0.05	3.8357e+08
609	0.6	-0.025	0.075	3.8044e+08
610	0.6	-0.025	0.1	3.8407e+08
611	0.6	0.	0.	4.2856e+08
612	0.6	0.	0.025	4.2844e+08
613	0.6	0.	0.05	4.2916e+08
614	0.6	0.	0.075	4.2893e+08
615	0.6	0.	0.1	4.3145e+08
616	0.6	0.025	0.	4.7887e+08
617	0.6	0.025	0.025	4.8082e+08
618	0.6	0.025	0.05	4.7547e+08
619	0.6	0.025	0.075	4.7928e+08
620	0.6	0.025	0.1	4.7861e+08
621	0.6	0.05	0.	5.2864e+08
622	0.6	0.05	0.025	5.2879e+08
623	0.6	0.05	0.05	5.2850e+08
624	0.6	0.05	0.075	5.2486e+08
625	0.6	0.05	0.1	5.2808e+08
626	0.625	-0.05	0.	3.4095e+08
627	0.625	-0.05	0.025	3.4470e+08
628	0.625	-0.05	0.05	3.4223e+08
629	0.625	-0.05	0.075	3.4216e+08
630	0.625	-0.05	0.1	3.3937e+08
631	0.625	-0.025	0.	3.8563e+08
632	0.625	-0.025	0.025	3.8760e+08
633	0.625	-0.025	0.05	3.8682e+08
