Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
141	0.125	0.025	0.	3.9224e+08
142	0.125	0.025	0.025	3.8954e+08
143	0.125	0.025	0.05	3.9609e+08
144	0.125	0.025	0.075	3.9603e+08
145	0.125	0.025	0.1	3.8947e+08
146	0.125	0.05	0.	4.9917e+08
147	0.125	0.05	0.025	4.9881e+08
148	0.125	0.05	0.05	4.9773e+08
149	0.125	0.05	0.075	4.9595e+08
150	0.125	0.05	0.1	4.9741e+08
151	0.15	-0.05	0.	8.4631e+07
152	0.15	-0.05	0.025	8.4275e+07
153	0.15	-0.05	0.05	8.2704e+07
154	0.15	-0.05	0.075	8.2560e+07
155	0.15	-0.05	0.1	8.2752e+07
156	0.15	-0.025	0.	1.8414e+08
157	0.15	-0.025	0.025	1.8504e+08
158	0.15	-0.025	0.05	1.8549e+08
159	0.15	-0.025	0.075	1.8607e+08
160	0.15	-0.025	0.1	1.8611e+08
161	0.15	0.	0.	2.8808e+08
162	0.15	0.	0.025	2.9082e+08
163	0.15	0.	0.05	2.8432e+08
164	0.15	0.	0.075	2.8896e+08
165	0.15	0.	0.1	2.8895e+08
166	0.15	0.025	0.	3.8614e+08
167	0.15	0.025	0.025	3.9174e+08
168	0.15	0.025	0.05	3.9124e+08
169	0.15	0.025	0.075	3.8994e+08
170	0.15	0.025	0.1	3.8253e+08
171	0.15	0.05	0.	4.9579e+08
172	0.15	0.05	0.025	4.9289e+08
173	0.15	0.05	0.05	4.9359e+08
174	0.15	0.05	0.075	4.7865e+08
175	0.15	0.05	0.1	4.8991e+08
176	0.175	-0.05	0.	8.8968e+07
177	0.175	-0.05	0.025	9.0931e+07
178	0.175	-0.05	0.05	8.9204e+07
179	0.175	-0.05	0.075	9.1065e+07
180	0.175	-0.05	0.1	9.0686e+07
181	0.175	-0.025	0.	1.8950e+08
182	0.175	-0.025	0.025	1.9088e+08
183	0.175	-0.025	0.05	1.8773e+08
184	0.175	-0.025	0.075	1.8800e+08
185	0.175	-0.025	0.1	1.9056e+08
186	0.175	0.	0.	2.8602e+08
187	0.175	0.	0.025	2.8513e+08
188	0.175	0.	0.05	2.8745e+08
189	0.175	0.	0.075	2.8615e+08
190	0.175	0.	0.1	2.9249e+08
191	0.175	0.025	0.	3.8948e+08
192	0.175	0.025	0.025	3.8529e+08
193	0.175	0.025	0.05	3.8398e+08
194	0.175	0.025	0.075	3.8813e+08
195	0.175	0.025	0.1	3.9076e+08
196	0.175	0.05	0.	4.8713e+08
197	0.175	0.05	0.025	4.8230e+08
198	0.175	0.05	0.05	4.8041e+08
199	0.175	0.05	0.075	4.8453e+08
200	0.175	0.05	0.1	4.8723e+08
201	0.2	-0.05	0.	9.5639e+07
202	0.2	-0.05	0.025	9.6774e+07
203	0.2	-0.05	0.05	9.6405e+07
204	0.2	-0.05	0.075	9.6182e+07
205	0.2	-0.05	0.1	9.6390e+07
206	0.2	-0.025	0.	1.9002e+08
207	0.2	-0.025	0.025	1.9139e+08
208	0.2	-0.025	0.05	1.9056e+08
209	0.2	-0.025	0.075	1.9275e+08
210	0.2	-0.025	0.1	1.9058e+08
211	0.2	0.	0.	2.8838e+08
212	0.2	0.	0.025	2.8781e+08
213	0.2	0.	0.05	2.8957e+08
214	0.2	0.	0.075	2.8543e+08
215	0.2	0.	0.1	2.8923e+08
216	0.2	0.025	0.	3.8079e+08
217	0.2	0.025	0.025	3.8112e+08
218	0.2	0.025	0.05	3.8364e+08
219	0.2	0.025	0.075	3.8775e+08
220	0.2	0.025	0.1	3.8149e+08
221	0.2	0.05	0.	4.7317e+08
222	0.2	0.05	0.025	4.7637e+08
223	0.2	0.05	0.05	4.7852e+08
224	0.2	0.05	0.075	4.8718e+08
225	0.2	0.05	0.1	4.8149e+08
226	0.225	-0.05	0.	1.0139e+08
227	0.225	-0.05	0.025	1.0188e+08
228	0.225	-0.05	0.05	1.0328e+08
229	0.225	-0.05	0.075	1.0180e+08
230	0.225	-0.05	0.1	1.0181e+08
231	0.225	-0.025	0.	1.9452e+08
232	0.225	-0.025	0.025	1.9624e+08
233	0.225	-0.025	0.05	1.9434e+08
234	0.225	-0.025	0.075	1.9652e+08
235	0.225	-0.025	0.1	1.9681e+08
236	0.225	0.	0.	2.8960e+08
237	0.225	0.	0.025	2.8767e+08
238	0.225	0.	0.05	2.8496e+08
239	0.225	0.	0.075	2.8767e+08
240	0.225	0.	0.1	2.8665e+08
241	0.225	0.025	0.	3.7870e+08
242	0.225	0.025	0.025	3.8035e+08
243	0.225	0.025	0.05	3.8254e+08
244	0.225	0.025	0.075	3.7918e+08
245	0.225	0.025	0.1	3.7689e+08
246	0.225	0.05	0.	4.7036e+08
247	0.225	0.05	0.025	4.8041e+08
248	0.225	0.05	0.05	4.7608e+08
249	0.225	0.05	0.075	4.7037e+08
250	0.225	0.05	0.1	4.7889e+08
251	0.25	-0.05	0.	1.0779e+08
252	0.25	-0.05	0.025	1.0997e+08
253	0.25	-0.05	0.05	1.0823e+08
254	0.25	-0.05	0.075	1.0849e+08
255	0.25	-0.05	0.1	1.0872e+08
256	0.25	-0.025	0.	2.0051e+08
257	0.25	-0.025	0.025	1.9746e+08
258	0.25	-0.025	0.05	2.0037e+08
259	0.25	-0.025	0.075	1.9716e+08
260	0.25	-0.025	0.1	1.9758e+08
261	0.25	0.	0.	2.8821e+08
262	0.25	0.	0.025	2.9031e+08
263	0.25	0.	0.05	2.8743e+08
264	0.25	0.	0.075	2.9199e+08
265	0.25	0.	0.1	2.9125e+08
266	0.25	0.025	0.	3.7820e+08
267	0.25	0.025	0.025	3.7516e+08
268	0.25	0.025	0.05	3.8111e+08
269	0.25	0.025	0.075	3.7174e+08
270	0.25	0.025	0.1	3.8032e+08
271	0.25	0.05	0.	4.6492e+08
272	0.25	0.05	0.025	4.7270e+08
273	0.25	0.05	0.05	4.6281e+08
274	0.25	0.05	0.075	4.6552e+08
275	0.25	0.05	0.1	4.6964e+08
276	0.275	-0.05	0.	1.1455e+08
277	0.275	-0.05	0.025	1.1343e+08
278	0.275	-0.05	0.05	1.1370e+08
279	0.275	-0.05	0.075	1.1487e+08
280	0.275	-0.05	0.1	1.1492e+08
281	0.275	-0.025	0.	2.0059e+08
282	0.275	-0.025	0.025	2.0017e+08
283	0.275	-0.025	0.05	1.9895e+08
284	0.275	-0.025	0.075	2.0156e+08
285	0.275	-0.025	0.1	2.0246e+08
286	0.275	0.	0.	2.8854e+08
287	0.275	0.	0.025	2.8605e+08
288	0.275	0.	0.05	2.9231e+08
289	0.275	0.	0.075	2.8334e+08
290	0.275	0.	0.1	2.9021e+08
291	0.275	0.025	0.	3.7573e+08
292	0.275	0.025	0.025	3.7649e+08
293	0.275	0.025	0.05	3.7272e+08
294	0.275	0.025	0.075	3.7462e+08
295	0.275	0.025	0.1	3.7596e+08
296	0.275	0.05	0.	4.6168e+08
297	0.275	0.05	0.025	4.5537e+08
298	0.275	0.05	0.05	4.6833e+08
299	0.275	0.05	0.075	4.6440e+08
300	0.275	0.05	0.1	4.6213e+08
301	0.3	-0.05	0.	1.2010e+08
302	0.3	-0.05	0.025	1.2162e+08
303	0.3	-0.05	0.05	1.1929e+08
304	0.3	-0.05	0.075	1.1907e+08
305	0.3	-0.05	0.1	1.2082e+08
306	0.3	-0.025	0.	2.0490e+08
307	0.3	-0.025	0.025	2.0250e+08
308	0.3	-0.025	0.05	2.0593e+08
309	0.3	-0.025	0.075	2.0463e+08
310	0.3	-0.025	0.1	2.0268e+08
311	0.3	0.	0.	2.8932e+08
312	0.3	0.	0.025	2.8897e+08
313	0.3	0.	0.05	2.8798e+08
314	0.3	0.	0.075	2.8907e+08
315	0.3	0.	0.1	2.8963e+08
316	0.3	0.025	0.	3.7480e+08
317	0.3	0.025	0.025	3.7240e+08
318	0.3	0.025	0.05	3.7128e+08
319	0.3	0.025	0.075	3.7279e+08
320	0.3	0.025	0.1	3.7563e+08
321	0.3	0.05	0.	4.5830e+08
322	0.3	0.05	0.025	4.5481e+08
323	0.3	0.05	0.05	4.5620e+08
324	0.3	0.05	0.075	4.6208e+08
325	0.3	0.05	0.1	4.5873e+08
326	0.325	-0.05	0.	1.2615e+08
327	0.325	-0.05	0.025	1.2715e+08
328	0.325	-0.05	0.05	1.2545e+08
329	0.325	-0.05	0.075	1.2633e+08
330	0.325	-0.05	0.1	1.2789e+08
331	0.325	-0.025	0.	2.0823e+08
332	0.325	-0.025	0.025	2.0983e+08
333	0.325	-0.025	0.05	2.0701e+08
334	0.325	-0.025	0.075	2.0636e+08
335	0.325	-0.025	0.1	2.0907e+08
336	0.325	0.	0.	2.8397e+08
337	0.325	0.	0.025	2.8860e+08
338	0.325	0.	0.05	2.9056e+08
339	0.325	0.	0.075	2.8948e+08
340	0.325	0.	0.1	2.8334e+08
341	0.325	0.025	0.	3.6511e+08
342	0.325	0.025	0.025	3.6874e+08
343	0.325	0.025	0.05	3.7048e+08
344	0.325	0.025	0.075	3.7060e+08
345	0.325	0.025	0.1	3.6906e+08
346	0.325	0.05	0.	4.5263e+08
347	0.325	0.05	0.025	4.5157e+08
348	0.325	0.05	0.05	4.4954e+08
349	0.325	0.05	0.075	4.5194e+08
350	0.325	0.05	0.1	4.4767e+08
351	0.35	-0.05	0.	1.3267e+08
352	0.35	-0.05	0.025	1.3111e+08
353	0.35	-0.05	0.05	1.3251e+08
354	0.35	-0.05	0.075	1.3249e+08
355	0.35	-0.05	0.1	1.3168e+08
356	0.35	-0.025	0.	2.1121e+08
357	0.35	-0.025	0.025	2.1274e+08
358	0.35	-0.025	0.05	2.0843e+08
359	0.35	-0.025	0.075	2.1175e+08
360	0.35	-0.025	0.1	2.1197e+08
361	0.35	0.	0.	2.8771e+08
362	0.35	0.	0.025	2.9003e+08
363	0.35	0.	0.05	2.8760e+08
364	0.35	0.	0.075	2.9108e+08
365	0.35	0.	0.1	2.8187e+08
366	0.35	0.025	0.	3.7031e+08
367	0.35	0.025	0.025	3.6283e+08
368	0.35	0.025	0.05	3.6635e+08
369	0.35	0.025	0.075	3.6370e+08
370	0.35	0.025	0.1	3.7047e+08
371	0.35	0.05	0.	4.4319e+08
372	0.35	0.05	0.025	4.4207e+08
373	0.35	0.05	0.05	4.4798e+08
374	0.35	0.05	0.075	4.4660e+08
375	0.35	0.05	0.1	4.4281e+08
376	0.375	-0.05	0.	1.3691e+08
377	0.375	-0.05	0.025	1.3676e+08
378	0.375	-0.05	0.05	1.3941e+08
379	0.375	-0.05	0.075	1.3846e+08
380	0.375	-0.05	0.1	1.3819e+08
381	0.375	-0.025	0.	2.1398e+08
382	0.375	-0.025	0.025	2.0982e+08
383	0.375	-0.025	0.05	2.1259e+08
384	0.375	-0.025	0.075	2.1263e+08
385	0.375	-0.025	0.1	2.1482e+08
386	0.375	0.	0.	2.8480e+08
387	0.375	0.	0.025	2.9062e+08
388	0.375	0.	0.05	2.9232e+08
389	0.375	0.	0.075	2.8422e+08
390	0.375	0.	0.1	2.8823e+08
391	0.375	0.025	0.	3.6453e+08
392	0.375	0.025	0.025	3.6562e+08
393	0.375	0.025	0.05	3.5680e+08
394	0.375	0.025	0.075	3.6406e+08
395	0.375	0.025	0.1	3.6245e+08
396	0.375	0.05	0.	4.3701e+08
397	0.375	0.05	0.025	4.4525e+08
398	0.375	0.05	0.05	4.3724e+08
399	0.375	0.05	0.075	4.3958e+08
400	0.375	0.05	0.1	4.3758e+08
401	0.4	-0.05	0.	1.4428e+08
402	0.4	-0.05	0.025	1.4464e+08
403	0.4	-0.05	0.05	1.4503e+08
404	0.4	-0.05	0.075	1.4310e+08
405	0.4	-0.05	0.1	1.4418e+08
406	0.4	-0.025	0.	2.1647e+08
407	0.4	-0.025	0.025	2.1329e+08
408	0.4	-0.025	0.05	2.1449e+08
409	0.4	-0.025	0.075	2.1768e+08
410	0.4	-0.025	0.1	2.1534e+08
411	0.4	0.	0.	2.9421e+08
412	0.4	0.	0.025	2.9041e+08
413	0.4	0.	0.05	2.8923e+08
414	0.4	0.	0.075	2.9167e+08
415	0.4	0.	0.1	2.8997e+08
416	0.4	0.025	0.	3.6062e+08
417	0.4	0.025	0.025	3.5601e+08
418	0.4	0.025	0.05	3.6200e+08
419	0.4	0.025	0.075	3.6411e+08
420	0.4	0.025	0.1	3.5838e+08
421	0.4	0.05	0.	4.2569e+08
422	0.4	0.05	0.025	4.2830e+08
423	0.4	0.05	0.05	4.3808e+08
424	0.4	0.05	0.075	4.3228e+08
425	0.4	0.05	0.1	4.3704e+08
426	0.425	-0.05	0.	1.5002e+08
427	0.425	-0.05	0.025	1.4940e+08
428	0.425	-0.05	0.05	1.5256e+08
429	0.425	-0.05	0.075	1.4955e+08
430	0.425	-0.05	0.1	1.4970e+08
431	0.425	-0.025	0.	2.1995e+08
432	0.425	-0.025	0.025	2.1863e+08
433	0.425	-0.025	0.05	2.2050e+08
434	0.425	-0.025	0.075	2.1992e+08
435	0.425	-0.025	0.1	2.1999e+08
436	0.425	0.	0.	2.8677e+08
437	0.425	0.	0.025	2.8435e+08
438	0.425	0.	0.05	2.8627e+08
439	0.425	0.	0.075	2.8647e+08
440	0.425	0.	0.1	2.8886e+08
441	0.425	0.025	0.	3.5476e+08
442	0.425	0.025	0.025	3.5290e+08
443	0.425	0.025	0.05	3.5381e+08
444	0.425	0.025	0.075	3.5819e+08
445	0.425	0.025	0.1	3.5905e+08
446	0.425	0.05	0.	4.2427e+08
447	0.425	0.05	0.025	4.2464e+08
448	0.425	0.05	0.05	4.2809e+08
449	0.425	0.05	0.075	4.2656e+08
450	0.425	0.05	0.1	4.3004e+08
451	0.45	-0.05	0.	1.5580e+08
452	0.45	-0.05	0.025	1.5496e+08
453	0.45	-0.05	0.05	1.5736e+08
454	0.45	-0.05	0.075	1.5561e+08
455	0.45	-0.05	0.1	1.5502e+08
456	0.45	-0.025	0.	2.2372e+08
457	0.45	-0.025	0.025	2.2471e+08
458	0.45	-0.025	0.05	2.2246e+08
459	0.45	-0.025	0.075	2.2035e+08
460	0.45	-0.025	0.1	2.2486e+08
461	0.45	0.	0.	2.8906e+08
462	0.45	0.	0.025	2.8869e+08
463	0.45	0.	0.05	2.8726e+08
464	0.45	0.	0.075	2.9079e+08
465	0.45	0.	0.1	2.8563e+08
466	0.45	0.025	0.	3.5068e+08
467	0.45	0.025	0.025	3.5945e+08
468	0.45	0.025	0.05	3.5164e+08
469	0.45	0.025	0.075	3.5680e+08
470	0.45	0.025	0.1	3.5799e+08
471	0.45	0.05	0.	4.2071e+08
472	0.45	0.05	0.025	4.1704e+08
473	0.45	0.05	0.05	4.2212e+08
474	0.45	0.05	0.075	4.2468e+08
475	0.45	0.05	0.1	4.2115e+08
476	0.475	-0.05	0.	1.6103e+08
477	0.475	-0.05	0.025	1.6240e+08
478	0.475	-0.05	0.05	1.6021e+08
479	0.475	-0.05	0.075	1.6074e+08
480	0.475	-0.05	0.1	1.6166e+08
481	0.475	-0.025	0.	2.2525e+08
482	0.475	-0.025	0.025	2.2297e+08
483	0.475	-0.025	0.05	2.2558e+08
484	0.475	-0.025	0.075	2.2607e+08
485	0.475	-0.025	0.1	2.2475e+08
486	0.475	0.	0.	2.8321e+08
487	0.475	0.	0.025	2.8843e+08
488	0.475	0.	0.05	2.9237e+08
489	0.475	0.	0.075	2.8924e+08
490	0.475	0.	0.1	2.8822e+08
491	0.475	0.025	0.	3.5004e+08
492	0.475	0.025	0.025	3.5271e+08
493	0.475	0.025	0.05	3.5167e+08
494	0.475	0.025	0.075	3.5307e+08
495	0.475	0.025	0.1	3.4801e+08
496	0.475	0.05	0.	4.1440e+08
497	0.475	0.05	0.025	4.1247e+08
498	0.475	0.05	0.05	4.1523e+08
499	0.475	0.05	0.075	4.0756e+08
500	0.475	0.05	0.1	4.1270e+08
501	0.5	-0.05	0.	1.6873e+08
502	0.5	-0.05	0.025	1.6895e+08
503	0.5	-0.05	0.05	1.6796e+08
504	0.5	-0.05	0.075	1.6510e+08
505	0.5	-0.05	0.1	1.6886e+08
506	0.5	-0.025	0.	2.3102e+08
507	0.5	-0.025	0.025	2.2660e+08
508	0.5	-0.025	0.05	2.2736e+08
509	0.5	-0.025	0.075	2.2961e+08
510	0.5	-0.025	0.1	2.2965e+08
511	0.5	0.	0.	2.9072e+08
512	0.5	0.	0.025	2.9053e+08
513	0.5	0.	0.05	2.8465e+08
514	0.5	0.	0.075	2.8708e+08
515	0.5	0.	0.1	2.8963e+08
516	0.5	0.025	0.	3.4785e+08
517	0.5	0.025	0.025	3.4911e+08
518	0.5	0.025	0.05	3.4772e+08
519	0.5	0.025	0.075	3.4687e+08
520	0.5	0.025	0.1	3.4741e+08
521	0.5	0.05	0.	4.0434e+08
522	0.5	0.05	0.025	4.0564e+08
523	0.5	0.05	0.05	4.0778e+08
524	0.5	0.05	0.075	4.0784e+08
525	0.5	0.05	0.1	4.0985e+08
526	0.525	-0.05	0.	1.7360e+08
527	0.525	-0.05	0.025	1.7633e+08
528	0.525	-0.05	0.05	1.7571e+08
529	0.525	-0.05	0.075	1.7330e+08
530	0.525	-0.05	0.1	1.7428e+08
531	0.525	-0.025	0.	2.3337e+08
532	0.525	-0.025	0.025	2.2995e+08
533	0.525	-0.025	0.05	2.2975e+08
534	0.525	-0.025	0.075	2.3353e+08
535	0.525	-0.025	0.1	2.3241e+08
536	0.525	0.	0.	2.9066e+08
537	0.525	0.	0.025	2.8891e+08
538	0.525	0.	0.05	2.8760e+08
539	0.525	0.	0.075	2.8509e+08
540	0.525	0.	0.1	2.8850e+08
541	0.525	0.025	0.	3.4849e+08
542	0.525	0.025	0.025	3.4852e+08
543	0.525	0.025	0.05	3.4804e+08
544	0.525	0.025	0.075	3.4726e+08
545	0.525	0.025	0.1	3.5119e+08
546	0.525	0.05	0.	3.9701e+08
547	0.525	0.05	0.025	4.0274e+08
548	0.525	0.05	0.05	3.9899e+08
549	0.525	0.05	0.075	4.0699e+08
550	0.525	0.05	0.1	4.0022e+08
551	0.55	-0.05	0.	1.8145e+08
552	0.55	-0.05	0.025	1.7935e+08
553	0.55	-0.05	0.05	1.8061e+08
554	0.55	-0.05	0.075	1.7984e+08
555	0.55	-0.05	0.1	1.7998e+08
556	0.55	-0.025	0.	2.3475e+08
557	0.55	-0.025	0.025	2.3585e+08
558	0.55	-0.025	0.05	2.3393e+08
559	0.55	-0.025	0.075	2.3580e+08
560	0.55	-0.025	0.1	2.3607e+08
561	0.55	0.	0.	2.8723e+08
562	0.55	0.	0.025	2.9253e+08
563	0.55	0.	0.05	2.8991e+08
564	0.55	0.	0.075	2.8719e+08
565	0.55	0.	0.1	2.8960e+08
566	0.55	0.025	0.	3.4493e+08
567	0.55	0.025	0.025	3.4370e+08
568	0.55	0.025	0.05	3.4264e+08
569	0.55	0.025	0.075	3.3264e+08
570	0.55	0.025	0.1	3.3944e+08
571	0.55	0.05	0.	3.9815e+08
572	0.55	0.05	0.025	3.9287e+08
573	0.55	0.05	0.05	3.9763e+08
574	0.55	0.05	0.075	3.9880e+08
575	0.55	0.05	0.1	3.9564e+08
576	0.575	-0.05	0.	1.8337e+08
577	0.575	-0.05	0.025	1.8490e+08
578	0.575	-0.05	0.05	1.8702e+08
579	0.575	-0.05	0.075	1.8787e+08
580	0.575	-0.05	0.1	1.8290e+08
581	0.575	-0.025	0.	2.3728e+08
582	0.575	-0.025	0.025	2.3434e+08
583	0.575	-0.025	0.05	2.3730e+08
584	0.575	-0.025	0.075	2.3683e+08
585	0.575	-0.025	0.1	2.4161e+08
586	0.575	0.	0.	2.8695e+08
587	0.575	0.	0.025	2.9061e+08
588	0.575	0.	0.05	2.9051e+08
589	0.575	0.	0.075	2.8774e+08
590	0.575	0.	0.1	2.8846e+08
591	0.575	0.025	0.	3.3909e+08
592	0.575	0.025	0.025	3.3707e+08
593	0.575	0.025	0.05	3.3684e+08
594	0.575	0.025	0.075	3.3798e+08
595	0.575	0.025	0.1	3.3600e+08
596	0.575	0.05	0.	3.8844e+08
597	0.575	0.05	0.025	3.8939e+08
598	0.575	0.05	0.05	3.9050e+08
599	0.575	0.05	0.075	3.9138e+08
600	0.575	0.05	0.1	3.8939e+08
601	0.6	-0.05	0.	1.9082e+08
602	0.6	-0.05	0.025	1.9265e+08
603	0.6	-0.05	0.05	1.9321e+08
604	0.6	-0.05	0.075	1.9125e+08
605	0.6	-0.05	0.1	1.9049e+08
606	0.6	-0.025	0.	2.3927e+08
607	0.6	-0.025	0.025	2.3978e+08
608	0.6	-0.025	0.05	2.4233e+08
609	0.6	-0.025	0.075	2.4146e+08
610	0.6	-0.025	0.1	2.4012e+08
611	0.6	0.	0.	2.9257e+08
612	0.6	0.	0.025	2.8811e+08
613	0.6	0.	0.05	2.9145e+08
614	0.6	0.	0.075	2.9100e+08
615	0.6	0.	0.1	2.9084e+08
616	0.6	0.025	0.	3.3695e+08
617	0.6	0.025	0.025	3.3640e+08
618	0.6	0.025	0.05	3.3610e+08
619	0.6	0.025	0.075	3.3838e+08
620	0.6	0.025	0.1	3.3397e+08
621	0.6	0.05	0.	3.8319e+08
622	0.6	0.05	0.025	3.8912e+08
623	0.6	0.05	0.05	3.8592e+08
624	0.6	0.05	0.075	3.8693e+08
625	0.6	0.05	0.1	3.8025e+08
626	0.625	-0.05	0.	1.9732e+08
627	0.625	-0.05	0.025	1.9853e+08
628	0.625	-0.05	0.05	1.9793e+08
629	0.625	-0.05	0.075	1.9606e+08
630	0.625	-0.05	0.1	1.9920e+08
631	0.625	-0.025	0.	2.4522e+08
632	0.625	-0.025	0.025	2.4257e+08
