Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
76	0.95	-5.e-002	0.1	-2.082e+006
77	1.	-5.e-002	0.1	1.4695e+005
78	1.	0.	0.1	-1.0104e+006
79	1.	5.e-002	0.1	1.6796e+006
80	0.95	5.e-002	0.1	3.8511e+006
81	0.9	5.e-002	0.1	5.959e+006
82	0.85	5.e-002	0.1	9.0101e+006
83	0.8	5.e-002	0.1	1.1995e+007
84	0.75	5.e-002	0.1	1.5e+007
85	0.7	5.e-002	0.1	1.7999e+007
86	0.65	5.e-002	0.1	2.1e+007
87	0.6	5.e-002	0.1	2.4e+007
88	0.55	5.e-002	0.1	2.7e+007
89	0.5	5.e-002	0.1	3.e+007
90	0.45	5.e-002	0.1	3.3e+007
91	0.4	5.e-002	0.1	3.6e+007
92	0.35	5.e-002	0.1	3.9e+007
93	0.3	5.e-002	0.1	4.2e+007
94	0.25	5.e-002	0.1	4.5e+007
95	0.2	5.e-002	0.1	4.8001e+007
96	0.15	5.e-002	0.1	5.1009e+007
97	0.1	5.e-002	0.1	5.3651e+007
98	5.e-002	5.e-002	0.1	5.2435e+007
99	0.	5.e-002	0.1	6.9745e+007
100	0.	0.	0.1	-16079
101	0.	-5.e-002	0.1	-6.2043e+007
102	0.	0.	5.e-002	-3.9334e+006
103	0.	0.	0.	-16079
104	0.	-5.e-002	0.	-6.2043e+007
105	0.	-5.e-002	5.e-002	-5.6814e+007
106	0.	5.e-002	0.	6.9745e+007
107	0.	5.e-002	5.e-002	5.7011e+007
108	0.95	5.e-002	5.e-002	4.9551e+006
109	0.9	5.e-002	5.e-002	5.9814e+006
110	0.85	5.e-002	5.e-002	9.0372e+006
111	0.8	5.e-002	5.e-002	1.2043e+007
112	0.75	5.e-002	5.e-002	1.5047e+007
113	0.7	5.e-002	5.e-002	1.8047e+007
114	0.65	5.e-002	5.e-002	2.1047e+007
115	0.6	5.e-002	5.e-002	2.4047e+007
116	0.55	5.e-002	5.e-002	2.7047e+007
117	0.5	5.e-002	5.e-002	3.0047e+007
118	0.45	5.e-002	5.e-002	3.3047e+007
119	0.4	5.e-002	5.e-002	3.6047e+007
120	0.35	5.e-002	5.e-002	3.9046e+007
121	0.3	5.e-002	5.e-002	4.2049e+007
122	0.25	5.e-002	5.e-002	4.5039e+007
123	0.2	5.e-002	5.e-002	4.8077e+007
124	0.15	5.e-002	5.e-002	5.0946e+007
125	0.1	5.e-002	5.e-002	5.4675e+007
126	5.e-002	5.e-002	5.e-002	5.9029e+007
127	5.e-002	5.e-002	0.	5.2435e+007
128	0.1	5.e-002	0.	5.3651e+007
129	0.15	5.e-002	0.	5.1009e+007
130	0.2	5.e-002	0.	4.8001e+007
131	0.25	5.e-002	0.	4.5e+007
132	0.3	5.e-002	0.	4.2e+007
133	0.35	5.e-002	0.	3.9e+007
134	0.4	5.e-002	0.	3.6e+007
135	0.45	5.e-002	0.	3.3e+007
136	0.5	5.e-002	0.	3.e+007
137	0.55	5.e-002	0.	2.7e+007
138	0.6	5.e-002	0.	2.4e+007
139	0.65	5.e-002	0.	2.1e+007
140	0.7	5.e-002	0.	1.7999e+007
141	0.75	5.e-002	0.	1.5e+007
142	0.8	5.e-002	0.	1.1995e+007
143	0.85	5.e-002	0.	9.0101e+006
144	0.9	5.e-002	0.	5.959e+006
145	0.95	5.e-002	0.	3.8511e+006
146	1.	5.e-002	0.	1.6796e+006
147	1.	5.e-002	5.e-002	2.0543e+006
148	1.	0.	5.e-002	-9.7441e+005
149	1.	0.	0.	-1.0104e+006
150	1.	-5.e-002	0.	1.4695e+005
151	1.	-5.e-002	5.e-002	88798
152	0.95	-5.e-002	5.e-002	-1.9546e+006
153	0.9	-5.e-002	5.e-002	-5.8842e+006
154	0.85	-5.e-002	5.e-002	-8.9927e+006
155	0.8	-5.e-002	5.e-002	-1.1972e+007
156	0.75	-5.e-002	5.e-002	-1.4971e+007
157	0.7	-5.e-002	5.e-002	-1.7971e+007
158	0.65	-5.e-002	5.e-002	-2.0971e+007
159	0.6	-5.e-002	5.e-002	-2.3971e+007
160	0.55	-5.e-002	5.e-002	-2.6971e+007
161	0.5	-5.e-002	5.e-002	-2.9971e+007
162	0.45	-5.e-002	5.e-002	-3.2971e+007
163	0.4	-5.e-002	5.e-002	-3.5971e+007
164	0.35	-5.e-002	5.e-002	-3.8971e+007
165	0.3	-5.e-002	5.e-002	-4.1973e+007
166	0.25	-5.e-002	5.e-002	-4.4963e+007
167	0.2	-5.e-002	5.e-002	-4.8002e+007
168	0.15	-5.e-002	5.e-002	-5.0862e+007
169	0.1	-5.e-002	5.e-002	-5.4559e+007
170	5.e-002	-5.e-002	5.e-002	-5.922e+007
171	0.95	-5.e-002	0.	-2.082e+006
172	0.9	-5.e-002	0.	-5.9097e+006
173	0.85	-5.e-002	0.	-8.9956e+006
174	0.8	-5.e-002	0.	-1.1981e+007
175	0.75	-5.e-002	0.	-1.4982e+007
176	0.7	-5.e-002	0.	-1.7981e+007
177	0.65	-5.e-002	0.	-2.0981e+007
178	0.6	-5.e-002	0.	-2.3981e+007
179	0.55	-5.e-002	0.	-2.6981e+007
180	0.5	-5.e-002	0.	-2.9981e+007
181	0.45	-5.e-002	0.	-3.2981e+007
182	0.4	-5.e-002	0.	-3.5981e+007
183	0.35	-5.e-002	0.	-3.8981e+007
184	0.3	-5.e-002	0.	-4.1982e+007
185	0.25	-5.e-002	0.	-4.4978e+007
186	0.2	-5.e-002	0.	-4.7993e+007
187	0.15	-5.e-002	0.	-5.0938e+007
188	0.1	-5.e-002	0.	-5.4126e+007
189	5.e-002	-5.e-002	0.	-5.5837e+007
190	0.925	-8.6736e-019	5.e-002	-5.0289e+005
191	0.95	-2.6021e-018	2.5e-002	-1.1924e+006
192	0.95	-8.6736e-019	7.5e-002	-1.1924e+006
193	0.95	2.5e-002	5.e-002	1.9723e+006
194	0.975	-8.6736e-019	5.e-002	-9.9249e+005
195	0.95	-2.5e-002	5.e-002	-1.4826e+006
196	0.875	1.7256e-031	5.e-002	5133.4
197	0.9	1.4791e-031	2.5e-002	-36649
198	0.9	4.9304e-032	7.5e-002	-36649
199	0.9	2.5e-002	5.e-002	2.9931e+006
200	0.9	-2.5e-002	5.e-002	-2.9397e+006
201	0.825	1.7347e-018	5.e-002	4774.8
202	0.85	3.6978e-031	2.5e-002	-14774
203	0.85	1.2326e-031	7.5e-002	-14774
204	0.85	2.5e-002	5.e-002	4.5214e+006
205	0.85	-2.5e-002	5.e-002	-4.4936e+006
206	0.775	1.7347e-018	5.e-002	2896.3
207	0.8	5.2042e-018	2.5e-002	-21230
208	0.8	1.7347e-018	7.5e-002	-21230
209	0.8	2.5e-002	5.e-002	6.0235e+006
210	0.8	-2.5e-002	5.e-002	-5.984e+006
211	0.725	-1.8489e-032	5.e-002	1886.1
212	0.75	-5.5467e-032	2.5e-002	-23915
213	0.75	-1.8489e-032	7.5e-002	-23915
214	0.75	2.5e-002	5.e-002	7.5246e+006
215	0.75	-2.5e-002	5.e-002	-7.4844e+006
216	0.675	1.2326e-032	5.e-002	1960.
217	0.7	0.	2.5e-002	-23450
218	0.7	0.	7.5e-002	-23450
219	0.7	2.5e-002	5.e-002	9.0245e+006
220	0.7	-2.5e-002	5.e-002	-8.9846e+006
221	0.625	1.2326e-032	5.e-002	1878.3
222	0.65	3.6978e-032	2.5e-002	-23563
223	0.65	1.2326e-032	7.5e-002	-23563
224	0.65	2.5e-002	5.e-002	1.0524e+007
225	0.65	-2.5e-002	5.e-002	-1.0485e+007
226	0.575	1.2326e-032	5.e-002	1877.2
227	0.6	0.	2.5e-002	-23519
228	0.6	0.	7.5e-002	-23519
229	0.6	2.5e-002	5.e-002	1.2024e+007
230	0.6	-2.5e-002	5.e-002	-1.1985e+007
231	0.525	-1.7347e-018	5.e-002	1866.1
232	0.55	3.6978e-032	2.5e-002	-23532
233	0.55	1.2326e-032	7.5e-002	-23532
234	0.55	2.5e-002	5.e-002	1.3524e+007
235	0.55	-2.5e-002	5.e-002	-1.3485e+007
236	0.475	-3.4694e-018	5.e-002	1859.8
237	0.5	-5.2042e-018	2.5e-002	-23527
238	0.5	-1.7347e-018	7.5e-002	-23527
239	0.5	2.5e-002	5.e-002	1.5024e+007
240	0.5	-2.5e-002	5.e-002	-1.4985e+007
241	0.425	-1.7347e-018	5.e-002	1874.
242	0.45	-5.2042e-018	2.5e-002	-23533
243	0.45	-1.7347e-018	7.5e-002	-23533
244	0.45	2.5e-002	5.e-002	1.6524e+007
245	0.45	-2.5e-002	5.e-002	-1.6485e+007
246	0.375	2.7733e-032	5.e-002	1815.6
247	0.4	8.32e-032	2.5e-002	-23512
248	0.4	2.7733e-032	7.5e-002	-23512
249	0.4	2.5e-002	5.e-002	1.8024e+007
250	0.4	-2.5e-002	5.e-002	-1.7985e+007
251	0.325	0.	5.e-002	2032.6
252	0.35	0.	2.5e-002	-23588
253	0.35	0.	7.5e-002	-23588
254	0.35	2.5e-002	5.e-002	1.9524e+007
255	0.35	-2.5e-002	5.e-002	-1.9484e+007
256	0.275	-3.0815e-033	5.e-002	1164.5
257	0.3	0.	2.5e-002	-23306
258	0.3	0.	7.5e-002	-23306
259	0.3	2.5e-002	5.e-002	2.1025e+007
260	0.3	-2.5e-002	5.e-002	-2.0985e+007
261	0.225	-8.6736e-019	5.e-002	3487.4
262	0.25	-9.2445e-033	2.5e-002	-24412
263	0.25	-3.0815e-033	7.5e-002	-24412
264	0.25	2.5e-002	5.e-002	2.252e+007
265	0.25	-2.5e-002	5.e-002	-2.2482e+007
266	0.175	-8.6736e-019	5.e-002	-13366
267	0.2	-2.6021e-018	2.5e-002	-20901
268	0.2	-8.6736e-019	7.5e-002	-20901
269	0.2	2.5e-002	5.e-002	2.4042e+007
270	0.2	-2.5e-002	5.e-002	-2.3997e+007
271	0.125	-8.6736e-019	5.e-002	86168
272	0.15	1.3867e-032	2.5e-002	-39092
273	0.15	4.6222e-033	7.5e-002	-39092
274	0.15	2.5e-002	5.e-002	2.5456e+007
275	0.15	-2.5e-002	5.e-002	-2.5448e+007
276	7.5e-002	-8.6736e-019	5.e-002	1.1009e+006
277	0.1	-2.6021e-018	2.5e-002	89769
278	0.1	-8.6736e-019	7.5e-002	89769
279	0.1	2.5e-002	5.e-002	2.744e+007
280	0.1	-2.5e-002	5.e-002	-2.7176e+007
281	5.e-002	-4.6222e-033	2.5e-002	8.979e+005
282	5.e-002	-1.5407e-033	7.5e-002	8.979e+005
283	2.5e-002	-1.5407e-033	5.e-002	-9.6879e+005
284	5.e-002	2.5e-002	5.e-002	3.0513e+007
285	5.e-002	-2.5e-002	5.e-002	-2.8612e+007
286	7.5e-002	-1.7347e-018	0.	-1.1324e+005
287	2.5e-002	-3.0815e-033	0.	-1.0803e+005
288	5.e-002	2.5e-002	0.	2.6118e+007
289	5.e-002	-2.5e-002	0.	-2.8018e+007
290	0.125	-1.7347e-018	0.	-35491
291	0.1	2.5e-002	0.	2.6812e+007
292	0.1	-2.5e-002	0.	-2.7076e+007
293	0.175	-1.7347e-018	0.	-46628
294	0.15	2.5e-002	0.	2.5483e+007
295	0.15	-2.5e-002	0.	-2.5491e+007
296	0.225	-1.7347e-018	0.	-48800
297	0.2	2.5e-002	0.	2.3976e+007
298	0.2	-2.5e-002	0.	-2.4021e+007
299	0.275	-6.163e-033	0.	-48882
300	0.25	2.5e-002	0.	2.2476e+007
301	0.25	-2.5e-002	0.	-2.2514e+007
302	0.325	0.	0.	-48927
303	0.3	2.5e-002	0.	2.0975e+007
304	0.3	-2.5e-002	0.	-2.1015e+007
305	0.375	5.5467e-032	0.	-48916
306	0.35	2.5e-002	0.	1.9475e+007
307	0.35	-2.5e-002	0.	-1.9515e+007
308	0.425	-3.4694e-018	0.	-48919
309	0.4	2.5e-002	0.	1.7975e+007
310	0.4	-2.5e-002	0.	-1.8015e+007
311	0.475	-6.9389e-018	0.	-48920
312	0.45	2.5e-002	0.	1.6475e+007
313	0.45	-2.5e-002	0.	-1.6515e+007
314	0.525	-3.4694e-018	0.	-48925
315	0.5	2.5e-002	0.	1.4975e+007
316	0.5	-2.5e-002	0.	-1.5015e+007
317	0.575	2.4652e-032	0.	-48928
318	0.55	2.5e-002	0.	1.3475e+007
319	0.55	-2.5e-002	0.	-1.3515e+007
320	0.625	2.4652e-032	0.	-48960
321	0.6	2.5e-002	0.	1.1975e+007
322	0.6	-2.5e-002	0.	-1.2015e+007
323	0.675	2.4652e-032	0.	-48973
324	0.65	2.5e-002	0.	1.0475e+007
325	0.65	-2.5e-002	0.	-1.0515e+007
326	0.725	-3.6978e-032	0.	-49251
327	0.7	2.5e-002	0.	8.9753e+006
328	0.7	-2.5e-002	0.	-9.0151e+006
329	0.775	3.4694e-018	0.	-48042
330	0.75	2.5e-002	0.	7.4754e+006
331	0.75	-2.5e-002	0.	-7.5155e+006
332	0.825	3.4694e-018	0.	-40779
333	0.8	2.5e-002	0.	5.9743e+006
334	0.8	-2.5e-002	0.	-6.0138e+006
335	0.875	3.4513e-031	0.	-56556
336	0.85	2.5e-002	0.	4.4875e+006
337	0.85	-2.5e-002	0.	-4.5153e+006
338	0.925	-1.7347e-018	0.	-7.2614e+005
339	0.9	2.5e-002	0.	2.9405e+006
340	0.9	-2.5e-002	0.	-2.9939e+006
341	0.95	2.5e-002	0.	1.2384e+006
342	0.975	-1.7347e-018	0.	-1.1923e+006
343	0.95	-2.5e-002	0.	-1.7281e+006
344	0.925	0.	0.1	-7.2614e+005
345	0.95	-2.5e-002	0.1	-1.7281e+006
346	0.975	0.	0.1	-1.1923e+006
347	0.95	2.5e-002	0.1	1.2384e+006
348	0.875	0.	0.1	-56556
349	0.9	-2.5e-002	0.1	-2.9939e+006
350	0.9	2.5e-002	0.1	2.9405e+006
351	0.825	0.	0.1	-40779
352	0.85	-2.5e-002	0.1	-4.5153e+006
353	0.85	2.5e-002	0.1	4.4875e+006
354	0.775	0.	0.1	-48042
355	0.8	-2.5e-002	0.1	-6.0138e+006
356	0.8	2.5e-002	0.1	5.9743e+006
357	0.725	0.	0.1	-49251
358	0.75	-2.5e-002	0.1	-7.5155e+006
359	0.75	2.5e-002	0.1	7.4754e+006
360	0.675	0.	0.1	-48973
361	0.7	-2.5e-002	0.1	-9.0151e+006
362	0.7	2.5e-002	0.1	8.9753e+006
363	0.625	0.	0.1	-48960
364	0.65	-2.5e-002	0.1	-1.0515e+007
365	0.65	2.5e-002	0.1	1.0475e+007
366	0.575	0.	0.1	-48928
367	0.6	-2.5e-002	0.1	-1.2015e+007
368	0.6	2.5e-002	0.1	1.1975e+007
369	0.525	0.	0.1	-48925
370	0.55	-2.5e-002	0.1	-1.3515e+007
371	0.55	2.5e-002	0.1	1.3475e+007
372	0.475	0.	0.1	-48920
373	0.5	-2.5e-002	0.1	-1.5015e+007
374	0.5	2.5e-002	0.1	1.4975e+007
375	0.425	0.	0.1	-48919
376	0.45	-2.5e-002	0.1	-1.6515e+007
377	0.45	2.5e-002	0.1	1.6475e+007
378	0.375	0.	0.1	-48916
379	0.4	-2.5e-002	0.1	-1.8015e+007
380	0.4	2.5e-002	0.1	1.7975e+007
381	0.325	0.	0.1	-48927
382	0.35	-2.5e-002	0.1	-1.9515e+007
383	0.35	2.5e-002	0.1	1.9475e+007
384	0.275	0.	0.1	-48882
385	0.3	-2.5e-002	0.1	-2.1015e+007
386	0.3	2.5e-002	0.1	2.0975e+007
387	0.225	0.	0.1	-48800
388	0.25	-2.5e-002	0.1	-2.2514e+007
389	0.25	2.5e-002	0.1	2.2476e+007
390	0.175	0.	0.1	-46628
391	0.2	-2.5e-002	0.1	-2.4021e+007
392	0.2	2.5e-002	0.1	2.3976e+007
393	0.125	0.	0.1	-35491
394	0.15	-2.5e-002	0.1	-2.5491e+007
395	0.15	2.5e-002	0.1	2.5483e+007
396	7.5e-002	0.	0.1	-1.1324e+005
397	0.1	-2.5e-002	0.1	-2.7076e+007
398	0.1	2.5e-002	0.1	2.6812e+007
399	5.e-002	-2.5e-002	0.1	-2.8018e+007
400	5.e-002	2.5e-002	0.1	2.6118e+007
401	2.5e-002	0.	0.1	-1.0803e+005
402	7.5e-002	-5.e-002	0.1	-5.4981e+007
403	2.5e-002	-5.e-002	0.1	-5.894e+007
404	5.e-002	-5.e-002	7.5e-002	-5.7528e+007
405	0.125	-5.e-002	0.1	-5.2532e+007
406	0.1	-5.e-002	7.5e-002	-5.4342e+007
407	0.175	-5.e-002	0.1	-4.9465e+007
408	0.15	-5.e-002	7.5e-002	-5.09e+007
409	0.225	-5.e-002	0.1	-4.6486e+007
410	0.2	-5.e-002	7.5e-002	-4.7997e+007
411	0.275	-5.e-002	0.1	-4.348e+007
412	0.25	-5.e-002	7.5e-002	-4.4971e+007
413	0.325	-5.e-002	0.1	-4.0482e+007
414	0.3	-5.e-002	7.5e-002	-4.1978e+007
415	0.375	-5.e-002	0.1	-3.7481e+007
416	0.35	-5.e-002	7.5e-002	-3.8976e+007
417	0.425	-5.e-002	0.1	-3.4481e+007
418	0.4	-5.e-002	7.5e-002	-3.5976e+007
419	0.475	-5.e-002	0.1	-3.1481e+007
420	0.45	-5.e-002	7.5e-002	-3.2976e+007
421	0.525	-5.e-002	0.1	-2.8481e+007
422	0.5	-5.e-002	7.5e-002	-2.9976e+007
423	0.575	-5.e-002	0.1	-2.5481e+007
424	0.55	-5.e-002	7.5e-002	-2.6976e+007
425	0.625	-5.e-002	0.1	-2.2481e+007
426	0.6	-5.e-002	7.5e-002	-2.3976e+007
427	0.675	-5.e-002	0.1	-1.9481e+007
428	0.65	-5.e-002	7.5e-002	-2.0976e+007
429	0.725	-5.e-002	0.1	-1.6481e+007
430	0.7	-5.e-002	7.5e-002	-1.7976e+007
431	0.775	-5.e-002	0.1	-1.3481e+007
432	0.75	-5.e-002	7.5e-002	-1.4976e+007
433	0.825	-5.e-002	0.1	-1.0488e+007
434	0.8	-5.e-002	7.5e-002	-1.1977e+007
435	0.875	-5.e-002	0.1	-7.4526e+006
436	0.85	-5.e-002	7.5e-002	-8.9941e+006
437	0.925	-5.e-002	0.1	-3.9958e+006
438	0.9	-5.e-002	7.5e-002	-5.8969e+006
439	0.975	-5.e-002	0.1	-9.6755e+005
440	0.95	-5.e-002	7.5e-002	-2.0183e+006
441	1.	-2.5e-002	0.1	-4.3173e+005
442	1.	-5.e-002	7.5e-002	1.1787e+005
443	1.	2.5e-002	0.1	3.3457e+005
444	1.	0.	7.5e-002	-9.9241e+005
445	0.975	5.e-002	0.1	2.7653e+006
446	1.	5.e-002	7.5e-002	1.867e+006
447	0.925	5.e-002	0.1	4.905e+006
448	0.95	5.e-002	7.5e-002	4.4031e+006
449	0.875	5.e-002	0.1	7.4846e+006
450	0.9	5.e-002	7.5e-002	5.9702e+006
451	0.825	5.e-002	0.1	1.0503e+007
452	0.85	5.e-002	7.5e-002	9.0237e+006
453	0.775	5.e-002	0.1	1.3498e+007
454	0.8	5.e-002	7.5e-002	1.2019e+007
455	0.725	5.e-002	0.1	1.65e+007
456	0.75	5.e-002	7.5e-002	1.5024e+007
457	0.675	5.e-002	0.1	1.95e+007
458	0.7	5.e-002	7.5e-002	1.8023e+007
459	0.625	5.e-002	0.1	2.25e+007
460	0.65	5.e-002	7.5e-002	2.1023e+007
461	0.575	5.e-002	0.1	2.55e+007
462	0.6	5.e-002	7.5e-002	2.4023e+007
463	0.525	5.e-002	0.1	2.85e+007
464	0.55	5.e-002	7.5e-002	2.7023e+007
465	0.475	5.e-002	0.1	3.15e+007
466	0.5	5.e-002	7.5e-002	3.0023e+007
467	0.425	5.e-002	0.1	3.45e+007
468	0.45	5.e-002	7.5e-002	3.3023e+007
469	0.375	5.e-002	0.1	3.75e+007
470	0.4	5.e-002	7.5e-002	3.6023e+007
471	0.325	5.e-002	0.1	4.05e+007
472	0.35	5.e-002	7.5e-002	3.9023e+007
473	0.275	5.e-002	0.1	4.35e+007
474	0.3	5.e-002	7.5e-002	4.2024e+007
475	0.225	5.e-002	0.1	4.6501e+007
476	0.25	5.e-002	7.5e-002	4.502e+007
477	0.175	5.e-002	0.1	4.9505e+007
478	0.2	5.e-002	7.5e-002	4.8039e+007
479	0.125	5.e-002	0.1	5.233e+007
480	0.15	5.e-002	7.5e-002	5.0978e+007
481	7.5e-002	5.e-002	0.1	5.3043e+007
482	0.1	5.e-002	7.5e-002	5.4163e+007
483	2.5e-002	5.e-002	0.1	6.109e+007
484	5.e-002	5.e-002	7.5e-002	5.5732e+007
485	0.	2.5e-002	0.1	3.4864e+007
486	0.	5.e-002	7.5e-002	6.3378e+007
487	0.	-2.5e-002	0.1	-3.1029e+007
488	0.	0.	7.5e-002	-1.9747e+006
489	0.	-5.e-002	7.5e-002	-5.9428e+007
490	0.	0.	2.5e-002	-1.9747e+006
491	0.	-2.5e-002	5.e-002	-3.0374e+007
492	0.	2.5e-002	5.e-002	2.6539e+007
493	0.	-2.5e-002	0.	-3.1029e+007
494	0.	2.5e-002	0.	3.4864e+007
495	0.	-5.e-002	2.5e-002	-5.9428e+007
496	2.5e-002	-5.e-002	0.	-5.894e+007
497	2.5e-002	-5.e-002	5.e-002	-5.8017e+007
498	0.	5.e-002	2.5e-002	6.3378e+007
499	2.5e-002	5.e-002	0.	6.109e+007
500	2.5e-002	5.e-002	5.e-002	5.802e+007
501	0.925	5.e-002	5.e-002	5.4683e+006
502	0.95	5.e-002	2.5e-002	4.4031e+006
503	0.975	5.e-002	5.e-002	3.5047e+006
504	0.875	5.e-002	5.e-002	7.5093e+006
505	0.9	5.e-002	2.5e-002	5.9702e+006
506	0.825	5.e-002	5.e-002	1.054e+007
507	0.85	5.e-002	2.5e-002	9.0237e+006
508	0.775	5.e-002	5.e-002	1.3545e+007
509	0.8	5.e-002	2.5e-002	1.2019e+007
510	0.725	5.e-002	5.e-002	1.6547e+007
511	0.75	5.e-002	2.5e-002	1.5024e+007
512	0.675	5.e-002	5.e-002	1.9547e+007
513	0.7	5.e-002	2.5e-002	1.8023e+007
514	0.625	5.e-002	5.e-002	2.2547e+007
515	0.65	5.e-002	2.5e-002	2.1023e+007
516	0.575	5.e-002	5.e-002	2.5547e+007
517	0.6	5.e-002	2.5e-002	2.4023e+007
518	0.525	5.e-002	5.e-002	2.8547e+007
519	0.55	5.e-002	2.5e-002	2.7023e+007
520	0.475	5.e-002	5.e-002	3.1547e+007
521	0.5	5.e-002	2.5e-002	3.0023e+007
522	0.425	5.e-002	5.e-002	3.4547e+007
523	0.45	5.e-002	2.5e-002	3.3023e+007
524	0.375	5.e-002	5.e-002	3.7547e+007
525	0.4	5.e-002	2.5e-002	3.6023e+007
526	0.325	5.e-002	5.e-002	4.0547e+007
527	0.35	5.e-002	2.5e-002	3.9023e+007
528	0.275	5.e-002	5.e-002	4.3544e+007
529	0.3	5.e-002	2.5e-002	4.2024e+007
530	0.225	5.e-002	5.e-002	4.6558e+007
531	0.25	5.e-002	2.5e-002	4.502e+007
532	0.175	5.e-002	5.e-002	4.9512e+007
533	0.2	5.e-002	2.5e-002	4.8039e+007
534	0.125	5.e-002	5.e-002	5.2811e+007
535	0.15	5.e-002	2.5e-002	5.0978e+007
536	7.5e-002	5.e-002	5.e-002	5.6852e+007
537	0.1	5.e-002	2.5e-002	5.4163e+007
538	5.e-002	5.e-002	2.5e-002	5.5732e+007
539	7.5e-002	5.e-002	0.	5.3043e+007
540	0.125	5.e-002	0.	5.233e+007
541	0.175	5.e-002	0.	4.9505e+007
542	0.225	5.e-002	0.	4.6501e+007
543	0.275	5.e-002	0.	4.35e+007
544	0.325	5.e-002	0.	4.05e+007
545	0.375	5.e-002	0.	3.75e+007
546	0.425	5.e-002	0.	3.45e+007
547	0.475	5.e-002	0.	3.15e+007
548	0.525	5.e-002	0.	2.85e+007
549	0.575	5.e-002	0.	2.55e+007
550	0.625	5.e-002	0.	2.25e+007
551	0.675	5.e-002	0.	1.95e+007
552	0.725	5.e-002	0.	1.65e+007
553	0.775	5.e-002	0.	1.3498e+007
554	0.825	5.e-002	0.	1.0503e+007
555	0.875	5.e-002	0.	7.4846e+006
556	0.925	5.e-002	0.	4.905e+006
557	0.975	5.e-002	0.	2.7653e+006
558	1.	5.e-002	2.5e-002	1.867e+006
559	1.	2.5e-002	0.	3.3457e+005
560	1.	2.5e-002	5.e-002	5.3997e+005
561	1.	0.	2.5e-002	-9.9241e+005
