Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-8.9746e-05
127	0.125	-0.05	0.025	-8.9719e-05
128	0.125	-0.05	0.05	-9.0534e-05
129	0.125	-0.05	0.075	-9.0655e-05
130	0.125	-0.05	0.1	-8.9996e-05
131	0.125	-0.025	0.	-9.0166e-05
132	0.125	-0.025	0.025	-9.0156e-05
133	0.125	-0.025	0.05	-8.9384e-05
134	0.125	-0.025	0.075	-9.0095e-05
135	0.125	-0.025	0.1	-8.9477e-05
136	0.125	0.	0.	-8.9782e-05
137	0.125	0.	0.025	-9.0253e-05
138	0.125	0.	0.05	-8.9873e-05
139	0.125	0.	0.075	-9.0240e-05
140	0.125	0.	0.1	-9.0311e-05
141	0.125	0.025	0.	-8.9212e-05
142	0.125	0.025	0.025	-8.9061e-05
143	0.125	0.025	0.05	-9.0261e-05
144	0.125	0.025	0.075	-9.0276e-05
145	0.125	0.025	0.1	-8.9936e-05
146	0.125	0.05	0.	-8.9985e-05
147	0.125	0.05	0.025	-9.0165e-05
148	0.125	0.05	0.05	-9.0158e-05
149	0.125	0.05	0.075	-8.9734e-05
150	0.125	0.05	0.1	-9.0187e-05
151	0.15	-0.05	0.	-1.2807e-04
152	0.15	-0.05	0.025	-1.2837e-04
153	0.15	-0.05	0.05	-1.2835e-04
154	0.15	-0.05	0.075	-1.2781e-04
155	0.15	-0.05	0.1	-1.2787e-04
156	0.15	-0.025	0.	-1.2940e-04
157	0.15	-0.025	0.025	-1.2779e-04
158	0.15	-0.025	0.05	-1.2844e-04
159	0.15	-0.025	0.075	-1.2855e-04
160	0.15	-0.025	0.1	-1.2822e-04
161	0.15	0.	0.	-1.2859e-04
162	0.15	0.	0.025	-1.2842e-04
163	0.15	0.	0.05	-1.2780e-04
164	0.15	0.	0.075	-1.2853e-04
165	0.15	0.	0.1	-1.2797e-04
166	0.15	0.025	0.	-1.2914e-04
167	0.15	0.025	0.025	-1.2847e-04
168	0.15	0.025	0.05	-1.2789e-04
169	0.15	0.025	0.075	-1.2843e-04
170	0.15	0.025	0.1	-1.2778e-04
171	0.15	0.05	0.	-1.2838e-04
172	0.15	0.05	0.025	-1.2813e-04
173	0.15	0.05	0.05	-1.2783e-04
174	0.15	0.05	0.075	-1.2782e-04
175	0.15	0.05	0.1	-1.2950e-04
176	0.175	-0.05	0.	-1.7309e-04
177	0.175	-0.05	0.025	-1.7273e-04
178	0.175	-0.05	0.05	-1.7261e-04
179	0.175	-0.05	0.075	-1.7336e-04
180	0.175	-0.05	0.1	-1.7259e-04
181	0.175	-0.025	0.	-1.7227e-04
182	0.175	-0.025	0.025	-1.7301e-04
183	0.175	-0.025	0.05	-1.7300e-04
184	0.175	-0.025	0.075	-1.7274e-04
185	0.175	-0.025	0.1	-1.7241e-04
186	0.175	0.	0.	-1.7276e-04
187	0.175	0.	0.025	-1.7271e-04
188	0.175	0.	0.05	-1.7261e-04
189	0.175	0.	0.075	-1.7322e-04
190	0.175	0.	0.1	-1.7457e-04
191	0.175	0.025	0.	-1.7395e-04
192	0.175	0.025	0.025	-1.7438e-04
193	0.175	0.025	0.05	-1.7264e-04
194	0.175	0.025	0.075	-1.7419e-04
195	0.175	0.025	0.1	-1.7319e-04
196	0.175	0.05	0.	-1.7371e-04
197	0.175	0.05	0.025	-1.7335e-04
198	0.175	0.05	0.05	-1.7279e-04
199	0.175	0.05	0.075	-1.7353e-04
200	0.175	0.05	0.1	-1.7337e-04
201	0.2	-0.05	0.	-2.2242e-04
202	0.2	-0.05	0.025	-2.2389e-04
203	0.2	-0.05	0.05	-2.2478e-04
204	0.2	-0.05	0.075	-2.2425e-04
205	0.2	-0.05	0.1	-2.2442e-04
206	0.2	-0.025	0.	-2.2333e-04
207	0.2	-0.025	0.025	-2.2423e-04
208	0.2	-0.025	0.05	-2.2391e-04
209	0.2	-0.025	0.075	-2.2382e-04
210	0.2	-0.025	0.1	-2.2339e-04
211	0.2	0.	0.	-2.2482e-04
212	0.2	0.	0.025	-2.2431e-04
213	0.2	0.	0.05	-2.2422e-04
214	0.2	0.	0.075	-2.2584e-04
215	0.2	0.	0.1	-2.2442e-04
216	0.2	0.025	0.	-2.2508e-04
217	0.2	0.025	0.025	-2.2424e-04
218	0.2	0.025	0.05	-2.2368e-04
219	0.2	0.025	0.075	-2.2305e-04
220	0.2	0.025	0.1	-2.2422e-04
221	0.2	0.05	0.	-2.2161e-04
222	0.2	0.05	0.025	-2.2424e-04
223	0.2	0.05	0.05	-2.2428e-04
224	0.2	0.05	0.075	-2.2381e-04
225	0.2	0.05	0.1	-2.2392e-04
226	0.225	-0.05	0.	-2.7956e-04
227	0.225	-0.05	0.025	-2.8253e-04
228	0.225	-0.05	0.05	-2.8059e-04
229	0.225	-0.05	0.075	-2.7988e-04
230	0.225	-0.05	0.1	-2.8158e-04
231	0.225	-0.025	0.	-2.8109e-04
232	0.225	-0.025	0.025	-2.8057e-04
233	0.225	-0.025	0.05	-2.8045e-04
234	0.225	-0.025	0.075	-2.8096e-04
235	0.225	-0.025	0.1	-2.8248e-04
236	0.225	0.	0.	-2.8150e-04
237	0.225	0.	0.025	-2.8093e-04
238	0.225	0.	0.05	-2.8193e-04
239	0.225	0.	0.075	-2.8100e-04
240	0.225	0.	0.1	-2.8142e-04
241	0.225	0.025	0.	-2.8114e-04
242	0.225	0.025	0.025	-2.8163e-04
243	0.225	0.025	0.05	-2.8047e-04
244	0.225	0.025	0.075	-2.7969e-04
245	0.225	0.025	0.1	-2.8199e-04
246	0.225	0.05	0.	-2.8266e-04
247	0.225	0.05	0.025	-2.7974e-04
248	0.225	0.05	0.05	-2.8117e-04
249	0.225	0.05	0.075	-2.8046e-04
250	0.225	0.05	0.1	-2.8196e-04
251	0.25	-0.05	0.	-3.4409e-04
252	0.25	-0.05	0.025	-3.4833e-04
253	0.25	-0.05	0.05	-3.4334e-04
254	0.25	-0.05	0.075	-3.4586e-04
255	0.25	-0.05	0.1	-3.4600e-04
256	0.25	-0.025	0.	-3.4448e-04
257	0.25	-0.025	0.025	-3.4380e-04
258	0.25	-0.025	0.05	-3.4388e-04
259	0.25	-0.025	0.075	-3.4376e-04
260	0.25	-0.025	0.1	-3.4531e-04
261	0.25	0.	0.	-3.4255e-04
262	0.25	0.	0.025	-3.4353e-04
263	0.25	0.	0.05	-3.4336e-04
264	0.25	0.	0.075	-3.4138e-04
265	0.25	0.	0.1	-3.4493e-04
266	0.25	0.025	0.	-3.4521e-04
267	0.25	0.025	0.025	-3.4288e-04
268	0.25	0.025	0.05	-3.4517e-04
269	0.25	0.025	0.075	-3.4157e-04
270	0.25	0.025	0.1	-3.4378e-04
271	0.25	0.05	0.	-3.4358e-04
272	0.25	0.05	0.025	-3.4387e-04
273	0.25	0.05	0.05	-3.4386e-04
274	0.25	0.05	0.075	-3.4364e-04
275	0.25	0.05	0.1	-3.4322e-04
276	0.275	-0.05	0.	-4.1198e-04
277	0.275	-0.05	0.025	-4.1440e-04
278	0.275	-0.05	0.05	-4.1120e-04
279	0.275	-0.05	0.075	-4.1587e-04
280	0.275	-0.05	0.1	-4.1111e-04
281	0.275	-0.025	0.	-4.1255e-04
282	0.275	-0.025	0.025	-4.1310e-04
283	0.275	-0.025	0.05	-4.1168e-04
284	0.275	-0.025	0.075	-4.1444e-04
285	0.275	-0.025	0.1	-4.1306e-04
286	0.275	0.	0.	-4.1182e-04
287	0.275	0.	0.025	-4.1442e-04
288	0.275	0.	0.05	-4.1048e-04
289	0.275	0.	0.075	-4.1122e-04
290	0.275	0.	0.1	-4.1308e-04
291	0.275	0.025	0.	-4.1348e-04
292	0.275	0.025	0.025	-4.1269e-04
293	0.275	0.025	0.05	-4.1195e-04
294	0.275	0.025	0.075	-4.1174e-04
295	0.275	0.025	0.1	-4.1402e-04
296	0.275	0.05	0.	-4.1255e-04
297	0.275	0.05	0.025	-4.1072e-04
298	0.275	0.05	0.05	-4.1062e-04
299	0.275	0.05	0.075	-4.1465e-04
300	0.275	0.05	0.1	-4.1097e-04
301	0.3	-0.05	0.	-4.8653e-04
302	0.3	-0.05	0.025	-4.8863e-04
303	0.3	-0.05	0.05	-4.8705e-04
304	0.3	-0.05	0.075	-4.8453e-04
305	0.3	-0.05	0.1	-4.8403e-04
306	0.3	-0.025	0.	-4.8964e-04
307	0.3	-0.025	0.025	-4.8398e-04
308	0.3	-0.025	0.05	-4.8492e-04
309	0.3	-0.025	0.075	-4.8672e-04
310	0.3	-0.025	0.1	-4.8557e-04
311	0.3	0.	0.	-4.8712e-04
312	0.3	0.	0.025	-4.8315e-04
313	0.3	0.	0.05	-4.8559e-04
314	0.3	0.	0.075	-4.8732e-04
315	0.3	0.	0.1	-4.8732e-04
316	0.3	0.025	0.	-4.8489e-04
317	0.3	0.025	0.025	-4.8401e-04
318	0.3	0.025	0.05	-4.8642e-04
319	0.3	0.025	0.075	-4.8345e-04
320	0.3	0.025	0.1	-4.8850e-04
321	0.3	0.05	0.	-4.8631e-04
322	0.3	0.05	0.025	-4.8465e-04
323	0.3	0.05	0.05	-4.8395e-04
324	0.3	0.05	0.075	-4.8477e-04
325	0.3	0.05	0.1	-4.8296e-04
326	0.325	-0.05	0.	-5.6621e-04
327	0.325	-0.05	0.025	-5.6328e-04
328	0.325	-0.05	0.05	-5.6600e-04
329	0.325	-0.05	0.075	-5.6631e-04
330	0.325	-0.05	0.1	-5.6728e-04
331	0.325	-0.025	0.	-5.6566e-04
332	0.325	-0.025	0.025	-5.6764e-04
333	0.325	-0.025	0.05	-5.6823e-04
334	0.325	-0.025	0.075	-5.6568e-04
335	0.325	-0.025	0.1	-5.6581e-04
336	0.325	0.	0.	-5.6383e-04
337	0.325	0.	0.025	-5.6286e-04
338	0.325	0.	0.05	-5.6799e-04
339	0.325	0.	0.075	-5.6646e-04
340	0.325	0.	0.1	-5.6665e-04
341	0.325	0.025	0.	-5.6376e-04
342	0.325	0.025	0.025	-5.6876e-04
343	0.325	0.025	0.05	-5.6458e-04
344	0.325	0.025	0.075	-5.6328e-04
345	0.325	0.025	0.1	-5.6380e-04
346	0.325	0.05	0.	-5.6865e-04
347	0.325	0.05	0.025	-5.6258e-04
348	0.325	0.05	0.05	-5.6340e-04
349	0.325	0.05	0.075	-5.7165e-04
350	0.325	0.05	0.1	-5.6722e-04
351	0.35	-0.05	0.	-6.4735e-04
352	0.35	-0.05	0.025	-6.4644e-04
353	0.35	-0.05	0.05	-6.4491e-04
354	0.35	-0.05	0.075	-6.4950e-04
355	0.35	-0.05	0.1	-6.5114e-04
356	0.35	-0.025	0.	-6.5319e-04
357	0.35	-0.025	0.025	-6.4433e-04
358	0.35	-0.025	0.05	-6.4581e-04
359	0.35	-0.025	0.075	-6.4894e-04
360	0.35	-0.025	0.1	-6.5649e-04
361	0.35	0.	0.	-6.5155e-04
362	0.35	0.	0.025	-6.5022e-04
363	0.35	0.	0.05	-6.4607e-04
364	0.35	0.	0.075	-6.4374e-04
365	0.35	0.	0.1	-6.4935e-04
366	0.35	0.025	0.	-6.4899e-04
367	0.35	0.025	0.025	-6.4855e-04
368	0.35	0.025	0.05	-6.4826e-04
369	0.35	0.025	0.075	-6.4731e-04
370	0.35	0.025	0.1	-6.4671e-04
371	0.35	0.05	0.	-6.5286e-04
372	0.35	0.05	0.025	-6.4695e-04
373	0.35	0.05	0.05	-6.4853e-04
374	0.35	0.05	0.075	-6.4915e-04
375	0.35	0.05	0.1	-6.5108e-04
376	0.375	-0.05	0.	-7.3577e-04
377	0.375	-0.05	0.025	-7.4117e-04
378	0.375	-0.05	0.05	-7.3657e-04
379	0.375	-0.05	0.075	-7.3780e-04
380	0.375	-0.05	0.1	-7.4313e-04
381	0.375	-0.025	0.	-7.3542e-04
382	0.375	-0.025	0.025	-7.4041e-04
383	0.375	-0.025	0.05	-7.4125e-04
384	0.375	-0.025	0.075	-7.3920e-04
385	0.375	-0.025	0.1	-7.3793e-04
386	0.375	0.	0.	-7.4456e-04
387	0.375	0.	0.025	-7.3824e-04
388	0.375	0.	0.05	-7.3888e-04
389	0.375	0.	0.075	-7.3729e-04
390	0.375	0.	0.1	-7.3873e-04
391	0.375	0.025	0.	-7.4113e-04
392	0.375	0.025	0.025	-7.3747e-04
393	0.375	0.025	0.05	-7.3205e-04
394	0.375	0.025	0.075	-7.3980e-04
395	0.375	0.025	0.1	-7.3510e-04
396	0.375	0.05	0.	-7.4047e-04
397	0.375	0.05	0.025	-7.3828e-04
398	0.375	0.05	0.05	-7.4107e-04
399	0.375	0.05	0.075	-7.3548e-04
400	0.375	0.05	0.1	-7.3670e-04
401	0.4	-0.05	0.	-8.3087e-04
402	0.4	-0.05	0.025	-8.2707e-04
403	0.4	-0.05	0.05	-8.3570e-04
404	0.4	-0.05	0.075	-8.2659e-04
405	0.4	-0.05	0.1	-8.3565e-04
406	0.4	-0.025	0.	-8.3341e-04
407	0.4	-0.025	0.025	-8.3134e-04
408	0.4	-0.025	0.05	-8.3315e-04
409	0.4	-0.025	0.075	-8.3306e-04
410	0.4	-0.025	0.1	-8.3067e-04
411	0.4	0.	0.	-8.3299e-04
412	0.4	0.	0.025	-8.3443e-04
413	0.4	0.	0.05	-8.2886e-04
414	0.4	0.	0.075	-8.3315e-04
415	0.4	0.	0.1	-8.2326e-04
416	0.4	0.025	0.	-8.2558e-04
417	0.4	0.025	0.025	-8.3388e-04
418	0.4	0.025	0.05	-8.3061e-04
419	0.4	0.025	0.075	-8.2916e-04
420	0.4	0.025	0.1	-8.3182e-04
421	0.4	0.05	0.	-8.3068e-04
422	0.4	0.05	0.025	-8.2871e-04
423	0.4	0.05	0.05	-8.2655e-04
424	0.4	0.05	0.075	-8.2545e-04
425	0.4	0.05	0.1	-8.3446e-04
426	0.425	-0.05	0.	-9.2865e-04
427	0.425	-0.05	0.025	-9.3383e-04
428	0.425	-0.05	0.05	-9.2861e-04
429	0.425	-0.05	0.075	-9.3154e-04
430	0.425	-0.05	0.1	-9.2975e-04
431	0.425	-0.025	0.	-9.3038e-04
432	0.425	-0.025	0.025	-9.3056e-04
433	0.425	-0.025	0.05	-9.2856e-04
434	0.425	-0.025	0.075	-9.2564e-04
435	0.425	-0.025	0.1	-9.3307e-04
436	0.425	0.	0.	-9.3615e-04
437	0.425	0.	0.025	-9.3639e-04
438	0.425	0.	0.05	-9.2816e-04
439	0.425	0.	0.075	-9.2749e-04
440	0.425	0.	0.1	-9.2816e-04
441	0.425	0.025	0.	-9.2956e-04
442	0.425	0.025	0.025	-9.3002e-04
443	0.425	0.025	0.05	-9.2651e-04
444	0.425	0.025	0.075	-9.2471e-04
445	0.425	0.025	0.1	-9.3040e-04
446	0.425	0.05	0.	-9.1708e-04
447	0.425	0.05	0.025	-9.2984e-04
448	0.425	0.05	0.05	-9.2670e-04
449	0.425	0.05	0.075	-9.3312e-04
450	0.425	0.05	0.1	-9.3412e-04
451	0.45	-0.05	0.	-1.0372e-03
452	0.45	-0.05	0.025	-1.0313e-03
453	0.45	-0.05	0.05	-1.0281e-03
454	0.45	-0.05	0.075	-1.0294e-03
455	0.45	-0.05	0.1	-1.0339e-03
456	0.45	-0.025	0.	-1.0260e-03
457	0.45	-0.025	0.025	-1.0385e-03
458	0.45	-0.025	0.05	-1.0314e-03
459	0.45	-0.025	0.075	-1.0348e-03
460	0.45	-0.025	0.1	-1.0254e-03
461	0.45	0.	0.	-1.0289e-03
462	0.45	0.	0.025	-1.0249e-03
463	0.45	0.	0.05	-1.0370e-03
464	0.45	0.	0.075	-1.0321e-03
465	0.45	0.	0.1	-1.0351e-03
466	0.45	0.025	0.	-1.0330e-03
467	0.45	0.025	0.025	-1.0347e-03
468	0.45	0.025	0.05	-1.0314e-03
469	0.45	0.025	0.075	-1.0319e-03
470	0.45	0.025	0.1	-1.0324e-03
471	0.45	0.05	0.	-1.0344e-03
472	0.45	0.05	0.025	-1.0345e-03
473	0.45	0.05	0.05	-1.0444e-03
474	0.45	0.05	0.075	-1.0397e-03
475	0.45	0.05	0.1	-1.0254e-03
476	0.475	-0.05	0.	-1.1388e-03
477	0.475	-0.05	0.025	-1.1376e-03
478	0.475	-0.05	0.05	-1.1452e-03
479	0.475	-0.05	0.075	-1.1380e-03
480	0.475	-0.05	0.1	-1.1415e-03
481	0.475	-0.025	0.	-1.1288e-03
482	0.475	-0.025	0.025	-1.1325e-03
483	0.475	-0.025	0.05	-1.1489e-03
484	0.475	-0.025	0.075	-1.1396e-03
485	0.475	-0.025	0.1	-1.1349e-03
486	0.475	0.	0.	-1.1405e-03
487	0.475	0.	0.025	-1.1346e-03
488	0.475	0.	0.05	-1.1381e-03
489	0.475	0.	0.075	-1.1328e-03
490	0.475	0.	0.1	-1.1358e-03
491	0.475	0.025	0.	-1.1375e-03
492	0.475	0.025	0.025	-1.1445e-03
493	0.475	0.025	0.05	-1.1415e-03
494	0.475	0.025	0.075	-1.1423e-03
495	0.475	0.025	0.1	-1.1393e-03
496	0.475	0.05	0.	-1.1432e-03
497	0.475	0.05	0.025	-1.1354e-03
498	0.475	0.05	0.05	-1.1361e-03
499	0.475	0.05	0.075	-1.1413e-03
500	0.475	0.05	0.1	-1.1381e-03
501	0.5	-0.05	0.	-1.2499e-03
502	0.5	-0.05	0.025	-1.2492e-03
503	0.5	-0.05	0.05	-1.2563e-03
504	0.5	-0.05	0.075	-1.2565e-03
505	0.5	-0.05	0.1	-1.2469e-03
506	0.5	-0.025	0.	-1.2412e-03
507	0.5	-0.025	0.025	-1.2464e-03
508	0.5	-0.025	0.05	-1.2455e-03
509	0.5	-0.025	0.075	-1.2542e-03
510	0.5	-0.025	0.1	-1.2546e-03
511	0.5	0.	0.	-1.2448e-03
512	0.5	0.	0.025	-1.2462e-03
513	0.5	0.	0.05	-1.2426e-03
514	0.5	0.	0.075	-1.2507e-03
515	0.5	0.	0.1	-1.2498e-03
516	0.5	0.025	0.	-1.2539e-03
517	0.5	0.025	0.025	-1.2525e-03
518	0.5	0.025	0.05	-1.2531e-03
519	0.5	0.025	0.075	-1.2423e-03
520	0.5	0.025	0.1	-1.2469e-03
521	0.5	0.05	0.	-1.2547e-03
522	0.5	0.05	0.025	-1.2473e-03
523	0.5	0.05	0.05	-1.2419e-03
524	0.5	0.05	0.075	-1.2540e-03
525	0.5	0.05	0.1	-1.2471e-03
526	0.525	-0.05	0.	-1.3701e-03
527	0.525	-0.05	0.025	-1.3642e-03
528	0.525	-0.05	0.05	-1.3628e-03
529	0.525	-0.05	0.075	-1.3718e-03
530	0.525	-0.05	0.1	-1.3572e-03
531	0.525	-0.025	0.	-1.3722e-03
532	0.525	-0.025	0.025	-1.3609e-03
533	0.525	-0.025	0.05	-1.3652e-03
534	0.525	-0.025	0.075	-1.3653e-03
535	0.525	-0.025	0.1	-1.3620e-03
536	0.525	0.	0.	-1.3602e-03
537	0.525	0.	0.025	-1.3623e-03
538	0.525	0.	0.05	-1.3588e-03
539	0.525	0.	0.075	-1.3751e-03
540	0.525	0.	0.1	-1.3617e-03
541	0.525	0.025	0.	-1.3707e-03
542	0.525	0.025	0.025	-1.3699e-03
543	0.525	0.025	0.05	-1.3663e-03
544	0.525	0.025	0.075	-1.3636e-03
545	0.525	0.025	0.1	-1.3654e-03
546	0.525	0.05	0.	-1.3675e-03
547	0.525	0.05	0.025	-1.3649e-03
548	0.525	0.05	0.05	-1.3558e-03
549	0.525	0.05	0.075	-1.3544e-03
550	0.525	0.05	0.1	-1.3726e-03
551	0.55	-0.05	0.	-1.4666e-03
552	0.55	-0.05	0.025	-1.4834e-03
553	0.55	-0.05	0.05	-1.4809e-03
554	0.55	-0.05	0.075	-1.4832e-03
555	0.55	-0.05	0.1	-1.4755e-03
556	0.55	-0.025	0.	-1.4843e-03
557	0.55	-0.025	0.025	-1.4835e-03
558	0.55	-0.025	0.05	-1.4986e-03
559	0.55	-0.025	0.075	-1.4830e-03
560	0.55	-0.025	0.1	-1.4902e-03
561	0.55	0.	0.	-1.4734e-03
562	0.55	0.	0.025	-1.4883e-03
563	0.55	0.	0.05	-1.4836e-03
564	0.55	0.	0.075	-1.4838e-03
565	0.55	0.	0.1	-1.4839e-03
566	0.55	0.025	0.	-1.4924e-03
567	0.55	0.025	0.025	-1.4838e-03
568	0.55	0.025	0.05	-1.4776e-03
569	0.55	0.025	0.075	-1.4786e-03
570	0.55	0.025	0.1	-1.4871e-03
571	0.55	0.05	0.	-1.4849e-03
572	0.55	0.05	0.025	-1.4732e-03
573	0.55	0.05	0.05	-1.4853e-03
574	0.55	0.05	0.075	-1.4758e-03
575	0.55	0.05	0.1	-1.4848e-03
576	0.575	-0.05	0.	-1.5984e-03
577	0.575	-0.05	0.025	-1.6017e-03
578	0.575	-0.05	0.05	-1.6000e-03
579	0.575	-0.05	0.075	-1.6133e-03
580	0.575	-0.05	0.1	-1.6061e-03
581	0.575	-0.025	0.	-1.6116e-03
582	0.575	-0.025	0.025	-1.6221e-03
583	0.575	-0.025	0.05	-1.6038e-03
584	0.575	-0.025	0.075	-1.6132e-03
585	0.575	-0.025	0.1	-1.5990e-03
586	0.575	0.	0.	-1.6116e-03
587	0.575	0.	0.025	-1.5984e-03
588	0.575	0.	0.05	-1.6034e-03
589	0.575	0.	0.075	-1.6070e-03
590	0.575	0.	0.1	-1.6080e-03
591	0.575	0.025	0.	-1.5954e-03
592	0.575	0.025	0.025	-1.5980e-03
593	0.575	0.025	0.05	-1.6075e-03
594	0.575	0.025	0.075	-1.6012e-03
595	0.575	0.025	0.1	-1.5946e-03
596	0.575	0.05	0.	-1.6031e-03
597	0.575	0.05	0.025	-1.6028e-03
598	0.575	0.05	0.05	-1.6047e-03
599	0.575	0.05	0.075	-1.6069e-03
600	0.575	0.05	0.1	-1.6065e-03
601	0.6	-0.05	0.	-1.7227e-03
602	0.6	-0.05	0.025	-1.7252e-03
603	0.6	-0.05	0.05	-1.7344e-03
604	0.6	-0.05	0.075	-1.7242e-03
605	0.6	-0.05	0.1	-1.7253e-03
606	0.6	-0.025	0.	-1.7176e-03
