Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
240	0.225	0.	0.1	2.9032e+08
241	0.225	0.025	0.	3.7804e+08
242	0.225	0.025	0.025	3.8059e+08
243	0.225	0.025	0.05	3.7825e+08
244	0.225	0.025	0.075	3.8521e+08
245	0.225	0.025	0.1	3.8290e+08
246	0.225	0.05	0.	4.7101e+08
247	0.225	0.05	0.025	4.7505e+08
248	0.225	0.05	0.05	4.6978e+08
249	0.225	0.05	0.075	4.7361e+08
250	0.225	0.05	0.1	4.7350e+08
251	0.25	-0.05	0.	1.0848e+08
252	0.25	-0.05	0.025	1.0864e+08
253	0.25	-0.05	0.05	1.0801e+08
254	0.25	-0.05	0.075	1.0785e+08
255	0.25	-0.05	0.1	1.0590e+08
256	0.25	-0.025	0.	1.9986e+08
257	0.25	-0.025	0.025	1.9722e+08
258	0.25	-0.025	0.05	1.9812e+08
259	0.25	-0.025	0.075	2.0068e+08
260	0.25	-0.025	0.1	1.9658e+08
261	0.25	0.	0.	2.8804e+08
262	0.25	0.	0.025	2.8886e+08
263	0.25	0.	0.05	2.8989e+08
264	0.25	0.	0.075	2.8800e+08
265	0.25	0.	0.1	2.9003e+08
266	0.25	0.025	0.	3.7706e+08
267	0.25	0.025	0.025	3.7923e+08
268	0.25	0.025	0.05	3.7894e+08
269	0.25	0.025	0.075	3.7779e+08
270	0.25	0.025	0.1	3.7873e+08
271	0.25	0.05	0.	4.6554e+08
272	0.25	0.05	0.025	4.6716e+08
273	0.25	0.05	0.05	4.6439e+08
274	0.25	0.05	0.075	4.6676e+08
275	0.25	0.05	0.1	4.7120e+08
276	0.275	-0.05	0.	1.1429e+08
277	0.275	-0.05	0.025	1.1421e+08
278	0.275	-0.05	0.05	1.1291e+08
279	0.275	-0.05	0.075	1.1422e+08
280	0.275	-0.05	0.1	1.1396e+08
281	0.275	-0.025	0.	2.0165e+08
282	0.275	-0.025	0.025	2.0267e+08
283	0.275	-0.025	0.05	2.0051e+08
284	0.275	-0.025	0.075	2.0062e+08
285	0.275	-0.025	0.1	2.0211e+08
286	0.275	0.	0.	2.8696e+08
287	0.275	0.	0.025	2.8815e+08
288	0.275	0.	0.05	2.8455e+08
289	0.275	0.	0.075	2.8747e+08
290	0.275	0.	0.1	2.9026e+08
291	0.275	0.025	0.	3.7575e+08
292	0.275	0.025	0.025	3.7702e+08
293	0.275	0.025	0.05	3.7715e+08
294	0.275	0.025	0.075	3.7804e+08
295	0.275	0.025	0.1	3.7422e+08
296	0.275	0.05	0.	4.6461e+08
297	0.275	0.05	0.025	4.6823e+08
298	0.275	0.05	0.05	4.6193e+08
299	0.275	0.05	0.075	4.5834e+08
300	0.275	0.05	0.1	4.6035e+08
301	0.3	-0.05	0.	1.2034e+08
302	0.3	-0.05	0.025	1.1880e+08
303	0.3	-0.05	0.05	1.1945e+08
304	0.3	-0.05	0.075	1.1976e+08
305	0.3	-0.05	0.1	1.2008e+08
306	0.3	-0.025	0.	2.0620e+08
307	0.3	-0.025	0.025	2.0484e+08
308	0.3	-0.025	0.05	2.0264e+08
309	0.3	-0.025	0.075	2.0873e+08
310	0.3	-0.025	0.1	2.0398e+08
311	0.3	0.	0.	2.8510e+08
312	0.3	0.	0.025	2.8621e+08
313	0.3	0.	0.05	2.8622e+08
314	0.3	0.	0.075	2.8567e+08
315	0.3	0.	0.1	2.8889e+08
316	0.3	0.025	0.	3.6605e+08
317	0.3	0.025	0.025	3.7419e+08
318	0.3	0.025	0.05	3.7382e+08
319	0.3	0.025	0.075	3.7098e+08
320	0.3	0.025	0.1	3.7404e+08
321	0.3	0.05	0.	4.5301e+08
322	0.3	0.05	0.025	4.5370e+08
323	0.3	0.05	0.05	4.5750e+08
324	0.3	0.05	0.075	4.5543e+08
325	0.3	0.05	0.1	4.5429e+08
326	0.325	-0.05	0.	1.2591e+08
327	0.325	-0.05	0.025	1.2700e+08
328	0.325	-0.05	0.05	1.2697e+08
329	0.325	-0.05	0.075	1.2632e+08
330	0.325	-0.05	0.1	1.2573e+08
331	0.325	-0.025	0.	2.0765e+08
332	0.325	-0.025	0.025	2.0593e+08
333	0.325	-0.025	0.05	2.0845e+08
334	0.325	-0.025	0.075	2.0818e+08
335	0.325	-0.025	0.1	2.0940e+08
336	0.325	0.	0.	2.8661e+08
337	0.325	0.	0.025	2.8640e+08
338	0.325	0.	0.05	2.8895e+08
339	0.325	0.	0.075	2.8753e+08
340	0.325	0.	0.1	2.8973e+08
341	0.325	0.025	0.	3.7192e+08
342	0.325	0.025	0.025	3.7277e+08
343	0.325	0.025	0.05	3.6913e+08
344	0.325	0.025	0.075	3.7095e+08
345	0.325	0.025	0.1	3.6786e+08
346	0.325	0.05	0.	4.5059e+08
347	0.325	0.05	0.025	4.4986e+08
348	0.325	0.05	0.05	4.4971e+08
349	0.325	0.05	0.075	4.5492e+08
350	0.325	0.05	0.1	4.4638e+08
351	0.35	-0.05	0.	1.3200e+08
352	0.35	-0.05	0.025	1.3204e+08
353	0.35	-0.05	0.05	1.3251e+08
354	0.35	-0.05	0.075	1.3113e+08
355	0.35	-0.05	0.1	1.3176e+08
356	0.35	-0.025	0.	2.0925e+08
357	0.35	-0.025	0.025	2.0716e+08
358	0.35	-0.025	0.05	2.1146e+08
359	0.35	-0.025	0.075	2.0815e+08
360	0.35	-0.025	0.1	2.0798e+08
361	0.35	0.	0.	2.8964e+08
362	0.35	0.	0.025	2.8742e+08
363	0.35	0.	0.05	2.8748e+08
364	0.35	0.	0.075	2.8751e+08
365	0.35	0.	0.1	2.8986e+08
366	0.35	0.025	0.	3.6479e+08
367	0.35	0.025	0.025	3.6731e+08
368	0.35	0.025	0.05	3.6349e+08
369	0.35	0.025	0.075	3.6672e+08
370	0.35	0.025	0.1	3.6798e+08
371	0.35	0.05	0.	4.4774e+08
372	0.35	0.05	0.025	4.3987e+08
373	0.35	0.05	0.05	4.4321e+08
374	0.35	0.05	0.075	4.4826e+08
375	0.35	0.05	0.1	4.4646e+08
376	0.375	-0.05	0.	1.3784e+08
377	0.375	-0.05	0.025	1.3800e+08
378	0.375	-0.05	0.05	1.3825e+08
379	0.375	-0.05	0.075	1.3769e+08
380	0.375	-0.05	0.1	1.3845e+08
381	0.375	-0.025	0.	2.1363e+08
382	0.375	-0.025	0.025	2.1158e+08
383	0.375	-0.025	0.05	2.1237e+08
384	0.375	-0.025	0.075	2.1242e+08
385	0.375	-0.025	0.1	2.1267e+08
386	0.375	0.	0.	2.8847e+08
387	0.375	0.	0.025	2.8831e+08
388	0.375	0.	0.05	2.8676e+08
389	0.375	0.	0.075	2.9032e+08
390	0.375	0.	0.1	2.8801e+08
391	0.375	0.025	0.	3.6619e+08
392	0.375	0.025	0.025	3.6614e+08
393	0.375	0.025	0.05	3.6069e+08
394	0.375	0.025	0.075	3.6193e+08
395	0.375	0.025	0.1	3.6209e+08
396	0.375	0.05	0.	4.3882e+08
397	0.375	0.05	0.025	4.3991e+08
398	0.375	0.05	0.05	4.3839e+08
399	0.375	0.05	0.075	4.3655e+08
400	0.375	0.05	0.1	4.4234e+08
401	0.4	-0.05	0.	1.4362e+08
402	0.4	-0.05	0.025	1.4464e+08
403	0.4	-0.05	0.05	1.4397e+08
404	0.4	-0.05	0.075	1.4394e+08
405	0.4	-0.05	0.1	1.4458e+08
406	0.4	-0.025	0.	2.1800e+08
407	0.4	-0.025	0.025	2.1640e+08
408	0.4	-0.025	0.05	2.1537e+08
409	0.4	-0.025	0.075	2.1792e+08
410	0.4	-0.025	0.1	2.1664e+08
411	0.4	0.	0.	2.8829e+08
412	0.4	0.	0.025	2.8978e+08
413	0.4	0.	0.05	2.8856e+08
414	0.4	0.	0.075	2.9225e+08
415	0.4	0.	0.1	2.8800e+08
416	0.4	0.025	0.	3.6248e+08
417	0.4	0.025	0.025	3.6095e+08
418	0.4	0.025	0.05	3.6095e+08
419	0.4	0.025	0.075	3.5922e+08
420	0.4	0.025	0.1	3.5923e+08
421	0.4	0.05	0.	4.3329e+08
422	0.4	0.05	0.025	4.2975e+08
423	0.4	0.05	0.05	4.3051e+08
424	0.4	0.05	0.075	4.3204e+08
425	0.4	0.05	0.1	4.3522e+08
426	0.425	-0.05	0.	1.5007e+08
427	0.425	-0.05	0.025	1.5006e+08
428	0.425	-0.05	0.05	1.4905e+08
429	0.425	-0.05	0.075	1.5153e+08
430	0.425	-0.05	0.1	1.5100e+08
431	0.425	-0.025	0.	2.2060e+08
432	0.425	-0.025	0.025	2.1709e+08
433	0.425	-0.025	0.05	2.1946e+08
434	0.425	-0.025	0.075	2.1777e+08
435	0.425	-0.025	0.1	2.2001e+08
436	0.425	0.	0.	2.8856e+08
437	0.425	0.	0.025	2.8890e+08
438	0.425	0.	0.05	2.8676e+08
439	0.425	0.	0.075	2.8620e+08
440	0.425	0.	0.1	2.8689e+08
441	0.425	0.025	0.	3.5766e+08
442	0.425	0.025	0.025	3.5648e+08
443	0.425	0.025	0.05	3.5754e+08
444	0.425	0.025	0.075	3.5481e+08
445	0.425	0.025	0.1	3.5699e+08
446	0.425	0.05	0.	4.2957e+08
447	0.425	0.05	0.025	4.2685e+08
448	0.425	0.05	0.05	4.2701e+08
449	0.425	0.05	0.075	4.2703e+08
450	0.425	0.05	0.1	4.2469e+08
451	0.45	-0.05	0.	1.5753e+08
452	0.45	-0.05	0.025	1.5633e+08
453	0.45	-0.05	0.05	1.5617e+08
454	0.45	-0.05	0.075	1.5664e+08
455	0.45	-0.05	0.1	1.5688e+08
456	0.45	-0.025	0.	2.2034e+08
457	0.45	-0.025	0.025	2.2208e+08
458	0.45	-0.025	0.05	2.2498e+08
459	0.45	-0.025	0.075	2.2420e+08
460	0.45	-0.025	0.1	2.2186e+08
461	0.45	0.	0.	2.8926e+08
462	0.45	0.	0.025	2.8744e+08
463	0.45	0.	0.05	2.8861e+08
464	0.45	0.	0.075	2.8721e+08
465	0.45	0.	0.1	2.8718e+08
466	0.45	0.025	0.	3.5274e+08
467	0.45	0.025	0.025	3.5757e+08
468	0.45	0.025	0.05	3.5298e+08
469	0.45	0.025	0.075	3.5643e+08
470	0.45	0.025	0.1	3.5308e+08
471	0.45	0.05	0.	4.1862e+08
472	0.45	0.05	0.025	4.2098e+08
473	0.45	0.05	0.05	4.1673e+08
474	0.45	0.05	0.075	4.2167e+08
475	0.45	0.05	0.1	4.1966e+08
476	0.475	-0.05	0.	1.6146e+08
477	0.475	-0.05	0.025	1.6126e+08
478	0.475	-0.05	0.05	1.6392e+08
479	0.475	-0.05	0.075	1.6197e+08
480	0.475	-0.05	0.1	1.6193e+08
481	0.475	-0.025	0.	2.2618e+08
482	0.475	-0.025	0.025	2.2386e+08
483	0.475	-0.025	0.05	2.2653e+08
484	0.475	-0.025	0.075	2.2495e+08
485	0.475	-0.025	0.1	2.2313e+08
486	0.475	0.	0.	2.8708e+08
487	0.475	0.	0.025	2.8611e+08
488	0.475	0.	0.05	2.8814e+08
489	0.475	0.	0.075	2.8663e+08
490	0.475	0.	0.1	2.8644e+08
491	0.475	0.025	0.	3.5162e+08
492	0.475	0.025	0.025	3.5109e+08
493	0.475	0.025	0.05	3.5355e+08
494	0.475	0.025	0.075	3.5345e+08
495	0.475	0.025	0.1	3.5113e+08
496	0.475	0.05	0.	4.1524e+08
497	0.475	0.05	0.025	4.1050e+08
498	0.475	0.05	0.05	4.1573e+08
499	0.475	0.05	0.075	4.1502e+08
500	0.475	0.05	0.1	4.1637e+08
501	0.5	-0.05	0.	1.6769e+08
502	0.5	-0.05	0.025	1.6770e+08
503	0.5	-0.05	0.05	1.6771e+08
504	0.5	-0.05	0.075	1.6945e+08
505	0.5	-0.05	0.1	1.6829e+08
506	0.5	-0.025	0.	2.2595e+08
507	0.5	-0.025	0.025	2.2888e+08
508	0.5	-0.025	0.05	2.2737e+08
509	0.5	-0.025	0.075	2.2948e+08
510	0.5	-0.025	0.1	2.2874e+08
511	0.5	0.	0.	2.9014e+08
512	0.5	0.	0.025	2.8980e+08
513	0.5	0.	0.05	2.8962e+08
514	0.5	0.	0.075	2.8996e+08
515	0.5	0.	0.1	2.8941e+08
516	0.5	0.025	0.	3.4655e+08
517	0.5	0.025	0.025	3.4561e+08
518	0.5	0.025	0.05	3.4627e+08
519	0.5	0.025	0.075	3.4953e+08
520	0.5	0.025	0.1	3.4336e+08
521	0.5	0.05	0.	4.0796e+08
522	0.5	0.05	0.025	4.0735e+08
523	0.5	0.05	0.05	4.1100e+08
524	0.5	0.05	0.075	4.0771e+08
525	0.5	0.05	0.1	4.0710e+08
526	0.525	-0.05	0.	1.7537e+08
527	0.525	-0.05	0.025	1.7390e+08
528	0.525	-0.05	0.05	1.7374e+08
529	0.525	-0.05	0.075	1.7349e+08
530	0.525	-0.05	0.1	1.7430e+08
531	0.525	-0.025	0.	2.3054e+08
532	0.525	-0.025	0.025	2.3055e+08
533	0.525	-0.025	0.05	2.3301e+08
534	0.525	-0.025	0.075	2.3107e+08
535	0.525	-0.025	0.1	2.3038e+08
536	0.525	0.	0.	2.8628e+08
537	0.525	0.	0.025	2.8834e+08
538	0.525	0.	0.05	2.8703e+08
539	0.525	0.	0.075	2.8736e+08
540	0.525	0.	0.1	2.8653e+08
541	0.525	0.025	0.	3.4541e+08
542	0.525	0.025	0.025	3.4230e+08
543	0.525	0.025	0.05	3.4585e+08
544	0.525	0.025	0.075	3.4387e+08
545	0.525	0.025	0.1	3.4648e+08
546	0.525	0.05	0.	4.0317e+08
547	0.525	0.05	0.025	4.0225e+08
548	0.525	0.05	0.05	4.0404e+08
549	0.525	0.05	0.075	4.0576e+08
550	0.525	0.05	0.1	4.0506e+08
551	0.55	-0.05	0.	1.7858e+08
552	0.55	-0.05	0.025	1.7935e+08
553	0.55	-0.05	0.05	1.7948e+08
554	0.55	-0.05	0.075	1.8069e+08
555	0.55	-0.05	0.1	1.7944e+08
556	0.55	-0.025	0.	2.3321e+08
557	0.55	-0.025	0.025	2.3297e+08
558	0.55	-0.025	0.05	2.3442e+08
559	0.55	-0.025	0.075	2.3489e+08
560	0.55	-0.025	0.1	2.3230e+08
561	0.55	0.	0.	2.8711e+08
562	0.55	0.	0.025	2.8473e+08
563	0.55	0.	0.05	2.8387e+08
564	0.55	0.	0.075	2.8884e+08
565	0.55	0.	0.1	2.8855e+08
566	0.55	0.025	0.	3.4235e+08
567	0.55	0.025	0.025	3.4526e+08
568	0.55	0.025	0.05	3.3856e+08
569	0.55	0.025	0.075	3.3773e+08
570	0.55	0.025	0.1	3.3969e+08
571	0.55	0.05	0.	3.9096e+08
572	0.55	0.05	0.025	3.9454e+08
573	0.55	0.05	0.05	3.9738e+08
574	0.55	0.05	0.075	3.9670e+08
575	0.55	0.05	0.1	3.9844e+08
576	0.575	-0.05	0.	1.8641e+08
577	0.575	-0.05	0.025	1.8555e+08
578	0.575	-0.05	0.05	1.8541e+08
579	0.575	-0.05	0.075	1.8649e+08
580	0.575	-0.05	0.1	1.8429e+08
581	0.575	-0.025	0.	2.3248e+08
582	0.575	-0.025	0.025	2.3755e+08
583	0.575	-0.025	0.05	2.3733e+08
584	0.575	-0.025	0.075	2.3923e+08
585	0.575	-0.025	0.1	2.3799e+08
586	0.575	0.	0.	2.8853e+08
587	0.575	0.	0.025	2.8746e+08
588	0.575	0.	0.05	2.8660e+08
589	0.575	0.	0.075	2.8752e+08
590	0.575	0.	0.1	2.8965e+08
591	0.575	0.025	0.	3.3994e+08
592	0.575	0.025	0.025	3.4090e+08
593	0.575	0.025	0.05	3.3922e+08
594	0.575	0.025	0.075	3.3717e+08
595	0.575	0.025	0.1	3.4136e+08
596	0.575	0.05	0.	3.9250e+08
597	0.575	0.05	0.025	3.9043e+08
598	0.575	0.05	0.05	3.9130e+08
599	0.575	0.05	0.075	3.9117e+08
600	0.575	0.05	0.1	3.8890e+08
601	0.6	-0.05	0.	1.9170e+08
602	0.6	-0.05	0.025	1.9095e+08
603	0.6	-0.05	0.05	1.9170e+08
604	0.6	-0.05	0.075	1.9319e+08
605	0.6	-0.05	0.1	1.9297e+08
606	0.6	-0.025	0.	2.4080e+08
607	0.6	-0.025	0.025	2.4138e+08
608	0.6	-0.025	0.05	2.3947e+08
609	0.6	-0.025	0.075	2.3831e+08
610	0.6	-0.025	0.1	2.3977e+08
611	0.6	0.	0.	2.8787e+08
612	0.6	0.	0.025	2.8917e+08
613	0.6	0.	0.05	2.8888e+08
614	0.6	0.	0.075	2.8975e+08
615	0.6	0.	0.1	2.8452e+08
616	0.6	0.025	0.	3.3439e+08
617	0.6	0.025	0.025	3.3582e+08
618	0.6	0.025	0.05	3.3697e+08
619	0.6	0.025	0.075	3.4022e+08
620	0.6	0.025	0.1	3.3403e+08
621	0.6	0.05	0.	3.8236e+08
622	0.6	0.05	0.025	3.8302e+08
623	0.6	0.05	0.05	3.8228e+08
624	0.6	0.05	0.075	3.8195e+08
625	0.6	0.05	0.1	3.8411e+08
626	0.625	-0.05	0.	1.9917e+08
627	0.625	-0.05	0.025	1.9814e+08
628	0.625	-0.05	0.05	1.9698e+08
629	0.625	-0.05	0.075	1.9777e+08
630	0.625	-0.05	0.1	1.9677e+08
631	0.625	-0.025	0.	2.4443e+08
632	0.625	-0.025	0.025	2.4514e+08
633	0.625	-0.025	0.05	2.4067e+08
