Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-1.3498e-04
127	0.125	-0.05	0.025	-1.3410e-04
128	0.125	-0.05	0.05	-1.3470e-04
129	0.125	-0.05	0.075	-1.3530e-04
130	0.125	-0.05	0.1	-1.3473e-04
131	0.125	-0.025	0.	-1.3519e-04
132	0.125	-0.025	0.025	-1.3390e-04
133	0.125	-0.025	0.05	-1.3399e-04
134	0.125	-0.025	0.075	-1.3437e-04
135	0.125	-0.025	0.1	-1.3461e-04
136	0.125	0.	0.	-1.3495e-04
137	0.125	0.	0.025	-1.3511e-04
138	0.125	0.	0.05	-1.3610e-04
139	0.125	0.	0.075	-1.3437e-04
140	0.125	0.	0.1	-1.3460e-04
141	0.125	0.025	0.	-1.3438e-04
142	0.125	0.025	0.025	-1.3535e-04
143	0.125	0.025	0.05	-1.3538e-04
144	0.125	0.025	0.075	-1.3452e-04
145	0.125	0.025	0.1	-1.3588e-04
146	0.125	0.05	0.	-1.3438e-04
147	0.125	0.05	0.025	-1.3532e-04
148	0.125	0.05	0.05	-1.3555e-04
149	0.125	0.05	0.075	-1.3403e-04
150	0.125	0.05	0.1	-1.3508e-04
151	0.15	-0.05	0.	-1.9028e-04
152	0.15	-0.05	0.025	-1.9301e-04
153	0.15	-0.05	0.05	-1.9153e-04
154	0.15	-0.05	0.075	-1.9281e-04
155	0.15	-0.05	0.1	-1.9296e-04
156	0.15	-0.025	0.	-1.9324e-04
157	0.15	-0.025	0.025	-1.9306e-04
158	0.15	-0.025	0.05	-1.9242e-04
159	0.15	-0.025	0.075	-1.9208e-04
160	0.15	-0.025	0.1	-1.9232e-04
161	0.15	0.	0.	-1.9152e-04
162	0.15	0.	0.025	-1.9221e-04
163	0.15	0.	0.05	-1.9215e-04
164	0.15	0.	0.075	-1.9177e-04
165	0.15	0.	0.1	-1.9104e-04
166	0.15	0.025	0.	-1.9139e-04
167	0.15	0.025	0.025	-1.8995e-04
168	0.15	0.025	0.05	-1.9214e-04
169	0.15	0.025	0.075	-1.9265e-04
170	0.15	0.025	0.1	-1.9031e-04
171	0.15	0.05	0.	-1.9256e-04
172	0.15	0.05	0.025	-1.9228e-04
173	0.15	0.05	0.05	-1.9147e-04
174	0.15	0.05	0.075	-1.9204e-04
175	0.15	0.05	0.1	-1.9318e-04
176	0.175	-0.05	0.	-2.5854e-04
177	0.175	-0.05	0.025	-2.5963e-04
178	0.175	-0.05	0.05	-2.5991e-04
179	0.175	-0.05	0.075	-2.5869e-04
180	0.175	-0.05	0.1	-2.6059e-04
181	0.175	-0.025	0.	-2.5997e-04
182	0.175	-0.025	0.025	-2.5929e-04
183	0.175	-0.025	0.05	-2.6200e-04
184	0.175	-0.025	0.075	-2.6060e-04
185	0.175	-0.025	0.1	-2.5780e-04
186	0.175	0.	0.	-2.5914e-04
187	0.175	0.	0.025	-2.6211e-04
188	0.175	0.	0.05	-2.5853e-04
189	0.175	0.	0.075	-2.5962e-04
190	0.175	0.	0.1	-2.6082e-04
191	0.175	0.025	0.	-2.6022e-04
192	0.175	0.025	0.025	-2.6037e-04
193	0.175	0.025	0.05	-2.6031e-04
194	0.175	0.025	0.075	-2.5957e-04
195	0.175	0.025	0.1	-2.5872e-04
196	0.175	0.05	0.	-2.6000e-04
197	0.175	0.05	0.025	-2.5913e-04
198	0.175	0.05	0.05	-2.5905e-04
199	0.175	0.05	0.075	-2.6109e-04
200	0.175	0.05	0.1	-2.5915e-04
201	0.2	-0.05	0.	-3.3829e-04
202	0.2	-0.05	0.025	-3.3635e-04
203	0.2	-0.05	0.05	-3.3579e-04
204	0.2	-0.05	0.075	-3.3356e-04
205	0.2	-0.05	0.1	-3.3885e-04
206	0.2	-0.025	0.	-3.3599e-04
207	0.2	-0.025	0.025	-3.3295e-04
208	0.2	-0.025	0.05	-3.3733e-04
209	0.2	-0.025	0.075	-3.3593e-04
210	0.2	-0.025	0.1	-3.3475e-04
211	0.2	0.	0.	-3.3725e-04
212	0.2	0.	0.025	-3.3257e-04
213	0.2	0.	0.05	-3.3504e-04
214	0.2	0.	0.075	-3.3560e-04
215	0.2	0.	0.1	-3.3715e-04
216	0.2	0.025	0.	-3.3901e-04
217	0.2	0.025	0.025	-3.3567e-04
218	0.2	0.025	0.05	-3.3662e-04
219	0.2	0.025	0.075	-3.3969e-04
220	0.2	0.025	0.1	-3.3601e-04
221	0.2	0.05	0.	-3.3663e-04
222	0.2	0.05	0.025	-3.3434e-04
223	0.2	0.05	0.05	-3.3863e-04
224	0.2	0.05	0.075	-3.3504e-04
225	0.2	0.05	0.1	-3.3636e-04
226	0.225	-0.05	0.	-4.2186e-04
227	0.225	-0.05	0.025	-4.2160e-04
228	0.225	-0.05	0.05	-4.2072e-04
229	0.225	-0.05	0.075	-4.2186e-04
230	0.225	-0.05	0.1	-4.2442e-04
231	0.225	-0.025	0.	-4.2530e-04
232	0.225	-0.025	0.025	-4.2116e-04
233	0.225	-0.025	0.05	-4.2070e-04
234	0.225	-0.025	0.075	-4.2009e-04
235	0.225	-0.025	0.1	-4.2598e-04
236	0.225	0.	0.	-4.2167e-04
237	0.225	0.	0.025	-4.2333e-04
238	0.225	0.	0.05	-4.2263e-04
239	0.225	0.	0.075	-4.2518e-04
240	0.225	0.	0.1	-4.2104e-04
241	0.225	0.025	0.	-4.1959e-04
242	0.225	0.025	0.025	-4.2459e-04
243	0.225	0.025	0.05	-4.2298e-04
244	0.225	0.025	0.075	-4.2222e-04
245	0.225	0.025	0.1	-4.2404e-04
246	0.225	0.05	0.	-4.2232e-04
247	0.225	0.05	0.025	-4.2410e-04
248	0.225	0.05	0.05	-4.2187e-04
249	0.225	0.05	0.075	-4.2297e-04
250	0.225	0.05	0.1	-4.2234e-04
251	0.25	-0.05	0.	-5.1495e-04
252	0.25	-0.05	0.025	-5.1520e-04
253	0.25	-0.05	0.05	-5.1481e-04
254	0.25	-0.05	0.075	-5.1617e-04
255	0.25	-0.05	0.1	-5.1468e-04
256	0.25	-0.025	0.	-5.1652e-04
257	0.25	-0.025	0.025	-5.1645e-04
258	0.25	-0.025	0.05	-5.1605e-04
259	0.25	-0.025	0.075	-5.1608e-04
260	0.25	-0.025	0.1	-5.1446e-04
261	0.25	0.	0.	-5.1504e-04
262	0.25	0.	0.025	-5.1218e-04
263	0.25	0.	0.05	-5.1538e-04
264	0.25	0.	0.075	-5.1359e-04
265	0.25	0.	0.1	-5.1583e-04
266	0.25	0.025	0.	-5.1415e-04
267	0.25	0.025	0.025	-5.1140e-04
268	0.25	0.025	0.05	-5.2027e-04
269	0.25	0.025	0.075	-5.1515e-04
270	0.25	0.025	0.1	-5.1861e-04
271	0.25	0.05	0.	-5.1454e-04
272	0.25	0.05	0.025	-5.1913e-04
273	0.25	0.05	0.05	-5.1325e-04
274	0.25	0.05	0.075	-5.1599e-04
275	0.25	0.05	0.1	-5.1337e-04
276	0.275	-0.05	0.	-6.2467e-04
277	0.275	-0.05	0.025	-6.1762e-04
278	0.275	-0.05	0.05	-6.2028e-04
279	0.275	-0.05	0.075	-6.1935e-04
280	0.275	-0.05	0.1	-6.1817e-04
281	0.275	-0.025	0.	-6.1951e-04
282	0.275	-0.025	0.025	-6.2160e-04
283	0.275	-0.025	0.05	-6.1989e-04
284	0.275	-0.025	0.075	-6.1864e-04
285	0.275	-0.025	0.1	-6.1952e-04
286	0.275	0.	0.	-6.2297e-04
287	0.275	0.	0.025	-6.1720e-04
288	0.275	0.	0.05	-6.1365e-04
289	0.275	0.	0.075	-6.1552e-04
290	0.275	0.	0.1	-6.1571e-04
291	0.275	0.025	0.	-6.1606e-04
292	0.275	0.025	0.025	-6.1614e-04
293	0.275	0.025	0.05	-6.1818e-04
294	0.275	0.025	0.075	-6.1885e-04
295	0.275	0.025	0.1	-6.1882e-04
296	0.275	0.05	0.	-6.1643e-04
297	0.275	0.05	0.025	-6.2069e-04
298	0.275	0.05	0.05	-6.1956e-04
299	0.275	0.05	0.075	-6.2214e-04
300	0.275	0.05	0.1	-6.2033e-04
301	0.3	-0.05	0.	-7.2798e-04
302	0.3	-0.05	0.025	-7.3281e-04
303	0.3	-0.05	0.05	-7.2980e-04
304	0.3	-0.05	0.075	-7.3133e-04
305	0.3	-0.05	0.1	-7.3110e-04
306	0.3	-0.025	0.	-7.2864e-04
307	0.3	-0.025	0.025	-7.2930e-04
308	0.3	-0.025	0.05	-7.2862e-04
309	0.3	-0.025	0.075	-7.2651e-04
310	0.3	-0.025	0.1	-7.2275e-04
311	0.3	0.	0.	-7.2698e-04
312	0.3	0.	0.025	-7.2958e-04
313	0.3	0.	0.05	-7.3217e-04
314	0.3	0.	0.075	-7.3132e-04
315	0.3	0.	0.1	-7.2818e-04
316	0.3	0.025	0.	-7.2702e-04
317	0.3	0.025	0.025	-7.2848e-04
318	0.3	0.025	0.05	-7.2616e-04
319	0.3	0.025	0.075	-7.2283e-04
320	0.3	0.025	0.1	-7.2449e-04
321	0.3	0.05	0.	-7.3301e-04
322	0.3	0.05	0.025	-7.3442e-04
323	0.3	0.05	0.05	-7.3120e-04
324	0.3	0.05	0.075	-7.2883e-04
325	0.3	0.05	0.1	-7.2494e-04
326	0.325	-0.05	0.	-8.4709e-04
327	0.325	-0.05	0.025	-8.4972e-04
328	0.325	-0.05	0.05	-8.5045e-04
329	0.325	-0.05	0.075	-8.4998e-04
330	0.325	-0.05	0.1	-8.5174e-04
331	0.325	-0.025	0.	-8.5423e-04
332	0.325	-0.025	0.025	-8.4627e-04
333	0.325	-0.025	0.05	-8.5715e-04
334	0.325	-0.025	0.075	-8.4079e-04
335	0.325	-0.025	0.1	-8.4500e-04
336	0.325	0.	0.	-8.4832e-04
337	0.325	0.	0.025	-8.4950e-04
338	0.325	0.	0.05	-8.4702e-04
339	0.325	0.	0.075	-8.4596e-04
340	0.325	0.	0.1	-8.5511e-04
341	0.325	0.025	0.	-8.4580e-04
342	0.325	0.025	0.025	-8.4418e-04
343	0.325	0.025	0.05	-8.5337e-04
344	0.325	0.025	0.075	-8.5052e-04
345	0.325	0.025	0.1	-8.5135e-04
346	0.325	0.05	0.	-8.4830e-04
347	0.325	0.05	0.025	-8.4298e-04
348	0.325	0.05	0.05	-8.4793e-04
349	0.325	0.05	0.075	-8.4251e-04
350	0.325	0.05	0.1	-8.4846e-04
351	0.35	-0.05	0.	-9.7642e-04
352	0.35	-0.05	0.025	-9.7806e-04
353	0.35	-0.05	0.05	-9.7352e-04
354	0.35	-0.05	0.075	-9.7679e-04
355	0.35	-0.05	0.1	-9.7035e-04
356	0.35	-0.025	0.	-9.7764e-04
357	0.35	-0.025	0.025	-9.7650e-04
358	0.35	-0.025	0.05	-9.7076e-04
359	0.35	-0.025	0.075	-9.7594e-04
360	0.35	-0.025	0.1	-9.7812e-04
361	0.35	0.	0.	-9.7418e-04
362	0.35	0.	0.025	-9.7067e-04
363	0.35	0.	0.05	-9.7457e-04
364	0.35	0.	0.075	-9.7603e-04
365	0.35	0.	0.1	-9.7064e-04
366	0.35	0.025	0.	-9.6995e-04
367	0.35	0.025	0.025	-9.7591e-04
368	0.35	0.025	0.05	-9.7708e-04
369	0.35	0.025	0.075	-9.8225e-04
370	0.35	0.025	0.1	-9.7647e-04
371	0.35	0.05	0.	-9.6917e-04
372	0.35	0.05	0.025	-9.8182e-04
373	0.35	0.05	0.05	-9.7798e-04
374	0.35	0.05	0.075	-9.6606e-04
375	0.35	0.05	0.1	-9.6986e-04
376	0.375	-0.05	0.	-1.1052e-03
377	0.375	-0.05	0.025	-1.1111e-03
378	0.375	-0.05	0.05	-1.0969e-03
379	0.375	-0.05	0.075	-1.1069e-03
380	0.375	-0.05	0.1	-1.1109e-03
381	0.375	-0.025	0.	-1.0949e-03
382	0.375	-0.025	0.025	-1.1107e-03
383	0.375	-0.025	0.05	-1.1113e-03
384	0.375	-0.025	0.075	-1.1037e-03
385	0.375	-0.025	0.1	-1.1023e-03
386	0.375	0.	0.	-1.1036e-03
387	0.375	0.	0.025	-1.0956e-03
388	0.375	0.	0.05	-1.1060e-03
389	0.375	0.	0.075	-1.1084e-03
390	0.375	0.	0.1	-1.1020e-03
391	0.375	0.025	0.	-1.1117e-03
392	0.375	0.025	0.025	-1.1079e-03
393	0.375	0.025	0.05	-1.1086e-03
394	0.375	0.025	0.075	-1.1056e-03
395	0.375	0.025	0.1	-1.1107e-03
396	0.375	0.05	0.	-1.1131e-03
397	0.375	0.05	0.025	-1.1056e-03
398	0.375	0.05	0.05	-1.1108e-03
399	0.375	0.05	0.075	-1.1108e-03
400	0.375	0.05	0.1	-1.1093e-03
401	0.4	-0.05	0.	-1.2564e-03
402	0.4	-0.05	0.025	-1.2444e-03
403	0.4	-0.05	0.05	-1.2459e-03
404	0.4	-0.05	0.075	-1.2441e-03
405	0.4	-0.05	0.1	-1.2516e-03
406	0.4	-0.025	0.	-1.2466e-03
407	0.4	-0.025	0.025	-1.2445e-03
408	0.4	-0.025	0.05	-1.2563e-03
409	0.4	-0.025	0.075	-1.2570e-03
410	0.4	-0.025	0.1	-1.2464e-03
411	0.4	0.	0.	-1.2412e-03
412	0.4	0.	0.025	-1.2573e-03
413	0.4	0.	0.05	-1.2503e-03
414	0.4	0.	0.075	-1.2501e-03
415	0.4	0.	0.1	-1.2485e-03
416	0.4	0.025	0.	-1.2440e-03
417	0.4	0.025	0.025	-1.2459e-03
418	0.4	0.025	0.05	-1.2514e-03
419	0.4	0.025	0.075	-1.2458e-03
420	0.4	0.025	0.1	-1.2502e-03
421	0.4	0.05	0.	-1.2481e-03
422	0.4	0.05	0.025	-1.2427e-03
423	0.4	0.05	0.05	-1.2561e-03
424	0.4	0.05	0.075	-1.2510e-03
425	0.4	0.05	0.1	-1.2497e-03
426	0.425	-0.05	0.	-1.3984e-03
427	0.425	-0.05	0.025	-1.3853e-03
428	0.425	-0.05	0.05	-1.3926e-03
429	0.425	-0.05	0.075	-1.3868e-03
430	0.425	-0.05	0.1	-1.3960e-03
431	0.425	-0.025	0.	-1.3971e-03
432	0.425	-0.025	0.025	-1.3961e-03
433	0.425	-0.025	0.05	-1.4019e-03
434	0.425	-0.025	0.075	-1.3870e-03
435	0.425	-0.025	0.1	-1.3909e-03
436	0.425	0.	0.	-1.3976e-03
437	0.425	0.	0.025	-1.3968e-03
438	0.425	0.	0.05	-1.3880e-03
439	0.425	0.	0.075	-1.4020e-03
440	0.425	0.	0.1	-1.4039e-03
441	0.425	0.025	0.	-1.3977e-03
442	0.425	0.025	0.025	-1.3869e-03
443	0.425	0.025	0.05	-1.3962e-03
444	0.425	0.025	0.075	-1.3972e-03
445	0.425	0.025	0.1	-1.3938e-03
446	0.425	0.05	0.	-1.4028e-03
447	0.425	0.05	0.025	-1.3947e-03
448	0.425	0.05	0.05	-1.4071e-03
449	0.425	0.05	0.075	-1.3997e-03
450	0.425	0.05	0.1	-1.3969e-03
451	0.45	-0.05	0.	-1.5548e-03
452	0.45	-0.05	0.025	-1.5586e-03
453	0.45	-0.05	0.05	-1.5547e-03
454	0.45	-0.05	0.075	-1.5487e-03
455	0.45	-0.05	0.1	-1.5450e-03
456	0.45	-0.025	0.	-1.5422e-03
457	0.45	-0.025	0.025	-1.5340e-03
458	0.45	-0.025	0.05	-1.5502e-03
459	0.45	-0.025	0.075	-1.5467e-03
460	0.45	-0.025	0.1	-1.5471e-03
461	0.45	0.	0.	-1.5555e-03
462	0.45	0.	0.025	-1.5484e-03
463	0.45	0.	0.05	-1.5609e-03
464	0.45	0.	0.075	-1.5456e-03
465	0.45	0.	0.1	-1.5431e-03
466	0.45	0.025	0.	-1.5413e-03
467	0.45	0.025	0.025	-1.5536e-03
468	0.45	0.025	0.05	-1.5563e-03
469	0.45	0.025	0.075	-1.5454e-03
470	0.45	0.025	0.1	-1.5425e-03
471	0.45	0.05	0.	-1.5586e-03
472	0.45	0.05	0.025	-1.5401e-03
473	0.45	0.05	0.05	-1.5554e-03
474	0.45	0.05	0.075	-1.5456e-03
475	0.45	0.05	0.1	-1.5516e-03
476	0.475	-0.05	0.	-1.7165e-03
477	0.475	-0.05	0.025	-1.7124e-03
478	0.475	-0.05	0.05	-1.7071e-03
479	0.475	-0.05	0.075	-1.7187e-03
480	0.475	-0.05	0.1	-1.7111e-03
481	0.475	-0.025	0.	-1.7343e-03
482	0.475	-0.025	0.025	-1.6975e-03
483	0.475	-0.025	0.05	-1.6974e-03
484	0.475	-0.025	0.075	-1.7159e-03
485	0.475	-0.025	0.1	-1.7089e-03
486	0.475	0.	0.	-1.7145e-03
487	0.475	0.	0.025	-1.7016e-03
488	0.475	0.	0.05	-1.7095e-03
489	0.475	0.	0.075	-1.7122e-03
490	0.475	0.	0.1	-1.7054e-03
491	0.475	0.025	0.	-1.7107e-03
492	0.475	0.025	0.025	-1.6998e-03
493	0.475	0.025	0.05	-1.7118e-03
494	0.475	0.025	0.075	-1.7190e-03
495	0.475	0.025	0.1	-1.7006e-03
496	0.475	0.05	0.	-1.7002e-03
497	0.475	0.05	0.025	-1.7172e-03
498	0.475	0.05	0.05	-1.7001e-03
499	0.475	0.05	0.075	-1.7149e-03
500	0.475	0.05	0.1	-1.7095e-03
501	0.5	-0.05	0.	-1.8719e-03
502	0.5	-0.05	0.025	-1.8860e-03
503	0.5	-0.05	0.05	-1.8820e-03
504	0.5	-0.05	0.075	-1.8771e-03
505	0.5	-0.05	0.1	-1.8589e-03
506	0.5	-0.025	0.	-1.8803e-03
507	0.5	-0.025	0.025	-1.8670e-03
508	0.5	-0.025	0.05	-1.8733e-03
509	0.5	-0.025	0.075	-1.8751e-03
510	0.5	-0.025	0.1	-1.8892e-03
511	0.5	0.	0.	-1.8731e-03
512	0.5	0.	0.025	-1.8643e-03
513	0.5	0.	0.05	-1.8860e-03
514	0.5	0.	0.075	-1.8804e-03
515	0.5	0.	0.1	-1.8807e-03
516	0.5	0.025	0.	-1.8862e-03
517	0.5	0.025	0.025	-1.8879e-03
518	0.5	0.025	0.05	-1.8683e-03
519	0.5	0.025	0.075	-1.8646e-03
520	0.5	0.025	0.1	-1.8813e-03
521	0.5	0.05	0.	-1.8730e-03
522	0.5	0.05	0.025	-1.8737e-03
523	0.5	0.05	0.05	-1.8666e-03
524	0.5	0.05	0.075	-1.8794e-03
525	0.5	0.05	0.1	-1.8780e-03
526	0.525	-0.05	0.	-2.0452e-03
527	0.525	-0.05	0.025	-2.0352e-03
528	0.525	-0.05	0.05	-2.0564e-03
529	0.525	-0.05	0.075	-2.0486e-03
530	0.525	-0.05	0.1	-2.0557e-03
531	0.525	-0.025	0.	-2.0293e-03
532	0.525	-0.025	0.025	-2.0470e-03
533	0.525	-0.025	0.05	-2.0406e-03
534	0.525	-0.025	0.075	-2.0468e-03
535	0.525	-0.025	0.1	-2.0542e-03
536	0.525	0.	0.	-2.0495e-03
537	0.525	0.	0.025	-2.0467e-03
538	0.525	0.	0.05	-2.0466e-03
539	0.525	0.	0.075	-2.0337e-03
540	0.525	0.	0.1	-2.0391e-03
541	0.525	0.025	0.	-2.0557e-03
542	0.525	0.025	0.025	-2.0424e-03
543	0.525	0.025	0.05	-2.0559e-03
544	0.525	0.025	0.075	-2.0533e-03
545	0.525	0.025	0.1	-2.0537e-03
546	0.525	0.05	0.	-2.0492e-03
547	0.525	0.05	0.025	-2.0429e-03
548	0.525	0.05	0.05	-2.0453e-03
549	0.525	0.05	0.075	-2.0518e-03
550	0.525	0.05	0.1	-2.0291e-03
551	0.55	-0.05	0.	-2.2344e-03
552	0.55	-0.05	0.025	-2.2189e-03
553	0.55	-0.05	0.05	-2.2226e-03
554	0.55	-0.05	0.075	-2.2227e-03
555	0.55	-0.05	0.1	-2.2230e-03
556	0.55	-0.025	0.	-2.2117e-03
557	0.55	-0.025	0.025	-2.2247e-03
558	0.55	-0.025	0.05	-2.2287e-03
559	0.55	-0.025	0.075	-2.2052e-03
560	0.55	-0.025	0.1	-2.2118e-03
561	0.55	0.	0.	-2.2313e-03
562	0.55	0.	0.025	-2.2297e-03
563	0.55	0.	0.05	-2.2260e-03
564	0.55	0.	0.075	-2.2173e-03
565	0.55	0.	0.1	-2.2297e-03
566	0.55	0.025	0.	-2.2127e-03
567	0.55	0.025	0.025	-2.2222e-03
568	0.55	0.025	0.05	-2.2118e-03
569	0.55	0.025	0.075	-2.2219e-03
570	0.55	0.025	0.1	-2.2142e-03
571	0.55	0.05	0.	-2.2301e-03
572	0.55	0.05	0.025	-2.2272e-03
573	0.55	0.05	0.05	-2.2183e-03
574	0.55	0.05	0.075	-2.2331e-03
575	0.55	0.05	0.1	-2.2149e-03
576	0.575	-0.05	0.	-2.4050e-03
577	0.575	-0.05	0.025	-2.3994e-03
578	0.575	-0.05	0.05	-2.4124e-03
579	0.575	-0.05	0.075	-2.4115e-03
580	0.575	-0.05	0.1	-2.4178e-03
581	0.575	-0.025	0.	-2.4061e-03
582	0.575	-0.025	0.025	-2.3768e-03
583	0.575	-0.025	0.05	-2.4012e-03
584	0.575	-0.025	0.075	-2.4204e-03
585	0.575	-0.025	0.1	-2.4022e-03
586	0.575	0.	0.	-2.3868e-03
587	0.575	0.	0.025	-2.4096e-03
588	0.575	0.	0.05	-2.4103e-03
589	0.575	0.	0.075	-2.3983e-03
590	0.575	0.	0.1	-2.4029e-03
591	0.575	0.025	0.	-2.3971e-03
592	0.575	0.025	0.025	-2.4103e-03
593	0.575	0.025	0.05	-2.4058e-03
594	0.575	0.025	0.075	-2.3941e-03
595	0.575	0.025	0.1	-2.4052e-03
596	0.575	0.05	0.	-2.3982e-03
597	0.575	0.05	0.025	-2.4194e-03
598	0.575	0.05	0.05	-2.4139e-03
599	0.575	0.05	0.075	-2.4041e-03
600	0.575	0.05	0.1	-2.4061e-03
601	0.6	-0.05	0.	-2.6025e-03
602	0.6	-0.05	0.025	-2.5902e-03
603	0.6	-0.05	0.05	-2.5999e-03
604	0.6	-0.05	0.075	-2.6073e-03
605	0.6	-0.05	0.1	-2.5869e-03
606	0.6	-0.025	0.	-2.6091e-03
