Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
117	0.1	0.025	0.025	8.2849e+07
118	0.1	0.025	0.05	8.0865e+07
119	0.1	0.025	0.075	8.1525e+07
120	0.1	0.025	0.1	8.0236e+07
121	0.1	0.05	0.	1.6217e+08
122	0.1	0.05	0.025	1.6163e+08
123	0.1	0.05	0.05	1.6288e+08
124	0.1	0.05	0.075	1.6291e+08
125	0.1	0.05	0.1	1.6384e+08
126	0.125	-0.05	0.	1.5919e+08
127	0.125	-0.05	0.025	1.5742e+08
128	0.125	-0.05	0.05	1.5631e+08
129	0.125	-0.05	0.075	1.5646e+08
130	0.125	-0.05	0.1	1.5788e+08
131	0.125	-0.025	0.	7.9066e+07
132	0.125	-0.025	0.025	7.9130e+07
133	0.125	-0.025	0.05	7.8629e+07
134	0.125	-0.025	0.075	7.9875e+07
135	0.125	-0.025	0.1	7.8036e+07
136	0.125	0.	0.	7.7574e+06
137	0.125	0.	0.025	7.7271e+06
138	0.125	0.	0.05	7.7812e+06
139	0.125	0.	0.075	7.8720e+06
140	0.125	0.	0.1	7.7763e+06
141	0.125	0.025	0.	7.9031e+07
142	0.125	0.025	0.025	7.9386e+07
143	0.125	0.025	0.05	7.8755e+07
144	0.125	0.025	0.075	7.9208e+07
145	0.125	0.025	0.1	7.9125e+07
146	0.125	0.05	0.	1.5608e+08
147	0.125	0.05	0.025	1.5691e+08
148	0.125	0.05	0.05	1.5795e+08
149	0.125	0.05	0.075	1.5912e+08
150	0.125	0.05	0.1	1.5911e+08
151	0.15	-0.05	0.	1.5556e+08
152	0.15	-0.05	0.025	1.5359e+08
153	0.15	-0.05	0.05	1.5249e+08
154	0.15	-0.05	0.075	1.5292e+08
155	0.15	-0.05	0.1	1.5286e+08
156	0.15	-0.025	0.	7.6473e+07
157	0.15	-0.025	0.025	7.6958e+07
158	0.15	-0.025	0.05	7.6987e+07
159	0.15	-0.025	0.075	7.6003e+07
160	0.15	-0.025	0.1	7.7391e+07
161	0.15	0.	0.	7.6797e+06
162	0.15	0.	0.025	7.7804e+06
163	0.15	0.	0.05	7.8659e+06
164	0.15	0.	0.075	7.8321e+06
165	0.15	0.	0.1	7.7720e+06
166	0.15	0.025	0.	7.7931e+07
167	0.15	0.025	0.025	7.6453e+07
168	0.15	0.025	0.05	7.5494e+07
169	0.15	0.025	0.075	7.7001e+07
170	0.15	0.025	0.1	7.5631e+07
171	0.15	0.05	0.	1.5198e+08
172	0.15	0.05	0.025	1.5376e+08
173	0.15	0.05	0.05	1.5244e+08
174	0.15	0.05	0.075	1.5371e+08
175	0.15	0.05	0.1	1.5158e+08
176	0.175	-0.05	0.	1.4952e+08
177	0.175	-0.05	0.025	1.4649e+08
178	0.175	-0.05	0.05	1.5007e+08
179	0.175	-0.05	0.075	1.4794e+08
180	0.175	-0.05	0.1	1.5032e+08
181	0.175	-0.025	0.	7.3979e+07
182	0.175	-0.025	0.025	7.5627e+07
183	0.175	-0.025	0.05	7.3909e+07
184	0.175	-0.025	0.075	7.3411e+07
185	0.175	-0.025	0.1	7.4505e+07
186	0.175	0.	0.	7.8712e+06
187	0.175	0.	0.025	7.8435e+06
188	0.175	0.	0.05	7.8667e+06
189	0.175	0.	0.075	7.8448e+06
190	0.175	0.	0.1	7.7431e+06
191	0.175	0.025	0.	7.4936e+07
192	0.175	0.025	0.025	7.4535e+07
193	0.175	0.025	0.05	7.4057e+07
194	0.175	0.025	0.075	7.4587e+07
195	0.175	0.025	0.1	7.4446e+07
196	0.175	0.05	0.	1.5018e+08
197	0.175	0.05	0.025	1.4789e+08
198	0.175	0.05	0.05	1.4783e+08
199	0.175	0.05	0.075	1.4767e+08
200	0.175	0.05	0.1	1.5075e+08
201	0.2	-0.05	0.	1.4326e+08
202	0.2	-0.05	0.025	1.4549e+08
203	0.2	-0.05	0.05	1.4281e+08
204	0.2	-0.05	0.075	1.4458e+08
205	0.2	-0.05	0.1	1.4430e+08
206	0.2	-0.025	0.	7.2950e+07
207	0.2	-0.025	0.025	7.2866e+07
208	0.2	-0.025	0.05	7.2284e+07
209	0.2	-0.025	0.075	7.1927e+07
210	0.2	-0.025	0.1	7.3176e+07
211	0.2	0.	0.	7.7545e+06
212	0.2	0.	0.025	7.6528e+06
213	0.2	0.	0.05	7.6783e+06
214	0.2	0.	0.075	7.6935e+06
215	0.2	0.	0.1	7.8314e+06
216	0.2	0.025	0.	7.3517e+07
217	0.2	0.025	0.025	7.1058e+07
218	0.2	0.025	0.05	7.1785e+07
219	0.2	0.025	0.075	7.2288e+07
220	0.2	0.025	0.1	7.3130e+07
221	0.2	0.05	0.	1.4309e+08
222	0.2	0.05	0.025	1.4468e+08
223	0.2	0.05	0.05	1.4371e+08
224	0.2	0.05	0.075	1.4700e+08
225	0.2	0.05	0.1	1.4417e+08
226	0.225	-0.05	0.	1.3990e+08
227	0.225	-0.05	0.025	1.3959e+08
228	0.225	-0.05	0.05	1.3904e+08
229	0.225	-0.05	0.075	1.4056e+08
230	0.225	-0.05	0.1	1.3821e+08
231	0.225	-0.025	0.	6.8874e+07
232	0.225	-0.025	0.025	6.9910e+07
233	0.225	-0.025	0.05	7.0451e+07
234	0.225	-0.025	0.075	6.9669e+07
235	0.225	-0.025	0.1	7.0099e+07
236	0.225	0.	0.	7.7181e+06
237	0.225	0.	0.025	7.8605e+06
238	0.225	0.	0.05	7.8349e+06
239	0.225	0.	0.075	7.7955e+06
240	0.225	0.	0.1	7.8047e+06
241	0.225	0.025	0.	6.9214e+07
242	0.225	0.025	0.025	6.9239e+07
243	0.225	0.025	0.05	6.9926e+07
244	0.225	0.025	0.075	7.0282e+07
245	0.225	0.025	0.1	7.0311e+07
246	0.225	0.05	0.	1.3909e+08
247	0.225	0.05	0.025	1.4033e+08
248	0.225	0.05	0.05	1.4109e+08
249	0.225	0.05	0.075	1.3940e+08
250	0.225	0.05	0.1	1.3985e+08
251	0.25	-0.05	0.	1.3478e+08
252	0.25	-0.05	0.025	1.3486e+08
253	0.25	-0.05	0.05	1.3518e+08
254	0.25	-0.05	0.075	1.3684e+08
255	0.25	-0.05	0.1	1.3599e+08
256	0.25	-0.025	0.	6.8200e+07
257	0.25	-0.025	0.025	6.7507e+07
258	0.25	-0.025	0.05	6.7266e+07
259	0.25	-0.025	0.075	6.7964e+07
260	0.25	-0.025	0.1	6.8427e+07
261	0.25	0.	0.	7.9017e+06
262	0.25	0.	0.025	7.6413e+06
263	0.25	0.	0.05	7.9468e+06
264	0.25	0.	0.075	7.8202e+06
265	0.25	0.	0.1	7.8509e+06
266	0.25	0.025	0.	6.6810e+07
267	0.25	0.025	0.025	6.7624e+07
268	0.25	0.025	0.05	6.8199e+07
269	0.25	0.025	0.075	6.7116e+07
270	0.25	0.025	0.1	6.6187e+07
271	0.25	0.05	0.	1.3536e+08
272	0.25	0.05	0.025	1.3495e+08
273	0.25	0.05	0.05	1.3656e+08
274	0.25	0.05	0.075	1.3483e+08
275	0.25	0.05	0.1	1.3491e+08
276	0.275	-0.05	0.	1.3123e+08
277	0.275	-0.05	0.025	1.3158e+08
278	0.275	-0.05	0.05	1.2976e+08
279	0.275	-0.05	0.075	1.3149e+08
280	0.275	-0.05	0.1	1.2996e+08
281	0.275	-0.025	0.	6.5520e+07
282	0.275	-0.025	0.025	6.5863e+07
283	0.275	-0.025	0.05	6.5954e+07
284	0.275	-0.025	0.075	6.5678e+07
285	0.275	-0.025	0.1	6.4945e+07
286	0.275	0.	0.	7.6776e+06
287	0.275	0.	0.025	7.7825e+06
288	0.275	0.	0.05	7.8548e+06
289	0.275	0.	0.075	7.8223e+06
290	0.275	0.	0.1	7.8093e+06
291	0.275	0.025	0.	6.5508e+07
292	0.275	0.025	0.025	6.5673e+07
293	0.275	0.025	0.05	6.4990e+07
294	0.275	0.025	0.075	6.5920e+07
295	0.275	0.025	0.1	6.5955e+07
296	0.275	0.05	0.	1.3013e+08
297	0.275	0.05	0.025	1.3096e+08
298	0.275	0.05	0.05	1.2871e+08
299	0.275	0.05	0.075	1.3069e+08
300	0.275	0.05	0.1	1.3036e+08
301	0.3	-0.05	0.	1.2727e+08
302	0.3	-0.05	0.025	1.2580e+08
303	0.3	-0.05	0.05	1.2688e+08
304	0.3	-0.05	0.075	1.2561e+08
305	0.3	-0.05	0.1	1.2370e+08
306	0.3	-0.025	0.	6.3156e+07
307	0.3	-0.025	0.025	6.3370e+07
308	0.3	-0.025	0.05	6.3347e+07
309	0.3	-0.025	0.075	6.3355e+07
310	0.3	-0.025	0.1	6.3014e+07
311	0.3	0.	0.	7.7740e+06
312	0.3	0.	0.025	7.7240e+06
313	0.3	0.	0.05	7.6697e+06
314	0.3	0.	0.075	7.7876e+06
315	0.3	0.	0.1	7.7478e+06
316	0.3	0.025	0.	6.3817e+07
317	0.3	0.025	0.025	6.2166e+07
318	0.3	0.025	0.05	6.3418e+07
319	0.3	0.025	0.075	6.4344e+07
320	0.3	0.025	0.1	6.3178e+07
321	0.3	0.05	0.	1.2600e+08
322	0.3	0.05	0.025	1.2643e+08
323	0.3	0.05	0.05	1.2651e+08
324	0.3	0.05	0.075	1.2559e+08
325	0.3	0.05	0.1	1.2498e+08
326	0.325	-0.05	0.	1.2213e+08
327	0.325	-0.05	0.025	1.1965e+08
328	0.325	-0.05	0.05	1.2231e+08
329	0.325	-0.05	0.075	1.2112e+08
330	0.325	-0.05	0.1	1.2150e+08
331	0.325	-0.025	0.	6.0774e+07
332	0.325	-0.025	0.025	6.1729e+07
333	0.325	-0.025	0.05	6.1152e+07
334	0.325	-0.025	0.075	6.0874e+07
335	0.325	-0.025	0.1	6.0860e+07
336	0.325	0.	0.	7.7850e+06
337	0.325	0.	0.025	7.9437e+06
338	0.325	0.	0.05	7.7121e+06
339	0.325	0.	0.075	7.8618e+06
340	0.325	0.	0.1	7.8297e+06
341	0.325	0.025	0.	6.1782e+07
342	0.325	0.025	0.025	6.1338e+07
343	0.325	0.025	0.05	6.1032e+07
344	0.325	0.025	0.075	6.1529e+07
345	0.325	0.025	0.1	6.1143e+07
346	0.325	0.05	0.	1.2223e+08
347	0.325	0.05	0.025	1.2289e+08
348	0.325	0.05	0.05	1.2159e+08
349	0.325	0.05	0.075	1.2109e+08
350	0.325	0.05	0.1	1.2087e+08
351	0.35	-0.05	0.	1.1742e+08
352	0.35	-0.05	0.025	1.1618e+08
353	0.35	-0.05	0.05	1.1667e+08
354	0.35	-0.05	0.075	1.1609e+08
355	0.35	-0.05	0.1	1.1748e+08
356	0.35	-0.025	0.	5.8438e+07
357	0.35	-0.025	0.025	5.8186e+07
358	0.35	-0.025	0.05	5.8269e+07
359	0.35	-0.025	0.075	5.8523e+07
360	0.35	-0.025	0.1	5.8565e+07
361	0.35	0.	0.	7.8099e+06
362	0.35	0.	0.025	7.7842e+06
363	0.35	0.	0.05	7.8173e+06
364	0.35	0.	0.075	7.8223e+06
365	0.35	0.	0.1	7.8404e+06
366	0.35	0.025	0.	5.7894e+07
367	0.35	0.025	0.025	5.8261e+07
368	0.35	0.025	0.05	5.9052e+07
369	0.35	0.025	0.075	5.8891e+07
370	0.35	0.025	0.1	5.9251e+07
371	0.35	0.05	0.	1.1555e+08
372	0.35	0.05	0.025	1.1656e+08
373	0.35	0.05	0.05	1.1672e+08
374	0.35	0.05	0.075	1.1716e+08
375	0.35	0.05	0.1	1.1703e+08
376	0.375	-0.05	0.	1.1292e+08
377	0.375	-0.05	0.025	1.1240e+08
378	0.375	-0.05	0.05	1.1374e+08
379	0.375	-0.05	0.075	1.1402e+08
380	0.375	-0.05	0.1	1.1149e+08
381	0.375	-0.025	0.	5.6573e+07
382	0.375	-0.025	0.025	5.6914e+07
383	0.375	-0.025	0.05	5.6818e+07
384	0.375	-0.025	0.075	5.6368e+07
385	0.375	-0.025	0.1	5.6668e+07
386	0.375	0.	0.	7.6955e+06
387	0.375	0.	0.025	7.7930e+06
388	0.375	0.	0.05	7.7032e+06
389	0.375	0.	0.075	7.8259e+06
390	0.375	0.	0.1	7.7246e+06
391	0.375	0.025	0.	5.6627e+07
392	0.375	0.025	0.025	5.6697e+07
393	0.375	0.025	0.05	5.6587e+07
394	0.375	0.025	0.075	5.6267e+07
395	0.375	0.025	0.1	5.6458e+07
396	0.375	0.05	0.	1.1356e+08
397	0.375	0.05	0.025	1.1212e+08
398	0.375	0.05	0.05	1.1252e+08
399	0.375	0.05	0.075	1.1200e+08
400	0.375	0.05	0.1	1.1342e+08
401	0.4	-0.05	0.	1.0807e+08
402	0.4	-0.05	0.025	1.0734e+08
403	0.4	-0.05	0.05	1.0801e+08
404	0.4	-0.05	0.075	1.0779e+08
405	0.4	-0.05	0.1	1.0920e+08
406	0.4	-0.025	0.	5.4296e+07
407	0.4	-0.025	0.025	5.3715e+07
408	0.4	-0.025	0.05	5.4532e+07
409	0.4	-0.025	0.075	5.5092e+07
410	0.4	-0.025	0.1	5.4836e+07
411	0.4	0.	0.	7.7255e+06
412	0.4	0.	0.025	7.7775e+06
413	0.4	0.	0.05	7.7923e+06
414	0.4	0.	0.075	7.7931e+06
415	0.4	0.	0.1	7.8180e+06
416	0.4	0.025	0.	5.4166e+07
417	0.4	0.025	0.025	5.3918e+07
418	0.4	0.025	0.05	5.4729e+07
419	0.4	0.025	0.075	5.3827e+07
420	0.4	0.025	0.1	5.3967e+07
421	0.4	0.05	0.	1.0702e+08
422	0.4	0.05	0.025	1.0853e+08
423	0.4	0.05	0.05	1.0809e+08
424	0.4	0.05	0.075	1.0876e+08
425	0.4	0.05	0.1	1.0732e+08
426	0.425	-0.05	0.	1.0246e+08
427	0.425	-0.05	0.025	1.0313e+08
428	0.425	-0.05	0.05	1.0335e+08
429	0.425	-0.05	0.075	1.0367e+08
430	0.425	-0.05	0.1	1.0211e+08
431	0.425	-0.025	0.	5.2279e+07
432	0.425	-0.025	0.025	5.1707e+07
433	0.425	-0.025	0.05	5.1809e+07
434	0.425	-0.025	0.075	5.2568e+07
435	0.425	-0.025	0.1	5.1170e+07
436	0.425	0.	0.	7.8143e+06
437	0.425	0.	0.025	7.8141e+06
438	0.425	0.	0.05	7.7432e+06
439	0.425	0.	0.075	7.7664e+06
440	0.425	0.	0.1	7.8704e+06
441	0.425	0.025	0.	5.2897e+07
442	0.425	0.025	0.025	5.2523e+07
443	0.425	0.025	0.05	5.2865e+07
444	0.425	0.025	0.075	5.1791e+07
445	0.425	0.025	0.1	5.1421e+07
446	0.425	0.05	0.	1.0346e+08
447	0.425	0.05	0.025	1.0417e+08
448	0.425	0.05	0.05	1.0196e+08
449	0.425	0.05	0.075	1.0273e+08
450	0.425	0.05	0.1	1.0282e+08
451	0.45	-0.05	0.	9.9282e+07
452	0.45	-0.05	0.025	9.9180e+07
453	0.45	-0.05	0.05	9.8386e+07
454	0.45	-0.05	0.075	9.9142e+07
455	0.45	-0.05	0.1	9.8093e+07
456	0.45	-0.025	0.	4.9674e+07
457	0.45	-0.025	0.025	4.9340e+07
458	0.45	-0.025	0.05	4.9784e+07
459	0.45	-0.025	0.075	4.9525e+07
460	0.45	-0.025	0.1	5.0119e+07
461	0.45	0.	0.	7.7926e+06
462	0.45	0.	0.025	7.7801e+06
463	0.45	0.	0.05	7.9045e+06
464	0.45	0.	0.075	7.8181e+06
465	0.45	0.	0.1	7.7713e+06
466	0.45	0.025	0.	4.9611e+07
467	0.45	0.025	0.025	4.9373e+07
468	0.45	0.025	0.05	4.9818e+07
469	0.45	0.025	0.075	4.9967e+07
470	0.45	0.025	0.1	4.9081e+07
471	0.45	0.05	0.	9.7920e+07
472	0.45	0.05	0.025	9.8591e+07
473	0.45	0.05	0.05	9.8130e+07
474	0.45	0.05	0.075	9.9034e+07
475	0.45	0.05	0.1	9.9144e+07
476	0.475	-0.05	0.	9.4408e+07
477	0.475	-0.05	0.025	9.4916e+07
478	0.475	-0.05	0.05	9.4058e+07
479	0.475	-0.05	0.075	9.4465e+07
480	0.475	-0.05	0.1	9.3741e+07
481	0.475	-0.025	0.	4.7719e+07
482	0.475	-0.025	0.025	4.7639e+07
483	0.475	-0.025	0.05	4.7154e+07
484	0.475	-0.025	0.075	4.7551e+07
485	0.475	-0.025	0.1	4.7596e+07
486	0.475	0.	0.	7.8118e+06
487	0.475	0.	0.025	7.8141e+06
488	0.475	0.	0.05	7.7493e+06
489	0.475	0.	0.075	7.8418e+06
490	0.475	0.	0.1	7.8268e+06
491	0.475	0.025	0.	4.7334e+07
492	0.475	0.025	0.025	4.7175e+07
493	0.475	0.025	0.05	4.7363e+07
494	0.475	0.025	0.075	4.7050e+07
495	0.475	0.025	0.1	4.7689e+07
496	0.475	0.05	0.	9.5395e+07
497	0.475	0.05	0.025	9.5575e+07
498	0.475	0.05	0.05	9.3676e+07
499	0.475	0.05	0.075	9.5095e+07
500	0.475	0.05	0.1	9.4564e+07
501	0.5	-0.05	0.	8.8275e+07
502	0.5	-0.05	0.025	8.9761e+07
503	0.5	-0.05	0.05	8.9681e+07
504	0.5	-0.05	0.075	9.0872e+07
505	0.5	-0.05	0.1	8.9373e+07
506	0.5	-0.025	0.	4.5583e+07
507	0.5	-0.025	0.025	4.5339e+07
508	0.5	-0.025	0.05	4.4853e+07
509	0.5	-0.025	0.075	4.5178e+07
510	0.5	-0.025	0.1	4.5934e+07
511	0.5	0.	0.	7.7834e+06
512	0.5	0.	0.025	7.8507e+06
513	0.5	0.	0.05	7.8473e+06
514	0.5	0.	0.075	7.7663e+06
515	0.5	0.	0.1	7.7142e+06
516	0.5	0.025	0.	4.4960e+07
517	0.5	0.025	0.025	4.5905e+07
518	0.5	0.025	0.05	4.5433e+07
519	0.5	0.025	0.075	4.4749e+07
520	0.5	0.025	0.1	4.5681e+07
521	0.5	0.05	0.	8.8713e+07
522	0.5	0.05	0.025	8.9405e+07
523	0.5	0.05	0.05	9.0059e+07
524	0.5	0.05	0.075	9.1815e+07
525	0.5	0.05	0.1	9.0588e+07
526	0.525	-0.05	0.	8.5170e+07
527	0.525	-0.05	0.025	8.5519e+07
528	0.525	-0.05	0.05	8.6129e+07
529	0.525	-0.05	0.075	8.6473e+07
530	0.525	-0.05	0.1	8.5331e+07
531	0.525	-0.025	0.	4.3072e+07
532	0.525	-0.025	0.025	4.2861e+07
533	0.525	-0.025	0.05	4.3377e+07
534	0.525	-0.025	0.075	4.3502e+07
535	0.525	-0.025	0.1	4.2479e+07
536	0.525	0.	0.	7.7695e+06
537	0.525	0.	0.025	7.7186e+06
538	0.525	0.	0.05	7.8036e+06
539	0.525	0.	0.075	7.7170e+06
540	0.525	0.	0.1	7.7119e+06
541	0.525	0.025	0.	4.3536e+07
542	0.525	0.025	0.025	4.3091e+07
543	0.525	0.025	0.05	4.3127e+07
544	0.525	0.025	0.075	4.3297e+07
545	0.525	0.025	0.1	4.3483e+07
546	0.525	0.05	0.	8.5214e+07
547	0.525	0.05	0.025	8.5229e+07
548	0.525	0.05	0.05	8.5232e+07
549	0.525	0.05	0.075	8.6240e+07
550	0.525	0.05	0.1	8.5453e+07
551	0.55	-0.05	0.	8.0811e+07
552	0.55	-0.05	0.025	8.1253e+07
553	0.55	-0.05	0.05	8.2187e+07
554	0.55	-0.05	0.075	8.1048e+07
555	0.55	-0.05	0.1	8.0825e+07
556	0.55	-0.025	0.	4.1556e+07
557	0.55	-0.025	0.025	4.1355e+07
558	0.55	-0.025	0.05	4.1308e+07
559	0.55	-0.025	0.075	4.0756e+07
560	0.55	-0.025	0.1	4.0723e+07
561	0.55	0.	0.	7.6799e+06
562	0.55	0.	0.025	7.8544e+06
563	0.55	0.	0.05	7.7990e+06
564	0.55	0.	0.075	7.6819e+06
565	0.55	0.	0.1	7.8692e+06
566	0.55	0.025	0.	4.0809e+07
567	0.55	0.025	0.025	4.0850e+07
568	0.55	0.025	0.05	4.0424e+07
569	0.55	0.025	0.075	4.1081e+07
570	0.55	0.025	0.1	4.1084e+07
571	0.55	0.05	0.	8.0969e+07
572	0.55	0.05	0.025	8.0729e+07
573	0.55	0.05	0.05	8.2702e+07
574	0.55	0.05	0.075	8.0220e+07
575	0.55	0.05	0.1	8.0533e+07
576	0.575	-0.05	0.	7.6933e+07
577	0.575	-0.05	0.025	7.5879e+07
578	0.575	-0.05	0.05	7.5834e+07
579	0.575	-0.05	0.075	7.7192e+07
580	0.575	-0.05	0.1	7.6870e+07
581	0.575	-0.025	0.	3.8844e+07
582	0.575	-0.025	0.025	3.8750e+07
583	0.575	-0.025	0.05	3.8480e+07
584	0.575	-0.025	0.075	3.8616e+07
585	0.575	-0.025	0.1	3.8670e+07
586	0.575	0.	0.	7.8470e+06
587	0.575	0.	0.025	7.8208e+06
588	0.575	0.	0.05	7.7364e+06
589	0.575	0.	0.075	7.8435e+06
590	0.575	0.	0.1	7.6896e+06
591	0.575	0.025	0.	3.8595e+07
592	0.575	0.025	0.025	3.8341e+07
593	0.575	0.025	0.05	3.8429e+07
594	0.575	0.025	0.075	3.9290e+07
595	0.575	0.025	0.1	3.8239e+07
596	0.575	0.05	0.	7.5999e+07
597	0.575	0.05	0.025	7.6812e+07
598	0.575	0.05	0.05	7.6212e+07
599	0.575	0.05	0.075	7.6595e+07
600	0.575	0.05	0.1	7.7375e+07
601	0.6	-0.05	0.	7.2377e+07
602	0.6	-0.05	0.025	7.1730e+07
603	0.6	-0.05	0.05	7.1923e+07
604	0.6	-0.05	0.075	7.2306e+07
605	0.6	-0.05	0.1	7.2366e+07
606	0.6	-0.025	0.	3.6478e+07
607	0.6	-0.025	0.025	3.6577e+07
608	0.6	-0.025	0.05	3.6577e+07
609	0.6	-0.025	0.075	3.6445e+07
610	0.6	-0.025	0.1	3.6295e+07
611	0.6	0.	0.	7.8405e+06
612	0.6	0.	0.025	7.8124e+06
613	0.6	0.	0.05	7.6645e+06
614	0.6	0.	0.075	7.7427e+06
615	0.6	0.	0.1	7.7643e+06
616	0.6	0.025	0.	3.6413e+07
617	0.6	0.025	0.025	3.6823e+07
618	0.6	0.025	0.05	3.7406e+07
619	0.6	0.025	0.075	3.5754e+07
620	0.6	0.025	0.1	3.6560e+07
621	0.6	0.05	0.	7.2040e+07
622	0.6	0.05	0.025	7.1896e+07
623	0.6	0.05	0.05	7.2313e+07
624	0.6	0.05	0.075	7.2086e+07
625	0.6	0.05	0.1	7.1792e+07
626	0.625	-0.05	0.	6.7516e+07
627	0.625	-0.05	0.025	6.7801e+07
628	0.625	-0.05	0.05	6.7749e+07
629	0.625	-0.05	0.075	6.7602e+07
630	0.625	-0.05	0.1	6.7185e+07
631	0.625	-0.025	0.	3.5025e+07
632	0.625	-0.025	0.025	3.4351e+07
