Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-1.8007e-04
127	0.125	-0.05	0.025	-1.7944e-04
128	0.125	-0.05	0.05	-1.7983e-04
129	0.125	-0.05	0.075	-1.7892e-04
130	0.125	-0.05	0.1	-1.7968e-04
131	0.125	-0.025	0.	-1.7992e-04
132	0.125	-0.025	0.025	-1.7899e-04
133	0.125	-0.025	0.05	-1.8073e-04
134	0.125	-0.025	0.075	-1.7858e-04
135	0.125	-0.025	0.1	-1.8007e-04
136	0.125	0.	0.	-1.7794e-04
137	0.125	0.	0.025	-1.7950e-04
138	0.125	0.	0.05	-1.8003e-04
139	0.125	0.	0.075	-1.8020e-04
140	0.125	0.	0.1	-1.7961e-04
141	0.125	0.025	0.	-1.7951e-04
142	0.125	0.025	0.025	-1.8010e-04
143	0.125	0.025	0.05	-1.8037e-04
144	0.125	0.025	0.075	-1.8068e-04
145	0.125	0.025	0.1	-1.7876e-04
146	0.125	0.05	0.	-1.7954e-04
147	0.125	0.05	0.025	-1.7811e-04
148	0.125	0.05	0.05	-1.7870e-04
149	0.125	0.05	0.075	-1.7918e-04
150	0.125	0.05	0.1	-1.8031e-04
151	0.15	-0.05	0.	-2.5601e-04
152	0.15	-0.05	0.025	-2.5620e-04
153	0.15	-0.05	0.05	-2.5681e-04
154	0.15	-0.05	0.075	-2.5581e-04
155	0.15	-0.05	0.1	-2.5445e-04
156	0.15	-0.025	0.	-2.5573e-04
157	0.15	-0.025	0.025	-2.5638e-04
158	0.15	-0.025	0.05	-2.5698e-04
159	0.15	-0.025	0.075	-2.5629e-04
160	0.15	-0.025	0.1	-2.5696e-04
161	0.15	0.	0.	-2.5745e-04
162	0.15	0.	0.025	-2.5765e-04
163	0.15	0.	0.05	-2.5668e-04
164	0.15	0.	0.075	-2.5533e-04
165	0.15	0.	0.1	-2.5522e-04
166	0.15	0.025	0.	-2.5532e-04
167	0.15	0.025	0.025	-2.5540e-04
168	0.15	0.025	0.05	-2.5660e-04
169	0.15	0.025	0.075	-2.5844e-04
170	0.15	0.025	0.1	-2.5672e-04
171	0.15	0.05	0.	-2.5641e-04
172	0.15	0.05	0.025	-2.5749e-04
173	0.15	0.05	0.05	-2.5565e-04
174	0.15	0.05	0.075	-2.5757e-04
175	0.15	0.05	0.1	-2.5749e-04
176	0.175	-0.05	0.	-3.4614e-04
177	0.175	-0.05	0.025	-3.4896e-04
178	0.175	-0.05	0.05	-3.4761e-04
179	0.175	-0.05	0.075	-3.4613e-04
180	0.175	-0.05	0.1	-3.4586e-04
181	0.175	-0.025	0.	-3.4546e-04
182	0.175	-0.025	0.025	-3.4588e-04
183	0.175	-0.025	0.05	-3.4592e-04
184	0.175	-0.025	0.075	-3.4562e-04
185	0.175	-0.025	0.1	-3.4577e-04
186	0.175	0.	0.	-3.4441e-04
187	0.175	0.	0.025	-3.4528e-04
188	0.175	0.	0.05	-3.4385e-04
189	0.175	0.	0.075	-3.4664e-04
190	0.175	0.	0.1	-3.4617e-04
191	0.175	0.025	0.	-3.4589e-04
192	0.175	0.025	0.025	-3.4729e-04
193	0.175	0.025	0.05	-3.4487e-04
194	0.175	0.025	0.075	-3.4508e-04
195	0.175	0.025	0.1	-3.4401e-04
196	0.175	0.05	0.	-3.4748e-04
197	0.175	0.05	0.025	-3.4690e-04
198	0.175	0.05	0.05	-3.4790e-04
199	0.175	0.05	0.075	-3.4825e-04
200	0.175	0.05	0.1	-3.4548e-04
201	0.2	-0.05	0.	-4.4673e-04
202	0.2	-0.05	0.025	-4.4478e-04
203	0.2	-0.05	0.05	-4.4603e-04
204	0.2	-0.05	0.075	-4.4742e-04
205	0.2	-0.05	0.1	-4.4431e-04
206	0.2	-0.025	0.	-4.4607e-04
207	0.2	-0.025	0.025	-4.4785e-04
208	0.2	-0.025	0.05	-4.4960e-04
209	0.2	-0.025	0.075	-4.4671e-04
210	0.2	-0.025	0.1	-4.4823e-04
211	0.2	0.	0.	-4.5134e-04
212	0.2	0.	0.025	-4.4476e-04
213	0.2	0.	0.05	-4.4995e-04
214	0.2	0.	0.075	-4.4868e-04
215	0.2	0.	0.1	-4.5027e-04
216	0.2	0.025	0.	-4.4973e-04
217	0.2	0.025	0.025	-4.4681e-04
218	0.2	0.025	0.05	-4.4800e-04
219	0.2	0.025	0.075	-4.4538e-04
220	0.2	0.025	0.1	-4.4706e-04
221	0.2	0.05	0.	-4.4805e-04
222	0.2	0.05	0.025	-4.4854e-04
223	0.2	0.05	0.05	-4.4941e-04
224	0.2	0.05	0.075	-4.5084e-04
225	0.2	0.05	0.1	-4.4722e-04
226	0.225	-0.05	0.	-5.6451e-04
227	0.225	-0.05	0.025	-5.6254e-04
228	0.225	-0.05	0.05	-5.5900e-04
229	0.225	-0.05	0.075	-5.6160e-04
230	0.225	-0.05	0.1	-5.6220e-04
231	0.225	-0.025	0.	-5.6006e-04
232	0.225	-0.025	0.025	-5.5960e-04
233	0.225	-0.025	0.05	-5.5952e-04
234	0.225	-0.025	0.075	-5.6072e-04
235	0.225	-0.025	0.1	-5.5999e-04
236	0.225	0.	0.	-5.6470e-04
237	0.225	0.	0.025	-5.5643e-04
238	0.225	0.	0.05	-5.6219e-04
239	0.225	0.	0.075	-5.6313e-04
240	0.225	0.	0.1	-5.5977e-04
241	0.225	0.025	0.	-5.6142e-04
242	0.225	0.025	0.025	-5.6117e-04
243	0.225	0.025	0.05	-5.6176e-04
244	0.225	0.025	0.075	-5.6343e-04
245	0.225	0.025	0.1	-5.6323e-04
246	0.225	0.05	0.	-5.6059e-04
247	0.225	0.05	0.025	-5.5856e-04
248	0.225	0.05	0.05	-5.6231e-04
249	0.225	0.05	0.075	-5.6046e-04
250	0.225	0.05	0.1	-5.6075e-04
251	0.25	-0.05	0.	-6.8811e-04
252	0.25	-0.05	0.025	-6.8630e-04
253	0.25	-0.05	0.05	-6.8834e-04
254	0.25	-0.05	0.075	-6.9441e-04
255	0.25	-0.05	0.1	-6.8939e-04
256	0.25	-0.025	0.	-6.9120e-04
257	0.25	-0.025	0.025	-6.8890e-04
258	0.25	-0.025	0.05	-6.8771e-04
259	0.25	-0.025	0.075	-6.8895e-04
260	0.25	-0.025	0.1	-6.8881e-04
261	0.25	0.	0.	-6.8987e-04
262	0.25	0.	0.025	-6.8766e-04
263	0.25	0.	0.05	-6.8390e-04
264	0.25	0.	0.075	-6.8346e-04
265	0.25	0.	0.1	-6.8877e-04
266	0.25	0.025	0.	-6.8440e-04
267	0.25	0.025	0.025	-6.8939e-04
268	0.25	0.025	0.05	-6.9118e-04
269	0.25	0.025	0.075	-6.8689e-04
270	0.25	0.025	0.1	-6.9083e-04
271	0.25	0.05	0.	-6.8821e-04
272	0.25	0.05	0.025	-6.8757e-04
273	0.25	0.05	0.05	-6.8770e-04
274	0.25	0.05	0.075	-6.8522e-04
275	0.25	0.05	0.1	-6.8486e-04
276	0.275	-0.05	0.	-8.1889e-04
277	0.275	-0.05	0.025	-8.2190e-04
278	0.275	-0.05	0.05	-8.3137e-04
279	0.275	-0.05	0.075	-8.1939e-04
280	0.275	-0.05	0.1	-8.2043e-04
281	0.275	-0.025	0.	-8.2166e-04
282	0.275	-0.025	0.025	-8.2181e-04
283	0.275	-0.025	0.05	-8.2520e-04
284	0.275	-0.025	0.075	-8.2230e-04
285	0.275	-0.025	0.1	-8.2366e-04
286	0.275	0.	0.	-8.2151e-04
287	0.275	0.	0.025	-8.2275e-04
288	0.275	0.	0.05	-8.2412e-04
289	0.275	0.	0.075	-8.2387e-04
290	0.275	0.	0.1	-8.3084e-04
291	0.275	0.025	0.	-8.2422e-04
292	0.275	0.025	0.025	-8.2362e-04
293	0.275	0.025	0.05	-8.1608e-04
294	0.275	0.025	0.075	-8.2510e-04
295	0.275	0.025	0.1	-8.1780e-04
296	0.275	0.05	0.	-8.2613e-04
297	0.275	0.05	0.025	-8.2478e-04
298	0.275	0.05	0.05	-8.2694e-04
299	0.275	0.05	0.075	-8.2222e-04
300	0.275	0.05	0.1	-8.2440e-04
301	0.3	-0.05	0.	-9.7463e-04
302	0.3	-0.05	0.025	-9.6839e-04
303	0.3	-0.05	0.05	-9.7437e-04
304	0.3	-0.05	0.075	-9.7419e-04
305	0.3	-0.05	0.1	-9.7148e-04
306	0.3	-0.025	0.	-9.7814e-04
307	0.3	-0.025	0.025	-9.7400e-04
308	0.3	-0.025	0.05	-9.6549e-04
309	0.3	-0.025	0.075	-9.7584e-04
310	0.3	-0.025	0.1	-9.6944e-04
311	0.3	0.	0.	-9.7510e-04
312	0.3	0.	0.025	-9.7315e-04
313	0.3	0.	0.05	-9.6173e-04
314	0.3	0.	0.075	-9.7435e-04
315	0.3	0.	0.1	-9.7114e-04
316	0.3	0.025	0.	-9.7021e-04
317	0.3	0.025	0.025	-9.7036e-04
318	0.3	0.025	0.05	-9.7507e-04
319	0.3	0.025	0.075	-9.6842e-04
320	0.3	0.025	0.1	-9.7633e-04
321	0.3	0.05	0.	-9.6609e-04
322	0.3	0.05	0.025	-9.7315e-04
323	0.3	0.05	0.05	-9.7500e-04
324	0.3	0.05	0.075	-9.7491e-04
325	0.3	0.05	0.1	-9.7272e-04
326	0.325	-0.05	0.	-1.1293e-03
327	0.325	-0.05	0.025	-1.1277e-03
328	0.325	-0.05	0.05	-1.1247e-03
329	0.325	-0.05	0.075	-1.1271e-03
330	0.325	-0.05	0.1	-1.1258e-03
331	0.325	-0.025	0.	-1.1251e-03
332	0.325	-0.025	0.025	-1.1383e-03
333	0.325	-0.025	0.05	-1.1224e-03
334	0.325	-0.025	0.075	-1.1353e-03
335	0.325	-0.025	0.1	-1.1246e-03
336	0.325	0.	0.	-1.1256e-03
337	0.325	0.	0.025	-1.1255e-03
338	0.325	0.	0.05	-1.1252e-03
339	0.325	0.	0.075	-1.1344e-03
340	0.325	0.	0.1	-1.1328e-03
341	0.325	0.025	0.	-1.1291e-03
342	0.325	0.025	0.025	-1.1424e-03
343	0.325	0.025	0.05	-1.1301e-03
344	0.325	0.025	0.075	-1.1305e-03
345	0.325	0.025	0.1	-1.1271e-03
346	0.325	0.05	0.	-1.1265e-03
347	0.325	0.05	0.025	-1.1278e-03
348	0.325	0.05	0.05	-1.1340e-03
349	0.325	0.05	0.075	-1.1328e-03
350	0.325	0.05	0.1	-1.1360e-03
351	0.35	-0.05	0.	-1.2948e-03
352	0.35	-0.05	0.025	-1.3016e-03
353	0.35	-0.05	0.05	-1.3001e-03
354	0.35	-0.05	0.075	-1.3008e-03
355	0.35	-0.05	0.1	-1.2940e-03
356	0.35	-0.025	0.	-1.2931e-03
357	0.35	-0.025	0.025	-1.3013e-03
358	0.35	-0.025	0.05	-1.3030e-03
359	0.35	-0.025	0.075	-1.2953e-03
360	0.35	-0.025	0.1	-1.3017e-03
361	0.35	0.	0.	-1.3047e-03
362	0.35	0.	0.025	-1.2966e-03
363	0.35	0.	0.05	-1.2910e-03
364	0.35	0.	0.075	-1.2917e-03
365	0.35	0.	0.1	-1.2950e-03
366	0.35	0.025	0.	-1.2962e-03
367	0.35	0.025	0.025	-1.2983e-03
368	0.35	0.025	0.05	-1.2984e-03
369	0.35	0.025	0.075	-1.2971e-03
370	0.35	0.025	0.1	-1.3020e-03
371	0.35	0.05	0.	-1.2945e-03
372	0.35	0.05	0.025	-1.3051e-03
373	0.35	0.05	0.05	-1.3034e-03
374	0.35	0.05	0.075	-1.3030e-03
375	0.35	0.05	0.1	-1.2951e-03
376	0.375	-0.05	0.	-1.4759e-03
377	0.375	-0.05	0.025	-1.4808e-03
378	0.375	-0.05	0.05	-1.4754e-03
379	0.375	-0.05	0.075	-1.4724e-03
380	0.375	-0.05	0.1	-1.4722e-03
381	0.375	-0.025	0.	-1.4725e-03
382	0.375	-0.025	0.025	-1.4697e-03
383	0.375	-0.025	0.05	-1.4935e-03
384	0.375	-0.025	0.075	-1.4650e-03
385	0.375	-0.025	0.1	-1.4708e-03
386	0.375	0.	0.	-1.4801e-03
387	0.375	0.	0.025	-1.4725e-03
388	0.375	0.	0.05	-1.4745e-03
389	0.375	0.	0.075	-1.4789e-03
390	0.375	0.	0.1	-1.4827e-03
391	0.375	0.025	0.	-1.4749e-03
392	0.375	0.025	0.025	-1.4820e-03
393	0.375	0.025	0.05	-1.4665e-03
394	0.375	0.025	0.075	-1.4730e-03
395	0.375	0.025	0.1	-1.4795e-03
396	0.375	0.05	0.	-1.4882e-03
397	0.375	0.05	0.025	-1.4709e-03
398	0.375	0.05	0.05	-1.4698e-03
399	0.375	0.05	0.075	-1.4786e-03
400	0.375	0.05	0.1	-1.4769e-03
401	0.4	-0.05	0.	-1.6592e-03
402	0.4	-0.05	0.025	-1.6559e-03
403	0.4	-0.05	0.05	-1.6606e-03
404	0.4	-0.05	0.075	-1.6675e-03
405	0.4	-0.05	0.1	-1.6618e-03
406	0.4	-0.025	0.	-1.6718e-03
407	0.4	-0.025	0.025	-1.6631e-03
408	0.4	-0.025	0.05	-1.6680e-03
409	0.4	-0.025	0.075	-1.6659e-03
410	0.4	-0.025	0.1	-1.6613e-03
411	0.4	0.	0.	-1.6695e-03
412	0.4	0.	0.025	-1.6559e-03
413	0.4	0.	0.05	-1.6603e-03
414	0.4	0.	0.075	-1.6612e-03
415	0.4	0.	0.1	-1.6665e-03
416	0.4	0.025	0.	-1.6682e-03
417	0.4	0.025	0.025	-1.6586e-03
418	0.4	0.025	0.05	-1.6576e-03
419	0.4	0.025	0.075	-1.6645e-03
420	0.4	0.025	0.1	-1.6538e-03
421	0.4	0.05	0.	-1.6707e-03
422	0.4	0.05	0.025	-1.6625e-03
423	0.4	0.05	0.05	-1.6562e-03
424	0.4	0.05	0.075	-1.6561e-03
425	0.4	0.05	0.1	-1.6661e-03
426	0.425	-0.05	0.	-1.8626e-03
427	0.425	-0.05	0.025	-1.8547e-03
428	0.425	-0.05	0.05	-1.8596e-03
429	0.425	-0.05	0.075	-1.8520e-03
430	0.425	-0.05	0.1	-1.8585e-03
431	0.425	-0.025	0.	-1.8714e-03
432	0.425	-0.025	0.025	-1.8763e-03
433	0.425	-0.025	0.05	-1.8589e-03
434	0.425	-0.025	0.075	-1.8637e-03
435	0.425	-0.025	0.1	-1.8634e-03
436	0.425	0.	0.	-1.8476e-03
437	0.425	0.	0.025	-1.8519e-03
438	0.425	0.	0.05	-1.8432e-03
439	0.425	0.	0.075	-1.8638e-03
440	0.425	0.	0.1	-1.8749e-03
441	0.425	0.025	0.	-1.8684e-03
442	0.425	0.025	0.025	-1.8608e-03
443	0.425	0.025	0.05	-1.8597e-03
444	0.425	0.025	0.075	-1.8578e-03
445	0.425	0.025	0.1	-1.8683e-03
446	0.425	0.05	0.	-1.8620e-03
447	0.425	0.05	0.025	-1.8609e-03
448	0.425	0.05	0.05	-1.8522e-03
449	0.425	0.05	0.075	-1.8649e-03
450	0.425	0.05	0.1	-1.8593e-03
451	0.45	-0.05	0.	-2.0688e-03
452	0.45	-0.05	0.025	-2.0738e-03
453	0.45	-0.05	0.05	-2.0520e-03
454	0.45	-0.05	0.075	-2.0631e-03
455	0.45	-0.05	0.1	-2.0619e-03
456	0.45	-0.025	0.	-2.0611e-03
457	0.45	-0.025	0.025	-2.0563e-03
458	0.45	-0.025	0.05	-2.0595e-03
459	0.45	-0.025	0.075	-2.0564e-03
460	0.45	-0.025	0.1	-2.0723e-03
461	0.45	0.	0.	-2.0686e-03
462	0.45	0.	0.025	-2.0680e-03
463	0.45	0.	0.05	-2.0496e-03
464	0.45	0.	0.075	-2.0816e-03
465	0.45	0.	0.1	-2.0621e-03
466	0.45	0.025	0.	-2.0799e-03
467	0.45	0.025	0.025	-2.0717e-03
468	0.45	0.025	0.05	-2.0636e-03
469	0.45	0.025	0.075	-2.0824e-03
470	0.45	0.025	0.1	-2.0702e-03
471	0.45	0.05	0.	-2.0636e-03
472	0.45	0.05	0.025	-2.0623e-03
473	0.45	0.05	0.05	-2.0740e-03
474	0.45	0.05	0.075	-2.0611e-03
475	0.45	0.05	0.1	-2.0624e-03
476	0.475	-0.05	0.	-2.2734e-03
477	0.475	-0.05	0.025	-2.2719e-03
478	0.475	-0.05	0.05	-2.2725e-03
479	0.475	-0.05	0.075	-2.2950e-03
480	0.475	-0.05	0.1	-2.2880e-03
481	0.475	-0.025	0.	-2.2810e-03
482	0.475	-0.025	0.025	-2.2738e-03
483	0.475	-0.025	0.05	-2.2738e-03
484	0.475	-0.025	0.075	-2.2755e-03
485	0.475	-0.025	0.1	-2.2951e-03
486	0.475	0.	0.	-2.2815e-03
487	0.475	0.	0.025	-2.2856e-03
488	0.475	0.	0.05	-2.2806e-03
489	0.475	0.	0.075	-2.2707e-03
490	0.475	0.	0.1	-2.2797e-03
491	0.475	0.025	0.	-2.2690e-03
492	0.475	0.025	0.025	-2.2897e-03
493	0.475	0.025	0.05	-2.2720e-03
494	0.475	0.025	0.075	-2.2736e-03
495	0.475	0.025	0.1	-2.2862e-03
496	0.475	0.05	0.	-2.2724e-03
497	0.475	0.05	0.025	-2.2768e-03
498	0.475	0.05	0.05	-2.2548e-03
499	0.475	0.05	0.075	-2.2759e-03
500	0.475	0.05	0.1	-2.2842e-03
501	0.5	-0.05	0.	-2.4937e-03
502	0.5	-0.05	0.025	-2.5056e-03
503	0.5	-0.05	0.05	-2.4998e-03
504	0.5	-0.05	0.075	-2.5109e-03
505	0.5	-0.05	0.1	-2.4927e-03
506	0.5	-0.025	0.	-2.4976e-03
507	0.5	-0.025	0.025	-2.4853e-03
508	0.5	-0.025	0.05	-2.4991e-03
509	0.5	-0.025	0.075	-2.4958e-03
510	0.5	-0.025	0.1	-2.5096e-03
511	0.5	0.	0.	-2.4938e-03
512	0.5	0.	0.025	-2.4958e-03
513	0.5	0.	0.05	-2.4932e-03
514	0.5	0.	0.075	-2.5003e-03
515	0.5	0.	0.1	-2.5199e-03
516	0.5	0.025	0.	-2.4650e-03
517	0.5	0.025	0.025	-2.4995e-03
518	0.5	0.025	0.05	-2.5117e-03
519	0.5	0.025	0.075	-2.4949e-03
520	0.5	0.025	0.1	-2.5053e-03
521	0.5	0.05	0.	-2.5118e-03
522	0.5	0.05	0.025	-2.4972e-03
523	0.5	0.05	0.05	-2.4935e-03
524	0.5	0.05	0.075	-2.5094e-03
525	0.5	0.05	0.1	-2.5050e-03
526	0.525	-0.05	0.	-2.7280e-03
527	0.525	-0.05	0.025	-2.7354e-03
528	0.525	-0.05	0.05	-2.7392e-03
529	0.525	-0.05	0.075	-2.7281e-03
530	0.525	-0.05	0.1	-2.7320e-03
531	0.525	-0.025	0.	-2.7344e-03
532	0.525	-0.025	0.025	-2.7236e-03
533	0.525	-0.025	0.05	-2.7417e-03
534	0.525	-0.025	0.075	-2.7174e-03
535	0.525	-0.025	0.1	-2.7273e-03
536	0.525	0.	0.	-2.7371e-03
537	0.525	0.	0.025	-2.7172e-03
538	0.525	0.	0.05	-2.7382e-03
539	0.525	0.	0.075	-2.7308e-03
540	0.525	0.	0.1	-2.7432e-03
541	0.525	0.025	0.	-2.7354e-03
542	0.525	0.025	0.025	-2.7269e-03
543	0.525	0.025	0.05	-2.7312e-03
544	0.525	0.025	0.075	-2.7316e-03
545	0.525	0.025	0.1	-2.7508e-03
546	0.525	0.05	0.	-2.7296e-03
547	0.525	0.05	0.025	-2.7272e-03
548	0.525	0.05	0.05	-2.7266e-03
549	0.525	0.05	0.075	-2.7307e-03
550	0.525	0.05	0.1	-2.7163e-03
551	0.55	-0.05	0.	-2.9600e-03
552	0.55	-0.05	0.025	-2.9525e-03
553	0.55	-0.05	0.05	-2.9540e-03
554	0.55	-0.05	0.075	-2.9740e-03
555	0.55	-0.05	0.1	-2.9648e-03
556	0.55	-0.025	0.	-2.9557e-03
557	0.55	-0.025	0.025	-2.9627e-03
558	0.55	-0.025	0.05	-2.9616e-03
559	0.55	-0.025	0.075	-2.9651e-03
560	0.55	-0.025	0.1	-2.9466e-03
561	0.55	0.	0.	-2.9516e-03
562	0.55	0.	0.025	-2.9474e-03
563	0.55	0.	0.05	-2.9538e-03
564	0.55	0.	0.075	-2.9559e-03
565	0.55	0.	0.1	-2.9522e-03
566	0.55	0.025	0.	-2.9736e-03
567	0.55	0.025	0.025	-2.9863e-03
568	0.55	0.025	0.05	-2.9743e-03
569	0.55	0.025	0.075	-2.9578e-03
570	0.55	0.025	0.1	-2.9670e-03
571	0.55	0.05	0.	-2.9637e-03
572	0.55	0.05	0.025	-2.9573e-03
573	0.55	0.05	0.05	-2.9802e-03
574	0.55	0.05	0.075	-2.9883e-03
575	0.55	0.05	0.1	-2.9471e-03
576	0.575	-0.05	0.	-3.2255e-03
577	0.575	-0.05	0.025	-3.1995e-03
578	0.575	-0.05	0.05	-3.2037e-03
579	0.575	-0.05	0.075	-3.2107e-03
580	0.575	-0.05	0.1	-3.2269e-03
581	0.575	-0.025	0.	-3.2107e-03
582	0.575	-0.025	0.025	-3.2124e-03
583	0.575	-0.025	0.05	-3.2180e-03
584	0.575	-0.025	0.075	-3.2200e-03
585	0.575	-0.025	0.1	-3.2136e-03
586	0.575	0.	0.	-3.2201e-03
587	0.575	0.	0.025	-3.1994e-03
588	0.575	0.	0.05	-3.1848e-03
589	0.575	0.	0.075	-3.2305e-03
590	0.575	0.	0.1	-3.1938e-03
591	0.575	0.025	0.	-3.2002e-03
592	0.575	0.025	0.025	-3.2028e-03
593	0.575	0.025	0.05	-3.2006e-03
594	0.575	0.025	0.075	-3.1977e-03
595	0.575	0.025	0.1	-3.2130e-03
596	0.575	0.05	0.	-3.2131e-03
597	0.575	0.05	0.025	-3.2150e-03
598	0.575	0.05	0.05	-3.2142e-03
599	0.575	0.05	0.075	-3.2017e-03
600	0.575	0.05	0.1	-3.2017e-03
601	0.6	-0.05	0.	-3.4715e-03
602	0.6	-0.05	0.025	-3.4488e-03
603	0.6	-0.05	0.05	-3.4485e-03
604	0.6	-0.05	0.075	-3.4688e-03
605	0.6	-0.05	0.1	-3.4557e-03
606	0.6	-0.025	0.	-3.4490e-03
