Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-4.4737e-05
127	0.125	-0.05	0.025	-4.5116e-05
128	0.125	-0.05	0.05	-4.4901e-05
129	0.125	-0.05	0.075	-4.4863e-05
130	0.125	-0.05	0.1	-4.5005e-05
131	0.125	-0.025	0.	-4.4908e-05
132	0.125	-0.025	0.025	-4.4624e-05
133	0.125	-0.025	0.05	-4.4731e-05
134	0.125	-0.025	0.075	-4.5112e-05
135	0.125	-0.025	0.1	-4.4937e-05
136	0.125	0.	0.	-4.4620e-05
137	0.125	0.	0.025	-4.4985e-05
138	0.125	0.	0.05	-4.4821e-05
139	0.125	0.	0.075	-4.4765e-05
140	0.125	0.	0.1	-4.4716e-05
141	0.125	0.025	0.	-4.5102e-05
142	0.125	0.025	0.025	-4.4569e-05
143	0.125	0.025	0.05	-4.4771e-05
144	0.125	0.025	0.075	-4.4943e-05
145	0.125	0.025	0.1	-4.5205e-05
146	0.125	0.05	0.	-4.5021e-05
147	0.125	0.05	0.025	-4.4770e-05
148	0.125	0.05	0.05	-4.5197e-05
149	0.125	0.05	0.075	-4.4678e-05
150	0.125	0.05	0.1	-4.4970e-05
151	0.15	-0.05	0.	-6.4250e-05
152	0.15	-0.05	0.025	-6.3899e-05
153	0.15	-0.05	0.05	-6.4304e-05
154	0.15	-0.05	0.075	-6.3993e-05
155	0.15	-0.05	0.1	-6.4303e-05
156	0.15	-0.025	0.	-6.3653e-05
157	0.15	-0.025	0.025	-6.4211e-05
158	0.15	-0.025	0.05	-6.4019e-05
159	0.15	-0.025	0.075	-6.4420e-05
160	0.15	-0.025	0.1	-6.4114e-05
161	0.15	0.	0.	-6.4445e-05
162	0.15	0.	0.025	-6.4255e-05
163	0.15	0.	0.05	-6.4092e-05
164	0.15	0.	0.075	-6.4327e-05
165	0.15	0.	0.1	-6.4329e-05
166	0.15	0.025	0.	-6.4246e-05
167	0.15	0.025	0.025	-6.3537e-05
168	0.15	0.025	0.05	-6.3873e-05
169	0.15	0.025	0.075	-6.4480e-05
170	0.15	0.025	0.1	-6.3803e-05
171	0.15	0.05	0.	-6.4351e-05
172	0.15	0.05	0.025	-6.4306e-05
173	0.15	0.05	0.05	-6.3939e-05
174	0.15	0.05	0.075	-6.3613e-05
175	0.15	0.05	0.1	-6.3979e-05
176	0.175	-0.05	0.	-8.7235e-05
177	0.175	-0.05	0.025	-8.6217e-05
178	0.175	-0.05	0.05	-8.6241e-05
179	0.175	-0.05	0.075	-8.6170e-05
180	0.175	-0.05	0.1	-8.6936e-05
181	0.175	-0.025	0.	-8.6432e-05
182	0.175	-0.025	0.025	-8.6299e-05
183	0.175	-0.025	0.05	-8.7005e-05
184	0.175	-0.025	0.075	-8.6716e-05
185	0.175	-0.025	0.1	-8.6197e-05
186	0.175	0.	0.	-8.6092e-05
187	0.175	0.	0.025	-8.6916e-05
188	0.175	0.	0.05	-8.6521e-05
189	0.175	0.	0.075	-8.5980e-05
190	0.175	0.	0.1	-8.5899e-05
191	0.175	0.025	0.	-8.6129e-05
192	0.175	0.025	0.025	-8.6087e-05
193	0.175	0.025	0.05	-8.5808e-05
194	0.175	0.025	0.075	-8.6135e-05
195	0.175	0.025	0.1	-8.6198e-05
196	0.175	0.05	0.	-8.6356e-05
197	0.175	0.05	0.025	-8.7101e-05
198	0.175	0.05	0.05	-8.6423e-05
199	0.175	0.05	0.075	-8.6458e-05
200	0.175	0.05	0.1	-8.6692e-05
201	0.2	-0.05	0.	-1.1189e-04
202	0.2	-0.05	0.025	-1.1218e-04
203	0.2	-0.05	0.05	-1.1213e-04
204	0.2	-0.05	0.075	-1.1205e-04
205	0.2	-0.05	0.1	-1.1324e-04
206	0.2	-0.025	0.	-1.1241e-04
207	0.2	-0.025	0.025	-1.1152e-04
208	0.2	-0.025	0.05	-1.1217e-04
209	0.2	-0.025	0.075	-1.1165e-04
210	0.2	-0.025	0.1	-1.1220e-04
211	0.2	0.	0.	-1.1138e-04
212	0.2	0.	0.025	-1.1150e-04
213	0.2	0.	0.05	-1.1215e-04
214	0.2	0.	0.075	-1.1245e-04
215	0.2	0.	0.1	-1.1223e-04
216	0.2	0.025	0.	-1.1238e-04
217	0.2	0.025	0.025	-1.1217e-04
218	0.2	0.025	0.05	-1.1208e-04
219	0.2	0.025	0.075	-1.1177e-04
220	0.2	0.025	0.1	-1.1236e-04
221	0.2	0.05	0.	-1.1246e-04
222	0.2	0.05	0.025	-1.1197e-04
223	0.2	0.05	0.05	-1.1195e-04
224	0.2	0.05	0.075	-1.1271e-04
225	0.2	0.05	0.1	-1.1199e-04
226	0.225	-0.05	0.	-1.4053e-04
227	0.225	-0.05	0.025	-1.4076e-04
228	0.225	-0.05	0.05	-1.4043e-04
229	0.225	-0.05	0.075	-1.4002e-04
230	0.225	-0.05	0.1	-1.4070e-04
231	0.225	-0.025	0.	-1.4046e-04
232	0.225	-0.025	0.025	-1.4152e-04
233	0.225	-0.025	0.05	-1.4093e-04
234	0.225	-0.025	0.075	-1.4015e-04
235	0.225	-0.025	0.1	-1.4089e-04
236	0.225	0.	0.	-1.4066e-04
237	0.225	0.	0.025	-1.4122e-04
238	0.225	0.	0.05	-1.4019e-04
239	0.225	0.	0.075	-1.4059e-04
240	0.225	0.	0.1	-1.4043e-04
241	0.225	0.025	0.	-1.4052e-04
242	0.225	0.025	0.025	-1.3999e-04
243	0.225	0.025	0.05	-1.4081e-04
244	0.225	0.025	0.075	-1.4072e-04
245	0.225	0.025	0.1	-1.4121e-04
246	0.225	0.05	0.	-1.4048e-04
247	0.225	0.05	0.025	-1.4025e-04
248	0.225	0.05	0.05	-1.4093e-04
249	0.225	0.05	0.075	-1.4004e-04
250	0.225	0.05	0.1	-1.4109e-04
251	0.25	-0.05	0.	-1.7262e-04
252	0.25	-0.05	0.025	-1.7274e-04
253	0.25	-0.05	0.05	-1.7213e-04
254	0.25	-0.05	0.075	-1.7154e-04
255	0.25	-0.05	0.1	-1.7195e-04
256	0.25	-0.025	0.	-1.7214e-04
257	0.25	-0.025	0.025	-1.7149e-04
258	0.25	-0.025	0.05	-1.7279e-04
259	0.25	-0.025	0.075	-1.7227e-04
260	0.25	-0.025	0.1	-1.7126e-04
261	0.25	0.	0.	-1.7317e-04
262	0.25	0.	0.025	-1.7194e-04
263	0.25	0.	0.05	-1.7112e-04
264	0.25	0.	0.075	-1.7130e-04
265	0.25	0.	0.1	-1.7290e-04
266	0.25	0.025	0.	-1.7313e-04
267	0.25	0.025	0.025	-1.7257e-04
268	0.25	0.025	0.05	-1.7278e-04
269	0.25	0.025	0.075	-1.7271e-04
270	0.25	0.025	0.1	-1.7226e-04
271	0.25	0.05	0.	-1.7210e-04
272	0.25	0.05	0.025	-1.7225e-04
273	0.25	0.05	0.05	-1.7238e-04
274	0.25	0.05	0.075	-1.7137e-04
275	0.25	0.05	0.1	-1.7238e-04
276	0.275	-0.05	0.	-2.0728e-04
277	0.275	-0.05	0.025	-2.0591e-04
278	0.275	-0.05	0.05	-2.0582e-04
279	0.275	-0.05	0.075	-2.0647e-04
280	0.275	-0.05	0.1	-2.0554e-04
281	0.275	-0.025	0.	-2.0499e-04
282	0.275	-0.025	0.025	-2.0702e-04
283	0.275	-0.025	0.05	-2.0571e-04
284	0.275	-0.025	0.075	-2.0609e-04
285	0.275	-0.025	0.1	-2.0558e-04
286	0.275	0.	0.	-2.0713e-04
287	0.275	0.	0.025	-2.0678e-04
288	0.275	0.	0.05	-2.0588e-04
289	0.275	0.	0.075	-2.0511e-04
290	0.275	0.	0.1	-2.0579e-04
291	0.275	0.025	0.	-2.0655e-04
292	0.275	0.025	0.025	-2.0623e-04
293	0.275	0.025	0.05	-2.0617e-04
294	0.275	0.025	0.075	-2.0625e-04
295	0.275	0.025	0.1	-2.0670e-04
296	0.275	0.05	0.	-2.0604e-04
297	0.275	0.05	0.025	-2.0645e-04
298	0.275	0.05	0.05	-2.0526e-04
299	0.275	0.05	0.075	-2.0818e-04
300	0.275	0.05	0.1	-2.0584e-04
301	0.3	-0.05	0.	-2.4320e-04
302	0.3	-0.05	0.025	-2.4355e-04
303	0.3	-0.05	0.05	-2.4260e-04
304	0.3	-0.05	0.075	-2.4301e-04
305	0.3	-0.05	0.1	-2.4300e-04
306	0.3	-0.025	0.	-2.4211e-04
307	0.3	-0.025	0.025	-2.4343e-04
308	0.3	-0.025	0.05	-2.4140e-04
309	0.3	-0.025	0.075	-2.4470e-04
310	0.3	-0.025	0.1	-2.4377e-04
311	0.3	0.	0.	-2.4362e-04
312	0.3	0.	0.025	-2.4131e-04
313	0.3	0.	0.05	-2.4223e-04
314	0.3	0.	0.075	-2.4435e-04
315	0.3	0.	0.1	-2.4704e-04
316	0.3	0.025	0.	-2.4416e-04
317	0.3	0.025	0.025	-2.4401e-04
318	0.3	0.025	0.05	-2.4351e-04
319	0.3	0.025	0.075	-2.4218e-04
320	0.3	0.025	0.1	-2.4397e-04
321	0.3	0.05	0.	-2.4193e-04
322	0.3	0.05	0.025	-2.4182e-04
323	0.3	0.05	0.05	-2.4176e-04
324	0.3	0.05	0.075	-2.4395e-04
325	0.3	0.05	0.1	-2.4294e-04
326	0.325	-0.05	0.	-2.8266e-04
327	0.325	-0.05	0.025	-2.8253e-04
328	0.325	-0.05	0.05	-2.8127e-04
329	0.325	-0.05	0.075	-2.8179e-04
330	0.325	-0.05	0.1	-2.8185e-04
331	0.325	-0.025	0.	-2.8096e-04
332	0.325	-0.025	0.025	-2.8198e-04
333	0.325	-0.025	0.05	-2.8132e-04
334	0.325	-0.025	0.075	-2.8320e-04
335	0.325	-0.025	0.1	-2.8329e-04
336	0.325	0.	0.	-2.8108e-04
337	0.325	0.	0.025	-2.8221e-04
338	0.325	0.	0.05	-2.8464e-04
339	0.325	0.	0.075	-2.8144e-04
340	0.325	0.	0.1	-2.8303e-04
341	0.325	0.025	0.	-2.8267e-04
342	0.325	0.025	0.025	-2.8378e-04
343	0.325	0.025	0.05	-2.8288e-04
344	0.325	0.025	0.075	-2.8206e-04
345	0.325	0.025	0.1	-2.8262e-04
346	0.325	0.05	0.	-2.8264e-04
347	0.325	0.05	0.025	-2.8244e-04
348	0.325	0.05	0.05	-2.8106e-04
349	0.325	0.05	0.075	-2.8395e-04
350	0.325	0.05	0.1	-2.8375e-04
351	0.35	-0.05	0.	-3.2327e-04
352	0.35	-0.05	0.025	-3.2423e-04
353	0.35	-0.05	0.05	-3.2433e-04
354	0.35	-0.05	0.075	-3.2312e-04
355	0.35	-0.05	0.1	-3.2220e-04
356	0.35	-0.025	0.	-3.2375e-04
357	0.35	-0.025	0.025	-3.2416e-04
358	0.35	-0.025	0.05	-3.2275e-04
359	0.35	-0.025	0.075	-3.2485e-04
360	0.35	-0.025	0.1	-3.2613e-04
361	0.35	0.	0.	-3.2572e-04
362	0.35	0.	0.025	-3.2446e-04
363	0.35	0.	0.05	-3.2224e-04
364	0.35	0.	0.075	-3.2555e-04
365	0.35	0.	0.1	-3.2482e-04
366	0.35	0.025	0.	-3.2518e-04
367	0.35	0.025	0.025	-3.2714e-04
368	0.35	0.025	0.05	-3.2355e-04
369	0.35	0.025	0.075	-3.2089e-04
370	0.35	0.025	0.1	-3.2326e-04
371	0.35	0.05	0.	-3.2526e-04
372	0.35	0.05	0.025	-3.2466e-04
373	0.35	0.05	0.05	-3.2305e-04
374	0.35	0.05	0.075	-3.2278e-04
375	0.35	0.05	0.1	-3.2416e-04
376	0.375	-0.05	0.	-3.6730e-04
377	0.375	-0.05	0.025	-3.6991e-04
378	0.375	-0.05	0.05	-3.6853e-04
379	0.375	-0.05	0.075	-3.6821e-04
380	0.375	-0.05	0.1	-3.6802e-04
381	0.375	-0.025	0.	-3.6953e-04
382	0.375	-0.025	0.025	-3.6920e-04
383	0.375	-0.025	0.05	-3.6944e-04
384	0.375	-0.025	0.075	-3.6941e-04
385	0.375	-0.025	0.1	-3.6903e-04
386	0.375	0.	0.	-3.6762e-04
387	0.375	0.	0.025	-3.6806e-04
388	0.375	0.	0.05	-3.6856e-04
389	0.375	0.	0.075	-3.7219e-04
390	0.375	0.	0.1	-3.6715e-04
391	0.375	0.025	0.	-3.6852e-04
392	0.375	0.025	0.025	-3.6929e-04
393	0.375	0.025	0.05	-3.6869e-04
394	0.375	0.025	0.075	-3.7073e-04
395	0.375	0.025	0.1	-3.6869e-04
396	0.375	0.05	0.	-3.6879e-04
397	0.375	0.05	0.025	-3.7034e-04
398	0.375	0.05	0.05	-3.7181e-04
399	0.375	0.05	0.075	-3.7122e-04
400	0.375	0.05	0.1	-3.6894e-04
401	0.4	-0.05	0.	-4.1592e-04
402	0.4	-0.05	0.025	-4.1608e-04
403	0.4	-0.05	0.05	-4.1624e-04
404	0.4	-0.05	0.075	-4.1459e-04
405	0.4	-0.05	0.1	-4.1756e-04
406	0.4	-0.025	0.	-4.1634e-04
407	0.4	-0.025	0.025	-4.1593e-04
408	0.4	-0.025	0.05	-4.1388e-04
409	0.4	-0.025	0.075	-4.1610e-04
410	0.4	-0.025	0.1	-4.1285e-04
411	0.4	0.	0.	-4.1503e-04
412	0.4	0.	0.025	-4.1506e-04
413	0.4	0.	0.05	-4.1648e-04
414	0.4	0.	0.075	-4.1913e-04
415	0.4	0.	0.1	-4.1695e-04
416	0.4	0.025	0.	-4.1841e-04
417	0.4	0.025	0.025	-4.1707e-04
418	0.4	0.025	0.05	-4.1787e-04
419	0.4	0.025	0.075	-4.1909e-04
420	0.4	0.025	0.1	-4.1478e-04
421	0.4	0.05	0.	-4.1467e-04
422	0.4	0.05	0.025	-4.1711e-04
423	0.4	0.05	0.05	-4.1599e-04
424	0.4	0.05	0.075	-4.1637e-04
425	0.4	0.05	0.1	-4.1559e-04
426	0.425	-0.05	0.	-4.6400e-04
427	0.425	-0.05	0.025	-4.6812e-04
428	0.425	-0.05	0.05	-4.6306e-04
429	0.425	-0.05	0.075	-4.6639e-04
430	0.425	-0.05	0.1	-4.6608e-04
431	0.425	-0.025	0.	-4.6217e-04
432	0.425	-0.025	0.025	-4.6356e-04
433	0.425	-0.025	0.05	-4.6388e-04
434	0.425	-0.025	0.075	-4.6616e-04
435	0.425	-0.025	0.1	-4.6443e-04
436	0.425	0.	0.	-4.6495e-04
437	0.425	0.	0.025	-4.6240e-04
438	0.425	0.	0.05	-4.6944e-04
439	0.425	0.	0.075	-4.6524e-04
440	0.425	0.	0.1	-4.6604e-04
441	0.425	0.025	0.	-4.6410e-04
442	0.425	0.025	0.025	-4.6390e-04
443	0.425	0.025	0.05	-4.6867e-04
444	0.425	0.025	0.075	-4.6154e-04
445	0.425	0.025	0.1	-4.6563e-04
446	0.425	0.05	0.	-4.6286e-04
447	0.425	0.05	0.025	-4.6436e-04
448	0.425	0.05	0.05	-4.6392e-04
449	0.425	0.05	0.075	-4.6328e-04
450	0.425	0.05	0.1	-4.6518e-04
451	0.45	-0.05	0.	-5.1107e-04
452	0.45	-0.05	0.025	-5.1572e-04
453	0.45	-0.05	0.05	-5.1619e-04
454	0.45	-0.05	0.075	-5.1357e-04
455	0.45	-0.05	0.1	-5.1950e-04
456	0.45	-0.025	0.	-5.1515e-04
457	0.45	-0.025	0.025	-5.1588e-04
458	0.45	-0.025	0.05	-5.1515e-04
459	0.45	-0.025	0.075	-5.1621e-04
460	0.45	-0.025	0.1	-5.1908e-04
461	0.45	0.	0.	-5.2148e-04
462	0.45	0.	0.025	-5.1792e-04
463	0.45	0.	0.05	-5.1862e-04
464	0.45	0.	0.075	-5.1992e-04
465	0.45	0.	0.1	-5.1689e-04
466	0.45	0.025	0.	-5.1962e-04
467	0.45	0.025	0.025	-5.1801e-04
468	0.45	0.025	0.05	-5.1667e-04
469	0.45	0.025	0.075	-5.1710e-04
470	0.45	0.025	0.1	-5.1261e-04
471	0.45	0.05	0.	-5.1698e-04
472	0.45	0.05	0.025	-5.1319e-04
473	0.45	0.05	0.05	-5.1302e-04
474	0.45	0.05	0.075	-5.1677e-04
475	0.45	0.05	0.1	-5.1407e-04
476	0.475	-0.05	0.	-5.6969e-04
477	0.475	-0.05	0.025	-5.7002e-04
478	0.475	-0.05	0.05	-5.7012e-04
479	0.475	-0.05	0.075	-5.6764e-04
480	0.475	-0.05	0.1	-5.7175e-04
481	0.475	-0.025	0.	-5.6950e-04
482	0.475	-0.025	0.025	-5.7071e-04
483	0.475	-0.025	0.05	-5.6698e-04
484	0.475	-0.025	0.075	-5.6930e-04
485	0.475	-0.025	0.1	-5.7220e-04
486	0.475	0.	0.	-5.7191e-04
487	0.475	0.	0.025	-5.6789e-04
488	0.475	0.	0.05	-5.6846e-04
489	0.475	0.	0.075	-5.6745e-04
490	0.475	0.	0.1	-5.6821e-04
491	0.475	0.025	0.	-5.6651e-04
492	0.475	0.025	0.025	-5.6939e-04
493	0.475	0.025	0.05	-5.7115e-04
494	0.475	0.025	0.075	-5.6791e-04
495	0.475	0.025	0.1	-5.6950e-04
496	0.475	0.05	0.	-5.6920e-04
497	0.475	0.05	0.025	-5.7211e-04
498	0.475	0.05	0.05	-5.6831e-04
499	0.475	0.05	0.075	-5.6839e-04
500	0.475	0.05	0.1	-5.6778e-04
501	0.5	-0.05	0.	-6.2216e-04
502	0.5	-0.05	0.025	-6.2632e-04
503	0.5	-0.05	0.05	-6.2466e-04
504	0.5	-0.05	0.075	-6.2514e-04
505	0.5	-0.05	0.1	-6.2819e-04
506	0.5	-0.025	0.	-6.2833e-04
507	0.5	-0.025	0.025	-6.2088e-04
508	0.5	-0.025	0.05	-6.2662e-04
509	0.5	-0.025	0.075	-6.2556e-04
510	0.5	-0.025	0.1	-6.2385e-04
511	0.5	0.	0.	-6.2582e-04
512	0.5	0.	0.025	-6.2068e-04
513	0.5	0.	0.05	-6.2866e-04
514	0.5	0.	0.075	-6.2629e-04
515	0.5	0.	0.1	-6.2284e-04
516	0.5	0.025	0.	-6.2354e-04
517	0.5	0.025	0.025	-6.2074e-04
518	0.5	0.025	0.05	-6.2422e-04
519	0.5	0.025	0.075	-6.2379e-04
520	0.5	0.025	0.1	-6.2169e-04
521	0.5	0.05	0.	-6.2694e-04
522	0.5	0.05	0.025	-6.2819e-04
523	0.5	0.05	0.05	-6.2493e-04
524	0.5	0.05	0.075	-6.2424e-04
525	0.5	0.05	0.1	-6.2609e-04
526	0.525	-0.05	0.	-6.8212e-04
527	0.525	-0.05	0.025	-6.7922e-04
528	0.525	-0.05	0.05	-6.8039e-04
529	0.525	-0.05	0.075	-6.8136e-04
530	0.525	-0.05	0.1	-6.8285e-04
531	0.525	-0.025	0.	-6.8220e-04
532	0.525	-0.025	0.025	-6.8275e-04
533	0.525	-0.025	0.05	-6.7801e-04
534	0.525	-0.025	0.075	-6.8399e-04
535	0.525	-0.025	0.1	-6.8218e-04
536	0.525	0.	0.	-6.8914e-04
537	0.525	0.	0.025	-6.8111e-04
538	0.525	0.	0.05	-6.8305e-04
539	0.525	0.	0.075	-6.8989e-04
540	0.525	0.	0.1	-6.8270e-04
541	0.525	0.025	0.	-6.8199e-04
542	0.525	0.025	0.025	-6.7948e-04
543	0.525	0.025	0.05	-6.8634e-04
544	0.525	0.025	0.075	-6.7901e-04
545	0.525	0.025	0.1	-6.8334e-04
546	0.525	0.05	0.	-6.8088e-04
547	0.525	0.05	0.025	-6.8166e-04
548	0.525	0.05	0.05	-6.7829e-04
549	0.525	0.05	0.075	-6.8584e-04
550	0.525	0.05	0.1	-6.8141e-04
551	0.55	-0.05	0.	-7.3752e-04
552	0.55	-0.05	0.025	-7.4484e-04
553	0.55	-0.05	0.05	-7.3963e-04
554	0.55	-0.05	0.075	-7.4212e-04
555	0.55	-0.05	0.1	-7.4362e-04
556	0.55	-0.025	0.	-7.4253e-04
557	0.55	-0.025	0.025	-7.3461e-04
558	0.55	-0.025	0.05	-7.4319e-04
559	0.55	-0.025	0.075	-7.4083e-04
560	0.55	-0.025	0.1	-7.4015e-04
561	0.55	0.	0.	-7.4080e-04
562	0.55	0.	0.025	-7.3635e-04
563	0.55	0.	0.05	-7.4169e-04
564	0.55	0.	0.075	-7.3708e-04
565	0.55	0.	0.1	-7.4028e-04
566	0.55	0.025	0.	-7.4159e-04
567	0.55	0.025	0.025	-7.4431e-04
568	0.55	0.025	0.05	-7.3870e-04
569	0.55	0.025	0.075	-7.4543e-04
570	0.55	0.025	0.1	-7.4393e-04
571	0.55	0.05	0.	-7.3985e-04
572	0.55	0.05	0.025	-7.3784e-04
573	0.55	0.05	0.05	-7.3684e-04
574	0.55	0.05	0.075	-7.4193e-04
575	0.55	0.05	0.1	-7.3894e-04
576	0.575	-0.05	0.	-8.0561e-04
577	0.575	-0.05	0.025	-7.9959e-04
578	0.575	-0.05	0.05	-7.9888e-04
579	0.575	-0.05	0.075	-8.0251e-04
580	0.575	-0.05	0.1	-7.9957e-04
581	0.575	-0.025	0.	-8.0179e-04
582	0.575	-0.025	0.025	-8.0493e-04
583	0.575	-0.025	0.05	-8.0214e-04
584	0.575	-0.025	0.075	-8.0215e-04
585	0.575	-0.025	0.1	-8.0242e-04
586	0.575	0.	0.	-7.9634e-04
587	0.575	0.	0.025	-8.0302e-04
588	0.575	0.	0.05	-8.0228e-04
589	0.575	0.	0.075	-8.0463e-04
590	0.575	0.	0.1	-8.0371e-04
591	0.575	0.025	0.	-8.0112e-04
592	0.575	0.025	0.025	-8.0508e-04
593	0.575	0.025	0.05	-8.0083e-04
594	0.575	0.025	0.075	-8.0256e-04
595	0.575	0.025	0.1	-8.0077e-04
596	0.575	0.05	0.	-8.0325e-04
597	0.575	0.05	0.025	-8.0056e-04
598	0.575	0.05	0.05	-8.0705e-04
599	0.575	0.05	0.075	-8.0824e-04
600	0.575	0.05	0.1	-8.0457e-04
601	0.6	-0.05	0.	-8.6933e-04
602	0.6	-0.05	0.025	-8.5868e-04
603	0.6	-0.05	0.05	-8.5909e-04
604	0.6	-0.05	0.075	-8.6289e-04
605	0.6	-0.05	0.1	-8.6414e-04
606	0.6	-0.025	0.	-8.6331e-04
