Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-1.7997e-04
127	0.125	-0.05	0.025	-1.8024e-04
128	0.125	-0.05	0.05	-1.8113e-04
129	0.125	-0.05	0.075	-1.7872e-04
130	0.125	-0.05	0.1	-1.8142e-04
131	0.125	-0.025	0.	-1.8036e-04
132	0.125	-0.025	0.025	-1.8157e-04
133	0.125	-0.025	0.05	-1.7898e-04
134	0.125	-0.025	0.075	-1.7996e-04
135	0.125	-0.025	0.1	-1.7980e-04
136	0.125	0.	0.	-1.8032e-04
137	0.125	0.	0.025	-1.8003e-04
138	0.125	0.	0.05	-1.7994e-04
139	0.125	0.	0.075	-1.8025e-04
140	0.125	0.	0.1	-1.7961e-04
141	0.125	0.025	0.	-1.7932e-04
142	0.125	0.025	0.025	-1.8001e-04
143	0.125	0.025	0.05	-1.7932e-04
144	0.125	0.025	0.075	-1.7960e-04
145	0.125	0.025	0.1	-1.7865e-04
146	0.125	0.05	0.	-1.7973e-04
147	0.125	0.05	0.025	-1.7902e-04
148	0.125	0.05	0.05	-1.7966e-04
149	0.125	0.05	0.075	-1.7891e-04
150	0.125	0.05	0.1	-1.7967e-04
151	0.15	-0.05	0.	-2.5742e-04
152	0.15	-0.05	0.025	-2.5589e-04
153	0.15	-0.05	0.05	-2.5554e-04
154	0.15	-0.05	0.075	-2.5730e-04
155	0.15	-0.05	0.1	-2.5744e-04
156	0.15	-0.025	0.	-2.5693e-04
157	0.15	-0.025	0.025	-2.5602e-04
158	0.15	-0.025	0.05	-2.5585e-04
159	0.15	-0.025	0.075	-2.5616e-04
160	0.15	-0.025	0.1	-2.5644e-04
161	0.15	0.	0.	-2.5473e-04
162	0.15	0.	0.025	-2.5549e-04
163	0.15	0.	0.05	-2.5778e-04
164	0.15	0.	0.075	-2.5671e-04
165	0.15	0.	0.1	-2.5776e-04
166	0.15	0.025	0.	-2.5754e-04
167	0.15	0.025	0.025	-2.5618e-04
168	0.15	0.025	0.05	-2.5619e-04
169	0.15	0.025	0.075	-2.5749e-04
170	0.15	0.025	0.1	-2.5728e-04
171	0.15	0.05	0.	-2.5751e-04
172	0.15	0.05	0.025	-2.5649e-04
173	0.15	0.05	0.05	-2.5665e-04
174	0.15	0.05	0.075	-2.5624e-04
175	0.15	0.05	0.1	-2.5645e-04
176	0.175	-0.05	0.	-3.4511e-04
177	0.175	-0.05	0.025	-3.4596e-04
178	0.175	-0.05	0.05	-3.4584e-04
179	0.175	-0.05	0.075	-3.4543e-04
180	0.175	-0.05	0.1	-3.4716e-04
181	0.175	-0.025	0.	-3.4411e-04
182	0.175	-0.025	0.025	-3.4653e-04
183	0.175	-0.025	0.05	-3.4479e-04
184	0.175	-0.025	0.075	-3.4489e-04
185	0.175	-0.025	0.1	-3.4501e-04
186	0.175	0.	0.	-3.4671e-04
187	0.175	0.	0.025	-3.4294e-04
188	0.175	0.	0.05	-3.4630e-04
189	0.175	0.	0.075	-3.4613e-04
190	0.175	0.	0.1	-3.4472e-04
191	0.175	0.025	0.	-3.4631e-04
192	0.175	0.025	0.025	-3.4438e-04
193	0.175	0.025	0.05	-3.4600e-04
194	0.175	0.025	0.075	-3.4433e-04
195	0.175	0.025	0.1	-3.4890e-04
196	0.175	0.05	0.	-3.4725e-04
197	0.175	0.05	0.025	-3.4640e-04
198	0.175	0.05	0.05	-3.4474e-04
199	0.175	0.05	0.075	-3.4568e-04
200	0.175	0.05	0.1	-3.4574e-04
201	0.2	-0.05	0.	-4.4843e-04
202	0.2	-0.05	0.025	-4.4871e-04
203	0.2	-0.05	0.05	-4.4840e-04
204	0.2	-0.05	0.075	-4.4861e-04
205	0.2	-0.05	0.1	-4.4770e-04
206	0.2	-0.025	0.	-4.4861e-04
207	0.2	-0.025	0.025	-4.4686e-04
208	0.2	-0.025	0.05	-4.4609e-04
209	0.2	-0.025	0.075	-4.5131e-04
210	0.2	-0.025	0.1	-4.4875e-04
211	0.2	0.	0.	-4.5124e-04
212	0.2	0.	0.025	-4.4751e-04
213	0.2	0.	0.05	-4.5232e-04
214	0.2	0.	0.075	-4.4814e-04
215	0.2	0.	0.1	-4.5005e-04
216	0.2	0.025	0.	-4.4806e-04
217	0.2	0.025	0.025	-4.4830e-04
218	0.2	0.025	0.05	-4.4779e-04
219	0.2	0.025	0.075	-4.4712e-04
220	0.2	0.025	0.1	-4.4976e-04
221	0.2	0.05	0.	-4.4798e-04
222	0.2	0.05	0.025	-4.4949e-04
223	0.2	0.05	0.05	-4.4962e-04
224	0.2	0.05	0.075	-4.5053e-04
225	0.2	0.05	0.1	-4.4875e-04
226	0.225	-0.05	0.	-5.5854e-04
227	0.225	-0.05	0.025	-5.6122e-04
228	0.225	-0.05	0.05	-5.6188e-04
229	0.225	-0.05	0.075	-5.6197e-04
230	0.225	-0.05	0.1	-5.6490e-04
231	0.225	-0.025	0.	-5.6449e-04
232	0.225	-0.025	0.025	-5.6161e-04
233	0.225	-0.025	0.05	-5.6740e-04
234	0.225	-0.025	0.075	-5.6115e-04
235	0.225	-0.025	0.1	-5.6134e-04
236	0.225	0.	0.	-5.5948e-04
237	0.225	0.	0.025	-5.5843e-04
238	0.225	0.	0.05	-5.5928e-04
239	0.225	0.	0.075	-5.6422e-04
240	0.225	0.	0.1	-5.6360e-04
241	0.225	0.025	0.	-5.5995e-04
242	0.225	0.025	0.025	-5.6216e-04
243	0.225	0.025	0.05	-5.6375e-04
244	0.225	0.025	0.075	-5.5737e-04
245	0.225	0.025	0.1	-5.6592e-04
246	0.225	0.05	0.	-5.6430e-04
247	0.225	0.05	0.025	-5.6376e-04
248	0.225	0.05	0.05	-5.6464e-04
249	0.225	0.05	0.075	-5.5735e-04
250	0.225	0.05	0.1	-5.6145e-04
251	0.25	-0.05	0.	-6.9096e-04
252	0.25	-0.05	0.025	-6.8748e-04
253	0.25	-0.05	0.05	-6.8954e-04
254	0.25	-0.05	0.075	-6.9148e-04
255	0.25	-0.05	0.1	-6.8943e-04
256	0.25	-0.025	0.	-6.8679e-04
257	0.25	-0.025	0.025	-6.8908e-04
258	0.25	-0.025	0.05	-6.8290e-04
259	0.25	-0.025	0.075	-6.8885e-04
260	0.25	-0.025	0.1	-6.8956e-04
261	0.25	0.	0.	-6.8792e-04
262	0.25	0.	0.025	-6.9069e-04
263	0.25	0.	0.05	-6.8827e-04
264	0.25	0.	0.075	-6.8790e-04
265	0.25	0.	0.1	-6.9254e-04
266	0.25	0.025	0.	-6.8487e-04
267	0.25	0.025	0.025	-6.9133e-04
268	0.25	0.025	0.05	-6.9111e-04
269	0.25	0.025	0.075	-6.8982e-04
270	0.25	0.025	0.1	-6.8639e-04
271	0.25	0.05	0.	-6.8844e-04
272	0.25	0.05	0.025	-6.8529e-04
273	0.25	0.05	0.05	-6.8595e-04
274	0.25	0.05	0.075	-6.8786e-04
275	0.25	0.05	0.1	-6.8507e-04
276	0.275	-0.05	0.	-8.2354e-04
277	0.275	-0.05	0.025	-8.2068e-04
278	0.275	-0.05	0.05	-8.2647e-04
279	0.275	-0.05	0.075	-8.2970e-04
280	0.275	-0.05	0.1	-8.3156e-04
281	0.275	-0.025	0.	-8.2090e-04
282	0.275	-0.025	0.025	-8.2148e-04
283	0.275	-0.025	0.05	-8.2415e-04
284	0.275	-0.025	0.075	-8.2702e-04
285	0.275	-0.025	0.1	-8.2401e-04
286	0.275	0.	0.	-8.2787e-04
287	0.275	0.	0.025	-8.2644e-04
288	0.275	0.	0.05	-8.1886e-04
289	0.275	0.	0.075	-8.2487e-04
290	0.275	0.	0.1	-8.2060e-04
291	0.275	0.025	0.	-8.2282e-04
292	0.275	0.025	0.025	-8.2333e-04
293	0.275	0.025	0.05	-8.2713e-04
294	0.275	0.025	0.075	-8.2459e-04
295	0.275	0.025	0.1	-8.2315e-04
296	0.275	0.05	0.	-8.3160e-04
297	0.275	0.05	0.025	-8.2174e-04
298	0.275	0.05	0.05	-8.2563e-04
299	0.275	0.05	0.075	-8.2688e-04
300	0.275	0.05	0.1	-8.2524e-04
301	0.3	-0.05	0.	-9.6894e-04
302	0.3	-0.05	0.025	-9.6874e-04
303	0.3	-0.05	0.05	-9.7485e-04
304	0.3	-0.05	0.075	-9.7650e-04
305	0.3	-0.05	0.1	-9.7223e-04
306	0.3	-0.025	0.	-9.6731e-04
307	0.3	-0.025	0.025	-9.7247e-04
308	0.3	-0.025	0.05	-9.7832e-04
309	0.3	-0.025	0.075	-9.6852e-04
310	0.3	-0.025	0.1	-9.7120e-04
311	0.3	0.	0.	-9.7266e-04
312	0.3	0.	0.025	-9.7666e-04
313	0.3	0.	0.05	-9.7037e-04
314	0.3	0.	0.075	-9.7431e-04
315	0.3	0.	0.1	-9.7784e-04
316	0.3	0.025	0.	-9.6667e-04
317	0.3	0.025	0.025	-9.6733e-04
318	0.3	0.025	0.05	-9.7207e-04
319	0.3	0.025	0.075	-9.7624e-04
320	0.3	0.025	0.1	-9.7372e-04
321	0.3	0.05	0.	-9.7659e-04
322	0.3	0.05	0.025	-9.6581e-04
323	0.3	0.05	0.05	-9.7377e-04
324	0.3	0.05	0.075	-9.6136e-04
325	0.3	0.05	0.1	-9.7759e-04
326	0.325	-0.05	0.	-1.1361e-03
327	0.325	-0.05	0.025	-1.1292e-03
328	0.325	-0.05	0.05	-1.1202e-03
329	0.325	-0.05	0.075	-1.1297e-03
330	0.325	-0.05	0.1	-1.1357e-03
331	0.325	-0.025	0.	-1.1326e-03
332	0.325	-0.025	0.025	-1.1390e-03
333	0.325	-0.025	0.05	-1.1293e-03
334	0.325	-0.025	0.075	-1.1399e-03
335	0.325	-0.025	0.1	-1.1215e-03
336	0.325	0.	0.	-1.1273e-03
337	0.325	0.	0.025	-1.1248e-03
338	0.325	0.	0.05	-1.1340e-03
339	0.325	0.	0.075	-1.1252e-03
340	0.325	0.	0.1	-1.1352e-03
341	0.325	0.025	0.	-1.1338e-03
342	0.325	0.025	0.025	-1.1315e-03
343	0.325	0.025	0.05	-1.1302e-03
344	0.325	0.025	0.075	-1.1259e-03
345	0.325	0.025	0.1	-1.1334e-03
346	0.325	0.05	0.	-1.1284e-03
347	0.325	0.05	0.025	-1.1341e-03
348	0.325	0.05	0.05	-1.1374e-03
349	0.325	0.05	0.075	-1.1293e-03
350	0.325	0.05	0.1	-1.1366e-03
351	0.35	-0.05	0.	-1.3000e-03
352	0.35	-0.05	0.025	-1.3021e-03
353	0.35	-0.05	0.05	-1.2922e-03
354	0.35	-0.05	0.075	-1.2955e-03
355	0.35	-0.05	0.1	-1.2954e-03
356	0.35	-0.025	0.	-1.3060e-03
357	0.35	-0.025	0.025	-1.2972e-03
358	0.35	-0.025	0.05	-1.3023e-03
359	0.35	-0.025	0.075	-1.2986e-03
360	0.35	-0.025	0.1	-1.2972e-03
361	0.35	0.	0.	-1.2914e-03
362	0.35	0.	0.025	-1.2891e-03
363	0.35	0.	0.05	-1.2973e-03
364	0.35	0.	0.075	-1.2976e-03
365	0.35	0.	0.1	-1.2945e-03
366	0.35	0.025	0.	-1.2998e-03
367	0.35	0.025	0.025	-1.3092e-03
368	0.35	0.025	0.05	-1.3068e-03
369	0.35	0.025	0.075	-1.2989e-03
370	0.35	0.025	0.1	-1.2991e-03
371	0.35	0.05	0.	-1.3021e-03
372	0.35	0.05	0.025	-1.3001e-03
373	0.35	0.05	0.05	-1.3022e-03
374	0.35	0.05	0.075	-1.3002e-03
375	0.35	0.05	0.1	-1.2993e-03
376	0.375	-0.05	0.	-1.4731e-03
377	0.375	-0.05	0.025	-1.4790e-03
378	0.375	-0.05	0.05	-1.4635e-03
379	0.375	-0.05	0.075	-1.4784e-03
380	0.375	-0.05	0.1	-1.4646e-03
381	0.375	-0.025	0.	-1.4784e-03
382	0.375	-0.025	0.025	-1.4711e-03
383	0.375	-0.025	0.05	-1.4844e-03
384	0.375	-0.025	0.075	-1.4774e-03
385	0.375	-0.025	0.1	-1.4769e-03
386	0.375	0.	0.	-1.4792e-03
387	0.375	0.	0.025	-1.4717e-03
388	0.375	0.	0.05	-1.4835e-03
389	0.375	0.	0.075	-1.4809e-03
390	0.375	0.	0.1	-1.4736e-03
391	0.375	0.025	0.	-1.4706e-03
392	0.375	0.025	0.025	-1.4744e-03
393	0.375	0.025	0.05	-1.4759e-03
394	0.375	0.025	0.075	-1.4702e-03
395	0.375	0.025	0.1	-1.4739e-03
396	0.375	0.05	0.	-1.4731e-03
397	0.375	0.05	0.025	-1.4754e-03
398	0.375	0.05	0.05	-1.4754e-03
399	0.375	0.05	0.075	-1.4794e-03
400	0.375	0.05	0.1	-1.4767e-03
401	0.4	-0.05	0.	-1.6667e-03
402	0.4	-0.05	0.025	-1.6657e-03
403	0.4	-0.05	0.05	-1.6627e-03
404	0.4	-0.05	0.075	-1.6686e-03
405	0.4	-0.05	0.1	-1.6457e-03
406	0.4	-0.025	0.	-1.6616e-03
407	0.4	-0.025	0.025	-1.6602e-03
408	0.4	-0.025	0.05	-1.6648e-03
409	0.4	-0.025	0.075	-1.6598e-03
410	0.4	-0.025	0.1	-1.6677e-03
411	0.4	0.	0.	-1.6688e-03
412	0.4	0.	0.025	-1.6548e-03
413	0.4	0.	0.05	-1.6655e-03
414	0.4	0.	0.075	-1.6555e-03
415	0.4	0.	0.1	-1.6672e-03
416	0.4	0.025	0.	-1.6609e-03
417	0.4	0.025	0.025	-1.6586e-03
418	0.4	0.025	0.05	-1.6526e-03
419	0.4	0.025	0.075	-1.6634e-03
420	0.4	0.025	0.1	-1.6563e-03
421	0.4	0.05	0.	-1.6541e-03
422	0.4	0.05	0.025	-1.6652e-03
423	0.4	0.05	0.05	-1.6705e-03
424	0.4	0.05	0.075	-1.6666e-03
425	0.4	0.05	0.1	-1.6545e-03
426	0.425	-0.05	0.	-1.8594e-03
427	0.425	-0.05	0.025	-1.8655e-03
428	0.425	-0.05	0.05	-1.8594e-03
429	0.425	-0.05	0.075	-1.8629e-03
430	0.425	-0.05	0.1	-1.8572e-03
431	0.425	-0.025	0.	-1.8576e-03
432	0.425	-0.025	0.025	-1.8555e-03
433	0.425	-0.025	0.05	-1.8650e-03
434	0.425	-0.025	0.075	-1.8655e-03
435	0.425	-0.025	0.1	-1.8563e-03
436	0.425	0.	0.	-1.8661e-03
437	0.425	0.	0.025	-1.8498e-03
438	0.425	0.	0.05	-1.8592e-03
439	0.425	0.	0.075	-1.8504e-03
440	0.425	0.	0.1	-1.8520e-03
441	0.425	0.025	0.	-1.8503e-03
442	0.425	0.025	0.025	-1.8556e-03
443	0.425	0.025	0.05	-1.8650e-03
444	0.425	0.025	0.075	-1.8599e-03
445	0.425	0.025	0.1	-1.8561e-03
446	0.425	0.05	0.	-1.8591e-03
447	0.425	0.05	0.025	-1.8451e-03
448	0.425	0.05	0.05	-1.8647e-03
449	0.425	0.05	0.075	-1.8437e-03
450	0.425	0.05	0.1	-1.8552e-03
451	0.45	-0.05	0.	-2.0648e-03
452	0.45	-0.05	0.025	-2.0692e-03
453	0.45	-0.05	0.05	-2.0675e-03
454	0.45	-0.05	0.075	-2.0651e-03
455	0.45	-0.05	0.1	-2.0775e-03
456	0.45	-0.025	0.	-2.0821e-03
457	0.45	-0.025	0.025	-2.0656e-03
458	0.45	-0.025	0.05	-2.0647e-03
459	0.45	-0.025	0.075	-2.0642e-03
460	0.45	-0.025	0.1	-2.0605e-03
461	0.45	0.	0.	-2.0686e-03
462	0.45	0.	0.025	-2.0760e-03
463	0.45	0.	0.05	-2.0449e-03
464	0.45	0.	0.075	-2.0641e-03
465	0.45	0.	0.1	-2.0778e-03
466	0.45	0.025	0.	-2.0687e-03
467	0.45	0.025	0.025	-2.0689e-03
468	0.45	0.025	0.05	-2.0523e-03
469	0.45	0.025	0.075	-2.0713e-03
470	0.45	0.025	0.1	-2.0738e-03
471	0.45	0.05	0.	-2.0672e-03
472	0.45	0.05	0.025	-2.0601e-03
473	0.45	0.05	0.05	-2.0692e-03
474	0.45	0.05	0.075	-2.0569e-03
475	0.45	0.05	0.1	-2.0558e-03
476	0.475	-0.05	0.	-2.2861e-03
477	0.475	-0.05	0.025	-2.2888e-03
478	0.475	-0.05	0.05	-2.2720e-03
479	0.475	-0.05	0.075	-2.2682e-03
480	0.475	-0.05	0.1	-2.2708e-03
481	0.475	-0.025	0.	-2.2806e-03
482	0.475	-0.025	0.025	-2.2682e-03
483	0.475	-0.025	0.05	-2.2905e-03
484	0.475	-0.025	0.075	-2.2746e-03
485	0.475	-0.025	0.1	-2.2822e-03
486	0.475	0.	0.	-2.2720e-03
487	0.475	0.	0.025	-2.2841e-03
488	0.475	0.	0.05	-2.2849e-03
489	0.475	0.	0.075	-2.2635e-03
490	0.475	0.	0.1	-2.2726e-03
491	0.475	0.025	0.	-2.2774e-03
492	0.475	0.025	0.025	-2.2740e-03
493	0.475	0.025	0.05	-2.2868e-03
494	0.475	0.025	0.075	-2.2734e-03
495	0.475	0.025	0.1	-2.2853e-03
496	0.475	0.05	0.	-2.2832e-03
497	0.475	0.05	0.025	-2.2778e-03
498	0.475	0.05	0.05	-2.2857e-03
499	0.475	0.05	0.075	-2.2648e-03
500	0.475	0.05	0.1	-2.2783e-03
501	0.5	-0.05	0.	-2.4923e-03
502	0.5	-0.05	0.025	-2.4989e-03
503	0.5	-0.05	0.05	-2.4953e-03
504	0.5	-0.05	0.075	-2.5006e-03
505	0.5	-0.05	0.1	-2.5001e-03
506	0.5	-0.025	0.	-2.5014e-03
507	0.5	-0.025	0.025	-2.5018e-03
508	0.5	-0.025	0.05	-2.5057e-03
509	0.5	-0.025	0.075	-2.4874e-03
510	0.5	-0.025	0.1	-2.5051e-03
511	0.5	0.	0.	-2.4849e-03
512	0.5	0.	0.025	-2.4721e-03
513	0.5	0.	0.05	-2.5197e-03
514	0.5	0.	0.075	-2.4906e-03
515	0.5	0.	0.1	-2.4955e-03
516	0.5	0.025	0.	-2.4814e-03
517	0.5	0.025	0.025	-2.4955e-03
518	0.5	0.025	0.05	-2.5021e-03
519	0.5	0.025	0.075	-2.5024e-03
520	0.5	0.025	0.1	-2.4879e-03
521	0.5	0.05	0.	-2.4956e-03
522	0.5	0.05	0.025	-2.5037e-03
523	0.5	0.05	0.05	-2.5024e-03
524	0.5	0.05	0.075	-2.5013e-03
525	0.5	0.05	0.1	-2.5076e-03
526	0.525	-0.05	0.	-2.7275e-03
527	0.525	-0.05	0.025	-2.7439e-03
528	0.525	-0.05	0.05	-2.7255e-03
529	0.525	-0.05	0.075	-2.7363e-03
530	0.525	-0.05	0.1	-2.7367e-03
531	0.525	-0.025	0.	-2.7108e-03
532	0.525	-0.025	0.025	-2.7335e-03
533	0.525	-0.025	0.05	-2.7217e-03
534	0.525	-0.025	0.075	-2.7177e-03
535	0.525	-0.025	0.1	-2.7241e-03
536	0.525	0.	0.	-2.7305e-03
537	0.525	0.	0.025	-2.7116e-03
538	0.525	0.	0.05	-2.7290e-03
539	0.525	0.	0.075	-2.7263e-03
540	0.525	0.	0.1	-2.7400e-03
541	0.525	0.025	0.	-2.7218e-03
542	0.525	0.025	0.025	-2.7417e-03
543	0.525	0.025	0.05	-2.7329e-03
544	0.525	0.025	0.075	-2.7283e-03
545	0.525	0.025	0.1	-2.7426e-03
546	0.525	0.05	0.	-2.7497e-03
547	0.525	0.05	0.025	-2.7264e-03
548	0.525	0.05	0.05	-2.7206e-03
549	0.525	0.05	0.075	-2.7334e-03
550	0.525	0.05	0.1	-2.7132e-03
551	0.55	-0.05	0.	-2.9491e-03
552	0.55	-0.05	0.025	-2.9800e-03
553	0.55	-0.05	0.05	-2.9713e-03
554	0.55	-0.05	0.075	-2.9543e-03
555	0.55	-0.05	0.1	-3.0017e-03
556	0.55	-0.025	0.	-2.9481e-03
557	0.55	-0.025	0.025	-2.9718e-03
558	0.55	-0.025	0.05	-2.9551e-03
559	0.55	-0.025	0.075	-2.9856e-03
560	0.55	-0.025	0.1	-2.9582e-03
561	0.55	0.	0.	-2.9611e-03
562	0.55	0.	0.025	-2.9431e-03
563	0.55	0.	0.05	-2.9892e-03
564	0.55	0.	0.075	-2.9572e-03
565	0.55	0.	0.1	-2.9702e-03
566	0.55	0.025	0.	-2.9646e-03
567	0.55	0.025	0.025	-2.9580e-03
568	0.55	0.025	0.05	-2.9381e-03
569	0.55	0.025	0.075	-2.9618e-03
570	0.55	0.025	0.1	-2.9613e-03
571	0.55	0.05	0.	-2.9683e-03
572	0.55	0.05	0.025	-2.9899e-03
573	0.55	0.05	0.05	-2.9721e-03
574	0.55	0.05	0.075	-2.9747e-03
575	0.55	0.05	0.1	-2.9609e-03
576	0.575	-0.05	0.	-3.1902e-03
577	0.575	-0.05	0.025	-3.2035e-03
578	0.575	-0.05	0.05	-3.1976e-03
579	0.575	-0.05	0.075	-3.2064e-03
580	0.575	-0.05	0.1	-3.2007e-03
581	0.575	-0.025	0.	-3.1855e-03
582	0.575	-0.025	0.025	-3.2233e-03
583	0.575	-0.025	0.05	-3.2053e-03
584	0.575	-0.025	0.075	-3.2028e-03
585	0.575	-0.025	0.1	-3.1929e-03
586	0.575	0.	0.	-3.2010e-03
587	0.575	0.	0.025	-3.1960e-03
588	0.575	0.	0.05	-3.1917e-03
589	0.575	0.	0.075	-3.2091e-03
590	0.575	0.	0.1	-3.2010e-03
591	0.575	0.025	0.	-3.2167e-03
592	0.575	0.025	0.025	-3.2024e-03
593	0.575	0.025	0.05	-3.2085e-03
594	0.575	0.025	0.075	-3.2082e-03
595	0.575	0.025	0.1	-3.2120e-03
596	0.575	0.05	0.	-3.1963e-03
597	0.575	0.05	0.025	-3.2186e-03
598	0.575	0.05	0.05	-3.1919e-03
599	0.575	0.05	0.075	-3.2076e-03
600	0.575	0.05	0.1	-3.1916e-03
601	0.6	-0.05	0.	-3.4543e-03
602	0.6	-0.05	0.025	-3.4683e-03
603	0.6	-0.05	0.05	-3.4637e-03
604	0.6	-0.05	0.075	-3.4706e-03
605	0.6	-0.05	0.1	-3.4518e-03
606	0.6	-0.025	0.	-3.4686e-03
