Node Number	X Location (m)	Y Location (m)	Z Location (m)	Equivalent (von-Mises) Stress (Pa)
101	0.1	-0.05	0.	2.1518e+08
102	0.1	-0.05	0.025	2.1452e+08
103	0.1	-0.05	0.05	2.1657e+08
104	0.1	-0.05	0.075	2.1433e+08
105	0.1	-0.05	0.1	2.1663e+08
106	0.1	-0.025	0.	3.2260e+08
107	0.1	-0.025	0.025	3.2300e+08
108	0.1	-0.025	0.05	3.2725e+08
109	0.1	-0.025	0.075	3.2657e+08
110	0.1	-0.025	0.1	3.2151e+08
111	0.1	0.	0.	4.2911e+08
112	0.1	0.	0.025	4.3481e+08
113	0.1	0.	0.05	4.2717e+08
114	0.1	0.	0.075	4.3715e+08
115	0.1	0.	0.1	4.3259e+08
116	0.1	0.025	0.	5.3756e+08
117	0.1	0.025	0.025	5.4010e+08
118	0.1	0.025	0.05	5.4594e+08
119	0.1	0.025	0.075	5.3085e+08
120	0.1	0.025	0.1	5.4449e+08
121	0.1	0.05	0.	6.5419e+08
122	0.1	0.05	0.025	6.4634e+08
123	0.1	0.05	0.05	6.4763e+08
124	0.1	0.05	0.075	6.4871e+08
125	0.1	0.05	0.1	6.5180e+08
126	0.125	-0.05	0.	2.2070e+08
127	0.125	-0.05	0.025	2.2197e+08
128	0.125	-0.05	0.05	2.2182e+08
129	0.125	-0.05	0.075	2.2321e+08
130	0.125	-0.05	0.1	2.2675e+08
131	0.125	-0.025	0.	3.2517e+08
132	0.125	-0.025	0.025	3.2730e+08
133	0.125	-0.025	0.05	3.2510e+08
134	0.125	-0.025	0.075	3.2581e+08
135	0.125	-0.025	0.1	3.2428e+08
136	0.125	0.	0.	4.2683e+08
137	0.125	0.	0.025	4.3621e+08
138	0.125	0.	0.05	4.3336e+08
139	0.125	0.	0.075	4.3245e+08
140	0.125	0.	0.1	4.2910e+08
141	0.125	0.025	0.	5.3673e+08
142	0.125	0.025	0.025	5.3209e+08
143	0.125	0.025	0.05	5.3694e+08
144	0.125	0.025	0.075	5.3849e+08
145	0.125	0.025	0.1	5.3473e+08
146	0.125	0.05	0.	6.3811e+08
147	0.125	0.05	0.025	6.3947e+08
148	0.125	0.05	0.05	6.4618e+08
149	0.125	0.05	0.075	6.4304e+08
150	0.125	0.05	0.1	6.3375e+08
151	0.15	-0.05	0.	2.2932e+08
152	0.15	-0.05	0.025	2.2899e+08
153	0.15	-0.05	0.05	2.2834e+08
154	0.15	-0.05	0.075	2.3100e+08
155	0.15	-0.05	0.1	2.2804e+08
156	0.15	-0.025	0.	3.3123e+08
157	0.15	-0.025	0.025	3.3133e+08
158	0.15	-0.025	0.05	3.3241e+08
159	0.15	-0.025	0.075	3.2950e+08
160	0.15	-0.025	0.1	3.2839e+08
161	0.15	0.	0.	4.3549e+08
162	0.15	0.	0.025	4.3531e+08
163	0.15	0.	0.05	4.3653e+08
164	0.15	0.	0.075	4.3356e+08
165	0.15	0.	0.1	4.2643e+08
166	0.15	0.025	0.	5.3476e+08
167	0.15	0.025	0.025	5.3420e+08
168	0.15	0.025	0.05	5.3931e+08
169	0.15	0.025	0.075	5.3858e+08
170	0.15	0.025	0.1	5.3668e+08
171	0.15	0.05	0.	6.2545e+08
172	0.15	0.05	0.025	6.3180e+08
173	0.15	0.05	0.05	6.3415e+08
174	0.15	0.05	0.075	6.3426e+08
175	0.15	0.05	0.1	6.3685e+08
176	0.175	-0.05	0.	2.3677e+08
177	0.175	-0.05	0.025	2.3546e+08
178	0.175	-0.05	0.05	2.3228e+08
179	0.175	-0.05	0.075	2.3245e+08
180	0.175	-0.05	0.1	2.3228e+08
181	0.175	-0.025	0.	3.3278e+08
182	0.175	-0.025	0.025	3.3524e+08
183	0.175	-0.025	0.05	3.3566e+08
184	0.175	-0.025	0.075	3.3209e+08
185	0.175	-0.025	0.1	3.3301e+08
186	0.175	0.	0.	4.3791e+08
187	0.175	0.	0.025	4.2699e+08
188	0.175	0.	0.05	4.3433e+08
189	0.175	0.	0.075	4.3396e+08
190	0.175	0.	0.1	4.3110e+08
191	0.175	0.025	0.	5.3098e+08
192	0.175	0.025	0.025	5.3284e+08
193	0.175	0.025	0.05	5.2981e+08
194	0.175	0.025	0.075	5.2835e+08
195	0.175	0.025	0.1	5.2803e+08
196	0.175	0.05	0.	6.3939e+08
197	0.175	0.05	0.025	6.2778e+08
198	0.175	0.05	0.05	6.3101e+08
199	0.175	0.05	0.075	6.3396e+08
200	0.175	0.05	0.1	6.2893e+08
201	0.2	-0.05	0.	2.4007e+08
202	0.2	-0.05	0.025	2.4097e+08
203	0.2	-0.05	0.05	2.3837e+08
204	0.2	-0.05	0.075	2.3705e+08
205	0.2	-0.05	0.1	2.3860e+08
206	0.2	-0.025	0.	3.4074e+08
207	0.2	-0.025	0.025	3.3454e+08
208	0.2	-0.025	0.05	3.3644e+08
209	0.2	-0.025	0.075	3.3253e+08
210	0.2	-0.025	0.1	3.3970e+08
211	0.2	0.	0.	4.3108e+08
212	0.2	0.	0.025	4.3055e+08
213	0.2	0.	0.05	4.3166e+08
214	0.2	0.	0.075	4.4081e+08
215	0.2	0.	0.1	4.3365e+08
216	0.2	0.025	0.	5.2740e+08
217	0.2	0.025	0.025	5.1588e+08
218	0.2	0.025	0.05	5.3377e+08
219	0.2	0.025	0.075	5.2512e+08
220	0.2	0.025	0.1	5.2446e+08
221	0.2	0.05	0.	6.2019e+08
222	0.2	0.05	0.025	6.3131e+08
223	0.2	0.05	0.05	6.2379e+08
224	0.2	0.05	0.075	6.1640e+08
225	0.2	0.05	0.1	6.2298e+08
226	0.225	-0.05	0.	2.4436e+08
227	0.225	-0.05	0.025	2.4671e+08
228	0.225	-0.05	0.05	2.4524e+08
229	0.225	-0.05	0.075	2.4291e+08
230	0.225	-0.05	0.1	2.4584e+08
231	0.225	-0.025	0.	3.3894e+08
232	0.225	-0.025	0.025	3.3569e+08
233	0.225	-0.025	0.05	3.3377e+08
234	0.225	-0.025	0.075	3.3986e+08
235	0.225	-0.025	0.1	3.3833e+08
236	0.225	0.	0.	4.3138e+08
237	0.225	0.	0.025	4.3470e+08
238	0.225	0.	0.05	4.2542e+08
239	0.225	0.	0.075	4.3233e+08
240	0.225	0.	0.1	4.3442e+08
241	0.225	0.025	0.	5.2429e+08
242	0.225	0.025	0.025	5.1911e+08
243	0.225	0.025	0.05	5.2228e+08
244	0.225	0.025	0.075	5.2316e+08
245	0.225	0.025	0.1	5.1843e+08
246	0.225	0.05	0.	6.1984e+08
247	0.225	0.05	0.025	6.1802e+08
248	0.225	0.05	0.05	6.1482e+08
249	0.225	0.05	0.075	6.2287e+08
250	0.225	0.05	0.1	6.1542e+08
251	0.25	-0.05	0.	2.5498e+08
252	0.25	-0.05	0.025	2.5146e+08
253	0.25	-0.05	0.05	2.5008e+08
254	0.25	-0.05	0.075	2.5014e+08
255	0.25	-0.05	0.1	2.5218e+08
256	0.25	-0.025	0.	3.3916e+08
257	0.25	-0.025	0.025	3.4248e+08
258	0.25	-0.025	0.05	3.4099e+08
259	0.25	-0.025	0.075	3.4093e+08
260	0.25	-0.025	0.1	3.4197e+08
261	0.25	0.	0.	4.3560e+08
262	0.25	0.	0.025	4.3025e+08
263	0.25	0.	0.05	4.3276e+08
264	0.25	0.	0.075	4.3366e+08
265	0.25	0.	0.1	4.2794e+08
266	0.25	0.025	0.	5.2424e+08
267	0.25	0.025	0.025	5.2546e+08
268	0.25	0.025	0.05	5.2609e+08
269	0.25	0.025	0.075	5.1743e+08
270	0.25	0.025	0.1	5.1772e+08
271	0.25	0.05	0.	6.1173e+08
272	0.25	0.05	0.025	6.1146e+08
273	0.25	0.05	0.05	6.1209e+08
274	0.25	0.05	0.075	6.1025e+08
275	0.25	0.05	0.1	6.1291e+08
276	0.275	-0.05	0.	2.5273e+08
277	0.275	-0.05	0.025	2.5936e+08
278	0.275	-0.05	0.05	2.6104e+08
279	0.275	-0.05	0.075	2.5686e+08
280	0.275	-0.05	0.1	2.5842e+08
281	0.275	-0.025	0.	3.4973e+08
282	0.275	-0.025	0.025	3.4518e+08
283	0.275	-0.025	0.05	3.4593e+08
284	0.275	-0.025	0.075	3.5017e+08
285	0.275	-0.025	0.1	3.5071e+08
286	0.275	0.	0.	4.2846e+08
287	0.275	0.	0.025	4.3070e+08
288	0.275	0.	0.05	4.3521e+08
289	0.275	0.	0.075	4.3384e+08
290	0.275	0.	0.1	4.3457e+08
291	0.275	0.025	0.	5.0817e+08
292	0.275	0.025	0.025	5.1095e+08
293	0.275	0.025	0.05	5.2647e+08
294	0.275	0.025	0.075	5.2227e+08
295	0.275	0.025	0.1	5.2053e+08
296	0.275	0.05	0.	5.9998e+08
297	0.275	0.05	0.025	6.0399e+08
298	0.275	0.05	0.05	6.0876e+08
299	0.275	0.05	0.075	5.9929e+08
300	0.275	0.05	0.1	6.0258e+08
301	0.3	-0.05	0.	2.6479e+08
302	0.3	-0.05	0.025	2.6525e+08
303	0.3	-0.05	0.05	2.6290e+08
304	0.3	-0.05	0.075	2.6607e+08
305	0.3	-0.05	0.1	2.6601e+08
306	0.3	-0.025	0.	3.4309e+08
307	0.3	-0.025	0.025	3.5265e+08
308	0.3	-0.025	0.05	3.5134e+08
309	0.3	-0.025	0.075	3.4866e+08
310	0.3	-0.025	0.1	3.4770e+08
311	0.3	0.	0.	4.3485e+08
312	0.3	0.	0.025	4.3397e+08
313	0.3	0.	0.05	4.3119e+08
314	0.3	0.	0.075	4.3768e+08
315	0.3	0.	0.1	4.2485e+08
316	0.3	0.025	0.	5.1331e+08
317	0.3	0.025	0.025	5.1791e+08
318	0.3	0.025	0.05	5.1584e+08
319	0.3	0.025	0.075	5.1895e+08
320	0.3	0.025	0.1	5.1030e+08
321	0.3	0.05	0.	5.9878e+08
322	0.3	0.05	0.025	6.0552e+08
323	0.3	0.05	0.05	5.9283e+08
324	0.3	0.05	0.075	5.9885e+08
325	0.3	0.05	0.1	5.9745e+08
326	0.325	-0.05	0.	2.7078e+08
327	0.325	-0.05	0.025	2.7085e+08
328	0.325	-0.05	0.05	2.7021e+08
329	0.325	-0.05	0.075	2.6937e+08
330	0.325	-0.05	0.1	2.7014e+08
331	0.325	-0.025	0.	3.5062e+08
332	0.325	-0.025	0.025	3.5100e+08
333	0.325	-0.025	0.05	3.5518e+08
334	0.325	-0.025	0.075	3.4771e+08
335	0.325	-0.025	0.1	3.5205e+08
336	0.325	0.	0.	4.2887e+08
337	0.325	0.	0.025	4.3888e+08
338	0.325	0.	0.05	4.3243e+08
339	0.325	0.	0.075	4.2774e+08
340	0.325	0.	0.1	4.3132e+08
341	0.325	0.025	0.	5.0707e+08
342	0.325	0.025	0.025	5.1046e+08
343	0.325	0.025	0.05	5.1559e+08
344	0.325	0.025	0.075	5.1865e+08
345	0.325	0.025	0.1	5.1749e+08
346	0.325	0.05	0.	5.9350e+08
347	0.325	0.05	0.025	5.9671e+08
348	0.325	0.05	0.05	5.9784e+08
349	0.325	0.05	0.075	6.0469e+08
350	0.325	0.05	0.1	5.9113e+08
351	0.35	-0.05	0.	2.7933e+08
352	0.35	-0.05	0.025	2.7359e+08
353	0.35	-0.05	0.05	2.7861e+08
354	0.35	-0.05	0.075	2.7463e+08
355	0.35	-0.05	0.1	2.7449e+08
356	0.35	-0.025	0.	3.5328e+08
357	0.35	-0.025	0.025	3.5189e+08
358	0.35	-0.025	0.05	3.5529e+08
359	0.35	-0.025	0.075	3.5756e+08
360	0.35	-0.025	0.1	3.4810e+08
361	0.35	0.	0.	4.3152e+08
362	0.35	0.	0.025	4.2837e+08
363	0.35	0.	0.05	4.3525e+08
364	0.35	0.	0.075	4.3704e+08
365	0.35	0.	0.1	4.3152e+08
366	0.35	0.025	0.	5.0719e+08
367	0.35	0.025	0.025	5.0347e+08
368	0.35	0.025	0.05	5.1801e+08
369	0.35	0.025	0.075	5.1544e+08
370	0.35	0.025	0.1	5.0199e+08
371	0.35	0.05	0.	5.9108e+08
372	0.35	0.05	0.025	5.8277e+08
373	0.35	0.05	0.05	5.8561e+08
374	0.35	0.05	0.075	5.8213e+08
375	0.35	0.05	0.1	5.7859e+08
376	0.375	-0.05	0.	2.8190e+08
377	0.375	-0.05	0.025	2.8628e+08
378	0.375	-0.05	0.05	2.7991e+08
379	0.375	-0.05	0.075	2.8401e+08
380	0.375	-0.05	0.1	2.8436e+08
381	0.375	-0.025	0.	3.5915e+08
382	0.375	-0.025	0.025	3.6279e+08
383	0.375	-0.025	0.05	3.5981e+08
384	0.375	-0.025	0.075	3.6224e+08
385	0.375	-0.025	0.1	3.5381e+08
386	0.375	0.	0.	4.3470e+08
387	0.375	0.	0.025	4.3735e+08
388	0.375	0.	0.05	4.2946e+08
389	0.375	0.	0.075	4.2007e+08
390	0.375	0.	0.1	4.2774e+08
391	0.375	0.025	0.	5.0412e+08
392	0.375	0.025	0.025	5.0934e+08
393	0.375	0.025	0.05	5.0476e+08
394	0.375	0.025	0.075	5.0707e+08
395	0.375	0.025	0.1	5.0461e+08
396	0.375	0.05	0.	5.8140e+08
397	0.375	0.05	0.025	5.8169e+08
398	0.375	0.05	0.05	5.7906e+08
399	0.375	0.05	0.075	5.8582e+08
400	0.375	0.05	0.1	5.8843e+08
401	0.4	-0.05	0.	2.8535e+08
402	0.4	-0.05	0.025	2.8850e+08
403	0.4	-0.05	0.05	2.8471e+08
404	0.4	-0.05	0.075	2.8396e+08
405	0.4	-0.05	0.1	2.9039e+08
406	0.4	-0.025	0.	3.6587e+08
407	0.4	-0.025	0.025	3.5914e+08
408	0.4	-0.025	0.05	3.6537e+08
409	0.4	-0.025	0.075	3.5822e+08
410	0.4	-0.025	0.1	3.5941e+08
411	0.4	0.	0.	4.3789e+08
412	0.4	0.	0.025	4.2897e+08
413	0.4	0.	0.05	4.3529e+08
414	0.4	0.	0.075	4.3092e+08
415	0.4	0.	0.1	4.2963e+08
416	0.4	0.025	0.	5.0201e+08
417	0.4	0.025	0.025	4.9532e+08
418	0.4	0.025	0.05	5.0915e+08
419	0.4	0.025	0.075	5.0497e+08
420	0.4	0.025	0.1	5.0346e+08
421	0.4	0.05	0.	5.7281e+08
422	0.4	0.05	0.025	5.7744e+08
423	0.4	0.05	0.05	5.8007e+08
424	0.4	0.05	0.075	5.7473e+08
425	0.4	0.05	0.1	5.8044e+08
426	0.425	-0.05	0.	2.9465e+08
427	0.425	-0.05	0.025	2.9378e+08
428	0.425	-0.05	0.05	2.9615e+08
429	0.425	-0.05	0.075	2.9281e+08
430	0.425	-0.05	0.1	2.9106e+08
431	0.425	-0.025	0.	3.6293e+08
432	0.425	-0.025	0.025	3.6319e+08
433	0.425	-0.025	0.05	3.6244e+08
434	0.425	-0.025	0.075	3.6654e+08
435	0.425	-0.025	0.1	3.6454e+08
436	0.425	0.	0.	4.3173e+08
437	0.425	0.	0.025	4.3211e+08
438	0.425	0.	0.05	4.3240e+08
439	0.425	0.	0.075	4.3394e+08
440	0.425	0.	0.1	4.3231e+08
441	0.425	0.025	0.	5.0044e+08
442	0.425	0.025	0.025	4.9571e+08
443	0.425	0.025	0.05	4.9822e+08
444	0.425	0.025	0.075	5.0217e+08
445	0.425	0.025	0.1	5.0181e+08
446	0.425	0.05	0.	5.6323e+08
447	0.425	0.05	0.025	5.6744e+08
448	0.425	0.05	0.05	5.6576e+08
449	0.425	0.05	0.075	5.7622e+08
450	0.425	0.05	0.1	5.7115e+08
451	0.45	-0.05	0.	3.0103e+08
452	0.45	-0.05	0.025	2.9984e+08
453	0.45	-0.05	0.05	2.9850e+08
454	0.45	-0.05	0.075	2.9893e+08
455	0.45	-0.05	0.1	3.0118e+08
456	0.45	-0.025	0.	3.6532e+08
457	0.45	-0.025	0.025	3.6756e+08
458	0.45	-0.025	0.05	3.6650e+08
459	0.45	-0.025	0.075	3.6695e+08
460	0.45	-0.025	0.1	3.6710e+08
461	0.45	0.	0.	4.3031e+08
462	0.45	0.	0.025	4.3105e+08
463	0.45	0.	0.05	4.3527e+08
464	0.45	0.	0.075	4.3844e+08
465	0.45	0.	0.1	4.3530e+08
466	0.45	0.025	0.	4.8695e+08
467	0.45	0.025	0.025	4.9504e+08
468	0.45	0.025	0.05	4.9852e+08
469	0.45	0.025	0.075	4.9369e+08
470	0.45	0.025	0.1	4.9350e+08
471	0.45	0.05	0.	5.6211e+08
472	0.45	0.05	0.025	5.6556e+08
473	0.45	0.05	0.05	5.6679e+08
474	0.45	0.05	0.075	5.6234e+08
475	0.45	0.05	0.1	5.6200e+08
476	0.475	-0.05	0.	3.0393e+08
477	0.475	-0.05	0.025	3.0724e+08
478	0.475	-0.05	0.05	3.0708e+08
479	0.475	-0.05	0.075	3.0822e+08
480	0.475	-0.05	0.1	3.0632e+08
481	0.475	-0.025	0.	3.6521e+08
482	0.475	-0.025	0.025	3.6805e+08
483	0.475	-0.025	0.05	3.7161e+08
484	0.475	-0.025	0.075	3.6396e+08
485	0.475	-0.025	0.1	3.6883e+08
486	0.475	0.	0.	4.3311e+08
487	0.475	0.	0.025	4.3905e+08
488	0.475	0.	0.05	4.3005e+08
489	0.475	0.	0.075	4.3170e+08
490	0.475	0.	0.1	4.3796e+08
491	0.475	0.025	0.	4.9273e+08
492	0.475	0.025	0.025	4.9932e+08
493	0.475	0.025	0.05	4.9662e+08
494	0.475	0.025	0.075	4.9419e+08
495	0.475	0.025	0.1	4.9685e+08
496	0.475	0.05	0.	5.5734e+08
497	0.475	0.05	0.025	5.6808e+08
498	0.475	0.05	0.05	5.4878e+08
499	0.475	0.05	0.075	5.5674e+08
500	0.475	0.05	0.1	5.5687e+08
501	0.5	-0.05	0.	3.1167e+08
502	0.5	-0.05	0.025	3.1470e+08
503	0.5	-0.05	0.05	3.1088e+08
504	0.5	-0.05	0.075	3.1323e+08
505	0.5	-0.05	0.1	3.1258e+08
506	0.5	-0.025	0.	3.7458e+08
507	0.5	-0.025	0.025	3.7167e+08
508	0.5	-0.025	0.05	3.7304e+08
509	0.5	-0.025	0.075	3.7171e+08
510	0.5	-0.025	0.1	3.6915e+08
511	0.5	0.	0.	4.3765e+08
512	0.5	0.	0.025	4.2949e+08
513	0.5	0.	0.05	4.3047e+08
514	0.5	0.	0.075	4.2916e+08
515	0.5	0.	0.1	4.3351e+08
516	0.5	0.025	0.	4.9018e+08
517	0.5	0.025	0.025	4.9803e+08
518	0.5	0.025	0.05	4.9416e+08
519	0.5	0.025	0.075	4.9097e+08
520	0.5	0.025	0.1	4.8848e+08
521	0.5	0.05	0.	5.5151e+08
522	0.5	0.05	0.025	5.5430e+08
523	0.5	0.05	0.05	5.5180e+08
524	0.5	0.05	0.075	5.5138e+08
525	0.5	0.05	0.1	5.4749e+08
526	0.525	-0.05	0.	3.2371e+08
527	0.525	-0.05	0.025	3.1749e+08
528	0.525	-0.05	0.05	3.1450e+08
529	0.525	-0.05	0.075	3.1527e+08
530	0.525	-0.05	0.1	3.1712e+08
531	0.525	-0.025	0.	3.8092e+08
532	0.525	-0.025	0.025	3.7457e+08
533	0.525	-0.025	0.05	3.7396e+08
534	0.525	-0.025	0.075	3.7762e+08
535	0.525	-0.025	0.1	3.7783e+08
536	0.525	0.	0.	4.3440e+08
537	0.525	0.	0.025	4.3282e+08
538	0.525	0.	0.05	4.2831e+08
539	0.525	0.	0.075	4.2953e+08
540	0.525	0.	0.1	4.2663e+08
541	0.525	0.025	0.	4.8819e+08
542	0.525	0.025	0.025	4.8740e+08
543	0.525	0.025	0.05	4.8699e+08
544	0.525	0.025	0.075	4.9015e+08
545	0.525	0.025	0.1	4.8649e+08
546	0.525	0.05	0.	5.4451e+08
547	0.525	0.05	0.025	5.4388e+08
548	0.525	0.05	0.05	5.4586e+08
549	0.525	0.05	0.075	5.4759e+08
550	0.525	0.05	0.1	5.4013e+08
551	0.55	-0.05	0.	3.2517e+08
552	0.55	-0.05	0.025	3.2468e+08
553	0.55	-0.05	0.05	3.2509e+08
554	0.55	-0.05	0.075	3.2435e+08
555	0.55	-0.05	0.1	3.2494e+08
556	0.55	-0.025	0.	3.7682e+08
557	0.55	-0.025	0.025	3.7942e+08
558	0.55	-0.025	0.05	3.8154e+08
559	0.55	-0.025	0.075	3.7658e+08
560	0.55	-0.025	0.1	3.7669e+08
561	0.55	0.	0.	4.3430e+08
562	0.55	0.	0.025	4.3021e+08
563	0.55	0.	0.05	4.2964e+08
564	0.55	0.	0.075	4.3358e+08
565	0.55	0.	0.1	4.3064e+08
566	0.55	0.025	0.	4.9081e+08
567	0.55	0.025	0.025	4.8425e+08
568	0.55	0.025	0.05	4.8288e+08
569	0.55	0.025	0.075	4.8604e+08
570	0.55	0.025	0.1	4.8776e+08
571	0.55	0.05	0.	5.4138e+08
572	0.55	0.05	0.025	5.4233e+08
573	0.55	0.05	0.05	5.3761e+08
574	0.55	0.05	0.075	5.4491e+08
575	0.55	0.05	0.1	5.3285e+08
576	0.575	-0.05	0.	3.2794e+08
577	0.575	-0.05	0.025	3.3010e+08
578	0.575	-0.05	0.05	3.2816e+08
579	0.575	-0.05	0.075	3.2918e+08
580	0.575	-0.05	0.1	3.2741e+08
581	0.575	-0.025	0.	3.8045e+08
582	0.575	-0.025	0.025	3.8249e+08
583	0.575	-0.025	0.05	3.7945e+08
584	0.575	-0.025	0.075	3.7840e+08
585	0.575	-0.025	0.1	3.7967e+08
586	0.575	0.	0.	4.3594e+08
587	0.575	0.	0.025	4.3591e+08
588	0.575	0.	0.05	4.3047e+08
589	0.575	0.	0.075	4.3388e+08
590	0.575	0.	0.1	4.3206e+08
591	0.575	0.025	0.	4.8803e+08
592	0.575	0.025	0.025	4.8380e+08
593	0.575	0.025	0.05	4.8228e+08
594	0.575	0.025	0.075	4.8925e+08
595	0.575	0.025	0.1	4.7949e+08
596	0.575	0.05	0.	5.3536e+08
597	0.575	0.05	0.025	5.3984e+08
598	0.575	0.05	0.05	5.3685e+08
599	0.575	0.05	0.075	5.3074e+08
600	0.575	0.05	0.1	5.3051e+08
601	0.6	-0.05	0.	3.3221e+08
602	0.6	-0.05	0.025	3.3999e+08
603	0.6	-0.05	0.05	3.3295e+08
604	0.6	-0.05	0.075	3.3792e+08
605	0.6	-0.05	0.1	3.3217e+08
606	0.6	-0.025	0.	3.9194e+08
607	0.6	-0.025	0.025	3.7992e+08
608	0.6	-0.025	0.05	3.8421e+08
609	0.6	-0.025	0.075	3.8780e+08
610	0.6	-0.025	0.1	3.8192e+08
611	0.6	0.	0.	4.3407e+08
612	0.6	0.	0.025	4.3115e+08
613	0.6	0.	0.05	4.3347e+08
614	0.6	0.	0.075	4.3586e+08
615	0.6	0.	0.1	4.3064e+08
616	0.6	0.025	0.	4.8581e+08
617	0.6	0.025	0.025	4.8142e+08
618	0.6	0.025	0.05	4.8755e+08
619	0.6	0.025	0.075	4.7687e+08
620	0.6	0.025	0.1	4.7760e+08
621	0.6	0.05	0.	5.2702e+08
622	0.6	0.05	0.025	5.2288e+08
623	0.6	0.05	0.05	5.3191e+08
624	0.6	0.05	0.075	5.2768e+08
625	0.6	0.05	0.1	5.2316e+08
626	0.625	-0.05	0.	3.3975e+08
627	0.625	-0.05	0.025	3.3962e+08
628	0.625	-0.05	0.05	3.4453e+08
629	0.625	-0.05	0.075	3.4325e+08
630	0.625	-0.05	0.1	3.4164e+08
631	0.625	-0.025	0.	3.8595e+08
632	0.625	-0.025	0.025	3.8634e+08
