Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-9.0152e-05
127	0.125	-0.05	0.025	-8.9772e-05
128	0.125	-0.05	0.05	-9.0401e-05
129	0.125	-0.05	0.075	-8.9308e-05
130	0.125	-0.05	0.1	-9.0185e-05
131	0.125	-0.025	0.	-8.9886e-05
132	0.125	-0.025	0.025	-8.9478e-05
133	0.125	-0.025	0.05	-9.0545e-05
134	0.125	-0.025	0.075	-9.0508e-05
135	0.125	-0.025	0.1	-8.9098e-05
136	0.125	0.	0.	-8.9907e-05
137	0.125	0.	0.025	-9.0097e-05
138	0.125	0.	0.05	-9.0002e-05
139	0.125	0.	0.075	-9.0388e-05
140	0.125	0.	0.1	-9.0314e-05
141	0.125	0.025	0.	-8.9939e-05
142	0.125	0.025	0.025	-9.0662e-05
143	0.125	0.025	0.05	-9.0180e-05
144	0.125	0.025	0.075	-8.9717e-05
145	0.125	0.025	0.1	-8.9645e-05
146	0.125	0.05	0.	-9.0291e-05
147	0.125	0.05	0.025	-8.9559e-05
148	0.125	0.05	0.05	-8.9697e-05
149	0.125	0.05	0.075	-8.9758e-05
150	0.125	0.05	0.1	-8.9972e-05
151	0.15	-0.05	0.	-1.2815e-04
152	0.15	-0.05	0.025	-1.2757e-04
153	0.15	-0.05	0.05	-1.2885e-04
154	0.15	-0.05	0.075	-1.2804e-04
155	0.15	-0.05	0.1	-1.2929e-04
156	0.15	-0.025	0.	-1.2841e-04
157	0.15	-0.025	0.025	-1.2890e-04
158	0.15	-0.025	0.05	-1.2857e-04
159	0.15	-0.025	0.075	-1.2892e-04
160	0.15	-0.025	0.1	-1.2854e-04
161	0.15	0.	0.	-1.2837e-04
162	0.15	0.	0.025	-1.2881e-04
163	0.15	0.	0.05	-1.2953e-04
164	0.15	0.	0.075	-1.2811e-04
165	0.15	0.	0.1	-1.2866e-04
166	0.15	0.025	0.	-1.2825e-04
167	0.15	0.025	0.025	-1.2851e-04
168	0.15	0.025	0.05	-1.2827e-04
169	0.15	0.025	0.075	-1.2714e-04
170	0.15	0.025	0.1	-1.2815e-04
171	0.15	0.05	0.	-1.2876e-04
172	0.15	0.05	0.025	-1.2786e-04
173	0.15	0.05	0.05	-1.2872e-04
174	0.15	0.05	0.075	-1.2834e-04
175	0.15	0.05	0.1	-1.2815e-04
176	0.175	-0.05	0.	-1.7366e-04
177	0.175	-0.05	0.025	-1.7350e-04
178	0.175	-0.05	0.05	-1.7332e-04
179	0.175	-0.05	0.075	-1.7373e-04
180	0.175	-0.05	0.1	-1.7317e-04
181	0.175	-0.025	0.	-1.7189e-04
182	0.175	-0.025	0.025	-1.7277e-04
183	0.175	-0.025	0.05	-1.7178e-04
184	0.175	-0.025	0.075	-1.7349e-04
185	0.175	-0.025	0.1	-1.7365e-04
186	0.175	0.	0.	-1.7368e-04
187	0.175	0.	0.025	-1.7337e-04
188	0.175	0.	0.05	-1.7370e-04
189	0.175	0.	0.075	-1.7194e-04
190	0.175	0.	0.1	-1.7296e-04
191	0.175	0.025	0.	-1.7205e-04
192	0.175	0.025	0.025	-1.7278e-04
193	0.175	0.025	0.05	-1.7415e-04
194	0.175	0.025	0.075	-1.7379e-04
195	0.175	0.025	0.1	-1.7349e-04
196	0.175	0.05	0.	-1.7291e-04
197	0.175	0.05	0.025	-1.7234e-04
198	0.175	0.05	0.05	-1.7316e-04
199	0.175	0.05	0.075	-1.7380e-04
200	0.175	0.05	0.1	-1.7331e-04
201	0.2	-0.05	0.	-2.2258e-04
202	0.2	-0.05	0.025	-2.2409e-04
203	0.2	-0.05	0.05	-2.2229e-04
204	0.2	-0.05	0.075	-2.2472e-04
205	0.2	-0.05	0.1	-2.2338e-04
206	0.2	-0.025	0.	-2.2290e-04
207	0.2	-0.025	0.025	-2.2473e-04
208	0.2	-0.025	0.05	-2.2450e-04
209	0.2	-0.025	0.075	-2.2421e-04
210	0.2	-0.025	0.1	-2.2596e-04
211	0.2	0.	0.	-2.2457e-04
212	0.2	0.	0.025	-2.2342e-04
213	0.2	0.	0.05	-2.2447e-04
214	0.2	0.	0.075	-2.2374e-04
215	0.2	0.	0.1	-2.2514e-04
216	0.2	0.025	0.	-2.2425e-04
217	0.2	0.025	0.025	-2.2434e-04
218	0.2	0.025	0.05	-2.2271e-04
219	0.2	0.025	0.075	-2.2405e-04
220	0.2	0.025	0.1	-2.2395e-04
221	0.2	0.05	0.	-2.2308e-04
222	0.2	0.05	0.025	-2.2380e-04
223	0.2	0.05	0.05	-2.2439e-04
224	0.2	0.05	0.075	-2.2400e-04
225	0.2	0.05	0.1	-2.2273e-04
226	0.225	-0.05	0.	-2.8066e-04
227	0.225	-0.05	0.025	-2.8044e-04
228	0.225	-0.05	0.05	-2.8119e-04
229	0.225	-0.05	0.075	-2.8106e-04
230	0.225	-0.05	0.1	-2.8051e-04
231	0.225	-0.025	0.	-2.8046e-04
232	0.225	-0.025	0.025	-2.8104e-04
233	0.225	-0.025	0.05	-2.8205e-04
234	0.225	-0.025	0.075	-2.8128e-04
235	0.225	-0.025	0.1	-2.8257e-04
236	0.225	0.	0.	-2.8224e-04
237	0.225	0.	0.025	-2.8265e-04
238	0.225	0.	0.05	-2.8251e-04
239	0.225	0.	0.075	-2.8273e-04
240	0.225	0.	0.1	-2.7967e-04
241	0.225	0.025	0.	-2.8170e-04
242	0.225	0.025	0.025	-2.8234e-04
243	0.225	0.025	0.05	-2.8254e-04
244	0.225	0.025	0.075	-2.8010e-04
245	0.225	0.025	0.1	-2.8171e-04
246	0.225	0.05	0.	-2.8105e-04
247	0.225	0.05	0.025	-2.8304e-04
248	0.225	0.05	0.05	-2.7941e-04
249	0.225	0.05	0.075	-2.8010e-04
250	0.225	0.05	0.1	-2.7893e-04
251	0.25	-0.05	0.	-3.4395e-04
252	0.25	-0.05	0.025	-3.4686e-04
253	0.25	-0.05	0.05	-3.4369e-04
254	0.25	-0.05	0.075	-3.4389e-04
255	0.25	-0.05	0.1	-3.4451e-04
256	0.25	-0.025	0.	-3.4359e-04
257	0.25	-0.025	0.025	-3.4425e-04
258	0.25	-0.025	0.05	-3.4429e-04
259	0.25	-0.025	0.075	-3.4259e-04
260	0.25	-0.025	0.1	-3.4362e-04
261	0.25	0.	0.	-3.4477e-04
262	0.25	0.	0.025	-3.4503e-04
263	0.25	0.	0.05	-3.4554e-04
264	0.25	0.	0.075	-3.4421e-04
265	0.25	0.	0.1	-3.4424e-04
266	0.25	0.025	0.	-3.4478e-04
267	0.25	0.025	0.025	-3.4293e-04
268	0.25	0.025	0.05	-3.4288e-04
269	0.25	0.025	0.075	-3.4358e-04
270	0.25	0.025	0.1	-3.4200e-04
271	0.25	0.05	0.	-3.4431e-04
272	0.25	0.05	0.025	-3.4519e-04
273	0.25	0.05	0.05	-3.4277e-04
274	0.25	0.05	0.075	-3.4435e-04
275	0.25	0.05	0.1	-3.4288e-04
276	0.275	-0.05	0.	-4.1048e-04
277	0.275	-0.05	0.025	-4.1555e-04
278	0.275	-0.05	0.05	-4.1050e-04
279	0.275	-0.05	0.075	-4.1005e-04
280	0.275	-0.05	0.1	-4.1251e-04
281	0.275	-0.025	0.	-4.1260e-04
282	0.275	-0.025	0.025	-4.1326e-04
283	0.275	-0.025	0.05	-4.1546e-04
284	0.275	-0.025	0.075	-4.1088e-04
285	0.275	-0.025	0.1	-4.1120e-04
286	0.275	0.	0.	-4.1481e-04
287	0.275	0.	0.025	-4.1370e-04
288	0.275	0.	0.05	-4.1348e-04
289	0.275	0.	0.075	-4.1118e-04
290	0.275	0.	0.1	-4.1401e-04
291	0.275	0.025	0.	-4.1348e-04
292	0.275	0.025	0.025	-4.1247e-04
293	0.275	0.025	0.05	-4.1119e-04
294	0.275	0.025	0.075	-4.1233e-04
295	0.275	0.025	0.1	-4.1487e-04
296	0.275	0.05	0.	-4.1035e-04
297	0.275	0.05	0.025	-4.1084e-04
298	0.275	0.05	0.05	-4.1112e-04
299	0.275	0.05	0.075	-4.1148e-04
300	0.275	0.05	0.1	-4.1213e-04
301	0.3	-0.05	0.	-4.8786e-04
302	0.3	-0.05	0.025	-4.8690e-04
303	0.3	-0.05	0.05	-4.8612e-04
304	0.3	-0.05	0.075	-4.8654e-04
305	0.3	-0.05	0.1	-4.8721e-04
306	0.3	-0.025	0.	-4.8273e-04
307	0.3	-0.025	0.025	-4.8808e-04
308	0.3	-0.025	0.05	-4.8439e-04
309	0.3	-0.025	0.075	-4.8514e-04
310	0.3	-0.025	0.1	-4.8666e-04
311	0.3	0.	0.	-4.8585e-04
312	0.3	0.	0.025	-4.8695e-04
313	0.3	0.	0.05	-4.8628e-04
314	0.3	0.	0.075	-4.8544e-04
315	0.3	0.	0.1	-4.8897e-04
316	0.3	0.025	0.	-4.8738e-04
317	0.3	0.025	0.025	-4.8659e-04
318	0.3	0.025	0.05	-4.8735e-04
319	0.3	0.025	0.075	-4.8463e-04
320	0.3	0.025	0.1	-4.9023e-04
321	0.3	0.05	0.	-4.8389e-04
322	0.3	0.05	0.025	-4.8622e-04
323	0.3	0.05	0.05	-4.8544e-04
324	0.3	0.05	0.075	-4.8537e-04
325	0.3	0.05	0.1	-4.8512e-04
326	0.325	-0.05	0.	-5.6335e-04
327	0.325	-0.05	0.025	-5.6778e-04
328	0.325	-0.05	0.05	-5.6237e-04
329	0.325	-0.05	0.075	-5.6732e-04
330	0.325	-0.05	0.1	-5.6656e-04
331	0.325	-0.025	0.	-5.6423e-04
332	0.325	-0.025	0.025	-5.6630e-04
333	0.325	-0.025	0.05	-5.6474e-04
334	0.325	-0.025	0.075	-5.6261e-04
335	0.325	-0.025	0.1	-5.6263e-04
336	0.325	0.	0.	-5.6658e-04
337	0.325	0.	0.025	-5.6646e-04
338	0.325	0.	0.05	-5.6564e-04
339	0.325	0.	0.075	-5.6421e-04
340	0.325	0.	0.1	-5.6466e-04
341	0.325	0.025	0.	-5.6436e-04
342	0.325	0.025	0.025	-5.6115e-04
343	0.325	0.025	0.05	-5.6523e-04
344	0.325	0.025	0.075	-5.6627e-04
345	0.325	0.025	0.1	-5.6525e-04
346	0.325	0.05	0.	-5.6909e-04
347	0.325	0.05	0.025	-5.6282e-04
348	0.325	0.05	0.05	-5.6360e-04
349	0.325	0.05	0.075	-5.6539e-04
350	0.325	0.05	0.1	-5.6564e-04
351	0.35	-0.05	0.	-6.4431e-04
352	0.35	-0.05	0.025	-6.5082e-04
353	0.35	-0.05	0.05	-6.4989e-04
354	0.35	-0.05	0.075	-6.4375e-04
355	0.35	-0.05	0.1	-6.4895e-04
356	0.35	-0.025	0.	-6.4715e-04
357	0.35	-0.025	0.025	-6.4807e-04
358	0.35	-0.025	0.05	-6.4577e-04
359	0.35	-0.025	0.075	-6.5033e-04
360	0.35	-0.025	0.1	-6.5383e-04
361	0.35	0.	0.	-6.4994e-04
362	0.35	0.	0.025	-6.4364e-04
363	0.35	0.	0.05	-6.4999e-04
364	0.35	0.	0.075	-6.4874e-04
365	0.35	0.	0.1	-6.4639e-04
366	0.35	0.025	0.	-6.5017e-04
367	0.35	0.025	0.025	-6.5153e-04
368	0.35	0.025	0.05	-6.4751e-04
369	0.35	0.025	0.075	-6.4498e-04
370	0.35	0.025	0.1	-6.4403e-04
371	0.35	0.05	0.	-6.4752e-04
372	0.35	0.05	0.025	-6.4885e-04
373	0.35	0.05	0.05	-6.4791e-04
374	0.35	0.05	0.075	-6.4748e-04
375	0.35	0.05	0.1	-6.5072e-04
376	0.375	-0.05	0.	-7.3965e-04
377	0.375	-0.05	0.025	-7.3887e-04
378	0.375	-0.05	0.05	-7.4069e-04
379	0.375	-0.05	0.075	-7.3634e-04
380	0.375	-0.05	0.1	-7.3505e-04
381	0.375	-0.025	0.	-7.3674e-04
382	0.375	-0.025	0.025	-7.3654e-04
383	0.375	-0.025	0.05	-7.3222e-04
384	0.375	-0.025	0.075	-7.3667e-04
385	0.375	-0.025	0.1	-7.4154e-04
386	0.375	0.	0.	-7.4065e-04
387	0.375	0.	0.025	-7.3983e-04
388	0.375	0.	0.05	-7.3867e-04
389	0.375	0.	0.075	-7.4256e-04
390	0.375	0.	0.1	-7.3515e-04
391	0.375	0.025	0.	-7.3543e-04
392	0.375	0.025	0.025	-7.4160e-04
393	0.375	0.025	0.05	-7.3836e-04
394	0.375	0.025	0.075	-7.3630e-04
395	0.375	0.025	0.1	-7.3991e-04
396	0.375	0.05	0.	-7.3699e-04
397	0.375	0.05	0.025	-7.3581e-04
398	0.375	0.05	0.05	-7.3573e-04
399	0.375	0.05	0.075	-7.3923e-04
400	0.375	0.05	0.1	-7.3889e-04
401	0.4	-0.05	0.	-8.3705e-04
402	0.4	-0.05	0.025	-8.3103e-04
403	0.4	-0.05	0.05	-8.3098e-04
404	0.4	-0.05	0.075	-8.3679e-04
405	0.4	-0.05	0.1	-8.3528e-04
406	0.4	-0.025	0.	-8.3248e-04
407	0.4	-0.025	0.025	-8.2680e-04
408	0.4	-0.025	0.05	-8.2930e-04
409	0.4	-0.025	0.075	-8.2849e-04
410	0.4	-0.025	0.1	-8.3212e-04
411	0.4	0.	0.	-8.3031e-04
412	0.4	0.	0.025	-8.3733e-04
413	0.4	0.	0.05	-8.2677e-04
414	0.4	0.	0.075	-8.2814e-04
415	0.4	0.	0.1	-8.3281e-04
416	0.4	0.025	0.	-8.3374e-04
417	0.4	0.025	0.025	-8.2339e-04
418	0.4	0.025	0.05	-8.2622e-04
419	0.4	0.025	0.075	-8.3112e-04
420	0.4	0.025	0.1	-8.3651e-04
421	0.4	0.05	0.	-8.3828e-04
422	0.4	0.05	0.025	-8.3062e-04
423	0.4	0.05	0.05	-8.3143e-04
424	0.4	0.05	0.075	-8.2921e-04
425	0.4	0.05	0.1	-8.3411e-04
426	0.425	-0.05	0.	-9.3591e-04
427	0.425	-0.05	0.025	-9.3489e-04
428	0.425	-0.05	0.05	-9.3011e-04
429	0.425	-0.05	0.075	-9.2710e-04
430	0.425	-0.05	0.1	-9.3025e-04
431	0.425	-0.025	0.	-9.3536e-04
432	0.425	-0.025	0.025	-9.2873e-04
433	0.425	-0.025	0.05	-9.2346e-04
434	0.425	-0.025	0.075	-9.2888e-04
435	0.425	-0.025	0.1	-9.2918e-04
436	0.425	0.	0.	-9.2344e-04
437	0.425	0.	0.025	-9.3108e-04
438	0.425	0.	0.05	-9.3210e-04
439	0.425	0.	0.075	-9.3714e-04
440	0.425	0.	0.1	-9.2526e-04
441	0.425	0.025	0.	-9.3294e-04
442	0.425	0.025	0.025	-9.3382e-04
443	0.425	0.025	0.05	-9.3215e-04
444	0.425	0.025	0.075	-9.2647e-04
445	0.425	0.025	0.1	-9.2626e-04
446	0.425	0.05	0.	-9.3058e-04
447	0.425	0.05	0.025	-9.3055e-04
448	0.425	0.05	0.05	-9.2814e-04
449	0.425	0.05	0.075	-9.3502e-04
450	0.425	0.05	0.1	-9.2873e-04
451	0.45	-0.05	0.	-1.0249e-03
452	0.45	-0.05	0.025	-1.0318e-03
453	0.45	-0.05	0.05	-1.0347e-03
454	0.45	-0.05	0.075	-1.0342e-03
455	0.45	-0.05	0.1	-1.0341e-03
456	0.45	-0.025	0.	-1.0389e-03
457	0.45	-0.025	0.025	-1.0281e-03
458	0.45	-0.025	0.05	-1.0310e-03
459	0.45	-0.025	0.075	-1.0391e-03
460	0.45	-0.025	0.1	-1.0246e-03
461	0.45	0.	0.	-1.0325e-03
462	0.45	0.	0.025	-1.0378e-03
463	0.45	0.	0.05	-1.0378e-03
464	0.45	0.	0.075	-1.0355e-03
465	0.45	0.	0.1	-1.0356e-03
466	0.45	0.025	0.	-1.0284e-03
467	0.45	0.025	0.025	-1.0384e-03
468	0.45	0.025	0.05	-1.0278e-03
469	0.45	0.025	0.075	-1.0280e-03
470	0.45	0.025	0.1	-1.0344e-03
471	0.45	0.05	0.	-1.0307e-03
472	0.45	0.05	0.025	-1.0336e-03
473	0.45	0.05	0.05	-1.0345e-03
474	0.45	0.05	0.075	-1.0401e-03
475	0.45	0.05	0.1	-1.0345e-03
476	0.475	-0.05	0.	-1.1366e-03
477	0.475	-0.05	0.025	-1.1425e-03
478	0.475	-0.05	0.05	-1.1356e-03
479	0.475	-0.05	0.075	-1.1436e-03
480	0.475	-0.05	0.1	-1.1397e-03
481	0.475	-0.025	0.	-1.1412e-03
482	0.475	-0.025	0.025	-1.1313e-03
483	0.475	-0.025	0.05	-1.1291e-03
484	0.475	-0.025	0.075	-1.1326e-03
485	0.475	-0.025	0.1	-1.1474e-03
486	0.475	0.	0.	-1.1342e-03
487	0.475	0.	0.025	-1.1427e-03
488	0.475	0.	0.05	-1.1365e-03
489	0.475	0.	0.075	-1.1383e-03
490	0.475	0.	0.1	-1.1392e-03
491	0.475	0.025	0.	-1.1469e-03
492	0.475	0.025	0.025	-1.1421e-03
493	0.475	0.025	0.05	-1.1412e-03
494	0.475	0.025	0.075	-1.1453e-03
495	0.475	0.025	0.1	-1.1365e-03
496	0.475	0.05	0.	-1.1443e-03
497	0.475	0.05	0.025	-1.1435e-03
498	0.475	0.05	0.05	-1.1435e-03
499	0.475	0.05	0.075	-1.1387e-03
500	0.475	0.05	0.1	-1.1374e-03
501	0.5	-0.05	0.	-1.2457e-03
502	0.5	-0.05	0.025	-1.2460e-03
503	0.5	-0.05	0.05	-1.2454e-03
504	0.5	-0.05	0.075	-1.2518e-03
505	0.5	-0.05	0.1	-1.2489e-03
506	0.5	-0.025	0.	-1.2522e-03
507	0.5	-0.025	0.025	-1.2524e-03
508	0.5	-0.025	0.05	-1.2447e-03
509	0.5	-0.025	0.075	-1.2446e-03
510	0.5	-0.025	0.1	-1.2489e-03
511	0.5	0.	0.	-1.2461e-03
512	0.5	0.	0.025	-1.2456e-03
513	0.5	0.	0.05	-1.2585e-03
514	0.5	0.	0.075	-1.2423e-03
515	0.5	0.	0.1	-1.2601e-03
516	0.5	0.025	0.	-1.2514e-03
517	0.5	0.025	0.025	-1.2549e-03
518	0.5	0.025	0.05	-1.2543e-03
519	0.5	0.025	0.075	-1.2531e-03
520	0.5	0.025	0.1	-1.2583e-03
521	0.5	0.05	0.	-1.2446e-03
522	0.5	0.05	0.025	-1.2492e-03
523	0.5	0.05	0.05	-1.2457e-03
524	0.5	0.05	0.075	-1.2415e-03
525	0.5	0.05	0.1	-1.2467e-03
526	0.525	-0.05	0.	-1.3746e-03
527	0.525	-0.05	0.025	-1.3634e-03
528	0.525	-0.05	0.05	-1.3752e-03
529	0.525	-0.05	0.075	-1.3757e-03
530	0.525	-0.05	0.1	-1.3807e-03
531	0.525	-0.025	0.	-1.3747e-03
532	0.525	-0.025	0.025	-1.3772e-03
533	0.525	-0.025	0.05	-1.3661e-03
534	0.525	-0.025	0.075	-1.3656e-03
535	0.525	-0.025	0.1	-1.3660e-03
536	0.525	0.	0.	-1.3643e-03
537	0.525	0.	0.025	-1.3652e-03
538	0.525	0.	0.05	-1.3684e-03
539	0.525	0.	0.075	-1.3618e-03
540	0.525	0.	0.1	-1.3568e-03
541	0.525	0.025	0.	-1.3663e-03
542	0.525	0.025	0.025	-1.3606e-03
543	0.525	0.025	0.05	-1.3611e-03
544	0.525	0.025	0.075	-1.3636e-03
545	0.525	0.025	0.1	-1.3623e-03
546	0.525	0.05	0.	-1.3704e-03
547	0.525	0.05	0.025	-1.3634e-03
548	0.525	0.05	0.05	-1.3707e-03
549	0.525	0.05	0.075	-1.3655e-03
550	0.525	0.05	0.1	-1.3639e-03
551	0.55	-0.05	0.	-1.4832e-03
552	0.55	-0.05	0.025	-1.4746e-03
553	0.55	-0.05	0.05	-1.4843e-03
554	0.55	-0.05	0.075	-1.4873e-03
555	0.55	-0.05	0.1	-1.4881e-03
556	0.55	-0.025	0.	-1.4742e-03
557	0.55	-0.025	0.025	-1.4732e-03
558	0.55	-0.025	0.05	-1.4791e-03
559	0.55	-0.025	0.075	-1.4905e-03
560	0.55	-0.025	0.1	-1.4836e-03
561	0.55	0.	0.	-1.4777e-03
562	0.55	0.	0.025	-1.4736e-03
563	0.55	0.	0.05	-1.4782e-03
564	0.55	0.	0.075	-1.4778e-03
565	0.55	0.	0.1	-1.4878e-03
566	0.55	0.025	0.	-1.4883e-03
567	0.55	0.025	0.025	-1.4760e-03
568	0.55	0.025	0.05	-1.4867e-03
569	0.55	0.025	0.075	-1.4861e-03
570	0.55	0.025	0.1	-1.4753e-03
571	0.55	0.05	0.	-1.4818e-03
572	0.55	0.05	0.025	-1.4843e-03
573	0.55	0.05	0.05	-1.4832e-03
574	0.55	0.05	0.075	-1.4721e-03
575	0.55	0.05	0.1	-1.4830e-03
576	0.575	-0.05	0.	-1.6076e-03
577	0.575	-0.05	0.025	-1.6137e-03
578	0.575	-0.05	0.05	-1.5992e-03
579	0.575	-0.05	0.075	-1.6000e-03
580	0.575	-0.05	0.1	-1.6022e-03
581	0.575	-0.025	0.	-1.6054e-03
582	0.575	-0.025	0.025	-1.6042e-03
583	0.575	-0.025	0.05	-1.6074e-03
584	0.575	-0.025	0.075	-1.5963e-03
585	0.575	-0.025	0.1	-1.6061e-03
586	0.575	0.	0.	-1.5988e-03
587	0.575	0.	0.025	-1.6026e-03
588	0.575	0.	0.05	-1.6145e-03
589	0.575	0.	0.075	-1.5946e-03
590	0.575	0.	0.1	-1.6017e-03
591	0.575	0.025	0.	-1.5954e-03
592	0.575	0.025	0.025	-1.6045e-03
593	0.575	0.025	0.05	-1.6103e-03
594	0.575	0.025	0.075	-1.6046e-03
595	0.575	0.025	0.1	-1.6028e-03
596	0.575	0.05	0.	-1.6121e-03
597	0.575	0.05	0.025	-1.6057e-03
598	0.575	0.05	0.05	-1.6088e-03
599	0.575	0.05	0.075	-1.6081e-03
600	0.575	0.05	0.1	-1.5851e-03
601	0.6	-0.05	0.	-1.7275e-03
602	0.6	-0.05	0.025	-1.7205e-03
603	0.6	-0.05	0.05	-1.7223e-03
604	0.6	-0.05	0.075	-1.7382e-03
605	0.6	-0.05	0.1	-1.7254e-03
606	0.6	-0.025	0.	-1.7411e-03
