Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
99	0.075	0.05	0.075	2.2184e+08
100	0.075	0.05	0.1	2.2465e+08
101	0.1	-0.05	0.	-2.1521e+08
102	0.1	-0.05	0.025	-2.1719e+08
103	0.1	-0.05	0.05	-2.1589e+08
104	0.1	-0.05	0.075	-2.1674e+08
105	0.1	-0.05	0.1	-2.1810e+08
106	0.1	-0.025	0.	-1.0670e+08
107	0.1	-0.025	0.025	-1.0796e+08
108	0.1	-0.025	0.05	-1.0742e+08
109	0.1	-0.025	0.075	-1.0829e+08
110	0.1	-0.025	0.1	-1.0845e+08
111	0.1	0.	0.	0.0000e+00
112	0.1	0.	0.025	0.0000e+00
113	0.1	0.	0.05	0.0000e+00
114	0.1	0.	0.075	0.0000e+00
115	0.1	0.	0.1	0.0000e+00
116	0.1	0.025	0.	1.0747e+08
117	0.1	0.025	0.025	1.0848e+08
118	0.1	0.025	0.05	1.0715e+08
119	0.1	0.025	0.075	1.0763e+08
120	0.1	0.025	0.1	1.0751e+08
121	0.1	0.05	0.	2.1561e+08
122	0.1	0.05	0.025	2.1778e+08
123	0.1	0.05	0.05	2.1710e+08
124	0.1	0.05	0.075	2.1538e+08
125	0.1	0.05	0.1	2.1538e+08
126	0.125	-0.05	0.	-2.1112e+08
127	0.125	-0.05	0.025	-2.0853e+08
128	0.125	-0.05	0.05	-2.1003e+08
129	0.125	-0.05	0.075	-2.0924e+08
130	0.125	-0.05	0.1	-2.0978e+08
131	0.125	-0.025	0.	-1.0551e+08
132	0.125	-0.025	0.025	-1.0458e+08
133	0.125	-0.025	0.05	-1.0561e+08
134	0.125	-0.025	0.075	-1.0639e+08
135	0.125	-0.025	0.1	-1.0538e+08
136	0.125	0.	0.	0.0000e+00
137	0.125	0.	0.025	0.0000e+00
138	0.125	0.	0.05	0.0000e+00
139	0.125	0.	0.075	0.0000e+00
140	0.125	0.	0.1	0.0000e+00
141	0.125	0.025	0.	1.0637e+08
142	0.125	0.025	0.025	1.0455e+08
143	0.125	0.025	0.05	1.0542e+08
144	0.125	0.025	0.075	1.0402e+08
145	0.125	0.025	0.1	1.0487e+08
146	0.125	0.05	0.	2.0864e+08
147	0.125	0.05	0.025	2.0818e+08
148	0.125	0.05	0.05	2.1152e+08
149	0.125	0.05	0.075	2.0845e+08
150	0.125	0.05	0.1	2.0907e+08
151	0.15	-0.05	0.	-2.0296e+08
152	0.15	-0.05	0.025	-2.0539e+08
153	0.15	-0.05	0.05	-2.0525e+08
154	0.15	-0.05	0.075	-2.0555e+08
155	0.15	-0.05	0.1	-2.0304e+08
156	0.15	-0.025	0.	-1.0283e+08
157	0.15	-0.025	0.025	-1.0151e+08
158	0.15	-0.025	0.05	-1.0154e+08
159	0.15	-0.025	0.075	-1.0157e+08
160	0.15	-0.025	0.1	-1.0159e+08
161	0.15	0.	0.	0.0000e+00
162	0.15	0.	0.025	0.0000e+00
163	0.15	0.	0.05	0.0000e+00
164	0.15	0.	0.075	0.0000e+00
165	0.15	0.	0.1	0.0000e+00
166	0.15	0.025	0.	1.0133e+08
167	0.15	0.025	0.025	1.0159e+08
168	0.15	0.025	0.05	1.0161e+08
169	0.15	0.025	0.075	1.0258e+08
170	0.15	0.025	0.1	1.0231e+08
171	0.15	0.05	0.	2.0380e+08
172	0.15	0.05	0.025	2.0312e+08
173	0.15	0.05	0.05	2.0496e+08
174	0.15	0.05	0.075	2.0620e+08
175	0.15	0.05	0.1	2.0397e+08
176	0.175	-0.05	0.	-1.9610e+08
177	0.175	-0.05	0.025	-1.9716e+08
178	0.175	-0.05	0.05	-1.9866e+08
179	0.175	-0.05	0.075	-1.9747e+08
180	0.175	-0.05	0.1	-1.9698e+08
181	0.175	-0.025	0.	-9.8464e+07
182	0.175	-0.025	0.025	-9.9054e+07
183	0.175	-0.025	0.05	-9.8089e+07
184	0.175	-0.025	0.075	-9.8979e+07
185	0.175	-0.025	0.1	-9.9053e+07
186	0.175	0.	0.	0.0000e+00
187	0.175	0.	0.025	0.0000e+00
188	0.175	0.	0.05	0.0000e+00
189	0.175	0.	0.075	0.0000e+00
190	0.175	0.	0.1	0.0000e+00
191	0.175	0.025	0.	9.9432e+07
192	0.175	0.025	0.025	9.9095e+07
193	0.175	0.025	0.05	9.9731e+07
194	0.175	0.025	0.075	9.8326e+07
195	0.175	0.025	0.1	9.8530e+07
196	0.175	0.05	0.	1.9745e+08
197	0.175	0.05	0.025	2.0191e+08
198	0.175	0.05	0.05	1.9860e+08
199	0.175	0.05	0.075	1.9883e+08
200	0.175	0.05	0.1	1.9878e+08
201	0.2	-0.05	0.	-1.9209e+08
202	0.2	-0.05	0.025	-1.9321e+08
203	0.2	-0.05	0.05	-1.8985e+08
204	0.2	-0.05	0.075	-1.9232e+08
205	0.2	-0.05	0.1	-1.9249e+08
206	0.2	-0.025	0.	-9.6587e+07
207	0.2	-0.025	0.025	-9.5334e+07
208	0.2	-0.025	0.05	-9.5377e+07
209	0.2	-0.025	0.075	-9.5413e+07
210	0.2	-0.025	0.1	-9.6301e+07
211	0.2	0.	0.	0.0000e+00
212	0.2	0.	0.025	0.0000e+00
213	0.2	0.	0.05	0.0000e+00
214	0.2	0.	0.075	0.0000e+00
215	0.2	0.	0.1	0.0000e+00
216	0.2	0.025	0.	9.5880e+07
217	0.2	0.025	0.025	9.6536e+07
218	0.2	0.025	0.05	9.6224e+07
219	0.2	0.025	0.075	9.7089e+07
220	0.2	0.025	0.1	9.5301e+07
221	0.2	0.05	0.	1.9022e+08
222	0.2	0.05	0.025	1.9115e+08
223	0.2	0.05	0.05	1.9264e+08
224	0.2	0.05	0.075	1.9151e+08
225	0.2	0.05	0.1	1.9346e+08
226	0.225	-0.05	0.	-1.8556e+08
227	0.225	-0.05	0.025	-1.8721e+08
228	0.225	-0.05	0.05	-1.8507e+08
229	0.225	-0.05	0.075	-1.8732e+08
230	0.225	-0.05	0.1	-1.8753e+08
231	0.225	-0.025	0.	-9.2685e+07
232	0.225	-0.025	0.025	-9.3273e+07
233	0.225	-0.025	0.05	-9.3149e+07
234	0.225	-0.025	0.075	-9.3288e+07
235	0.225	-0.025	0.1	-9.3717e+07
236	0.225	0.	0.	0.0000e+00
237	0.225	0.	0.025	0.0000e+00
238	0.225	0.	0.05	0.0000e+00
239	0.225	0.	0.075	0.0000e+00
240	0.225	0.	0.1	0.0000e+00
241	0.225	0.025	0.	9.2385e+07
242	0.225	0.025	0.025	9.2990e+07
243	0.225	0.025	0.05	9.3623e+07
244	0.225	0.025	0.075	9.2996e+07
245	0.225	0.025	0.1	9.1602e+07
246	0.225	0.05	0.	1.8483e+08
247	0.225	0.05	0.025	1.8665e+08
248	0.225	0.05	0.05	1.8540e+08
249	0.225	0.05	0.075	1.8687e+08
250	0.225	0.05	0.1	1.8465e+08
251	0.25	-0.05	0.	-1.8041e+08
252	0.25	-0.05	0.025	-1.8047e+08
253	0.25	-0.05	0.05	-1.8085e+08
254	0.25	-0.05	0.075	-1.7929e+08
255	0.25	-0.05	0.1	-1.8084e+08
256	0.25	-0.025	0.	-9.0814e+07
257	0.25	-0.025	0.025	-8.8773e+07
258	0.25	-0.025	0.05	-9.0028e+07
259	0.25	-0.025	0.075	-8.9025e+07
260	0.25	-0.025	0.1	-8.9535e+07
261	0.25	0.	0.	0.0000e+00
262	0.25	0.	0.025	0.0000e+00
263	0.25	0.	0.05	0.0000e+00
264	0.25	0.	0.075	0.0000e+00
265	0.25	0.	0.1	0.0000e+00
266	0.25	0.025	0.	9.0364e+07
267	0.25	0.025	0.025	8.9418e+07
268	0.25	0.025	0.05	9.0571e+07
269	0.25	0.025	0.075	8.8220e+07
270	0.25	0.025	0.1	9.0824e+07
271	0.25	0.05	0.	1.8145e+08
272	0.25	0.05	0.025	1.8081e+08
273	0.25	0.05	0.05	1.8241e+08
274	0.25	0.05	0.075	1.7805e+08
275	0.25	0.05	0.1	1.8084e+08
276	0.275	-0.05	0.	-1.7414e+08
277	0.275	-0.05	0.025	-1.7425e+08
278	0.275	-0.05	0.05	-1.7279e+08
279	0.275	-0.05	0.075	-1.7441e+08
280	0.275	-0.05	0.1	-1.7436e+08
281	0.275	-0.025	0.	-8.6640e+07
282	0.275	-0.025	0.025	-8.6964e+07
283	0.275	-0.025	0.05	-8.6314e+07
284	0.275	-0.025	0.075	-8.6794e+07
285	0.275	-0.025	0.1	-8.7502e+07
286	0.275	0.	0.	0.0000e+00
287	0.275	0.	0.025	0.0000e+00
288	0.275	0.	0.05	0.0000e+00
289	0.275	0.	0.075	0.0000e+00
290	0.275	0.	0.1	0.0000e+00
291	0.275	0.025	0.	8.7177e+07
292	0.275	0.025	0.025	8.7567e+07
293	0.275	0.025	0.05	8.6280e+07
294	0.275	0.025	0.075	8.6277e+07
295	0.275	0.025	0.1	8.6248e+07
296	0.275	0.05	0.	1.7214e+08
297	0.275	0.05	0.025	1.7290e+08
298	0.275	0.05	0.05	1.7345e+08
299	0.275	0.05	0.075	1.7558e+08
300	0.275	0.05	0.1	1.7354e+08
301	0.3	-0.05	0.	-1.6647e+08
302	0.3	-0.05	0.025	-1.6817e+08
303	0.3	-0.05	0.05	-1.6781e+08
304	0.3	-0.05	0.075	-1.6721e+08
305	0.3	-0.05	0.1	-1.6741e+08
306	0.3	-0.025	0.	-8.4538e+07
307	0.3	-0.025	0.025	-8.3289e+07
308	0.3	-0.025	0.05	-8.3160e+07
309	0.3	-0.025	0.075	-8.4235e+07
310	0.3	-0.025	0.1	-8.3691e+07
311	0.3	0.	0.	0.0000e+00
312	0.3	0.	0.025	0.0000e+00
313	0.3	0.	0.05	0.0000e+00
314	0.3	0.	0.075	0.0000e+00
315	0.3	0.	0.1	0.0000e+00
316	0.3	0.025	0.	8.4170e+07
317	0.3	0.025	0.025	8.3816e+07
318	0.3	0.025	0.05	8.4518e+07
319	0.3	0.025	0.075	8.3674e+07
320	0.3	0.025	0.1	8.4089e+07
321	0.3	0.05	0.	1.6764e+08
322	0.3	0.05	0.025	1.6842e+08
323	0.3	0.05	0.05	1.6775e+08
324	0.3	0.05	0.075	1.6826e+08
325	0.3	0.05	0.1	1.6977e+08
326	0.325	-0.05	0.	-1.6172e+08
327	0.325	-0.05	0.025	-1.6239e+08
328	0.325	-0.05	0.05	-1.6422e+08
329	0.325	-0.05	0.075	-1.6238e+08
330	0.325	-0.05	0.1	-1.5963e+08
331	0.325	-0.025	0.	-8.0676e+07
332	0.325	-0.025	0.025	-8.0415e+07
333	0.325	-0.025	0.05	-8.1448e+07
334	0.325	-0.025	0.075	-8.0954e+07
335	0.325	-0.025	0.1	-8.1517e+07
336	0.325	0.	0.	0.0000e+00
337	0.325	0.	0.025	0.0000e+00
338	0.325	0.	0.05	0.0000e+00
339	0.325	0.	0.075	0.0000e+00
340	0.325	0.	0.1	0.0000e+00
341	0.325	0.025	0.	8.0297e+07
342	0.325	0.025	0.025	8.0846e+07
343	0.325	0.025	0.05	8.1172e+07
344	0.325	0.025	0.075	8.1048e+07
345	0.325	0.025	0.1	8.1698e+07
346	0.325	0.05	0.	1.6271e+08
347	0.325	0.05	0.025	1.6239e+08
348	0.325	0.05	0.05	1.6279e+08
349	0.325	0.05	0.075	1.6274e+08
350	0.325	0.05	0.1	1.6204e+08
351	0.35	-0.05	0.	-1.5567e+08
352	0.35	-0.05	0.025	-1.5693e+08
353	0.35	-0.05	0.05	-1.5530e+08
354	0.35	-0.05	0.075	-1.5593e+08
355	0.35	-0.05	0.1	-1.5492e+08
356	0.35	-0.025	0.	-7.8342e+07
357	0.35	-0.025	0.025	-7.8577e+07
358	0.35	-0.025	0.05	-7.7562e+07
359	0.35	-0.025	0.075	-7.7928e+07
360	0.35	-0.025	0.1	-7.7775e+07
361	0.35	0.	0.	0.0000e+00
362	0.35	0.	0.025	0.0000e+00
363	0.35	0.	0.05	0.0000e+00
364	0.35	0.	0.075	0.0000e+00
365	0.35	0.	0.1	0.0000e+00
366	0.35	0.025	0.	7.8021e+07
367	0.35	0.025	0.025	7.8023e+07
368	0.35	0.025	0.05	7.8451e+07
369	0.35	0.025	0.075	7.7830e+07
370	0.35	0.025	0.1	7.7705e+07
371	0.35	0.05	0.	1.5567e+08
372	0.35	0.05	0.025	1.5646e+08
373	0.35	0.05	0.05	1.5682e+08
374	0.35	0.05	0.075	1.5753e+08
375	0.35	0.05	0.1	1.5638e+08
376	0.375	-0.05	0.	-1.4987e+08
377	0.375	-0.05	0.025	-1.5080e+08
378	0.375	-0.05	0.05	-1.4913e+08
379	0.375	-0.05	0.075	-1.5128e+08
380	0.375	-0.05	0.1	-1.5019e+08
381	0.375	-0.025	0.	-7.4897e+07
382	0.375	-0.025	0.025	-7.4564e+07
383	0.375	-0.025	0.05	-7.5282e+07
384	0.375	-0.025	0.075	-7.4874e+07
385	0.375	-0.025	0.1	-7.4958e+07
386	0.375	0.	0.	0.0000e+00
387	0.375	0.	0.025	0.0000e+00
388	0.375	0.	0.05	0.0000e+00
389	0.375	0.	0.075	0.0000e+00
390	0.375	0.	0.1	0.0000e+00
391	0.375	0.025	0.	7.3808e+07
392	0.375	0.025	0.025	7.4813e+07
393	0.375	0.025	0.05	7.4345e+07
394	0.375	0.025	0.075	7.4531e+07
395	0.375	0.025	0.1	7.5452e+07
396	0.375	0.05	0.	1.4848e+08
397	0.375	0.05	0.025	1.5027e+08
398	0.375	0.05	0.05	1.4954e+08
399	0.375	0.05	0.075	1.4937e+08
400	0.375	0.05	0.1	1.4912e+08
401	0.4	-0.05	0.	-1.4428e+08
402	0.4	-0.05	0.025	-1.4437e+08
403	0.4	-0.05	0.05	-1.4251e+08
404	0.4	-0.05	0.075	-1.4499e+08
405	0.4	-0.05	0.1	-1.4298e+08
406	0.4	-0.025	0.	-7.2168e+07
407	0.4	-0.025	0.025	-7.1490e+07
408	0.4	-0.025	0.05	-7.1802e+07
409	0.4	-0.025	0.075	-7.1448e+07
410	0.4	-0.025	0.1	-7.1772e+07
411	0.4	0.	0.	0.0000e+00
412	0.4	0.	0.025	0.0000e+00
413	0.4	0.	0.05	0.0000e+00
414	0.4	0.	0.075	0.0000e+00
415	0.4	0.	0.1	0.0000e+00
416	0.4	0.025	0.	7.2401e+07
417	0.4	0.025	0.025	7.2508e+07
418	0.4	0.025	0.05	7.1236e+07
419	0.4	0.025	0.075	7.1154e+07
420	0.4	0.025	0.1	7.1872e+07
421	0.4	0.05	0.	1.4554e+08
422	0.4	0.05	0.025	1.4614e+08
423	0.4	0.05	0.05	1.4341e+08
424	0.4	0.05	0.075	1.4349e+08
425	0.4	0.05	0.1	1.4447e+08
426	0.425	-0.05	0.	-1.3784e+08
427	0.425	-0.05	0.025	-1.3786e+08
428	0.425	-0.05	0.05	-1.3853e+08
429	0.425	-0.05	0.075	-1.4025e+08
430	0.425	-0.05	0.1	-1.3908e+08
431	0.425	-0.025	0.	-6.9774e+07
432	0.425	-0.025	0.025	-6.8237e+07
433	0.425	-0.025	0.05	-6.9445e+07
434	0.425	-0.025	0.075	-6.8607e+07
435	0.425	-0.025	0.1	-6.9694e+07
436	0.425	0.	0.	0.0000e+00
437	0.425	0.	0.025	0.0000e+00
438	0.425	0.	0.05	0.0000e+00
439	0.425	0.	0.075	0.0000e+00
440	0.425	0.	0.1	0.0000e+00
441	0.425	0.025	0.	6.9316e+07
442	0.425	0.025	0.025	6.9167e+07
443	0.425	0.025	0.05	6.9588e+07
444	0.425	0.025	0.075	6.9667e+07
445	0.425	0.025	0.1	6.8650e+07
446	0.425	0.05	0.	1.3839e+08
447	0.425	0.05	0.025	1.3838e+08
448	0.425	0.05	0.05	1.3792e+08
449	0.425	0.05	0.075	1.3878e+08
450	0.425	0.05	0.1	1.3841e+08
451	0.45	-0.05	0.	-1.3154e+08
452	0.45	-0.05	0.025	-1.3189e+08
453	0.45	-0.05	0.05	-1.3172e+08
454	0.45	-0.05	0.075	-1.3142e+08
455	0.45	-0.05	0.1	-1.3193e+08
456	0.45	-0.025	0.	-6.5486e+07
457	0.45	-0.025	0.025	-6.6188e+07
458	0.45	-0.025	0.05	-6.6556e+07
459	0.45	-0.025	0.075	-6.6020e+07
460	0.45	-0.025	0.1	-6.6375e+07
461	0.45	0.	0.	0.0000e+00
462	0.45	0.	0.025	0.0000e+00
463	0.45	0.	0.05	0.0000e+00
464	0.45	0.	0.075	0.0000e+00
465	0.45	0.	0.1	0.0000e+00
466	0.45	0.025	0.	6.5696e+07
467	0.45	0.025	0.025	6.6626e+07
468	0.45	0.025	0.05	6.6086e+07
469	0.45	0.025	0.075	6.7012e+07
470	0.45	0.025	0.1	6.6014e+07
471	0.45	0.05	0.	1.3140e+08
472	0.45	0.05	0.025	1.3065e+08
473	0.45	0.05	0.05	1.3288e+08
474	0.45	0.05	0.075	1.3134e+08
475	0.45	0.05	0.1	1.3167e+08
476	0.475	-0.05	0.	-1.2693e+08
477	0.475	-0.05	0.025	-1.2680e+08
478	0.475	-0.05	0.05	-1.2554e+08
479	0.475	-0.05	0.075	-1.2566e+08
480	0.475	-0.05	0.1	-1.2467e+08
481	0.475	-0.025	0.	-6.2223e+07
482	0.475	-0.025	0.025	-6.3289e+07
483	0.475	-0.025	0.05	-6.3330e+07
484	0.475	-0.025	0.075	-6.3135e+07
485	0.475	-0.025	0.1	-6.3071e+07
486	0.475	0.	0.	0.0000e+00
487	0.475	0.	0.025	0.0000e+00
488	0.475	0.	0.05	0.0000e+00
489	0.475	0.	0.075	0.0000e+00
490	0.475	0.	0.1	0.0000e+00
491	0.475	0.025	0.	6.3000e+07
492	0.475	0.025	0.025	6.2999e+07
493	0.475	0.025	0.05	6.2804e+07
494	0.475	0.025	0.075	6.3204e+07
495	0.475	0.025	0.1	6.2541e+07
496	0.475	0.05	0.	1.2589e+08
497	0.475	0.05	0.025	1.2633e+08
498	0.475	0.05	0.05	1.2575e+08
499	0.475	0.05	0.075	1.2600e+08
500	0.475	0.05	0.1	1.2616e+08
501	0.5	-0.05	0.	-1.1873e+08
502	0.5	-0.05	0.025	-1.1880e+08
503	0.5	-0.05	0.05	-1.2010e+08
504	0.5	-0.05	0.075	-1.1956e+08
505	0.5	-0.05	0.1	-1.1961e+08
506	0.5	-0.025	0.	-6.0205e+07
507	0.5	-0.025	0.025	-5.9644e+07
508	0.5	-0.025	0.05	-5.9131e+07
509	0.5	-0.025	0.075	-6.0597e+07
510	0.5	-0.025	0.1	-6.0436e+07
511	0.5	0.	0.	0.0000e+00
512	0.5	0.	0.025	0.0000e+00
513	0.5	0.	0.05	0.0000e+00
514	0.5	0.	0.075	0.0000e+00
515	0.5	0.	0.1	0.0000e+00
516	0.5	0.025	0.	5.9875e+07
517	0.5	0.025	0.025	5.9612e+07
518	0.5	0.025	0.05	6.0181e+07
519	0.5	0.025	0.075	5.9907e+07
520	0.5	0.025	0.1	6.0620e+07
521	0.5	0.05	0.	1.2006e+08
522	0.5	0.05	0.025	1.1817e+08
523	0.5	0.05	0.05	1.1870e+08
524	0.5	0.05	0.075	1.2151e+08
525	0.5	0.05	0.1	1.1974e+08
526	0.525	-0.05	0.	-1.1416e+08
527	0.525	-0.05	0.025	-1.1401e+08
528	0.525	-0.05	0.05	-1.1497e+08
529	0.525	-0.05	0.075	-1.1270e+08
530	0.525	-0.05	0.1	-1.1491e+08
531	0.525	-0.025	0.	-5.7431e+07
532	0.525	-0.025	0.025	-5.7002e+07
533	0.525	-0.025	0.05	-5.7141e+07
534	0.525	-0.025	0.075	-5.6873e+07
535	0.525	-0.025	0.1	-5.6424e+07
536	0.525	0.	0.	0.0000e+00
537	0.525	0.	0.025	0.0000e+00
538	0.525	0.	0.05	0.0000e+00
539	0.525	0.	0.075	0.0000e+00
540	0.525	0.	0.1	0.0000e+00
541	0.525	0.025	0.	5.7511e+07
542	0.525	0.025	0.025	5.7003e+07
543	0.525	0.025	0.05	5.7185e+07
544	0.525	0.025	0.075	5.6907e+07
545	0.525	0.025	0.1	5.7359e+07
546	0.525	0.05	0.	1.1407e+08
547	0.525	0.05	0.025	1.1394e+08
548	0.525	0.05	0.05	1.1483e+08
549	0.525	0.05	0.075	1.1282e+08
550	0.525	0.05	0.1	1.1381e+08
551	0.55	-0.05	0.	-1.0760e+08
552	0.55	-0.05	0.025	-1.0824e+08
553	0.55	-0.05	0.05	-1.0820e+08
554	0.55	-0.05	0.075	-1.0799e+08
555	0.55	-0.05	0.1	-1.0754e+08
556	0.55	-0.025	0.	-5.3992e+07
557	0.55	-0.025	0.025	-5.4105e+07
558	0.55	-0.025	0.05	-5.3942e+07
559	0.55	-0.025	0.075	-5.4359e+07
560	0.55	-0.025	0.1	-5.4198e+07
561	0.55	0.	0.	0.0000e+00
562	0.55	0.	0.025	0.0000e+00
563	0.55	0.	0.05	0.0000e+00
564	0.55	0.	0.075	0.0000e+00
565	0.55	0.	0.1	0.0000e+00
566	0.55	0.025	0.	5.4098e+07
567	0.55	0.025	0.025	5.3927e+07
568	0.55	0.025	0.05	5.4075e+07
569	0.55	0.025	0.075	5.4454e+07
570	0.55	0.025	0.1	5.4255e+07
571	0.55	0.05	0.	1.0716e+08
572	0.55	0.05	0.025	1.0693e+08
573	0.55	0.05	0.05	1.0829e+08
574	0.55	0.05	0.075	1.0876e+08
575	0.55	0.05	0.1	1.0692e+08
576	0.575	-0.05	0.	-1.0187e+08
577	0.575	-0.05	0.025	-1.0345e+08
578	0.575	-0.05	0.05	-1.0184e+08
579	0.575	-0.05	0.075	-1.0355e+08
580	0.575	-0.05	0.1	-1.0150e+08
581	0.575	-0.025	0.	-5.0802e+07
582	0.575	-0.025	0.025	-5.0785e+07
583	0.575	-0.025	0.05	-5.0609e+07
584	0.575	-0.025	0.075	-5.0482e+07
585	0.575	-0.025	0.1	-5.0932e+07
586	0.575	0.	0.	0.0000e+00
587	0.575	0.	0.025	0.0000e+00
588	0.575	0.	0.05	0.0000e+00
589	0.575	0.	0.075	0.0000e+00
590	0.575	0.	0.1	0.0000e+00
591	0.575	0.025	0.	5.0921e+07
592	0.575	0.025	0.025	5.1132e+07
593	0.575	0.025	0.05	5.0499e+07
594	0.575	0.025	0.075	5.1083e+07
595	0.575	0.025	0.1	5.0981e+07
596	0.575	0.05	0.	1.0177e+08
597	0.575	0.05	0.025	1.0202e+08
598	0.575	0.05	0.05	1.0192e+08
599	0.575	0.05	0.075	1.0120e+08
600	0.575	0.05	0.1	1.0303e+08
601	0.6	-0.05	0.	-9.6548e+07
602	0.6	-0.05	0.025	-9.5777e+07
603	0.6	-0.05	0.05	-9.4986e+07
604	0.6	-0.05	0.075	-9.4585e+07
605	0.6	-0.05	0.1	-9.7155e+07
606	0.6	-0.025	0.	-4.7950e+07
607	0.6	-0.025	0.025	-4.8220e+07
608	0.6	-0.025	0.05	-4.7727e+07
609	0.6	-0.025	0.075	-4.7911e+07
610	0.6	-0.025	0.1	-4.7926e+07
611	0.6	0.	0.	0.0000e+00
612	0.6	0.	0.025	0.0000e+00
613	0.6	0.	0.05	0.0000e+00
614	0.6	0.	0.075	0.0000e+00
615	0.6	0.	0.1	0.0000e+00
616	0.6	0.025	0.	4.7495e+07
617	0.6	0.025	0.025	4.7763e+07
618	0.6	0.025	0.05	4.7956e+07
619	0.6	0.025	0.075	4.8114e+07
620	0.6	0.025	0.1	4.8433e+07
621	0.6	0.05	0.	9.5726e+07
622	0.6	0.05	0.025	9.6021e+07
