Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
126	0.125	-0.05	0.	-1.8008e-04
127	0.125	-0.05	0.025	-1.7983e-04
128	0.125	-0.05	0.05	-1.7972e-04
129	0.125	-0.05	0.075	-1.7928e-04
130	0.125	-0.05	0.1	-1.7879e-04
131	0.125	-0.025	0.	-1.8017e-04
132	0.125	-0.025	0.025	-1.8061e-04
133	0.125	-0.025	0.05	-1.8000e-04
134	0.125	-0.025	0.075	-1.8009e-04
135	0.125	-0.025	0.1	-1.7905e-04
136	0.125	0.	0.	-1.7926e-04
137	0.125	0.	0.025	-1.7877e-04
138	0.125	0.	0.05	-1.7951e-04
139	0.125	0.	0.075	-1.8039e-04
140	0.125	0.	0.1	-1.7919e-04
141	0.125	0.025	0.	-1.7963e-04
142	0.125	0.025	0.025	-1.8019e-04
143	0.125	0.025	0.05	-1.8056e-04
144	0.125	0.025	0.075	-1.7850e-04
145	0.125	0.025	0.1	-1.7934e-04
146	0.125	0.05	0.	-1.7916e-04
147	0.125	0.05	0.025	-1.7906e-04
148	0.125	0.05	0.05	-1.7941e-04
149	0.125	0.05	0.075	-1.7829e-04
150	0.125	0.05	0.1	-1.7942e-04
151	0.15	-0.05	0.	-2.5654e-04
152	0.15	-0.05	0.025	-2.5543e-04
153	0.15	-0.05	0.05	-2.5601e-04
154	0.15	-0.05	0.075	-2.5652e-04
155	0.15	-0.05	0.1	-2.5662e-04
156	0.15	-0.025	0.	-2.5482e-04
157	0.15	-0.025	0.025	-2.5722e-04
158	0.15	-0.025	0.05	-2.5724e-04
159	0.15	-0.025	0.075	-2.5574e-04
160	0.15	-0.025	0.1	-2.5822e-04
161	0.15	0.	0.	-2.5697e-04
162	0.15	0.	0.025	-2.5682e-04
163	0.15	0.	0.05	-2.5720e-04
164	0.15	0.	0.075	-2.5544e-04
165	0.15	0.	0.1	-2.5614e-04
166	0.15	0.025	0.	-2.5713e-04
167	0.15	0.025	0.025	-2.5568e-04
168	0.15	0.025	0.05	-2.5614e-04
169	0.15	0.025	0.075	-2.5712e-04
170	0.15	0.025	0.1	-2.5682e-04
171	0.15	0.05	0.	-2.5652e-04
172	0.15	0.05	0.025	-2.5656e-04
173	0.15	0.05	0.05	-2.5632e-04
174	0.15	0.05	0.075	-2.5737e-04
175	0.15	0.05	0.1	-2.5864e-04
176	0.175	-0.05	0.	-3.4647e-04
177	0.175	-0.05	0.025	-3.4784e-04
178	0.175	-0.05	0.05	-3.4546e-04
179	0.175	-0.05	0.075	-3.4512e-04
180	0.175	-0.05	0.1	-3.4497e-04
181	0.175	-0.025	0.	-3.4479e-04
182	0.175	-0.025	0.025	-3.4566e-04
183	0.175	-0.025	0.05	-3.4729e-04
184	0.175	-0.025	0.075	-3.4745e-04
185	0.175	-0.025	0.1	-3.4536e-04
186	0.175	0.	0.	-3.4561e-04
187	0.175	0.	0.025	-3.4606e-04
188	0.175	0.	0.05	-3.4639e-04
189	0.175	0.	0.075	-3.4687e-04
190	0.175	0.	0.1	-3.4551e-04
191	0.175	0.025	0.	-3.4579e-04
192	0.175	0.025	0.025	-3.4794e-04
193	0.175	0.025	0.05	-3.4568e-04
194	0.175	0.025	0.075	-3.4527e-04
195	0.175	0.025	0.1	-3.4594e-04
196	0.175	0.05	0.	-3.4617e-04
197	0.175	0.05	0.025	-3.4393e-04
198	0.175	0.05	0.05	-3.4545e-04
199	0.175	0.05	0.075	-3.4664e-04
200	0.175	0.05	0.1	-3.4884e-04
201	0.2	-0.05	0.	-4.4705e-04
202	0.2	-0.05	0.025	-4.4937e-04
203	0.2	-0.05	0.05	-4.4832e-04
204	0.2	-0.05	0.075	-4.5008e-04
205	0.2	-0.05	0.1	-4.4689e-04
206	0.2	-0.025	0.	-4.4998e-04
207	0.2	-0.025	0.025	-4.5051e-04
208	0.2	-0.025	0.05	-4.5059e-04
209	0.2	-0.025	0.075	-4.5056e-04
210	0.2	-0.025	0.1	-4.4834e-04
211	0.2	0.	0.	-4.4905e-04
212	0.2	0.	0.025	-4.4725e-04
213	0.2	0.	0.05	-4.4402e-04
214	0.2	0.	0.075	-4.4846e-04
215	0.2	0.	0.1	-4.4771e-04
216	0.2	0.025	0.	-4.4973e-04
217	0.2	0.025	0.025	-4.4954e-04
218	0.2	0.025	0.05	-4.4610e-04
219	0.2	0.025	0.075	-4.5219e-04
220	0.2	0.025	0.1	-4.4870e-04
221	0.2	0.05	0.	-4.4570e-04
222	0.2	0.05	0.025	-4.4595e-04
223	0.2	0.05	0.05	-4.4410e-04
224	0.2	0.05	0.075	-4.4937e-04
225	0.2	0.05	0.1	-4.4706e-04
226	0.225	-0.05	0.	-5.6005e-04
227	0.225	-0.05	0.025	-5.6049e-04
228	0.225	-0.05	0.05	-5.6126e-04
229	0.225	-0.05	0.075	-5.6323e-04
230	0.225	-0.05	0.1	-5.5824e-04
231	0.225	-0.025	0.	-5.5953e-04
232	0.225	-0.025	0.025	-5.6298e-04
233	0.225	-0.025	0.05	-5.6060e-04
234	0.225	-0.025	0.075	-5.6325e-04
235	0.225	-0.025	0.1	-5.6082e-04
236	0.225	0.	0.	-5.6548e-04
237	0.225	0.	0.025	-5.6241e-04
238	0.225	0.	0.05	-5.6469e-04
239	0.225	0.	0.075	-5.6310e-04
240	0.225	0.	0.1	-5.6324e-04
241	0.225	0.025	0.	-5.6025e-04
242	0.225	0.025	0.025	-5.6456e-04
243	0.225	0.025	0.05	-5.6242e-04
244	0.225	0.025	0.075	-5.5979e-04
245	0.225	0.025	0.1	-5.5719e-04
246	0.225	0.05	0.	-5.6225e-04
247	0.225	0.05	0.025	-5.6533e-04
248	0.225	0.05	0.05	-5.5990e-04
249	0.225	0.05	0.075	-5.5982e-04
250	0.225	0.05	0.1	-5.6123e-04
251	0.25	-0.05	0.	-6.9053e-04
252	0.25	-0.05	0.025	-6.8245e-04
253	0.25	-0.05	0.05	-6.8571e-04
254	0.25	-0.05	0.075	-6.8473e-04
255	0.25	-0.05	0.1	-6.8905e-04
256	0.25	-0.025	0.	-6.8711e-04
257	0.25	-0.025	0.025	-6.8655e-04
258	0.25	-0.025	0.05	-6.8700e-04
259	0.25	-0.025	0.075	-6.8966e-04
260	0.25	-0.025	0.1	-6.9058e-04
261	0.25	0.	0.	-6.9032e-04
262	0.25	0.	0.025	-6.8908e-04
263	0.25	0.	0.05	-6.9131e-04
264	0.25	0.	0.075	-6.8494e-04
265	0.25	0.	0.1	-6.8857e-04
266	0.25	0.025	0.	-6.9396e-04
267	0.25	0.025	0.025	-6.8245e-04
268	0.25	0.025	0.05	-6.8603e-04
269	0.25	0.025	0.075	-6.8465e-04
270	0.25	0.025	0.1	-6.8829e-04
271	0.25	0.05	0.	-6.9145e-04
272	0.25	0.05	0.025	-6.8898e-04
273	0.25	0.05	0.05	-6.8690e-04
274	0.25	0.05	0.075	-6.8900e-04
275	0.25	0.05	0.1	-6.8670e-04
276	0.275	-0.05	0.	-8.2495e-04
277	0.275	-0.05	0.025	-8.2635e-04
278	0.275	-0.05	0.05	-8.3009e-04
279	0.275	-0.05	0.075	-8.2579e-04
280	0.275	-0.05	0.1	-8.2503e-04
281	0.275	-0.025	0.	-8.3102e-04
282	0.275	-0.025	0.025	-8.1786e-04
283	0.275	-0.025	0.05	-8.2401e-04
284	0.275	-0.025	0.075	-8.2187e-04
285	0.275	-0.025	0.1	-8.2353e-04
286	0.275	0.	0.	-8.2630e-04
287	0.275	0.	0.025	-8.2755e-04
288	0.275	0.	0.05	-8.2260e-04
289	0.275	0.	0.075	-8.2652e-04
290	0.275	0.	0.1	-8.2135e-04
291	0.275	0.025	0.	-8.2009e-04
292	0.275	0.025	0.025	-8.2455e-04
293	0.275	0.025	0.05	-8.2359e-04
294	0.275	0.025	0.075	-8.2923e-04
295	0.275	0.025	0.1	-8.3133e-04
296	0.275	0.05	0.	-8.2231e-04
297	0.275	0.05	0.025	-8.1834e-04
298	0.275	0.05	0.05	-8.1980e-04
299	0.275	0.05	0.075	-8.2156e-04
300	0.275	0.05	0.1	-8.2500e-04
301	0.3	-0.05	0.	-9.7098e-04
302	0.3	-0.05	0.025	-9.6711e-04
303	0.3	-0.05	0.05	-9.7894e-04
304	0.3	-0.05	0.075	-9.7458e-04
305	0.3	-0.05	0.1	-9.7884e-04
306	0.3	-0.025	0.	-9.6500e-04
307	0.3	-0.025	0.025	-9.7695e-04
308	0.3	-0.025	0.05	-9.7142e-04
309	0.3	-0.025	0.075	-9.7048e-04
310	0.3	-0.025	0.1	-9.7209e-04
311	0.3	0.	0.	-9.6928e-04
312	0.3	0.	0.025	-9.7144e-04
313	0.3	0.	0.05	-9.7568e-04
314	0.3	0.	0.075	-9.6437e-04
315	0.3	0.	0.1	-9.7782e-04
316	0.3	0.025	0.	-9.7353e-04
317	0.3	0.025	0.025	-9.7157e-04
318	0.3	0.025	0.05	-9.7564e-04
319	0.3	0.025	0.075	-9.7341e-04
320	0.3	0.025	0.1	-9.7013e-04
321	0.3	0.05	0.	-9.6900e-04
322	0.3	0.05	0.025	-9.7783e-04
323	0.3	0.05	0.05	-9.6625e-04
324	0.3	0.05	0.075	-9.7123e-04
325	0.3	0.05	0.1	-9.6652e-04
326	0.325	-0.05	0.	-1.1324e-03
327	0.325	-0.05	0.025	-1.1297e-03
328	0.325	-0.05	0.05	-1.1245e-03
329	0.325	-0.05	0.075	-1.1263e-03
330	0.325	-0.05	0.1	-1.1304e-03
331	0.325	-0.025	0.	-1.1315e-03
332	0.325	-0.025	0.025	-1.1214e-03
333	0.325	-0.025	0.05	-1.1270e-03
334	0.325	-0.025	0.075	-1.1309e-03
335	0.325	-0.025	0.1	-1.1357e-03
336	0.325	0.	0.	-1.1340e-03
337	0.325	0.	0.025	-1.1281e-03
338	0.325	0.	0.05	-1.1347e-03
339	0.325	0.	0.075	-1.1288e-03
340	0.325	0.	0.1	-1.1161e-03
341	0.325	0.025	0.	-1.1367e-03
342	0.325	0.025	0.025	-1.1323e-03
343	0.325	0.025	0.05	-1.1310e-03
344	0.325	0.025	0.075	-1.1302e-03
345	0.325	0.025	0.1	-1.1316e-03
346	0.325	0.05	0.	-1.1302e-03
347	0.325	0.05	0.025	-1.1289e-03
348	0.325	0.05	0.05	-1.1272e-03
349	0.325	0.05	0.075	-1.1305e-03
350	0.325	0.05	0.1	-1.1262e-03
351	0.35	-0.05	0.	-1.2926e-03
352	0.35	-0.05	0.025	-1.2999e-03
353	0.35	-0.05	0.05	-1.3036e-03
354	0.35	-0.05	0.075	-1.2944e-03
355	0.35	-0.05	0.1	-1.2953e-03
356	0.35	-0.025	0.	-1.2897e-03
357	0.35	-0.025	0.025	-1.2917e-03
358	0.35	-0.025	0.05	-1.2919e-03
359	0.35	-0.025	0.075	-1.3036e-03
360	0.35	-0.025	0.1	-1.2895e-03
361	0.35	0.	0.	-1.3009e-03
362	0.35	0.	0.025	-1.2971e-03
363	0.35	0.	0.05	-1.3016e-03
364	0.35	0.	0.075	-1.3046e-03
365	0.35	0.	0.1	-1.2983e-03
366	0.35	0.025	0.	-1.3044e-03
367	0.35	0.025	0.025	-1.3065e-03
368	0.35	0.025	0.05	-1.3055e-03
369	0.35	0.025	0.075	-1.2950e-03
370	0.35	0.025	0.1	-1.2883e-03
371	0.35	0.05	0.	-1.2979e-03
372	0.35	0.05	0.025	-1.2994e-03
373	0.35	0.05	0.05	-1.2884e-03
374	0.35	0.05	0.075	-1.2988e-03
375	0.35	0.05	0.1	-1.2851e-03
376	0.375	-0.05	0.	-1.4857e-03
377	0.375	-0.05	0.025	-1.4794e-03
378	0.375	-0.05	0.05	-1.4717e-03
379	0.375	-0.05	0.075	-1.4773e-03
380	0.375	-0.05	0.1	-1.4780e-03
381	0.375	-0.025	0.	-1.4794e-03
382	0.375	-0.025	0.025	-1.4770e-03
383	0.375	-0.025	0.05	-1.4821e-03
384	0.375	-0.025	0.075	-1.4691e-03
385	0.375	-0.025	0.1	-1.4758e-03
386	0.375	0.	0.	-1.4871e-03
387	0.375	0.	0.025	-1.4745e-03
388	0.375	0.	0.05	-1.4780e-03
389	0.375	0.	0.075	-1.4707e-03
390	0.375	0.	0.1	-1.4893e-03
391	0.375	0.025	0.	-1.4782e-03
392	0.375	0.025	0.025	-1.4691e-03
393	0.375	0.025	0.05	-1.4830e-03
394	0.375	0.025	0.075	-1.4702e-03
395	0.375	0.025	0.1	-1.4806e-03
396	0.375	0.05	0.	-1.4826e-03
397	0.375	0.05	0.025	-1.4885e-03
398	0.375	0.05	0.05	-1.4779e-03
399	0.375	0.05	0.075	-1.4769e-03
400	0.375	0.05	0.1	-1.4646e-03
401	0.4	-0.05	0.	-1.6610e-03
402	0.4	-0.05	0.025	-1.6592e-03
403	0.4	-0.05	0.05	-1.6628e-03
404	0.4	-0.05	0.075	-1.6605e-03
405	0.4	-0.05	0.1	-1.6692e-03
406	0.4	-0.025	0.	-1.6603e-03
407	0.4	-0.025	0.025	-1.6672e-03
408	0.4	-0.025	0.05	-1.6632e-03
409	0.4	-0.025	0.075	-1.6599e-03
410	0.4	-0.025	0.1	-1.6593e-03
411	0.4	0.	0.	-1.6656e-03
412	0.4	0.	0.025	-1.6731e-03
413	0.4	0.	0.05	-1.6591e-03
414	0.4	0.	0.075	-1.6643e-03
415	0.4	0.	0.1	-1.6672e-03
416	0.4	0.025	0.	-1.6639e-03
417	0.4	0.025	0.025	-1.6523e-03
418	0.4	0.025	0.05	-1.6672e-03
419	0.4	0.025	0.075	-1.6540e-03
420	0.4	0.025	0.1	-1.6541e-03
421	0.4	0.05	0.	-1.6553e-03
422	0.4	0.05	0.025	-1.6629e-03
423	0.4	0.05	0.05	-1.6576e-03
424	0.4	0.05	0.075	-1.6544e-03
425	0.4	0.05	0.1	-1.6665e-03
426	0.425	-0.05	0.	-1.8602e-03
427	0.425	-0.05	0.025	-1.8661e-03
428	0.425	-0.05	0.05	-1.8550e-03
429	0.425	-0.05	0.075	-1.8600e-03
430	0.425	-0.05	0.1	-1.8664e-03
431	0.425	-0.025	0.	-1.8507e-03
432	0.425	-0.025	0.025	-1.8555e-03
433	0.425	-0.025	0.05	-1.8678e-03
434	0.425	-0.025	0.075	-1.8606e-03
435	0.425	-0.025	0.1	-1.8593e-03
436	0.425	0.	0.	-1.8602e-03
437	0.425	0.	0.025	-1.8695e-03
438	0.425	0.	0.05	-1.8603e-03
439	0.425	0.	0.075	-1.8608e-03
440	0.425	0.	0.1	-1.8603e-03
441	0.425	0.025	0.	-1.8484e-03
442	0.425	0.025	0.025	-1.8642e-03
443	0.425	0.025	0.05	-1.8543e-03
444	0.425	0.025	0.075	-1.8510e-03
445	0.425	0.025	0.1	-1.8474e-03
446	0.425	0.05	0.	-1.8490e-03
447	0.425	0.05	0.025	-1.8435e-03
448	0.425	0.05	0.05	-1.8528e-03
449	0.425	0.05	0.075	-1.8572e-03
450	0.425	0.05	0.1	-1.8683e-03
451	0.45	-0.05	0.	-2.0660e-03
452	0.45	-0.05	0.025	-2.0676e-03
453	0.45	-0.05	0.05	-2.0761e-03
454	0.45	-0.05	0.075	-2.0419e-03
455	0.45	-0.05	0.1	-2.0687e-03
456	0.45	-0.025	0.	-2.0681e-03
457	0.45	-0.025	0.025	-2.0723e-03
458	0.45	-0.025	0.05	-2.0507e-03
459	0.45	-0.025	0.075	-2.0608e-03
460	0.45	-0.025	0.1	-2.0578e-03
461	0.45	0.	0.	-2.0549e-03
462	0.45	0.	0.025	-2.0846e-03
463	0.45	0.	0.05	-2.0608e-03
464	0.45	0.	0.075	-2.0732e-03
465	0.45	0.	0.1	-2.0713e-03
466	0.45	0.025	0.	-2.0536e-03
467	0.45	0.025	0.025	-2.0612e-03
468	0.45	0.025	0.05	-2.0660e-03
469	0.45	0.025	0.075	-2.0688e-03
470	0.45	0.025	0.1	-2.0682e-03
471	0.45	0.05	0.	-2.0800e-03
472	0.45	0.05	0.025	-2.0730e-03
473	0.45	0.05	0.05	-2.0709e-03
474	0.45	0.05	0.075	-2.0735e-03
475	0.45	0.05	0.1	-2.0767e-03
476	0.475	-0.05	0.	-2.2731e-03
477	0.475	-0.05	0.025	-2.2644e-03
478	0.475	-0.05	0.05	-2.2733e-03
479	0.475	-0.05	0.075	-2.2663e-03
480	0.475	-0.05	0.1	-2.2699e-03
481	0.475	-0.025	0.	-2.2797e-03
482	0.475	-0.025	0.025	-2.2738e-03
483	0.475	-0.025	0.05	-2.2847e-03
484	0.475	-0.025	0.075	-2.2816e-03
485	0.475	-0.025	0.1	-2.2821e-03
486	0.475	0.	0.	-2.2673e-03
487	0.475	0.	0.025	-2.2708e-03
488	0.475	0.	0.05	-2.2614e-03
489	0.475	0.	0.075	-2.2840e-03
490	0.475	0.	0.1	-2.2963e-03
491	0.475	0.025	0.	-2.2804e-03
492	0.475	0.025	0.025	-2.2813e-03
493	0.475	0.025	0.05	-2.2740e-03
494	0.475	0.025	0.075	-2.2768e-03
495	0.475	0.025	0.1	-2.2904e-03
496	0.475	0.05	0.	-2.2796e-03
497	0.475	0.05	0.025	-2.2846e-03
498	0.475	0.05	0.05	-2.2907e-03
499	0.475	0.05	0.075	-2.2888e-03
500	0.475	0.05	0.1	-2.2791e-03
501	0.5	-0.05	0.	-2.5011e-03
502	0.5	-0.05	0.025	-2.4961e-03
503	0.5	-0.05	0.05	-2.5050e-03
504	0.5	-0.05	0.075	-2.4959e-03
505	0.5	-0.05	0.1	-2.5035e-03
506	0.5	-0.025	0.	-2.5104e-03
507	0.5	-0.025	0.025	-2.4831e-03
508	0.5	-0.025	0.05	-2.4814e-03
509	0.5	-0.025	0.075	-2.4996e-03
510	0.5	-0.025	0.1	-2.5067e-03
511	0.5	0.	0.	-2.5029e-03
512	0.5	0.	0.025	-2.4879e-03
513	0.5	0.	0.05	-2.5090e-03
514	0.5	0.	0.075	-2.5191e-03
515	0.5	0.	0.1	-2.4913e-03
516	0.5	0.025	0.	-2.4927e-03
517	0.5	0.025	0.025	-2.5003e-03
518	0.5	0.025	0.05	-2.4987e-03
519	0.5	0.025	0.075	-2.5120e-03
520	0.5	0.025	0.1	-2.5028e-03
521	0.5	0.05	0.	-2.4971e-03
522	0.5	0.05	0.025	-2.4941e-03
523	0.5	0.05	0.05	-2.4847e-03
524	0.5	0.05	0.075	-2.5137e-03
525	0.5	0.05	0.1	-2.5063e-03
526	0.525	-0.05	0.	-2.7277e-03
527	0.525	-0.05	0.025	-2.7299e-03
528	0.525	-0.05	0.05	-2.7275e-03
529	0.525	-0.05	0.075	-2.7094e-03
530	0.525	-0.05	0.1	-2.7132e-03
531	0.525	-0.025	0.	-2.7265e-03
532	0.525	-0.025	0.025	-2.7263e-03
533	0.525	-0.025	0.05	-2.7286e-03
534	0.525	-0.025	0.075	-2.7472e-03
535	0.525	-0.025	0.1	-2.7256e-03
536	0.525	0.	0.	-2.7204e-03
537	0.525	0.	0.025	-2.7293e-03
538	0.525	0.	0.05	-2.7134e-03
539	0.525	0.	0.075	-2.7304e-03
540	0.525	0.	0.1	-2.7208e-03
541	0.525	0.025	0.	-2.7311e-03
542	0.525	0.025	0.025	-2.7267e-03
543	0.525	0.025	0.05	-2.7271e-03
544	0.525	0.025	0.075	-2.7355e-03
545	0.525	0.025	0.1	-2.7367e-03
546	0.525	0.05	0.	-2.7509e-03
547	0.525	0.05	0.025	-2.7363e-03
548	0.525	0.05	0.05	-2.7260e-03
549	0.525	0.05	0.075	-2.7218e-03
550	0.525	0.05	0.1	-2.7325e-03
551	0.55	-0.05	0.	-2.9818e-03
552	0.55	-0.05	0.025	-2.9747e-03
553	0.55	-0.05	0.05	-2.9561e-03
554	0.55	-0.05	0.075	-2.9699e-03
555	0.55	-0.05	0.1	-2.9671e-03
556	0.55	-0.025	0.	-2.9769e-03
557	0.55	-0.025	0.025	-2.9681e-03
558	0.55	-0.025	0.05	-2.9676e-03
559	0.55	-0.025	0.075	-2.9505e-03
560	0.55	-0.025	0.1	-2.9739e-03
561	0.55	0.	0.	-2.9480e-03
562	0.55	0.	0.025	-2.9656e-03
563	0.55	0.	0.05	-2.9580e-03
564	0.55	0.	0.075	-2.9573e-03
565	0.55	0.	0.1	-2.9714e-03
566	0.55	0.025	0.	-2.9645e-03
567	0.55	0.025	0.025	-2.9361e-03
568	0.55	0.025	0.05	-2.9622e-03
569	0.55	0.025	0.075	-2.9599e-03
570	0.55	0.025	0.1	-2.9794e-03
571	0.55	0.05	0.	-2.9498e-03
572	0.55	0.05	0.025	-2.9872e-03
573	0.55	0.05	0.05	-2.9747e-03
574	0.55	0.05	0.075	-2.9612e-03
575	0.55	0.05	0.1	-2.9595e-03
576	0.575	-0.05	0.	-3.1989e-03
577	0.575	-0.05	0.025	-3.2112e-03
578	0.575	-0.05	0.05	-3.1970e-03
579	0.575	-0.05	0.075	-3.2056e-03
580	0.575	-0.05	0.1	-3.1931e-03
581	0.575	-0.025	0.	-3.2162e-03
582	0.575	-0.025	0.025	-3.2092e-03
583	0.575	-0.025	0.05	-3.2011e-03
584	0.575	-0.025	0.075	-3.2040e-03
585	0.575	-0.025	0.1	-3.1982e-03
586	0.575	0.	0.	-3.2111e-03
587	0.575	0.	0.025	-3.1910e-03
588	0.575	0.	0.05	-3.2186e-03
589	0.575	0.	0.075	-3.2093e-03
590	0.575	0.	0.1	-3.2013e-03
591	0.575	0.025	0.	-3.2146e-03
592	0.575	0.025	0.025	-3.2120e-03
593	0.575	0.025	0.05	-3.1936e-03
594	0.575	0.025	0.075	-3.2238e-03
595	0.575	0.025	0.1	-3.1750e-03
596	0.575	0.05	0.	-3.2210e-03
597	0.575	0.05	0.025	-3.2050e-03
598	0.575	0.05	0.05	-3.2198e-03
599	0.575	0.05	0.075	-3.2255e-03
600	0.575	0.05	0.1	-3.2016e-03
601	0.6	-0.05	0.	-3.4507e-03
602	0.6	-0.05	0.025	-3.4603e-03
603	0.6	-0.05	0.05	-3.4403e-03
604	0.6	-0.05	0.075	-3.4514e-03
605	0.6	-0.05	0.1	-3.4502e-03
606	0.6	-0.025	0.	-3.4396e-03
