Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
197	0.175	0.05	0.025	3.9272e+08
198	0.175	0.05	0.05	3.9172e+08
199	0.175	0.05	0.075	3.8833e+08
200	0.175	0.05	0.1	3.9006e+08
201	0.2	-0.05	0.	1.9351e+08
202	0.2	-0.05	0.025	1.9186e+08
203	0.2	-0.05	0.05	1.9307e+08
204	0.2	-0.05	0.075	1.9406e+08
205	0.2	-0.05	0.1	1.9054e+08
206	0.2	-0.025	0.	2.4083e+08
207	0.2	-0.025	0.025	2.4052e+08
208	0.2	-0.025	0.05	2.4015e+08
209	0.2	-0.025	0.075	2.4002e+08
210	0.2	-0.025	0.1	2.4033e+08
211	0.2	0.	0.	2.8855e+08
212	0.2	0.	0.025	2.8993e+08
213	0.2	0.	0.05	2.8882e+08
214	0.2	0.	0.075	2.8769e+08
215	0.2	0.	0.1	2.8655e+08
216	0.2	0.025	0.	3.3505e+08
217	0.2	0.025	0.025	3.3653e+08
218	0.2	0.025	0.05	3.3458e+08
219	0.2	0.025	0.075	3.3791e+08
220	0.2	0.025	0.1	3.3687e+08
221	0.2	0.05	0.	3.8663e+08
222	0.2	0.05	0.025	3.8253e+08
223	0.2	0.05	0.05	3.8209e+08
224	0.2	0.05	0.075	3.8662e+08
225	0.2	0.05	0.1	3.8430e+08
226	0.225	-0.05	0.	1.9476e+08
227	0.225	-0.05	0.025	1.9582e+08
228	0.225	-0.05	0.05	1.9577e+08
229	0.225	-0.05	0.075	1.9353e+08
230	0.225	-0.05	0.1	1.9662e+08
231	0.225	-0.025	0.	2.4091e+08
232	0.225	-0.025	0.025	2.4396e+08
233	0.225	-0.025	0.05	2.3957e+08
234	0.225	-0.025	0.075	2.4196e+08
235	0.225	-0.025	0.1	2.4123e+08
236	0.225	0.	0.	2.8459e+08
237	0.225	0.	0.025	2.8914e+08
238	0.225	0.	0.05	2.8468e+08
239	0.225	0.	0.075	2.8750e+08
240	0.225	0.	0.1	2.8991e+08
241	0.225	0.025	0.	3.3344e+08
242	0.225	0.025	0.025	3.3269e+08
243	0.225	0.025	0.05	3.3611e+08
244	0.225	0.025	0.075	3.3400e+08
245	0.225	0.025	0.1	3.3369e+08
246	0.225	0.05	0.	3.8391e+08
247	0.225	0.05	0.025	3.7833e+08
248	0.225	0.05	0.05	3.7995e+08
249	0.225	0.05	0.075	3.8298e+08
250	0.225	0.05	0.1	3.7818e+08
251	0.25	-0.05	0.	2.0011e+08
252	0.25	-0.05	0.025	1.9774e+08
253	0.25	-0.05	0.05	1.9904e+08
254	0.25	-0.05	0.075	1.9904e+08
255	0.25	-0.05	0.1	1.9782e+08
256	0.25	-0.025	0.	2.4230e+08
257	0.25	-0.025	0.025	2.4294e+08
258	0.25	-0.025	0.05	2.4404e+08
259	0.25	-0.025	0.075	2.4156e+08
260	0.25	-0.025	0.1	2.4125e+08
261	0.25	0.	0.	2.9056e+08
262	0.25	0.	0.025	2.8673e+08
263	0.25	0.	0.05	2.8861e+08
264	0.25	0.	0.075	2.8765e+08
265	0.25	0.	0.1	2.8773e+08
266	0.25	0.025	0.	3.3586e+08
267	0.25	0.025	0.025	3.3283e+08
268	0.25	0.025	0.05	3.3229e+08
269	0.25	0.025	0.075	3.3246e+08
270	0.25	0.025	0.1	3.3199e+08
271	0.25	0.05	0.	3.7648e+08
272	0.25	0.05	0.025	3.7687e+08
273	0.25	0.05	0.05	3.8177e+08
274	0.25	0.05	0.075	3.7961e+08
275	0.25	0.05	0.1	3.7722e+08
276	0.275	-0.05	0.	2.0218e+08
277	0.275	-0.05	0.025	1.9909e+08
278	0.275	-0.05	0.05	2.0266e+08
279	0.275	-0.05	0.075	2.0256e+08
280	0.275	-0.05	0.1	2.0370e+08
281	0.275	-0.025	0.	2.4598e+08
282	0.275	-0.025	0.025	2.4514e+08
283	0.275	-0.025	0.05	2.4639e+08
284	0.275	-0.025	0.075	2.4358e+08
285	0.275	-0.025	0.1	2.4392e+08
286	0.275	0.	0.	2.8789e+08
287	0.275	0.	0.025	2.9037e+08
288	0.275	0.	0.05	2.8652e+08
289	0.275	0.	0.075	2.8634e+08
290	0.275	0.	0.1	2.8841e+08
291	0.275	0.025	0.	3.3293e+08
292	0.275	0.025	0.025	3.3010e+08
293	0.275	0.025	0.05	3.3283e+08
294	0.275	0.025	0.075	3.3422e+08
295	0.275	0.025	0.1	3.3389e+08
296	0.275	0.05	0.	3.7579e+08
297	0.275	0.05	0.025	3.7480e+08
298	0.275	0.05	0.05	3.7891e+08
299	0.275	0.05	0.075	3.7503e+08
300	0.275	0.05	0.1	3.7712e+08
301	0.3	-0.05	0.	2.0640e+08
302	0.3	-0.05	0.025	2.0502e+08
303	0.3	-0.05	0.05	2.0278e+08
304	0.3	-0.05	0.075	2.0248e+08
305	0.3	-0.05	0.1	2.0364e+08
306	0.3	-0.025	0.	2.4705e+08
307	0.3	-0.025	0.025	2.4666e+08
308	0.3	-0.025	0.05	2.4926e+08
309	0.3	-0.025	0.075	2.4664e+08
310	0.3	-0.025	0.1	2.4552e+08
311	0.3	0.	0.	2.8604e+08
312	0.3	0.	0.025	2.9004e+08
313	0.3	0.	0.05	2.8799e+08
314	0.3	0.	0.075	2.8540e+08
315	0.3	0.	0.1	2.8804e+08
316	0.3	0.025	0.	3.2803e+08
317	0.3	0.025	0.025	3.2916e+08
318	0.3	0.025	0.05	3.3001e+08
319	0.3	0.025	0.075	3.2821e+08
320	0.3	0.025	0.1	3.2903e+08
321	0.3	0.05	0.	3.7034e+08
322	0.3	0.05	0.025	3.7040e+08
323	0.3	0.05	0.05	3.6975e+08
324	0.3	0.05	0.075	3.7092e+08
325	0.3	0.05	0.1	3.7000e+08
326	0.325	-0.05	0.	2.0773e+08
327	0.325	-0.05	0.025	2.0725e+08
328	0.325	-0.05	0.05	2.0848e+08
329	0.325	-0.05	0.075	2.0934e+08
330	0.325	-0.05	0.1	2.0784e+08
331	0.325	-0.025	0.	2.4817e+08
332	0.325	-0.025	0.025	2.4860e+08
333	0.325	-0.025	0.05	2.4819e+08
334	0.325	-0.025	0.075	2.4757e+08
335	0.325	-0.025	0.1	2.4746e+08
336	0.325	0.	0.	2.8623e+08
337	0.325	0.	0.025	2.8945e+08
338	0.325	0.	0.05	2.8795e+08
339	0.325	0.	0.075	2.9050e+08
340	0.325	0.	0.1	2.8958e+08
341	0.325	0.025	0.	3.2727e+08
342	0.325	0.025	0.025	3.3096e+08
343	0.325	0.025	0.05	3.2345e+08
344	0.325	0.025	0.075	3.3230e+08
345	0.325	0.025	0.1	3.2586e+08
346	0.325	0.05	0.	3.7010e+08
347	0.325	0.05	0.025	3.6995e+08
348	0.325	0.05	0.05	3.7149e+08
349	0.325	0.05	0.075	3.6827e+08
350	0.325	0.05	0.1	3.6425e+08
351	0.35	-0.05	0.	2.0959e+08
352	0.35	-0.05	0.025	2.0972e+08
353	0.35	-0.05	0.05	2.0742e+08
354	0.35	-0.05	0.075	2.1006e+08
355	0.35	-0.05	0.1	2.0864e+08
356	0.35	-0.025	0.	2.4997e+08
357	0.35	-0.025	0.025	2.4863e+08
358	0.35	-0.025	0.05	2.5193e+08
359	0.35	-0.025	0.075	2.4862e+08
360	0.35	-0.025	0.1	2.4964e+08
361	0.35	0.	0.	2.8763e+08
362	0.35	0.	0.025	2.8519e+08
363	0.35	0.	0.05	2.8765e+08
364	0.35	0.	0.075	2.8930e+08
365	0.35	0.	0.1	2.8904e+08
366	0.35	0.025	0.	3.2642e+08
367	0.35	0.025	0.025	3.2414e+08
368	0.35	0.025	0.05	3.2826e+08
369	0.35	0.025	0.075	3.2782e+08
370	0.35	0.025	0.1	3.2865e+08
371	0.35	0.05	0.	3.6540e+08
372	0.35	0.05	0.025	3.6230e+08
373	0.35	0.05	0.05	3.6717e+08
374	0.35	0.05	0.075	3.6598e+08
375	0.35	0.05	0.1	3.6906e+08
376	0.375	-0.05	0.	2.1304e+08
377	0.375	-0.05	0.025	2.1294e+08
378	0.375	-0.05	0.05	2.1353e+08
379	0.375	-0.05	0.075	2.1224e+08
380	0.375	-0.05	0.1	2.1218e+08
381	0.375	-0.025	0.	2.5035e+08
382	0.375	-0.025	0.025	2.4912e+08
383	0.375	-0.025	0.05	2.5016e+08
384	0.375	-0.025	0.075	2.5342e+08
385	0.375	-0.025	0.1	2.5207e+08
386	0.375	0.	0.	2.8853e+08
387	0.375	0.	0.025	2.9068e+08
388	0.375	0.	0.05	2.8657e+08
389	0.375	0.	0.075	2.9230e+08
390	0.375	0.	0.1	2.8720e+08
391	0.375	0.025	0.	3.2941e+08
392	0.375	0.025	0.025	3.2940e+08
393	0.375	0.025	0.05	3.2208e+08
394	0.375	0.025	0.075	3.2837e+08
395	0.375	0.025	0.1	3.2495e+08
396	0.375	0.05	0.	3.6176e+08
397	0.375	0.05	0.025	3.6414e+08
398	0.375	0.05	0.05	3.6080e+08
399	0.375	0.05	0.075	3.6409e+08
400	0.375	0.05	0.1	3.6095e+08
401	0.4	-0.05	0.	2.1623e+08
402	0.4	-0.05	0.025	2.1773e+08
403	0.4	-0.05	0.05	2.1650e+08
404	0.4	-0.05	0.075	2.1553e+08
405	0.4	-0.05	0.1	2.1670e+08
406	0.4	-0.025	0.	2.4987e+08
407	0.4	-0.025	0.025	2.5073e+08
408	0.4	-0.025	0.05	2.5135e+08
409	0.4	-0.025	0.075	2.5319e+08
410	0.4	-0.025	0.1	2.5261e+08
411	0.4	0.	0.	2.8892e+08
412	0.4	0.	0.025	2.8795e+08
413	0.4	0.	0.05	2.8664e+08
414	0.4	0.	0.075	2.9057e+08
415	0.4	0.	0.1	2.8679e+08
416	0.4	0.025	0.	3.2481e+08
417	0.4	0.025	0.025	3.2378e+08
418	0.4	0.025	0.05	3.2509e+08
419	0.4	0.025	0.075	3.2282e+08
420	0.4	0.025	0.1	3.2605e+08
421	0.4	0.05	0.	3.6298e+08
422	0.4	0.05	0.025	3.6214e+08
423	0.4	0.05	0.05	3.6034e+08
424	0.4	0.05	0.075	3.5906e+08
425	0.4	0.05	0.1	3.6610e+08
426	0.425	-0.05	0.	2.1770e+08
427	0.425	-0.05	0.025	2.2016e+08
428	0.425	-0.05	0.05	2.1944e+08
429	0.425	-0.05	0.075	2.1892e+08
430	0.425	-0.05	0.1	2.1924e+08
431	0.425	-0.025	0.	2.5272e+08
432	0.425	-0.025	0.025	2.5415e+08
433	0.425	-0.025	0.05	2.5398e+08
434	0.425	-0.025	0.075	2.5757e+08
435	0.425	-0.025	0.1	2.5513e+08
436	0.425	0.	0.	2.8889e+08
437	0.425	0.	0.025	2.8899e+08
438	0.425	0.	0.05	2.9118e+08
439	0.425	0.	0.075	2.8632e+08
440	0.425	0.	0.1	2.8768e+08
441	0.425	0.025	0.	3.1881e+08
442	0.425	0.025	0.025	3.2358e+08
443	0.425	0.025	0.05	3.2414e+08
444	0.425	0.025	0.075	3.2057e+08
445	0.425	0.025	0.1	3.2528e+08
446	0.425	0.05	0.	3.5546e+08
447	0.425	0.05	0.025	3.5627e+08
448	0.425	0.05	0.05	3.5726e+08
449	0.425	0.05	0.075	3.6041e+08
450	0.425	0.05	0.1	3.5516e+08
451	0.45	-0.05	0.	2.2239e+08
452	0.45	-0.05	0.025	2.2303e+08
453	0.45	-0.05	0.05	2.2276e+08
454	0.45	-0.05	0.075	2.2281e+08
455	0.45	-0.05	0.1	2.2301e+08
456	0.45	-0.025	0.	2.5415e+08
457	0.45	-0.025	0.025	2.5758e+08
458	0.45	-0.025	0.05	2.5483e+08
459	0.45	-0.025	0.075	2.5463e+08
460	0.45	-0.025	0.1	2.5706e+08
461	0.45	0.	0.	2.8691e+08
462	0.45	0.	0.025	2.8855e+08
463	0.45	0.	0.05	2.8675e+08
464	0.45	0.	0.075	2.9235e+08
465	0.45	0.	0.1	2.9199e+08
466	0.45	0.025	0.	3.2079e+08
467	0.45	0.025	0.025	3.2200e+08
468	0.45	0.025	0.05	3.2101e+08
469	0.45	0.025	0.075	3.2033e+08
470	0.45	0.025	0.1	3.2123e+08
471	0.45	0.05	0.	3.5391e+08
472	0.45	0.05	0.025	3.5077e+08
473	0.45	0.05	0.05	3.5456e+08
474	0.45	0.05	0.075	3.5391e+08
475	0.45	0.05	0.1	3.5466e+08
476	0.475	-0.05	0.	2.2490e+08
477	0.475	-0.05	0.025	2.2451e+08
478	0.475	-0.05	0.05	2.2618e+08
479	0.475	-0.05	0.075	2.2572e+08
480	0.475	-0.05	0.1	2.2688e+08
481	0.475	-0.025	0.	2.5726e+08
482	0.475	-0.025	0.025	2.5620e+08
483	0.475	-0.025	0.05	2.5745e+08
484	0.475	-0.025	0.075	2.5345e+08
485	0.475	-0.025	0.1	2.5974e+08
486	0.475	0.	0.	2.8847e+08
487	0.475	0.	0.025	2.9177e+08
488	0.475	0.	0.05	2.8650e+08
489	0.475	0.	0.075	2.8607e+08
490	0.475	0.	0.1	2.8863e+08
491	0.475	0.025	0.	3.2019e+08
492	0.475	0.025	0.025	3.2015e+08
493	0.475	0.025	0.05	3.1986e+08
494	0.475	0.025	0.075	3.1830e+08
495	0.475	0.025	0.1	3.1665e+08
496	0.475	0.05	0.	3.5160e+08
497	0.475	0.05	0.025	3.4830e+08
498	0.475	0.05	0.05	3.4810e+08
499	0.475	0.05	0.075	3.5020e+08
500	0.475	0.05	0.1	3.5191e+08
501	0.5	-0.05	0.	2.3072e+08
502	0.5	-0.05	0.025	2.2934e+08
503	0.5	-0.05	0.05	2.2996e+08
504	0.5	-0.05	0.075	2.2889e+08
505	0.5	-0.05	0.1	2.2850e+08
506	0.5	-0.025	0.	2.6188e+08
507	0.5	-0.025	0.025	2.5595e+08
508	0.5	-0.025	0.05	2.5736e+08
509	0.5	-0.025	0.075	2.5748e+08
510	0.5	-0.025	0.1	2.5938e+08
511	0.5	0.	0.	2.8631e+08
512	0.5	0.	0.025	2.8932e+08
513	0.5	0.	0.05	2.8900e+08
514	0.5	0.	0.075	2.8941e+08
515	0.5	0.	0.1	2.8937e+08
516	0.5	0.025	0.	3.2094e+08
517	0.5	0.025	0.025	3.1791e+08
518	0.5	0.025	0.05	3.1901e+08
519	0.5	0.025	0.075	3.1659e+08
520	0.5	0.025	0.1	3.1616e+08
521	0.5	0.05	0.	3.5168e+08
522	0.5	0.05	0.025	3.4630e+08
523	0.5	0.05	0.05	3.4934e+08
524	0.5	0.05	0.075	3.4911e+08
525	0.5	0.05	0.1	3.5045e+08
526	0.525	-0.05	0.	2.2870e+08
527	0.525	-0.05	0.025	2.3224e+08
528	0.525	-0.05	0.05	2.3092e+08
529	0.525	-0.05	0.075	2.3017e+08
530	0.525	-0.05	0.1	2.3065e+08
531	0.525	-0.025	0.	2.6111e+08
532	0.525	-0.025	0.025	2.6064e+08
533	0.525	-0.025	0.05	2.5930e+08
534	0.525	-0.025	0.075	2.5773e+08
535	0.525	-0.025	0.1	2.5784e+08
536	0.525	0.	0.	2.8930e+08
537	0.525	0.	0.025	2.8579e+08
538	0.525	0.	0.05	2.8780e+08
539	0.525	0.	0.075	2.9263e+08
540	0.525	0.	0.1	2.8879e+08
541	0.525	0.025	0.	3.1791e+08
542	0.525	0.025	0.025	3.1449e+08
543	0.525	0.025	0.05	3.1417e+08
544	0.525	0.025	0.075	3.1801e+08
545	0.525	0.025	0.1	3.1596e+08
546	0.525	0.05	0.	3.4743e+08
547	0.525	0.05	0.025	3.4530e+08
548	0.525	0.05	0.05	3.5236e+08
549	0.525	0.05	0.075	3.4402e+08
550	0.525	0.05	0.1	3.4581e+08
551	0.55	-0.05	0.	2.3289e+08
552	0.55	-0.05	0.025	2.3559e+08
553	0.55	-0.05	0.05	2.3476e+08
554	0.55	-0.05	0.075	2.3279e+08
555	0.55	-0.05	0.1	2.3369e+08
556	0.55	-0.025	0.	2.6330e+08
557	0.55	-0.025	0.025	2.6312e+08
558	0.55	-0.025	0.05	2.5894e+08
559	0.55	-0.025	0.075	2.6043e+08
560	0.55	-0.025	0.1	2.6401e+08
561	0.55	0.	0.	2.8788e+08
562	0.55	0.	0.025	2.8849e+08
563	0.55	0.	0.05	2.8995e+08
564	0.55	0.	0.075	2.8587e+08
565	0.55	0.	0.1	2.8655e+08
566	0.55	0.025	0.	3.1458e+08
567	0.55	0.025	0.025	3.1747e+08
568	0.55	0.025	0.05	3.1712e+08
569	0.55	0.025	0.075	3.1655e+08
570	0.55	0.025	0.1	3.1493e+08
571	0.55	0.05	0.	3.4452e+08
572	0.55	0.05	0.025	3.4189e+08
573	0.55	0.05	0.05	3.4339e+08
574	0.55	0.05	0.075	3.4408e+08
575	0.55	0.05	0.1	3.4569e+08
576	0.575	-0.05	0.	2.3706e+08
577	0.575	-0.05	0.025	2.3663e+08
578	0.575	-0.05	0.05	2.3898e+08
579	0.575	-0.05	0.075	2.3909e+08
580	0.575	-0.05	0.1	2.3637e+08
581	0.575	-0.025	0.	2.6092e+08
582	0.575	-0.025	0.025	2.6458e+08
583	0.575	-0.025	0.05	2.6007e+08
584	0.575	-0.025	0.075	2.5999e+08
585	0.575	-0.025	0.1	2.6223e+08
586	0.575	0.	0.	2.8818e+08
587	0.575	0.	0.025	2.8617e+08
588	0.575	0.	0.05	2.8838e+08
589	0.575	0.	0.075	2.8846e+08
590	0.575	0.	0.1	2.8717e+08
591	0.575	0.025	0.	3.1732e+08
592	0.575	0.025	0.025	3.1431e+08
593	0.575	0.025	0.05	3.1562e+08
594	0.575	0.025	0.075	3.1076e+08
595	0.575	0.025	0.1	3.1074e+08
596	0.575	0.05	0.	3.3994e+08
597	0.575	0.05	0.025	3.4277e+08
598	0.575	0.05	0.05	3.3695e+08
599	0.575	0.05	0.075	3.3929e+08
600	0.575	0.05	0.1	3.3649e+08
601	0.6	-0.05	0.	2.3897e+08
602	0.6	-0.05	0.025	2.4028e+08
603	0.6	-0.05	0.05	2.3929e+08
604	0.6	-0.05	0.075	2.3812e+08
605	0.6	-0.05	0.1	2.3809e+08
606	0.6	-0.025	0.	2.6101e+08
607	0.6	-0.025	0.025	2.6475e+08
608	0.6	-0.025	0.05	2.6495e+08
609	0.6	-0.025	0.075	2.6494e+08
610	0.6	-0.025	0.1	2.6256e+08
611	0.6	0.	0.	2.8974e+08
612	0.6	0.	0.025	2.8922e+08
613	0.6	0.	0.05	2.8801e+08
614	0.6	0.	0.075	2.8773e+08
615	0.6	0.	0.1	2.8688e+08
616	0.6	0.025	0.	3.1236e+08
617	0.6	0.025	0.025	3.1503e+08
618	0.6	0.025	0.05	3.1413e+08
619	0.6	0.025	0.075	3.1152e+08
620	0.6	0.025	0.1	3.1301e+08
621	0.6	0.05	0.	3.3378e+08
622	0.6	0.05	0.025	3.3747e+08
623	0.6	0.05	0.05	3.3432e+08
624	0.6	0.05	0.075	3.3739e+08
625	0.6	0.05	0.1	3.4199e+08
626	0.625	-0.05	0.	2.4217e+08
627	0.625	-0.05	0.025	2.4726e+08
628	0.625	-0.05	0.05	2.4372e+08
629	0.625	-0.05	0.075	2.4191e+08
630	0.625	-0.05	0.1	2.4184e+08
631	0.625	-0.025	0.	2.6927e+08
632	0.625	-0.025	0.025	2.6629e+08
633	0.625	-0.025	0.05	2.6460e+08
