Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
153	0.15	-0.05	0.05	4.2098e+07
154	0.15	-0.05	0.075	4.2468e+07
155	0.15	-0.05	0.1	4.2131e+07
156	0.15	-0.025	0.	9.3302e+07
157	0.15	-0.025	0.025	9.2765e+07
158	0.15	-0.025	0.05	9.3468e+07
159	0.15	-0.025	0.075	9.2466e+07
160	0.15	-0.025	0.1	9.3061e+07
161	0.15	0.	0.	1.4649e+08
162	0.15	0.	0.025	1.4184e+08
163	0.15	0.	0.05	1.4420e+08
164	0.15	0.	0.075	1.4423e+08
165	0.15	0.	0.1	1.4380e+08
166	0.15	0.025	0.	1.9476e+08
167	0.15	0.025	0.025	1.9511e+08
168	0.15	0.025	0.05	1.9471e+08
169	0.15	0.025	0.075	1.9526e+08
170	0.15	0.025	0.1	1.9443e+08
171	0.15	0.05	0.	2.4899e+08
172	0.15	0.05	0.025	2.4563e+08
173	0.15	0.05	0.05	2.4684e+08
174	0.15	0.05	0.075	2.4501e+08
175	0.15	0.05	0.1	2.4738e+08
176	0.175	-0.05	0.	4.5198e+07
177	0.175	-0.05	0.025	4.5113e+07
178	0.175	-0.05	0.05	4.4723e+07
179	0.175	-0.05	0.075	4.4797e+07
180	0.175	-0.05	0.1	4.5455e+07
181	0.175	-0.025	0.	9.4067e+07
182	0.175	-0.025	0.025	9.4863e+07
183	0.175	-0.025	0.05	9.3964e+07
184	0.175	-0.025	0.075	9.5072e+07
185	0.175	-0.025	0.1	9.4111e+07
186	0.175	0.	0.	1.4317e+08
187	0.175	0.	0.025	1.4338e+08
188	0.175	0.	0.05	1.4352e+08
189	0.175	0.	0.075	1.4435e+08
190	0.175	0.	0.1	1.4406e+08
191	0.175	0.025	0.	1.9223e+08
192	0.175	0.025	0.025	1.9347e+08
193	0.175	0.025	0.05	1.9217e+08
194	0.175	0.025	0.075	1.9425e+08
195	0.175	0.025	0.1	1.9446e+08
196	0.175	0.05	0.	2.4297e+08
197	0.175	0.05	0.025	2.4340e+08
198	0.175	0.05	0.05	2.4555e+08
199	0.175	0.05	0.075	2.4277e+08
200	0.175	0.05	0.1	2.4162e+08
201	0.2	-0.05	0.	4.8167e+07
202	0.2	-0.05	0.025	4.7674e+07
203	0.2	-0.05	0.05	4.7939e+07
204	0.2	-0.05	0.075	4.7827e+07
205	0.2	-0.05	0.1	4.7798e+07
206	0.2	-0.025	0.	9.5856e+07
207	0.2	-0.025	0.025	9.6518e+07
208	0.2	-0.025	0.05	9.6637e+07
209	0.2	-0.025	0.075	9.6533e+07
210	0.2	-0.025	0.1	9.6194e+07
211	0.2	0.	0.	1.4378e+08
212	0.2	0.	0.025	1.4196e+08
213	0.2	0.	0.05	1.4432e+08
214	0.2	0.	0.075	1.4203e+08
215	0.2	0.	0.1	1.4234e+08
216	0.2	0.025	0.	1.9181e+08
217	0.2	0.025	0.025	1.9230e+08
218	0.2	0.025	0.05	1.9148e+08
219	0.2	0.025	0.075	1.9377e+08
220	0.2	0.025	0.1	1.9253e+08
221	0.2	0.05	0.	2.3964e+08
222	0.2	0.05	0.025	2.4200e+08
223	0.2	0.05	0.05	2.4225e+08
224	0.2	0.05	0.075	2.4074e+08
225	0.2	0.05	0.1	2.3888e+08
226	0.225	-0.05	0.	5.0832e+07
227	0.225	-0.05	0.025	5.0557e+07
228	0.225	-0.05	0.05	5.0987e+07
229	0.225	-0.05	0.075	5.0679e+07
230	0.225	-0.05	0.1	5.0899e+07
231	0.225	-0.025	0.	9.7652e+07
232	0.225	-0.025	0.025	9.6340e+07
233	0.225	-0.025	0.05	9.6761e+07
234	0.225	-0.025	0.075	9.7203e+07
235	0.225	-0.025	0.1	9.7469e+07
236	0.225	0.	0.	1.4357e+08
237	0.225	0.	0.025	1.4377e+08
238	0.225	0.	0.05	1.4339e+08
239	0.225	0.	0.075	1.4275e+08
240	0.225	0.	0.1	1.4354e+08
241	0.225	0.025	0.	1.9026e+08
242	0.225	0.025	0.025	1.9015e+08
243	0.225	0.025	0.05	1.9063e+08
244	0.225	0.025	0.075	1.9098e+08
245	0.225	0.025	0.1	1.9128e+08
246	0.225	0.05	0.	2.3610e+08
247	0.225	0.05	0.025	2.3476e+08
248	0.225	0.05	0.05	2.3881e+08
249	0.225	0.05	0.075	2.3755e+08
250	0.225	0.05	0.1	2.3564e+08
251	0.25	-0.05	0.	5.4090e+07
252	0.25	-0.05	0.025	5.4346e+07
253	0.25	-0.05	0.05	5.4560e+07
254	0.25	-0.05	0.075	5.4081e+07
255	0.25	-0.05	0.1	5.4343e+07
256	0.25	-0.025	0.	9.8281e+07
257	0.25	-0.025	0.025	9.8979e+07
258	0.25	-0.025	0.05	9.8801e+07
259	0.25	-0.025	0.075	9.9203e+07
260	0.25	-0.025	0.1	9.9957e+07
261	0.25	0.	0.	1.4422e+08
262	0.25	0.	0.025	1.4319e+08
263	0.25	0.	0.05	1.4291e+08
264	0.25	0.	0.075	1.4542e+08
265	0.25	0.	0.1	1.4444e+08
266	0.25	0.025	0.	1.8951e+08
267	0.25	0.025	0.025	1.8861e+08
268	0.25	0.025	0.05	1.8930e+08
269	0.25	0.025	0.075	1.8788e+08
270	0.25	0.025	0.1	1.8944e+08
271	0.25	0.05	0.	2.3235e+08
272	0.25	0.05	0.025	2.3350e+08
273	0.25	0.05	0.05	2.3310e+08
274	0.25	0.05	0.075	2.2943e+08
275	0.25	0.05	0.1	2.3351e+08
276	0.275	-0.05	0.	5.6693e+07
277	0.275	-0.05	0.025	5.6928e+07
278	0.275	-0.05	0.05	5.7001e+07
279	0.275	-0.05	0.075	5.7605e+07
280	0.275	-0.05	0.1	5.7104e+07
281	0.275	-0.025	0.	1.0070e+08
282	0.275	-0.025	0.025	1.0080e+08
283	0.275	-0.025	0.05	1.0103e+08
284	0.275	-0.025	0.075	1.0077e+08
285	0.275	-0.025	0.1	1.0067e+08
286	0.275	0.	0.	1.4461e+08
287	0.275	0.	0.025	1.4190e+08
288	0.275	0.	0.05	1.4580e+08
289	0.275	0.	0.075	1.4537e+08
290	0.275	0.	0.1	1.4419e+08
291	0.275	0.025	0.	1.8591e+08
292	0.275	0.025	0.025	1.8886e+08
293	0.275	0.025	0.05	1.8672e+08
294	0.275	0.025	0.075	1.8810e+08
295	0.275	0.025	0.1	1.8606e+08
296	0.275	0.05	0.	2.3409e+08
297	0.275	0.05	0.025	2.2900e+08
298	0.275	0.05	0.05	2.3110e+08
299	0.275	0.05	0.075	2.2806e+08
300	0.275	0.05	0.1	2.3094e+08
301	0.3	-0.05	0.	5.9847e+07
302	0.3	-0.05	0.025	6.0409e+07
303	0.3	-0.05	0.05	5.9847e+07
304	0.3	-0.05	0.075	6.0410e+07
305	0.3	-0.05	0.1	5.9631e+07
306	0.3	-0.025	0.	1.0183e+08
307	0.3	-0.025	0.025	1.0184e+08
308	0.3	-0.025	0.05	1.0230e+08
309	0.3	-0.025	0.075	1.0223e+08
310	0.3	-0.025	0.1	1.0244e+08
311	0.3	0.	0.	1.4423e+08
312	0.3	0.	0.025	1.4457e+08
313	0.3	0.	0.05	1.4322e+08
314	0.3	0.	0.075	1.4434e+08
315	0.3	0.	0.1	1.4539e+08
316	0.3	0.025	0.	1.8413e+08
317	0.3	0.025	0.025	1.8655e+08
318	0.3	0.025	0.05	1.8676e+08
319	0.3	0.025	0.075	1.8763e+08
320	0.3	0.025	0.1	1.8681e+08
321	0.3	0.05	0.	2.2814e+08
322	0.3	0.05	0.025	2.2859e+08
323	0.3	0.05	0.05	2.2699e+08
324	0.3	0.05	0.075	2.2747e+08
325	0.3	0.05	0.1	2.2617e+08
326	0.325	-0.05	0.	6.3562e+07
327	0.325	-0.05	0.025	6.3170e+07
328	0.325	-0.05	0.05	6.2654e+07
329	0.325	-0.05	0.075	6.3103e+07
330	0.325	-0.05	0.1	6.3438e+07
331	0.325	-0.025	0.	1.0412e+08
332	0.325	-0.025	0.025	1.0292e+08
333	0.325	-0.025	0.05	1.0155e+08
334	0.325	-0.025	0.075	1.0375e+08
335	0.325	-0.025	0.1	1.0295e+08
336	0.325	0.	0.	1.4454e+08
337	0.325	0.	0.025	1.4482e+08
338	0.325	0.	0.05	1.4496e+08
339	0.325	0.	0.075	1.4551e+08
340	0.325	0.	0.1	1.4507e+08
341	0.325	0.025	0.	1.8644e+08
342	0.325	0.025	0.025	1.8603e+08
343	0.325	0.025	0.05	1.8612e+08
344	0.325	0.025	0.075	1.8445e+08
345	0.325	0.025	0.1	1.8307e+08
346	0.325	0.05	0.	2.2835e+08
347	0.325	0.05	0.025	2.2508e+08
348	0.325	0.05	0.05	2.2666e+08
349	0.325	0.05	0.075	2.2426e+08
350	0.325	0.05	0.1	2.2630e+08
351	0.35	-0.05	0.	6.5032e+07
352	0.35	-0.05	0.025	6.5837e+07
353	0.35	-0.05	0.05	6.5961e+07
354	0.35	-0.05	0.075	6.6183e+07
355	0.35	-0.05	0.1	6.6425e+07
356	0.35	-0.025	0.	1.0431e+08
357	0.35	-0.025	0.025	1.0542e+08
358	0.35	-0.025	0.05	1.0577e+08
359	0.35	-0.025	0.075	1.0648e+08
360	0.35	-0.025	0.1	1.0545e+08
361	0.35	0.	0.	1.4360e+08
362	0.35	0.	0.025	1.4290e+08
363	0.35	0.	0.05	1.4558e+08
364	0.35	0.	0.075	1.4464e+08
365	0.35	0.	0.1	1.4398e+08
366	0.35	0.025	0.	1.8122e+08
367	0.35	0.025	0.025	1.8198e+08
368	0.35	0.025	0.05	1.8369e+08
369	0.35	0.025	0.075	1.8339e+08
370	0.35	0.025	0.1	1.8086e+08
371	0.35	0.05	0.	2.2284e+08
372	0.35	0.05	0.025	2.1991e+08
373	0.35	0.05	0.05	2.2380e+08
374	0.35	0.05	0.075	2.2228e+08
375	0.35	0.05	0.1	2.2138e+08
376	0.375	-0.05	0.	6.9410e+07
377	0.375	-0.05	0.025	6.9146e+07
378	0.375	-0.05	0.05	6.9549e+07
379	0.375	-0.05	0.075	6.9033e+07
380	0.375	-0.05	0.1	6.9057e+07
381	0.375	-0.025	0.	1.0632e+08
382	0.375	-0.025	0.025	1.0667e+08
383	0.375	-0.025	0.05	1.0758e+08
384	0.375	-0.025	0.075	1.0618e+08
385	0.375	-0.025	0.1	1.0691e+08
386	0.375	0.	0.	1.4324e+08
387	0.375	0.	0.025	1.4221e+08
388	0.375	0.	0.05	1.4418e+08
389	0.375	0.	0.075	1.4432e+08
390	0.375	0.	0.1	1.4390e+08
391	0.375	0.025	0.	1.7987e+08
392	0.375	0.025	0.025	1.8183e+08
393	0.375	0.025	0.05	1.8179e+08
394	0.375	0.025	0.075	1.8053e+08
395	0.375	0.025	0.1	1.8003e+08
396	0.375	0.05	0.	2.1867e+08
397	0.375	0.05	0.025	2.1986e+08
398	0.375	0.05	0.05	2.1955e+08
399	0.375	0.05	0.075	2.1784e+08
400	0.375	0.05	0.1	2.1918e+08
401	0.4	-0.05	0.	7.2383e+07
402	0.4	-0.05	0.025	7.1493e+07
403	0.4	-0.05	0.05	7.2027e+07
404	0.4	-0.05	0.075	7.2579e+07
405	0.4	-0.05	0.1	7.1449e+07
406	0.4	-0.025	0.	1.0875e+08
407	0.4	-0.025	0.025	1.0905e+08
408	0.4	-0.025	0.05	1.0786e+08
409	0.4	-0.025	0.075	1.0778e+08
410	0.4	-0.025	0.1	1.0867e+08
411	0.4	0.	0.	1.4384e+08
412	0.4	0.	0.025	1.4197e+08
413	0.4	0.	0.05	1.4391e+08
414	0.4	0.	0.075	1.4441e+08
415	0.4	0.	0.1	1.4464e+08
416	0.4	0.025	0.	1.7905e+08
417	0.4	0.025	0.025	1.7971e+08
418	0.4	0.025	0.05	1.8106e+08
419	0.4	0.025	0.075	1.7994e+08
420	0.4	0.025	0.1	1.7835e+08
421	0.4	0.05	0.	2.1760e+08
422	0.4	0.05	0.025	2.1572e+08
423	0.4	0.05	0.05	2.1741e+08
424	0.4	0.05	0.075	2.1419e+08
425	0.4	0.05	0.1	2.1584e+08
426	0.425	-0.05	0.	7.5229e+07
427	0.425	-0.05	0.025	7.4961e+07
428	0.425	-0.05	0.05	7.4468e+07
429	0.425	-0.05	0.075	7.3926e+07
430	0.425	-0.05	0.1	7.5685e+07
431	0.425	-0.025	0.	1.0966e+08
432	0.425	-0.025	0.025	1.1027e+08
433	0.425	-0.025	0.05	1.1011e+08
434	0.425	-0.025	0.075	1.0989e+08
435	0.425	-0.025	0.1	1.0929e+08
436	0.425	0.	0.	1.4442e+08
437	0.425	0.	0.025	1.4524e+08
438	0.425	0.	0.05	1.4407e+08
439	0.425	0.	0.075	1.4564e+08
440	0.425	0.	0.1	1.4270e+08
441	0.425	0.025	0.	1.7678e+08
442	0.425	0.025	0.025	1.7956e+08
443	0.425	0.025	0.05	1.7762e+08
444	0.425	0.025	0.075	1.8069e+08
445	0.425	0.025	0.1	1.7993e+08
446	0.425	0.05	0.	2.1503e+08
447	0.425	0.05	0.025	2.1413e+08
448	0.425	0.05	0.05	2.1182e+08
449	0.425	0.05	0.075	2.1088e+08
450	0.425	0.05	0.1	2.1491e+08
451	0.45	-0.05	0.	7.7298e+07
452	0.45	-0.05	0.025	7.8742e+07
453	0.45	-0.05	0.05	7.8313e+07
454	0.45	-0.05	0.075	7.7964e+07
455	0.45	-0.05	0.1	7.8207e+07
456	0.45	-0.025	0.	1.1131e+08
457	0.45	-0.025	0.025	1.1087e+08
458	0.45	-0.025	0.05	1.1195e+08
459	0.45	-0.025	0.075	1.1193e+08
460	0.45	-0.025	0.1	1.1110e+08
461	0.45	0.	0.	1.4348e+08
462	0.45	0.	0.025	1.4513e+08
463	0.45	0.	0.05	1.4225e+08
464	0.45	0.	0.075	1.4438e+08
465	0.45	0.	0.1	1.4464e+08
466	0.45	0.025	0.	1.7612e+08
467	0.45	0.025	0.025	1.7803e+08
468	0.45	0.025	0.05	1.7697e+08
469	0.45	0.025	0.075	1.7642e+08
470	0.45	0.025	0.1	1.7802e+08
471	0.45	0.05	0.	2.0863e+08
472	0.45	0.05	0.025	2.1110e+08
473	0.45	0.05	0.05	2.0750e+08
474	0.45	0.05	0.075	2.1036e+08
475	0.45	0.05	0.1	2.1006e+08
476	0.475	-0.05	0.	8.0738e+07
477	0.475	-0.05	0.025	8.1189e+07
478	0.475	-0.05	0.05	8.0961e+07
479	0.475	-0.05	0.075	8.1513e+07
480	0.475	-0.05	0.1	8.1272e+07
481	0.475	-0.025	0.	1.1281e+08
482	0.475	-0.025	0.025	1.1270e+08
483	0.475	-0.025	0.05	1.1218e+08
484	0.475	-0.025	0.075	1.1230e+08
485	0.475	-0.025	0.1	1.1267e+08
486	0.475	0.	0.	1.4385e+08
487	0.475	0.	0.025	1.4496e+08
488	0.475	0.	0.05	1.4408e+08
489	0.475	0.	0.075	1.4432e+08
490	0.475	0.	0.1	1.4279e+08
491	0.475	0.025	0.	1.7649e+08
492	0.475	0.025	0.025	1.7489e+08
493	0.475	0.025	0.05	1.7440e+08
494	0.475	0.025	0.075	1.7723e+08
495	0.475	0.025	0.1	1.7623e+08
496	0.475	0.05	0.	2.0821e+08
497	0.475	0.05	0.025	2.0756e+08
498	0.475	0.05	0.05	2.0688e+08
499	0.475	0.05	0.075	2.0665e+08
500	0.475	0.05	0.1	2.0797e+08
501	0.5	-0.05	0.	8.4571e+07
502	0.5	-0.05	0.025	8.3966e+07
503	0.5	-0.05	0.05	8.5045e+07
504	0.5	-0.05	0.075	8.3901e+07
505	0.5	-0.05	0.1	8.3297e+07
506	0.5	-0.025	0.	1.1282e+08
507	0.5	-0.025	0.025	1.1285e+08
508	0.5	-0.025	0.05	1.1372e+08
509	0.5	-0.025	0.075	1.1384e+08
510	0.5	-0.025	0.1	1.1447e+08
511	0.5	0.	0.	1.4398e+08
512	0.5	0.	0.025	1.4473e+08
513	0.5	0.	0.05	1.4404e+08
514	0.5	0.	0.075	1.4401e+08
515	0.5	0.	0.1	1.4350e+08
516	0.5	0.025	0.	1.7549e+08
517	0.5	0.025	0.025	1.7240e+08
518	0.5	0.025	0.05	1.7431e+08
519	0.5	0.025	0.075	1.7381e+08
520	0.5	0.025	0.1	1.7482e+08
521	0.5	0.05	0.	2.0397e+08
522	0.5	0.05	0.025	2.0401e+08
523	0.5	0.05	0.05	2.0367e+08
524	0.5	0.05	0.075	2.0571e+08
525	0.5	0.05	0.1	2.0400e+08
526	0.525	-0.05	0.	8.8028e+07
527	0.525	-0.05	0.025	8.7142e+07
528	0.525	-0.05	0.05	8.7011e+07
529	0.525	-0.05	0.075	8.6924e+07
530	0.525	-0.05	0.1	8.7295e+07
531	0.525	-0.025	0.	1.1509e+08
532	0.525	-0.025	0.025	1.1560e+08
533	0.525	-0.025	0.05	1.1551e+08
534	0.525	-0.025	0.075	1.1573e+08
535	0.525	-0.025	0.1	1.1574e+08
536	0.525	0.	0.	1.4435e+08
537	0.525	0.	0.025	1.4408e+08
538	0.525	0.	0.05	1.4536e+08
539	0.525	0.	0.075	1.4437e+08
540	0.525	0.	0.1	1.4625e+08
541	0.525	0.025	0.	1.7255e+08
542	0.525	0.025	0.025	1.7349e+08
543	0.525	0.025	0.05	1.7175e+08
544	0.525	0.025	0.075	1.7395e+08
545	0.525	0.025	0.1	1.7177e+08
546	0.525	0.05	0.	2.0155e+08
547	0.525	0.05	0.025	2.0068e+08
548	0.525	0.05	0.05	2.0155e+08
549	0.525	0.05	0.075	2.0072e+08
550	0.525	0.05	0.1	2.0005e+08
551	0.55	-0.05	0.	8.9853e+07
552	0.55	-0.05	0.025	9.0832e+07
553	0.55	-0.05	0.05	9.0252e+07
554	0.55	-0.05	0.075	8.9304e+07
555	0.55	-0.05	0.1	9.0592e+07
556	0.55	-0.025	0.	1.1637e+08
557	0.55	-0.025	0.025	1.1752e+08
558	0.55	-0.025	0.05	1.1739e+08
559	0.55	-0.025	0.075	1.1743e+08
560	0.55	-0.025	0.1	1.1830e+08
561	0.55	0.	0.	1.4328e+08
562	0.55	0.	0.025	1.4453e+08
563	0.55	0.	0.05	1.4509e+08
564	0.55	0.	0.075	1.4344e+08
565	0.55	0.	0.1	1.4336e+08
566	0.55	0.025	0.	1.7071e+08
567	0.55	0.025	0.025	1.7133e+08
568	0.55	0.025	0.05	1.6955e+08
569	0.55	0.025	0.075	1.7157e+08
570	0.55	0.025	0.1	1.6955e+08
571	0.55	0.05	0.	1.9954e+08
572	0.55	0.05	0.025	1.9861e+08
573	0.55	0.05	0.05	2.0027e+08
574	0.55	0.05	0.075	1.9879e+08
575	0.55	0.05	0.1	1.9764e+08
576	0.575	-0.05	0.	9.2554e+07
577	0.575	-0.05	0.025	9.3133e+07
578	0.575	-0.05	0.05	9.2983e+07
579	0.575	-0.05	0.075	9.3662e+07
580	0.575	-0.05	0.1	9.2482e+07
581	0.575	-0.025	0.	1.1994e+08
582	0.575	-0.025	0.025	1.1941e+08
583	0.575	-0.025	0.05	1.1836e+08
584	0.575	-0.025	0.075	1.1978e+08
585	0.575	-0.025	0.1	1.1794e+08
586	0.575	0.	0.	1.4418e+08
587	0.575	0.	0.025	1.4290e+08
588	0.575	0.	0.05	1.4560e+08
589	0.575	0.	0.075	1.4258e+08
590	0.575	0.	0.1	1.4276e+08
591	0.575	0.025	0.	1.6885e+08
592	0.575	0.025	0.025	1.7084e+08
593	0.575	0.025	0.05	1.7047e+08
594	0.575	0.025	0.075	1.6962e+08
595	0.575	0.025	0.1	1.7054e+08
596	0.575	0.05	0.	1.9486e+08
597	0.575	0.05	0.025	1.9549e+08
598	0.575	0.05	0.05	1.9693e+08
599	0.575	0.05	0.075	1.9471e+08
600	0.575	0.05	0.1	1.9410e+08
601	0.6	-0.05	0.	9.6271e+07
602	0.6	-0.05	0.025	9.6426e+07
603	0.6	-0.05	0.05	9.6064e+07
604	0.6	-0.05	0.075	9.6578e+07
605	0.6	-0.05	0.1	9.5884e+07
606	0.6	-0.025	0.	1.2009e+08
607	0.6	-0.025	0.025	1.2027e+08
608	0.6	-0.025	0.05	1.2021e+08
609	0.6	-0.025	0.075	1.2116e+08
610	0.6	-0.025	0.1	1.2027e+08
611	0.6	0.	0.	1.4374e+08
612	0.6	0.	0.025	1.4446e+08
613	0.6	0.	0.05	1.4487e+08
614	0.6	0.	0.075	1.4467e+08
615	0.6	0.	0.1	1.4462e+08
616	0.6	0.025	0.	1.6649e+08
617	0.6	0.025	0.025	1.6549e+08
618	0.6	0.025	0.05	1.6929e+08
619	0.6	0.025	0.075	1.6844e+08
620	0.6	0.025	0.1	1.6798e+08
621	0.6	0.05	0.	1.9280e+08
622	0.6	0.05	0.025	1.9422e+08
623	0.6	0.05	0.05	1.9363e+08
624	0.6	0.05	0.075	1.9311e+08
625	0.6	0.05	0.1	1.9098e+08
626	0.625	-0.05	0.	9.8550e+07
627	0.625	-0.05	0.025	9.7582e+07
628	0.625	-0.05	0.05	9.9376e+07
629	0.625	-0.05	0.075	9.9659e+07
630	0.625	-0.05	0.1	9.9707e+07
631	0.625	-0.025	0.	1.2199e+08
632	0.625	-0.025	0.025	1.2139e+08
633	0.625	-0.025	0.05	1.2109e+08
