Node Number	X Location (m)	Y Location (m)	Z Location (m)	Normal Stress (Pa)
105	0.1	-0.05	0.1	-1.0841e+08
106	0.1	-0.025	0.	-5.3281e+07
107	0.1	-0.025	0.025	-5.4147e+07
108	0.1	-0.025	0.05	-5.3812e+07
109	0.1	-0.025	0.075	-5.4291e+07
110	0.1	-0.025	0.1	-5.4132e+07
111	0.1	0.	0.	0.0000e+00
112	0.1	0.	0.025	0.0000e+00
113	0.1	0.	0.05	0.0000e+00
114	0.1	0.	0.075	0.0000e+00
115	0.1	0.	0.1	0.0000e+00
116	0.1	0.025	0.	5.4485e+07
117	0.1	0.025	0.025	5.4134e+07
118	0.1	0.025	0.05	5.4007e+07
119	0.1	0.025	0.075	5.4372e+07
120	0.1	0.025	0.1	5.4727e+07
121	0.1	0.05	0.	1.0859e+08
122	0.1	0.05	0.025	1.0813e+08
123	0.1	0.05	0.05	1.0828e+08
124	0.1	0.05	0.075	1.0817e+08
125	0.1	0.05	0.1	1.0801e+08
126	0.125	-0.05	0.	-1.0636e+08
127	0.125	-0.05	0.025	-1.0453e+08
128	0.125	-0.05	0.05	-1.0573e+08
129	0.125	-0.05	0.075	-1.0492e+08
130	0.125	-0.05	0.1	-1.0407e+08
131	0.125	-0.025	0.	-5.2441e+07
132	0.125	-0.025	0.025	-5.2328e+07
133	0.125	-0.025	0.05	-5.2682e+07
134	0.125	-0.025	0.075	-5.2529e+07
135	0.125	-0.025	0.1	-5.2178e+07
136	0.125	0.	0.	0.0000e+00
137	0.125	0.	0.025	0.0000e+00
138	0.125	0.	0.05	0.0000e+00
139	0.125	0.	0.075	0.0000e+00
140	0.125	0.	0.1	0.0000e+00
141	0.125	0.025	0.	5.2722e+07
142	0.125	0.025	0.025	5.2318e+07
143	0.125	0.025	0.05	5.2541e+07
144	0.125	0.025	0.075	5.2445e+07
145	0.125	0.025	0.1	5.2040e+07
146	0.125	0.05	0.	1.0508e+08
147	0.125	0.05	0.025	1.0472e+08
148	0.125	0.05	0.05	1.0485e+08
149	0.125	0.05	0.075	1.0523e+08
150	0.125	0.05	0.1	1.0580e+08
151	0.15	-0.05	0.	-1.0148e+08
152	0.15	-0.05	0.025	-1.0179e+08
153	0.15	-0.05	0.05	-1.0153e+08
154	0.15	-0.05	0.075	-1.0149e+08
155	0.15	-0.05	0.1	-1.0164e+08
156	0.15	-0.025	0.	-5.0940e+07
157	0.15	-0.025	0.025	-5.1179e+07
158	0.15	-0.025	0.05	-5.1098e+07
159	0.15	-0.025	0.075	-5.0677e+07
160	0.15	-0.025	0.1	-5.1396e+07
161	0.15	0.	0.	0.0000e+00
162	0.15	0.	0.025	0.0000e+00
163	0.15	0.	0.05	0.0000e+00
164	0.15	0.	0.075	0.0000e+00
165	0.15	0.	0.1	0.0000e+00
166	0.15	0.025	0.	5.1110e+07
167	0.15	0.025	0.025	5.0992e+07
168	0.15	0.025	0.05	5.1167e+07
169	0.15	0.025	0.075	5.1057e+07
170	0.15	0.025	0.1	5.0897e+07
171	0.15	0.05	0.	1.0076e+08
172	0.15	0.05	0.025	1.0232e+08
173	0.15	0.05	0.05	1.0177e+08
174	0.15	0.05	0.075	1.0248e+08
175	0.15	0.05	0.1	1.0229e+08
176	0.175	-0.05	0.	-9.8793e+07
177	0.175	-0.05	0.025	-9.9608e+07
178	0.175	-0.05	0.05	-9.9122e+07
179	0.175	-0.05	0.075	-9.9097e+07
180	0.175	-0.05	0.1	-9.8918e+07
181	0.175	-0.025	0.	-5.0000e+07
182	0.175	-0.025	0.025	-4.9288e+07
183	0.175	-0.025	0.05	-4.9404e+07
184	0.175	-0.025	0.075	-4.9133e+07
185	0.175	-0.025	0.1	-4.9716e+07
186	0.175	0.	0.	0.0000e+00
187	0.175	0.	0.025	0.0000e+00
188	0.175	0.	0.05	0.0000e+00
189	0.175	0.	0.075	0.0000e+00
190	0.175	0.	0.1	0.0000e+00
191	0.175	0.025	0.	4.8834e+07
192	0.175	0.025	0.025	4.9636e+07
193	0.175	0.025	0.05	4.8872e+07
194	0.175	0.025	0.075	4.9754e+07
195	0.175	0.025	0.1	4.9963e+07
196	0.175	0.05	0.	9.8902e+07
197	0.175	0.05	0.025	9.9772e+07
198	0.175	0.05	0.05	9.8986e+07
199	0.175	0.05	0.075	9.9950e+07
200	0.175	0.05	0.1	9.8729e+07
201	0.2	-0.05	0.	-9.4638e+07
202	0.2	-0.05	0.025	-9.5954e+07
203	0.2	-0.05	0.05	-9.6984e+07
204	0.2	-0.05	0.075	-9.6308e+07
205	0.2	-0.05	0.1	-9.5703e+07
206	0.2	-0.025	0.	-4.8095e+07
207	0.2	-0.025	0.025	-4.8280e+07
208	0.2	-0.025	0.05	-4.7975e+07
209	0.2	-0.025	0.075	-4.8756e+07
210	0.2	-0.025	0.1	-4.7851e+07
211	0.2	0.	0.	0.0000e+00
212	0.2	0.	0.025	0.0000e+00
213	0.2	0.	0.05	0.0000e+00
214	0.2	0.	0.075	0.0000e+00
215	0.2	0.	0.1	0.0000e+00
216	0.2	0.025	0.	4.8042e+07
217	0.2	0.025	0.025	4.8097e+07
218	0.2	0.025	0.05	4.7529e+07
219	0.2	0.025	0.075	4.8189e+07
220	0.2	0.025	0.1	4.8083e+07
221	0.2	0.05	0.	9.5963e+07
222	0.2	0.05	0.025	9.6208e+07
223	0.2	0.05	0.05	9.5764e+07
224	0.2	0.05	0.075	9.5659e+07
225	0.2	0.05	0.1	9.5861e+07
226	0.225	-0.05	0.	-9.2741e+07
227	0.225	-0.05	0.025	-9.4217e+07
228	0.225	-0.05	0.05	-9.3509e+07
229	0.225	-0.05	0.075	-9.2460e+07
230	0.225	-0.05	0.1	-9.4136e+07
231	0.225	-0.025	0.	-4.6379e+07
232	0.225	-0.025	0.025	-4.6508e+07
233	0.225	-0.025	0.05	-4.6750e+07
234	0.225	-0.025	0.075	-4.5950e+07
235	0.225	-0.025	0.1	-4.6434e+07
236	0.225	0.	0.	0.0000e+00
237	0.225	0.	0.025	0.0000e+00
238	0.225	0.	0.05	0.0000e+00
239	0.225	0.	0.075	0.0000e+00
240	0.225	0.	0.1	0.0000e+00
241	0.225	0.025	0.	4.6797e+07
242	0.225	0.025	0.025	4.6584e+07
243	0.225	0.025	0.05	4.6512e+07
244	0.225	0.025	0.075	4.6541e+07
245	0.225	0.025	0.1	4.7012e+07
246	0.225	0.05	0.	9.3096e+07
247	0.225	0.05	0.025	9.2713e+07
248	0.225	0.05	0.05	9.1935e+07
249	0.225	0.05	0.075	9.2200e+07
250	0.225	0.05	0.1	9.2739e+07
251	0.25	-0.05	0.	-8.9941e+07
252	0.25	-0.05	0.025	-8.9700e+07
253	0.25	-0.05	0.05	-9.0190e+07
254	0.25	-0.05	0.075	-8.9693e+07
255	0.25	-0.05	0.1	-8.9506e+07
256	0.25	-0.025	0.	-4.5165e+07
257	0.25	-0.025	0.025	-4.5370e+07
258	0.25	-0.025	0.05	-4.4701e+07
259	0.25	-0.025	0.075	-4.5066e+07
260	0.25	-0.025	0.1	-4.4486e+07
261	0.25	0.	0.	0.0000e+00
262	0.25	0.	0.025	0.0000e+00
263	0.25	0.	0.05	0.0000e+00
264	0.25	0.	0.075	0.0000e+00
265	0.25	0.	0.1	0.0000e+00
266	0.25	0.025	0.	4.5010e+07
267	0.25	0.025	0.025	4.5010e+07
268	0.25	0.025	0.05	4.4788e+07
269	0.25	0.025	0.075	4.5536e+07
270	0.25	0.025	0.1	4.4928e+07
271	0.25	0.05	0.	9.0061e+07
272	0.25	0.05	0.025	8.9783e+07
273	0.25	0.05	0.05	9.0238e+07
274	0.25	0.05	0.075	9.0667e+07
275	0.25	0.05	0.1	9.0898e+07
276	0.275	-0.05	0.	-8.6602e+07
277	0.275	-0.05	0.025	-8.7575e+07
278	0.275	-0.05	0.05	-8.7287e+07
279	0.275	-0.05	0.075	-8.7509e+07
280	0.275	-0.05	0.1	-8.6952e+07
281	0.275	-0.025	0.	-4.3451e+07
282	0.275	-0.025	0.025	-4.3744e+07
283	0.275	-0.025	0.05	-4.3749e+07
284	0.275	-0.025	0.075	-4.3909e+07
285	0.275	-0.025	0.1	-4.3552e+07
286	0.275	0.	0.	0.0000e+00
287	0.275	0.	0.025	0.0000e+00
288	0.275	0.	0.05	0.0000e+00
289	0.275	0.	0.075	0.0000e+00
290	0.275	0.	0.1	0.0000e+00
291	0.275	0.025	0.	4.3712e+07
292	0.275	0.025	0.025	4.3158e+07
293	0.275	0.025	0.05	4.3369e+07
294	0.275	0.025	0.075	4.3379e+07
295	0.275	0.025	0.1	4.3814e+07
296	0.275	0.05	0.	8.6682e+07
297	0.275	0.05	0.025	8.7236e+07
298	0.275	0.05	0.05	8.7102e+07
299	0.275	0.05	0.075	8.7472e+07
300	0.275	0.05	0.1	8.7444e+07
301	0.3	-0.05	0.	-8.3983e+07
302	0.3	-0.05	0.025	-8.3145e+07
303	0.3	-0.05	0.05	-8.3883e+07
304	0.3	-0.05	0.075	-8.3990e+07
305	0.3	-0.05	0.1	-8.4144e+07
306	0.3	-0.025	0.	-4.1814e+07
307	0.3	-0.025	0.025	-4.2288e+07
308	0.3	-0.025	0.05	-4.2003e+07
309	0.3	-0.025	0.075	-4.1768e+07
310	0.3	-0.025	0.1	-4.1885e+07
311	0.3	0.	0.	0.0000e+00
312	0.3	0.	0.025	0.0000e+00
313	0.3	0.	0.05	0.0000e+00
314	0.3	0.	0.075	0.0000e+00
315	0.3	0.	0.1	0.0000e+00
316	0.3	0.025	0.	4.1828e+07
317	0.3	0.025	0.025	4.2046e+07
318	0.3	0.025	0.05	4.1956e+07
319	0.3	0.025	0.075	4.1877e+07
320	0.3	0.025	0.1	4.1908e+07
321	0.3	0.05	0.	8.3600e+07
322	0.3	0.05	0.025	8.3909e+07
323	0.3	0.05	0.05	8.4561e+07
324	0.3	0.05	0.075	8.3237e+07
325	0.3	0.05	0.1	8.4175e+07
326	0.325	-0.05	0.	-8.1671e+07
327	0.325	-0.05	0.025	-8.0911e+07
328	0.325	-0.05	0.05	-8.0743e+07
329	0.325	-0.05	0.075	-8.1449e+07
330	0.325	-0.05	0.1	-8.0522e+07
331	0.325	-0.025	0.	-4.0494e+07
332	0.325	-0.025	0.025	-4.0247e+07
333	0.325	-0.025	0.05	-4.0046e+07
334	0.325	-0.025	0.075	-4.0463e+07
335	0.325	-0.025	0.1	-4.0193e+07
336	0.325	0.	0.	0.0000e+00
337	0.325	0.	0.025	0.0000e+00
338	0.325	0.	0.05	0.0000e+00
339	0.325	0.	0.075	0.0000e+00
340	0.325	0.	0.1	0.0000e+00
341	0.325	0.025	0.	4.0597e+07
342	0.325	0.025	0.025	4.0407e+07
343	0.325	0.025	0.05	4.0032e+07
344	0.325	0.025	0.075	4.0895e+07
345	0.325	0.025	0.1	4.0245e+07
346	0.325	0.05	0.	8.1672e+07
347	0.325	0.05	0.025	8.1261e+07
348	0.325	0.05	0.05	8.0526e+07
349	0.325	0.05	0.075	8.1152e+07
350	0.325	0.05	0.1	8.2037e+07
351	0.35	-0.05	0.	-7.8719e+07
352	0.35	-0.05	0.025	-7.7760e+07
353	0.35	-0.05	0.05	-7.7667e+07
354	0.35	-0.05	0.075	-7.8047e+07
355	0.35	-0.05	0.1	-7.7923e+07
356	0.35	-0.025	0.	-3.9281e+07
357	0.35	-0.025	0.025	-3.9173e+07
358	0.35	-0.025	0.05	-3.8604e+07
359	0.35	-0.025	0.075	-3.9107e+07
360	0.35	-0.025	0.1	-3.8958e+07
361	0.35	0.	0.	0.0000e+00
362	0.35	0.	0.025	0.0000e+00
363	0.35	0.	0.05	0.0000e+00
364	0.35	0.	0.075	0.0000e+00
365	0.35	0.	0.1	0.0000e+00
366	0.35	0.025	0.	3.8986e+07
367	0.35	0.025	0.025	3.8895e+07
368	0.35	0.025	0.05	3.8606e+07
369	0.35	0.025	0.075	3.8974e+07
370	0.35	0.025	0.1	3.9432e+07
371	0.35	0.05	0.	7.7199e+07
372	0.35	0.05	0.025	7.7989e+07
373	0.35	0.05	0.05	7.7974e+07
374	0.35	0.05	0.075	7.8135e+07
375	0.35	0.05	0.1	7.7549e+07
376	0.375	-0.05	0.	-7.4359e+07
377	0.375	-0.05	0.025	-7.4380e+07
378	0.375	-0.05	0.05	-7.5599e+07
379	0.375	-0.05	0.075	-7.4558e+07
380	0.375	-0.05	0.1	-7.4775e+07
381	0.375	-0.025	0.	-3.7974e+07
382	0.375	-0.025	0.025	-3.7335e+07
383	0.375	-0.025	0.05	-3.7577e+07
384	0.375	-0.025	0.075	-3.7739e+07
385	0.375	-0.025	0.1	-3.7729e+07
386	0.375	0.	0.	0.0000e+00
387	0.375	0.	0.025	0.0000e+00
388	0.375	0.	0.05	0.0000e+00
389	0.375	0.	0.075	0.0000e+00
390	0.375	0.	0.1	0.0000e+00
391	0.375	0.025	0.	3.7389e+07
392	0.375	0.025	0.025	3.7594e+07
393	0.375	0.025	0.05	3.7639e+07
394	0.375	0.025	0.075	3.7653e+07
395	0.375	0.025	0.1	3.7310e+07
396	0.375	0.05	0.	7.4761e+07
397	0.375	0.05	0.025	7.5097e+07
398	0.375	0.05	0.05	7.5568e+07
399	0.375	0.05	0.075	7.4893e+07
400	0.375	0.05	0.1	7.4990e+07
401	0.4	-0.05	0.	-7.1557e+07
402	0.4	-0.05	0.025	-7.2805e+07
403	0.4	-0.05	0.05	-7.2067e+07
404	0.4	-0.05	0.075	-7.2466e+07
405	0.4	-0.05	0.1	-7.2013e+07
406	0.4	-0.025	0.	-3.6018e+07
407	0.4	-0.025	0.025	-3.5676e+07
408	0.4	-0.025	0.05	-3.5535e+07
409	0.4	-0.025	0.075	-3.6270e+07
410	0.4	-0.025	0.1	-3.6017e+07
411	0.4	0.	0.	0.0000e+00
412	0.4	0.	0.025	0.0000e+00
413	0.4	0.	0.05	0.0000e+00
414	0.4	0.	0.075	0.0000e+00
415	0.4	0.	0.1	0.0000e+00
416	0.4	0.025	0.	3.5866e+07
417	0.4	0.025	0.025	3.6145e+07
418	0.4	0.025	0.05	3.6041e+07
419	0.4	0.025	0.075	3.5974e+07
420	0.4	0.025	0.1	3.6400e+07
421	0.4	0.05	0.	7.1804e+07
422	0.4	0.05	0.025	7.2536e+07
423	0.4	0.05	0.05	7.2165e+07
424	0.4	0.05	0.075	7.1993e+07
425	0.4	0.05	0.1	7.2593e+07
426	0.425	-0.05	0.	-6.9120e+07
427	0.425	-0.05	0.025	-6.8960e+07
428	0.425	-0.05	0.05	-6.9571e+07
429	0.425	-0.05	0.075	-6.9517e+07
430	0.425	-0.05	0.1	-6.9498e+07
431	0.425	-0.025	0.	-3.3695e+07
432	0.425	-0.025	0.025	-3.4591e+07
433	0.425	-0.025	0.05	-3.4544e+07
434	0.425	-0.025	0.075	-3.4493e+07
435	0.425	-0.025	0.1	-3.4626e+07
436	0.425	0.	0.	0.0000e+00
437	0.425	0.	0.025	0.0000e+00
438	0.425	0.	0.05	0.0000e+00
439	0.425	0.	0.075	0.0000e+00
440	0.425	0.	0.1	0.0000e+00
441	0.425	0.025	0.	3.4612e+07
442	0.425	0.025	0.025	3.4602e+07
443	0.425	0.025	0.05	3.4740e+07
444	0.425	0.025	0.075	3.4711e+07
445	0.425	0.025	0.1	3.4477e+07
446	0.425	0.05	0.	6.9410e+07
447	0.425	0.05	0.025	6.9072e+07
448	0.425	0.05	0.05	6.9794e+07
449	0.425	0.05	0.075	6.9454e+07
450	0.425	0.05	0.1	6.8741e+07
451	0.45	-0.05	0.	-6.6923e+07
452	0.45	-0.05	0.025	-6.5168e+07
453	0.45	-0.05	0.05	-6.6252e+07
454	0.45	-0.05	0.075	-6.5724e+07
455	0.45	-0.05	0.1	-6.6745e+07
456	0.45	-0.025	0.	-3.3050e+07
457	0.45	-0.025	0.025	-3.2843e+07
458	0.45	-0.025	0.05	-3.2947e+07
459	0.45	-0.025	0.075	-3.2859e+07
460	0.45	-0.025	0.1	-3.2939e+07
461	0.45	0.	0.	0.0000e+00
462	0.45	0.	0.025	0.0000e+00
463	0.45	0.	0.05	0.0000e+00
464	0.45	0.	0.075	0.0000e+00
465	0.45	0.	0.1	0.0000e+00
466	0.45	0.025	0.	3.2672e+07
467	0.45	0.025	0.025	3.3062e+07
468	0.45	0.025	0.05	3.3105e+07
469	0.45	0.025	0.075	3.3145e+07
470	0.45	0.025	0.1	3.3109e+07
471	0.45	0.05	0.	6.6623e+07
472	0.45	0.05	0.025	6.6395e+07
473	0.45	0.05	0.05	6.7061e+07
474	0.45	0.05	0.075	6.7228e+07
475	0.45	0.05	0.1	6.5304e+07
476	0.475	-0.05	0.	-6.2169e+07
477	0.475	-0.05	0.025	-6.2997e+07
478	0.475	-0.05	0.05	-6.3191e+07
479	0.475	-0.05	0.075	-6.2971e+07
480	0.475	-0.05	0.1	-6.3266e+07
481	0.475	-0.025	0.	-3.1449e+07
482	0.475	-0.025	0.025	-3.1369e+07
483	0.475	-0.025	0.05	-3.1397e+07
484	0.475	-0.025	0.075	-3.1462e+07
485	0.475	-0.025	0.1	-3.1659e+07
486	0.475	0.	0.	0.0000e+00
487	0.475	0.	0.025	0.0000e+00
488	0.475	0.	0.05	0.0000e+00
489	0.475	0.	0.075	0.0000e+00
490	0.475	0.	0.1	0.0000e+00
491	0.475	0.025	0.	3.1326e+07
492	0.475	0.025	0.025	3.1285e+07
493	0.475	0.025	0.05	3.1558e+07
494	0.475	0.025	0.075	3.1576e+07
495	0.475	0.025	0.1	3.1337e+07
496	0.475	0.05	0.	6.3508e+07
497	0.475	0.05	0.025	6.3728e+07
498	0.475	0.05	0.05	6.2763e+07
499	0.475	0.05	0.075	6.3562e+07
500	0.475	0.05	0.1	6.2100e+07
501	0.5	-0.05	0.	-6.0387e+07
502	0.5	-0.05	0.025	-5.9691e+07
503	0.5	-0.05	0.05	-6.0351e+07
504	0.5	-0.05	0.075	-5.9654e+07
505	0.5	-0.05	0.1	-5.9975e+07
506	0.5	-0.025	0.	-2.9854e+07
507	0.5	-0.025	0.025	-2.9962e+07
508	0.5	-0.025	0.05	-3.0329e+07
509	0.5	-0.025	0.075	-2.9981e+07
510	0.5	-0.025	0.1	-3.0380e+07
511	0.5	0.	0.	0.0000e+00
512	0.5	0.	0.025	0.0000e+00
513	0.5	0.	0.05	0.0000e+00
514	0.5	0.	0.075	0.0000e+00
515	0.5	0.	0.1	0.0000e+00
516	0.5	0.025	0.	3.0277e+07
517	0.5	0.025	0.025	3.0033e+07
518	0.5	0.025	0.05	2.9624e+07
519	0.5	0.025	0.075	2.9764e+07
520	0.5	0.025	0.1	2.9818e+07
521	0.5	0.05	0.	6.0336e+07
522	0.5	0.05	0.025	6.0290e+07
523	0.5	0.05	0.05	5.9892e+07
524	0.5	0.05	0.075	5.9803e+07
525	0.5	0.05	0.1	6.0258e+07
526	0.525	-0.05	0.	-5.6614e+07
527	0.525	-0.05	0.025	-5.7157e+07
528	0.525	-0.05	0.05	-5.7127e+07
529	0.525	-0.05	0.075	-5.6906e+07
530	0.525	-0.05	0.1	-5.7136e+07
531	0.525	-0.025	0.	-2.8517e+07
532	0.525	-0.025	0.025	-2.8585e+07
533	0.525	-0.025	0.05	-2.8272e+07
534	0.525	-0.025	0.075	-2.8605e+07
535	0.525	-0.025	0.1	-2.8676e+07
536	0.525	0.	0.	0.0000e+00
537	0.525	0.	0.025	0.0000e+00
538	0.525	0.	0.05	0.0000e+00
539	0.525	0.	0.075	0.0000e+00
540	0.525	0.	0.1	0.0000e+00
541	0.525	0.025	0.	2.8304e+07
542	0.525	0.025	0.025	2.8640e+07
543	0.525	0.025	0.05	2.8221e+07
544	0.525	0.025	0.075	2.8548e+07
545	0.525	0.025	0.1	2.8434e+07
546	0.525	0.05	0.	5.6847e+07
547	0.525	0.05	0.025	5.7059e+07
548	0.525	0.05	0.05	5.6757e+07
549	0.525	0.05	0.075	5.7175e+07
550	0.525	0.05	0.1	5.7019e+07
551	0.55	-0.05	0.	-5.3800e+07
552	0.55	-0.05	0.025	-5.4434e+07
553	0.55	-0.05	0.05	-5.4066e+07
554	0.55	-0.05	0.075	-5.4204e+07
555	0.55	-0.05	0.1	-5.4459e+07
556	0.55	-0.025	0.	-2.7227e+07
557	0.55	-0.025	0.025	-2.7094e+07
558	0.55	-0.025	0.05	-2.6951e+07
559	0.55	-0.025	0.075	-2.6768e+07
560	0.55	-0.025	0.1	-2.7033e+07
561	0.55	0.	0.	0.0000e+00
562	0.55	0.	0.025	0.0000e+00
563	0.55	0.	0.05	0.0000e+00
564	0.55	0.	0.075	0.0000e+00
565	0.55	0.	0.1	0.0000e+00
566	0.55	0.025	0.	2.6951e+07
567	0.55	0.025	0.025	2.7160e+07
568	0.55	0.025	0.05	2.7102e+07
569	0.55	0.025	0.075	2.6889e+07
570	0.55	0.025	0.1	2.7206e+07
571	0.55	0.05	0.	5.3589e+07
572	0.55	0.05	0.025	5.3981e+07
573	0.55	0.05	0.05	5.3949e+07
574	0.55	0.05	0.075	5.3733e+07
575	0.55	0.05	0.1	5.4098e+07
576	0.575	-0.05	0.	-5.1401e+07
577	0.575	-0.05	0.025	-5.1382e+07
578	0.575	-0.05	0.05	-5.1221e+07
579	0.575	-0.05	0.075	-5.0481e+07
580	0.575	-0.05	0.1	-5.0591e+07
581	0.575	-0.025	0.	-2.5525e+07
582	0.575	-0.025	0.025	-2.5495e+07
583	0.575	-0.025	0.05	-2.5424e+07
584	0.575	-0.025	0.075	-2.5792e+07
585	0.575	-0.025	0.1	-2.5516e+07
586	0.575	0.	0.	0.0000e+00
587	0.575	0.	0.025	0.0000e+00
588	0.575	0.	0.05	0.0000e+00
589	0.575	0.	0.075	0.0000e+00
590	0.575	0.	0.1	0.0000e+00
591	0.575	0.025	0.	2.5407e+07
592	0.575	0.025	0.025	2.5356e+07
593	0.575	0.025	0.05	2.5739e+07
594	0.575	0.025	0.075	2.5623e+07
595	0.575	0.025	0.1	2.5417e+07
596	0.575	0.05	0.	5.0736e+07
597	0.575	0.05	0.025	5.1424e+07
598	0.575	0.05	0.05	5.1111e+07
599	0.575	0.05	0.075	5.1432e+07
600	0.575	0.05	0.1	5.0982e+07
601	0.6	-0.05	0.	-4.8147e+07
602	0.6	-0.05	0.025	-4.8086e+07
603	0.6	-0.05	0.05	-4.7820e+07
604	0.6	-0.05	0.075	-4.7958e+07
605	0.6	-0.05	0.1	-4.7659e+07
606	0.6	-0.025	0.	-2.4071e+07
607	0.6	-0.025	0.025	-2.4110e+07
608	0.6	-0.025	0.05	-2.4143e+07
609	0.6	-0.025	0.075	-2.4096e+07
610	0.6	-0.025	0.1	-2.3982e+07
611	0.6	0.	0.	0.0000e+00
612	0.6	0.	0.025	0.0000e+00
613	0.6	0.	0.05	0.0000e+00
614	0.6	0.	0.075	0.0000e+00
615	0.6	0.	0.1	0.0000e+00
616	0.6	0.025	0.	2.4056e+07
617	0.6	0.025	0.025	2.4112e+07
618	0.6	0.025	0.05	2.3835e+07
619	0.6	0.025	0.075	2.3838e+07
620	0.6	0.025	0.1	2.3813e+07
621	0.6	0.05	0.	4.7969e+07
622	0.6	0.05	0.025	4.7904e+07
